name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,09/30/2006,03/31/2006,09/30/2005
			CommonStockDividendPaid,,,"-52,385,000",,,"-52,351,000","-52,253,000","-52,236,000","-52,213,000","-53,683,000","-54,269,000","-54,240,000","-54,228,000","-54,221,000","-54,116,000","-54,085,000","-54,062,000","-54,053,000","-54,692,000","-54,682,000","-54,654,000","-55,875,000","-41,577,000","-41,564,000","-41,551,000","-42,683,000","-39,603,000","-40,243,000","-41,387,000","-40,083,000","-29,969,000","-29,907,000","-29,881,000","-29,850,000","-19,827,000","-19,818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","873,000","4,406,000","4,649,000","3,372,000","408,000","323,000","320,000","8,722,000","5,637,000","2,425,000","2,501,000","2,017,000","1,384,000","36,000","803,000","376,000","0","0",,,,,,,,,,,
		NetOtherFinancingCharges,"-54,291,000","-4,109,000","-50,084,000","-476,000","378,000","-2,902,000","-4,243,000","-1,223,000","-14,399,000","364,000","-7,177,000","795,000","55,000","-995,000","-9,507,000","-1,019,000","-1,346,000","-6,467,000","-10,876,000","-1,680,000","-45,251,000","1,007,000","-13,493,000","-738,000","-1,280,000","628,000","-1,450,000","-1,993,000","-22,118,000","-3,026,000","-3,189,000","-8,922,000","-3,115,000","1,474,000","-2,526,000","-6,673,000","-5,200,000","347,000","124,382,000","-125,739,000","3,186,000","-845,000","-6,867,000","-37,094,000","70,989,000","52,498,000","251,285,000","187,000","197,000","-76,000","-23,000","-230,000","-274,000","-320,000","619,000","-69,000","17,855,000","9,000","-402,000","-351,000","144,000","-1,774,000","-2,455,277,000","-94,532,000","-781,318,000"
EndCashPosition,"381,510,000","369,210,000","560,629,000","890,444,000","676,219,000","540,707,000","909,437,000","731,481,000","683,114,000","1,083,780,000","328,876,000","317,024,000","257,941,000","287,080,000","433,022,000","398,499,000","397,971,000","373,662,000","421,566,000","400,045,000","449,415,000","463,623,000","460,245,000","450,213,000","660,997,000","332,422,000","319,169,000","284,595,000","315,354,000","277,067,000","239,855,000","215,832,000","143,617,000","151,136,000","115,863,000","132,320,000","82,305,000","68,545,000","42,796,000","182,269,000","29,662,000","34,600,000","35,345,000","47,997,000","44,655,000","64,804,000","43,671,000","75,496,000","36,797,000","42,620,000","38,943,000","38,617,000","47,561,000","31,669,000","67,342,000","86,212,000","96,918,000","120,793,000","174,236,000","176,377,000","176,393,000","149,290,000","209,080,000","455,895,000","446,296,000"
	ChangesInCash,"-159,197,000","-193,212,000","-324,114,000","224,652,000","133,477,000","-351,081,000","155,977,000","36,677,000","-412,919,000","769,821,000","8,458,000","40,655,000","-31,634,000","-147,717,000","24,992,000","19,493,000","2,041,000","-22,272,000","18,204,000","-45,107,000","-14,837,000","7,177,000","21,669,000","-212,819,000","330,927,000","10,243,000","35,289,000","-31,179,000","36,303,000","42,776,000","21,300,000","76,821,000","-7,897,000","35,786,000","-3,096,000","50,033,000","14,506,000","26,202,000","-138,798,000","151,738,000","-3,989,000","-987,000","-12,574,000","5,125,000","-20,366,000","20,620,000","-31,779,000","37,970,000","-4,847,000","3,400,000","499,000","-9,321,000","15,280,000","-34,972,000","-17,100,000","-9,040,000","-24,718,000","-53,731,000","-3,208,000","-1,585,000","26,219,000","-6,850,000","-88,945,000","-55,074,000","-637,259,000"
	EffectOfExchangeRateChanges,"-13,453,000","1,793,000","-5,701,000","-10,427,000","882,000","-17,662,000","22,072,000","11,721,000","12,392,000","-15,061,000","3,421,000","-3,274,000","2,178,000","2,104,000","9,033,000","-19,297,000","18,990,000","1,186,000","3,317,000","-4,263,000","629,000","-3,799,000","-11,637,000","2,035,000","-2,352,000","3,010,000","-715,000","420,000","1,984,000","-5,564,000","2,723,000","-4,606,000","378,000","-513,000","-13,361,000","-18,000","-746,000","-453,000","-675,000","869,000","-949,000","242,000","-78,000","-1,783,000","217,000","513,000","-46,000","729,000","-976,000","277,000","-173,000","377,000","612,000","-701,000","-1,770,000","-1,666,000","843,000","288,000","1,067,000","1,569,000","884,000","167,000","-227,000","337,000","2,756,000"
	BeginningCashPosition,"540,707,000","560,629,000","890,444,000","676,219,000","540,707,000","910,603,000","731,481,000","683,114,000","1,083,780,000","329,923,000","317,024,000","257,941,000","287,080,000","455,732,000","398,499,000","397,971,000","373,662,000","421,566,000","400,045,000","449,415,000","463,623,000","460,245,000","450,213,000","660,997,000","332,422,000","319,169,000","284,595,000","315,354,000","277,067,000","239,855,000","215,832,000","143,617,000","151,136,000","115,863,000","132,320,000","82,305,000","68,545,000","42,796,000","182,269,000","29,662,000","34,600,000","35,345,000","47,997,000","44,655,000","64,804,000","43,671,000","75,496,000","36,797,000","42,620,000","38,943,000","38,617,000","47,561,000","31,669,000","67,342,000","86,212,000","96,918,000","120,793,000","174,236,000","176,377,000","176,393,000","149,290,000","155,973,000","298,252,000","510,632,000","1,080,799,000"
	OtherCashAdjustmentOutsideChangeinCash,"1,153,000","0","0","0","1,153,000","-1,153,000","-93,000","-31,000","-139,000","-903,000","-27,000","21,702,000","317,000","-23,039,000","498,000","332,000","3,278,000","-26,818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-70,805,000","-19,337,000","-13,952,000","-29,989,000","-7,527,000","-17,804,000","-4,702,000","-2,521,000","-20,753,000","-25,759,000","-21,134,000","-21,665,000","-33,016,000","-25,269,000","-22,821,000","-22,832,000","-20,836,000","-19,804,000","-26,590,000","-29,580,000","-14,789,000","-16,049,000","-17,960,000","-22,760,000","-14,820,000","-27,859,000","-25,604,000","-17,533,000","-19,870,000","-36,368,000","-17,749,000","-21,977,000","-12,361,000","-12,224,000","-12,906,000","-14,548,000","-9,643,000","-6,530,000","-11,832,000","-10,157,000","-9,831,000","-9,174,000","-21,355,000","-21,004,000","-22,329,000","-25,411,000","-27,670,000","-20,471,000","-29,875,000","-28,224,000","-27,116,000","-21,893,000","-22,083,000","-55,733,000","-63,638,000","-49,769,000","-45,970,000","-27,580,000","-51,239,000","-27,099,000","-10,894,000","-7,394,000","-20,181,000","-21,115,000","-19,419,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,000","1,818,000","43,000","339,000","725,000","2,661,000","465,000","2,338,000",,"0",
IssuanceOfDebt,"1,568,635,000","440,454,000","1,039,890,000","66,759,000","21,532,000","21,106,000","68,124,000","49,889,000","754,357,000","1,958,595,000","743,717,000","1,173,729,000","926,688,000","969,357,000","786,378,000","957,227,000","863,009,000","1,431,229,000","2,551,010,000","962,019,000","1,044,467,000","1,506,432,000","897,354,000","1,448,231,000","3,369,228,000","1,896,434,000","1,900,066,000","1,976,113,000","2,505,702,000","1,450,367,000","991,462,000","1,375,642,000","765,180,000","1,199,666,000","1,502,326,000","683,752,000","1,075,720,000","1,038,592,000","973,585,000","693,883,000","644,895,000","881,473,000","497,136,000","648,745,000","859,863,000","1,245,149,000","1,050,587,000","923,834,000","953,517,000","902,634,000","2,396,799,000","803,028,000","696,480,000","1,199,934,000",,,,,,,,,,"1,748,000","1,047,000"
RepaymentOfDebt,"-1,745,926,000","-291,463,000","-1,349,517,000","-75,906,000","-29,040,000","-320,276,000","-72,900,000","-208,307,000","-1,149,941,000","-827,493,000","-1,220,665,000","-1,341,679,000","-1,008,443,000","-842,434,000","-1,177,834,000","-1,065,424,000","-848,802,000","-911,625,000","-2,603,514,000","-1,218,044,000","-1,004,284,000","-1,147,134,000","-1,211,155,000","-1,216,685,000","-2,950,400,000","-1,159,794,000","-2,067,034,000","-1,798,080,000","-2,219,250,000","-1,073,504,000","-1,274,770,000","-1,086,730,000","-799,757,000","-1,061,099,000","-1,244,797,000","-837,235,000","-1,124,844,000","-931,542,000","-1,469,499,000","-706,091,000","-762,247,000","-778,807,000","-677,600,000","-636,082,000","-958,273,000","-1,165,087,000","-1,255,905,000","-895,068,000","-909,568,000","-871,877,000","-2,595,818,000","-981,937,000","-751,648,000","-1,121,344,000",,,,,,,,,,"-44,115,000","-17,788,000"
RepurchaseOfCapitalStock,"-25,018,000","-25,018,000","0","0","0","0","0","0","0","-200,269,000",,,,,"0",,,"0","-100,098,000","0","0","-299,919,000","0","0","0","-379,901,000","-45,401,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-19,415,000","-2,583,000","-8,277,000","0","-28,588,000",,,,,
FreeCashFlow,"304,469,000","-250,526,000","82,081,000","285,131,000","187,783,000","-858,000","212,545,000","246,494,000","44,670,000","-108,975,000","537,598,000","280,398,000","103,912,000","-219,560,000","479,292,000","182,855,000","42,909,000","-147,947,000","298,038,000","267,260,000","42,259,000","-38,847,000","379,356,000","314,609,000","140,908,000","-312,665,000","288,557,000","128,381,000","6,407,000","-295,713,000","275,020,000","188,406,000","54,813,000","-74,460,000","321,390,000","224,111,000","87,754,000","-85,601,000","227,665,000","286,508,000","97,024,000","-103,289,000","173,476,000","20,375,000","10,453,000","-126,446,000","142,458,000","6,727,000","-55,185,000","-67,186,000","176,581,000","162,397,000","62,410,000","-113,709,000","132,380,000","-18,428,000","-76,451,000","-47,061,000","71,958,000","107,186,000","91,255,000","-7,985,000","34,632,000","81,182,000","156,473,000"
