name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
		ChangeInWorkingCapital,"-36,110,000","-10,975,000","-7,813,000","-6,335,000","-10,987,000","-12,247,000","-8,315,000","1,767,000","33,635,000","-4,135,000","-2,227,000","4,867,000","-164,000","-4,524,000","1,563,000","1,132,000"
			ChangeInReceivables,"-6,701,000","-3,161,000","-627,000","-1,348,000","-1,565,000","-3,795,000","-11,511,000","-2,124,000","1,587,000","-3,664,000","-2,161,000","-2,715,000","-1,581,000","-2,114,000","-129,000","-627,000"
				ChangesInAccountReceivables,"-6,701,000","-3,161,000","-627,000","-1,348,000","-1,565,000","-3,795,000","-11,511,000","-2,124,000","1,587,000","-3,664,000","-2,161,000","-2,715,000","-1,581,000","-2,114,000","-129,000","-627,000"
			ChangeInPrepaidAssets,"-27,766,000","-4,665,000","-19,549,000","360,000","-3,912,000","-3,309,000","-4,380,000","-2,823,000","-816,000","584,000","-2,492,000","856,000","-708,000","-402,000","-587,000","893,000"
			ChangeInPayablesAndAccruedExpense,"5,997,000","1,208,000","1,252,000","2,205,000","1,332,000","-5,521,000","5,609,000","6,705,000","4,790,000","-3,146,000","2,181,000","7,000,000","1,888,000","-1,904,000","2,477,000","824,000"
				ChangeInPayable,"1,859,000","367,000","611,000","1,451,000","-570,000","-930,000","1,939,000","1,073,000","-1,468,000","-551,000","4,166,000","-259,000","278,000","-116,000","695,000","95,000"
					ChangeInAccountPayable,"1,859,000","367,000","611,000","1,451,000","-570,000","-930,000","1,939,000","1,073,000","-1,468,000","-551,000","4,166,000","-259,000","278,000","-116,000","695,000","95,000"
				ChangeInAccruedExpense,"4,138,000","841,000","641,000","754,000","1,902,000","-4,591,000","3,670,000","5,632,000","6,258,000","-2,595,000","-1,985,000","7,259,000","1,610,000","-1,788,000","1,782,000","729,000"
			ChangeInOtherCurrentLiabilities,"-2,918,000","365,000","-3,527,000","-10,000","254,000","378,000","1,967,000","9,000","77,000","2,091,000","245,000","-274,000","237,000","-104,000","-198,000","42,000"
			ChangeInOtherWorkingCapital,,"-4,722,000",,"-7,542,000",,,"0","0",,,,,,,"-198,000","42,000"
InvestingCashFlow,"-18,707,000","-2,582,000","-2,054,000","-2,589,000","-11,482,000","-3,995,000","-14,038,000","-13,775,000","-7,031,000","-6,772,000","-3,959,000","-3,939,000","-16,002,000","-2,565,000","-3,932,000","-2,986,000"
	CashFlowFromContinuingInvestingActivities,"-18,707,000","-2,582,000","-2,054,000","-2,589,000","-11,482,000","-3,995,000","-14,038,000","-13,775,000","-7,031,000","-6,772,000","-3,959,000","-3,939,000","-16,002,000","-2,565,000","-3,932,000","-2,986,000"
		NetPPEPurchaseAndSale,"-7,941,000","-2,392,000","-2,159,000","-1,732,000","-1,658,000","-754,000","439,000","-1,729,000","-3,047,000","-2,916,000","-2,079,000","-994,000","-2,740,000","-901,000","-598,000","-940,000"
			PurchaseOfPPE,"-7,941,000","-2,392,000","-2,159,000","-1,732,000","-1,658,000","-754,000","439,000","-1,729,000","-3,047,000","-2,916,000","-2,079,000","-994,000","-2,740,000","-901,000","-598,000","-940,000"
		NetBusinessPurchaseAndSale,"-10,450,000","0","0","-750,000","-9,700,000","-3,100,000","-19,100,000","-7,225,000","-3,900,000","-2,968,000","0","-4,001,000","-13,259,000","-1,500,000","-3,100,000","-1,625,000"
			PurchaseOfBusiness,"-10,450,000","0","0","-750,000","-9,700,000","-3,100,000","-19,100,000","-7,225,000","-3,900,000","-2,968,000","0","-4,001,000","-13,259,000","-1,500,000","-3,100,000","-1,625,000"
		NetOtherInvestingChanges,"-316,000","-190,000","105,000","-107,000","-124,000","-141,000","4,623,000","-4,821,000","-84,000","-888,000","-1,880,000","1,056,000","-3,000","-164,000","-234,000","-421,000"
FinancingCashFlow,"31,756,000","5,090,000","8,695,000","4,676,000","13,295,000","16,824,000","8,644,000","277,000","-26,980,000","9,112,000","6,956,000","-4,250,000","10,588,000","3,978,000","-3,141,000","-3,963,000"
	CashFlowFromContinuingFinancingActivities,"31,756,000","5,090,000","8,695,000","4,676,000","13,295,000","16,824,000","8,644,000","277,000","-26,980,000","9,112,000","6,956,000","-4,250,000","10,588,000","3,978,000","-3,141,000","-3,963,000"
		NetIssuancePaymentsOfDebt,"31,000,000","5,000,000","8,500,000","4,500,000","13,000,000","18,000,000","7,500,000","0","-27,000,000","9,000,000",,,,"0",,
			NetLongTermDebtIssuance,,,,"-22,000,000","-18,500,000","-21,000,000","-16,700,000","-2,000,000","-30,000,000","-14,500,000",,,,"0",,
				LongTermDebtIssuance,,,,,,,"24,200,000","2,000,000","3,000,000","23,500,000",,,,"0",,
				LongTermDebtPayments,,,,"-22,000,000","-18,500,000","-21,000,000","-16,700,000","-2,000,000","-30,000,000","-14,500,000",,,,"0",,
			NetShortTermDebtIssuance,"31,000,000","5,000,000","8,500,000","4,500,000","13,000,000","18,000,000","7,500,000","0","-27,000,000","9,000,000",,,,"0",,
				ShortTermDebtIssuance,"97,500,000","11,000,000","28,500,000","26,500,000","31,500,000","39,000,000","24,200,000","2,000,000","3,000,000","23,500,000",,,,"0",,
				ShortTermDebtPayments,"-66,500,000","-6,000,000","-20,000,000","-22,000,000","-18,500,000","-21,000,000","-16,700,000","-2,000,000","-30,000,000","-14,500,000",,,,"0",,
		NetCommonStockIssuance,,,"0","0",,,"0","-8,000",,,"0","-394,000",,,"0","0"
			CommonStockIssuance,,,,,,,"0","0",,,"0","0",,,"0","1,972,000"
			CommonStockPayments,,,"0","0",,,"0","-8,000",,,"0","-394,000",,,"0","-1,972,000"
		ProceedsFromStockOptionExercised,"756,000","90,000","195,000","176,000","295,000","218,000","589,000","337,000","77,000","138,000",,,,"0",,
		NetOtherFinancingCharges,,,"0","0","0","-1,394,000","555,000","-52,000","0","-26,000","-1,474,000","-3,856,000","10,588,000","3,978,000","-3,141,000","-3,963,000"
EndCashPosition,"3,627,000","3,627,000","5,190,000","3,707,000","2,879,000","5,605,000","43,000","8,320,000","12,129,000","4,832,000","402,000","47,000","43,000","41,000","41,000","41,000"
	ChangesInCash,"-1,978,000","-1,563,000","1,483,000","828,000","-2,726,000","5,562,000","-8,277,000","-3,809,000","7,297,000","4,430,000","355,000","4,000",,,"0","2,000"
	BeginningCashPosition,"5,605,000","5,190,000","3,707,000","2,879,000","5,605,000","43,000","8,320,000","12,129,000","4,832,000","402,000","47,000","43,000","41,000","41,000","41,000","39,000"
IncomeTaxPaidSupplementalData,,,"22,000","1,299,000","1,162,000","133,000","1,418,000","4,017,000",,,,,,,,
InterestPaidSupplementalData,"1,678,000","499,000","468,000","382,000","329,000","269,000","262,000","235,000","136,000","483,000",,,,"0",,
CapitalExpenditure,"-7,941,000","-2,392,000","-2,159,000","-1,732,000","-1,658,000","-754,000",,"-1,729,000","-3,047,000","-2,916,000","-2,079,000","-994,000","-2,740,000","-901,000","-598,000","-940,000"
IssuanceOfCapitalStock,,,,,,,"0","0",,,"0","0",,,"0","1,972,000"
IssuanceOfDebt,"97,500,000","11,000,000","28,500,000","26,500,000","31,500,000","39,000,000","24,200,000","2,000,000","3,000,000","23,500,000",,,,"0",,
RepaymentOfDebt,"-66,500,000","-6,000,000","-20,000,000","-22,000,000","-18,500,000","-21,000,000","-16,700,000","-2,000,000","-30,000,000","-14,500,000",,,,"0",,
RepurchaseOfCapitalStock,,,"0","0",,,"0","-8,000",,,"0","-394,000",,,"0","-1,972,000"
FreeCashFlow,"-22,968,000","-6,463,000","-7,317,000","-2,991,000","-6,197,000","-8,021,000","-2,444,000","7,960,000","38,261,000","-826,000","-4,721,000","7,199,000","2,676,000","-2,314,000","6,475,000","6,011,000"
