name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
					AmortizationOfIntangibles,"1,709,000","300,000","534,000","523,000","352,000","231,000","580,000","688,000","595,000","564,000","435,000","455,000","357,000","300,000","204,000","197,000","86,000","297,000","280,000","243,000","98,000","448,000","390,000","511,000","412,000","339,000","281,000","177,000","291,000","261,000","227,000","186,000",,,,,,,"-2,617,000","644,000","591,000","587,000","594,000","595,000","622,000","649,000","627,000","585,000","673,000","677,000","726,000","645,000","628,000","628,000","388,000","385,000","386,000","398,000","399,000","383,000","599,000","700,000","701,000","698,000","701,000","695,000","690,000","688,000","293,000","122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"-4,068,000","0","0","0","3,022,000","173,000","162,000","91,000","2,357,000","606,000","553,000","335,000","3,444,000","603,000","575,000","335,000","11,131,000","509,000","371,000","426,000","10,400,000","7,079,000","8,837,000","4,995,000","9,057,000","10,111,000","7,694,000","5,664,000","8,470,000","6,676,000","1,656,000","-303,000","735,000","-111,646,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,321,000","0","0","0","93,826,000","-71,993,000","49,834,000","10,411,000","5,281,000","-10,138,000","-25,606,000","2,319,000","-28,956,000","-2,132,000","212,000","2,660,000","-2,461,000","-595,000","-4,000","3,617,000","-676,000","-372,000","879,000","2,659,000","218,000","3,816,000","1,218,000","1,610,000","-3,101,000","-1,069,000","-919,000","49,000","-2,882,000","-2,256,000","72,000","756,000","-1,568,000","-861,000","-1,544,000","1,034,000","-100,000","-900,000","400,000","1,200,000","-1,100,000","-100,000","0","1,500,000","-2,900,000","-200,000","0","900,000","-1,300,000","200,000","-1,600,000","600,000",,,,,,,"0","200,000",
			DeferredIncomeTax,,,"-4,068,000","0","0","0","3,022,000","173,000","162,000","91,000","2,357,000","606,000","553,000","335,000","3,444,000","603,000","575,000","335,000","11,131,000","509,000","371,000","426,000","10,400,000","7,079,000","8,837,000","4,995,000","9,057,000","10,111,000","7,694,000","5,664,000","8,470,000","6,676,000","1,656,000","-303,000","735,000","-111,646,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,321,000","0","0","0","93,826,000","-71,993,000","49,834,000","10,411,000","5,281,000","-10,138,000","-25,606,000","2,319,000","-28,956,000","-2,132,000","212,000","2,660,000","-2,461,000","-595,000","-4,000","3,617,000","-676,000","-372,000","879,000","2,659,000","218,000","3,816,000","1,218,000","1,610,000","-3,101,000","-1,069,000","-919,000","49,000","-2,882,000","-2,256,000","72,000","756,000","-1,568,000","-861,000","-1,544,000","1,034,000","-100,000","-900,000","400,000","1,200,000","-1,100,000","-100,000","0","1,500,000","-2,900,000","-200,000","0","900,000","-1,300,000","200,000","-1,600,000","600,000",,,,,,,"0","200,000",
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,638,000","0",,,"2,031,000","622,000","804,000","0","1,568,000","2,136,000","1,201,000","900,000","1,626,000","1,309,000","697,000","126,000","4,514,000","1,837,000","5,487,000","11,129,000","-11,603,000","11,603,000","-3,191,000","3,191,000","835,000","88,000","1,554,000","5,254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-702,000","598,000",,,"-120,000","-2,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"8,126,000","1,831,000","2,360,000","1,794,000","2,141,000","2,264,000","2,223,000","2,189,000","1,753,000","973,000","1,760,000","1,492,000","1,682,000","912,000","2,203,000","1,041,000","1,691,000","1,039,000","2,010,000","1,468,000","1,538,000","1,028,000","1,832,000","1,357,000","1,210,000","916,000","869,000","1,095,000","1,110,000","868,000","711,000","710,000","1,084,000","710,000","509,000","519,000","797,000","519,000","336,000","434,000","530,000","434,000","341,000","483,000","559,000","483,000","632,000","695,000","789,000","695,000","774,000","832,000","752,000","753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-68,000","-7,000","211,000","-369,000","-1,000","0","0","14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"4,016,000","72,261,000","-61,606,000","-46,266,000","39,627,000","13,254,000","-96,037,000","22,330,000","-8,229,000","-646,000","-27,557,000","-5,514,000","-4,353,000","49,859,000","-54,682,000","-7,685,000","1,853,000","60,684,000","-79,882,000","-715,000","21,204,000","40,303,000","-58,844,000","4,299,000","-6,494,000","31,853,000","-52,598,000","-3,197,000","3,447,000","13,595,000","-15,982,000","-12,469,000","-10,267,000","26,846,000","-20,639,000","-8,095,000","7,162,000","14,221,000","-11,389,000","-7,394,000","-4,951,000","11,332,000","-20,609,000","-3,092,000","-2,255,000","11,993,000","-10,808,000","-4,477,000","33,008,000","-162,000","-15,168,000","15,789,000","8,386,000","43,606,000","225,558,000","-205,125,000","88,201,000","24,287,000","84,267,000","59,193,000","71,573,000","3,361,000","82,708,000","6,971,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000","-900,000","100,000","300,000","-200,000","0","-100,000","-100,000","-100,000","-1,800,000",,,,"-400,000",,,,"-500,000","0","200,000","-100,000",
		ChangeInWorkingCapital,"-448,422,000","-100,309,000","-33,069,000","-260,432,000","-54,612,000","-28,268,000","-30,344,000","12,474,000","55,265,000","-60,888,000","38,482,000","-47,422,000","2,095,000","-94,724,000","80,294,000","-80,374,000","-23,421,000","-113,868,000","54,182,000","-52,936,000","-58,462,000","-84,627,000","27,348,000","-40,295,000","17,501,000","-47,962,000","34,093,000","-74,388,000","-44,444,000","-60,543,000","-33,564,000","-50,703,000","-73,047,000","-43,052,000","-31,140,000","-26,142,000","-51,383,000","-13,012,000","-27,082,000","2,885,000","-16,675,000","-18,923,000","7,514,000","-14,552,000","-7,772,000","-3,485,000","11,893,000","-46,888,000","-1,314,000","-27,695,000","37,201,000","-9,094,000","-1,551,000","19,717,000","26,195,000","46,322,000","23,431,000","26,627,000","103,616,000","-18,036,000","28,598,000","15,351,000","33,224,000","-66,498,000","-60,289,000","-118,913,000","10,516,000","-52,559,000","-131,827,000","-26,355,000","-42,871,000","-13,174,000","-80,635,000","-41,490,000","-4,949,000","-30,242,000","-90,401,000","-4,016,000","37,408,000","119,000","14,545,000","-1,236,000","45,632,000","-4,496,000","-19,125,000","-29,207,000","40,650,000","6,275,000","-6,425,000","-30,987,000","3,400,000","-3,700,000","-34,600,000","-36,800,000","30,500,000","-2,900,000","-27,500,000","-21,600,000","8,800,000","8,600,000","-15,200,000","-13,300,000","16,500,000","-5,000,000","0","-12,900,000","24,600,000","7,600,000","-16,400,000","-10,800,000","8,200,000","-9,500,000","-8,400,000","-22,400,000","12,300,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,389,000",,,,,,,,,,,,,,,,,,,,,,"2,568,000","-5,715,000","7,961,000","-900,000","-591,000","-9,282,000","9,627,000","-5,321,000","-4,796,000","-8,262,000","13,326,000","-7,869,000","-231,000","-13,251,000","11,380,000","-1,700,000","1,500,000","-13,100,000","15,700,000","-12,100,000","2,800,000","-6,700,000","17,500,000","-22,300,000","4,100,000","-9,900,000","18,700,000",,,"-4,500,000","5,600,000","-6,700,000","-1,900,000","-3,000,000","5,300,000","-2,900,000","-2,400,000","-1,400,000","10,600,000","-11,300,000"
			ChangeInInventory,"-603,153,000","-129,295,000","-96,010,000","-278,893,000","-98,955,000","-34,331,000","-72,417,000","-10,921,000","-6,525,000","-45,078,000","67,715,000","-66,220,000","-29,116,000","-60,737,000","63,706,000","-83,590,000","-67,570,000","-70,119,000","44,038,000","-66,489,000","-91,413,000","-54,758,000","12,735,000","-49,654,000","-17,346,000","-29,510,000","44,133,000","-94,979,000","-65,983,000","-42,182,000","-13,179,000","-73,523,000","-89,366,000","-33,250,000","-14,066,000","-64,377,000","-54,698,000","-23,567,000","-2,638,000","-23,679,000","-22,932,000","-24,625,000","17,604,000","-27,555,000","-18,837,000","-4,226,000","36,566,000","-57,138,000","2,367,000","-26,791,000","50,112,000","-13,046,000","-7,104,000","7,259,000","57,553,000","39,870,000","20,824,000","42,840,000","189,071,000","-6,980,000","-7,922,000","6,348,000","144,688,000","-86,534,000","-67,976,000","-148,414,000","59,032,000","-105,517,000","-120,426,000","-61,168,000","23,996,000","-32,510,000","-90,007,000","-61,084,000","33,450,000","-70,315,000","-79,184,000","-6,437,000","45,195,000","-5,990,000","7,833,000","-3,392,000","60,708,000","-15,550,000","-24,265,000","-31,081,000","46,096,000","4,810,000","-8,404,000","-32,283,000","7,100,000","-18,000,000","-35,300,000","-40,000,000","34,700,000","-11,500,000","-36,700,000","-24,600,000","27,500,000","-9,000,000","-8,800,000","-29,400,000","23,400,000","300,000","-9,100,000","-15,200,000","34,600,000","-5,000,000","-7,100,000","-16,700,000","12,000,000","-16,300,000","-8,900,000","-25,600,000","28,700,000"
			ChangeInPayablesAndAccruedExpense,"83,171,000","36,882,000","17,194,000","5,401,000","23,694,000","12,547,000","9,088,000","7,493,000","18,832,000","25,230,000","-44,502,000","15,457,000","21,136,000","1,424,000","-16,910,000","6,930,000","22,644,000","-8,914,000","-3,365,000","7,526,000","18,669,000","-8,809,000","-6,967,000","4,510,000","24,075,000","-5,284,000","-10,785,000","5,307,000","21,191,000","-5,886,000","-22,535,000","10,548,000","15,949,000","1,150,000","-15,578,000","23,916,000","4,818,000","9,380,000","-17,658,000","15,472,000","9,232,000","-1,688,000","-4,586,000","3,822,000","11,328,000","939,000","-25,304,000","6,502,000","3,727,000","5,372,000","-10,689,000","6,231,000","10,950,000","2,059,000","-23,577,000","-7,209,000","-664,000","-14,280,000","-29,971,000","14,064,000","4,557,000","574,000","-41,190,000","31,469,000","2,093,000","15,123,000","-19,364,000","20,882,000","3,194,000","17,613,000","-31,974,000","3,847,000","3,086,000","21,072,000","-24,509,000","11,742,000","9,544,000","7,199,000","-15,189,000","-190,000","13,584,000","4,326,000","-21,649,000","833,000","11,430,000","-2,303,000","-8,886,000","-4,246,000","12,391,000","4,887,000","-8,900,000","7,800,000","11,700,000","1,200,000","-5,000,000","4,100,000","11,000,000","-1,500,000","-8,900,000","9,900,000","2,600,000","7,200,000","-5,100,000","-7,700,000","9,000,000","5,300,000","-10,300,000","10,200,000","-4,500,000","2,400,000","-2,500,000","7,300,000","1,600,000","300,000","-10,700,000"
				ChangeInPayable,"83,171,000","36,882,000","17,194,000","5,401,000","23,694,000","12,547,000","9,088,000","7,493,000","18,832,000","25,230,000","-44,502,000","15,457,000","21,136,000","1,424,000","-16,910,000","6,930,000","22,644,000","-8,914,000","-3,365,000","7,526,000","18,669,000","-8,809,000","-6,967,000","4,510,000","24,075,000","-5,284,000","-10,785,000","5,307,000","21,191,000","-5,886,000","-22,535,000","10,548,000","15,949,000","1,150,000","-15,578,000","23,916,000","4,818,000","9,380,000","-17,658,000","14,041,000","9,163,000","-188,000","-4,586,000","2,651,000","10,226,000","3,212,000","-24,833,000","5,487,000","2,428,000","7,686,000","-12,202,000","5,686,000","9,880,000","7,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"83,171,000","36,882,000","17,194,000","5,401,000","23,694,000","12,547,000","9,088,000","7,493,000","18,832,000","25,230,000","-44,502,000","15,457,000","21,136,000","1,424,000","-16,910,000","6,930,000","22,644,000","-8,914,000","-3,365,000","7,526,000","18,669,000","-8,809,000","-6,967,000","4,510,000","24,075,000","-5,284,000","-10,785,000","5,307,000","21,191,000","-5,886,000","-22,535,000","10,548,000","15,949,000","1,150,000","-15,578,000","23,916,000","4,818,000","9,380,000","-17,658,000","14,041,000","9,163,000","-188,000","-4,586,000","2,651,000","10,226,000","3,212,000","-24,833,000","5,487,000","2,428,000","7,686,000","-12,202,000","5,686,000","9,880,000","7,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,000","-1,500,000",,,"1,102,000","-2,273,000",,,"1,299,000","-2,314,000","1,513,000","545,000","1,070,000","-5,297,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
