name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,03/31/2011,12/31/2010
			RawMaterials,"451,000,000","406,000,000","365,000,000","336,000,000","306,000,000","288,000,000","292,000,000","307,000,000","294,000,000","280,000,000","295,000,000","307,000,000","309,000,000","302,000,000","296,000,000","289,000,000","279,000,000","259,000,000","273,000,000","269,000,000","267,000,000","260,000,000","222,000,000","226,000,000","226,000,000","188,000,000","220,000,000","240,000,000","244,000,000","250,000,000","266,000,000","271,000,000","269,000,000","255,000,000","245,000,000","248,000,000","243,000,000","231,000,000","241,000,000","243,000,000","237,000,000","227,000,000","223,000,000","204,000,000","191,000,000"
			WorkInProcess,"71,000,000","58,000,000","62,000,000","62,000,000","58,000,000","49,000,000","53,000,000","54,000,000","51,000,000","47,000,000","54,000,000","54,000,000","52,000,000","45,000,000","61,000,000","56,000,000","53,000,000","42,000,000","55,000,000","52,000,000","51,000,000","42,000,000","46,000,000","37,000,000","41,000,000","32,000,000","45,000,000","45,000,000","49,000,000","42,000,000","37,000,000","37,000,000","35,000,000","31,000,000","34,000,000","32,000,000","34,000,000","30,000,000","37,000,000","41,000,000","37,000,000","31,000,000","37,000,000","32,000,000","32,000,000"
			FinishedGoods,"282,000,000","236,000,000","252,000,000","244,000,000","232,000,000","221,000,000","237,000,000","234,000,000","228,000,000","212,000,000","231,000,000","243,000,000","256,000,000","248,000,000","265,000,000","253,000,000","246,000,000","223,000,000","234,000,000","233,000,000","222,000,000","220,000,000","220,000,000","220,000,000","215,000,000","213,000,000","212,000,000","213,000,000","209,000,000","194,000,000","213,000,000","219,000,000","212,000,000","189,000,000","217,000,000","191,000,000","184,000,000","182,000,000","189,000,000","183,000,000","191,000,000","168,000,000","177,000,000","181,000,000","166,000,000"
		PrepaidAssets,"186,000,000","158,000,000","150,000,000","166,000,000","165,000,000","167,000,000","159,000,000","173,000,000","175,000,000","151,000,000","152,000,000","175,000,000","169,000,000","172,000,000","161,000,000","168,000,000","192,000,000","177,000,000","160,000,000","175,000,000","168,000,000","166,000,000","153,000,000","154,000,000","148,000,000","143,000,000","132,000,000","149,000,000","141,000,000","144,000,000","141,000,000","172,000,000","166,000,000","143,000,000","120,000,000","113,000,000","111,000,000","110,000,000","106,000,000","107,000,000","117,000,000","97,000,000","50,000,000","67,000,000","79,000,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000","37,000,000","38,000,000","38,000,000","35,000,000","37,000,000","40,000,000","41,000,000","44,000,000","43,000,000","43,000,000","41,000,000","36,000,000","47,000,000","45,000,000","45,000,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000","37,000,000","38,000,000","38,000,000","35,000,000","37,000,000","40,000,000","41,000,000","44,000,000","43,000,000","43,000,000","41,000,000","36,000,000","47,000,000","45,000,000","45,000,000",,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,000,000","48,000,000","47,000,000"
	TotalNonCurrentAssets,"5,101,000,000","5,116,000,000","5,094,000,000","5,162,000,000","5,144,000,000","5,227,000,000","5,137,000,000","5,143,000,000","5,129,000,000","5,260,000,000","5,252,000,000","5,416,000,000","5,387,000,000","5,128,000,000","5,122,000,000","5,126,000,000","5,284,000,000","4,789,000,000","4,788,000,000","4,746,000,000","4,664,000,000","4,635,000,000","2,686,000,000","2,687,000,000","2,729,000,000","2,652,000,000","2,628,000,000","2,663,000,000","2,647,000,000","2,762,000,000","2,789,000,000","2,884,000,000","2,896,000,000","2,887,000,000","2,885,000,000","2,832,000,000","2,832,000,000","2,805,000,000","2,762,000,000","2,733,000,000","2,778,000,000","2,751,000,000","2,671,000,000","2,450,000,000","2,399,000,000"
		NetPPE,"636,000,000","644,000,000","618,000,000","626,000,000","627,000,000","657,000,000","633,000,000","635,000,000","628,000,000","658,000,000","641,000,000","661,000,000","653,000,000","656,000,000","636,000,000","643,000,000","666,000,000","643,000,000","637,000,000","627,000,000","612,000,000","616,000,000","440,000,000","438,000,000","446,000,000","439,000,000","418,000,000","431,000,000","434,000,000","461,000,000","454,000,000","469,000,000","476,000,000","488,000,000","478,000,000","470,000,000","474,000,000","487,000,000","464,000,000","459,000,000","468,000,000","463,000,000","442,000,000","459,000,000","454,000,000"
			GrossPPE,,"1,826,000,000",,,,"1,814,000,000",,,,"1,702,000,000",,,,"1,632,000,000","1,614,000,000","1,594,000,000","1,666,000,000","1,576,000,000","1,576,000,000","1,525,000,000","1,469,000,000","1,438,000,000","1,282,000,000","1,262,000,000","1,275,000,000","1,239,000,000","1,240,000,000","1,247,000,000","1,225,000,000","1,265,000,000","1,275,000,000","1,310,000,000","1,305,000,000","1,304,000,000","1,280,000,000","1,240,000,000","1,235,000,000","1,240,000,000","1,214,000,000","1,174,000,000","1,187,000,000","1,147,000,000","1,108,000,000","1,110,000,000","1,063,000,000"
				Properties,,"370,000,000",,,,"369,000,000",,,,"339,000,000",,,,"326,000,000","322,000,000","327,000,000","341,000,000","329,000,000","325,000,000","317,000,000","306,000,000","299,000,000","247,000,000","244,000,000","250,000,000","240,000,000","246,000,000","247,000,000","243,000,000","252,000,000","247,000,000","257,000,000","256,000,000","263,000,000","255,000,000","249,000,000","253,000,000","255,000,000","0","0","0","0","0","0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,000,000","240,000,000","244,000,000","237,000,000","21,000,000","21,000,000","20,000,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,000,000","208,000,000","200,000,000"
				MachineryFurnitureEquipment,,"1,060,000,000",,,,"1,065,000,000",,,,"979,000,000",,,,"928,000,000","929,000,000","918,000,000","976,000,000","900,000,000","899,000,000","878,000,000","845,000,000","826,000,000","730,000,000","727,000,000","740,000,000","729,000,000","731,000,000","731,000,000","717,000,000","742,000,000","751,000,000","778,000,000","780,000,000","778,000,000","761,000,000","737,000,000","736,000,000","743,000,000","904,000,000","875,000,000","875,000,000","836,000,000","814,000,000","818,000,000","648,000,000"
				OtherProperties,,"281,000,000",,,,"270,000,000",,,,"280,000,000",,,,"271,000,000","276,000,000","267,000,000","269,000,000","262,000,000","263,000,000","253,000,000","243,000,000","237,000,000","244,000,000","235,000,000","233,000,000","224,000,000","229,000,000","233,000,000","229,000,000","230,000,000","227,000,000","226,000,000","219,000,000","214,000,000","212,000,000","205,000,000","203,000,000","202,000,000","24,000,000","22,000,000","22,000,000","21,000,000","20,000,000","18,000,000","144,000,000"
				ConstructionInProgress,,"115,000,000",,,,"110,000,000",,,,"104,000,000",,,,"107,000,000","87,000,000","82,000,000","80,000,000","85,000,000","89,000,000","77,000,000","75,000,000","76,000,000","61,000,000","56,000,000","52,000,000","46,000,000","34,000,000","36,000,000","36,000,000","41,000,000","50,000,000","49,000,000","50,000,000","49,000,000","52,000,000","49,000,000","43,000,000","40,000,000","39,000,000","37,000,000","46,000,000","53,000,000","48,000,000","45,000,000","51,000,000"
			AccumulatedDepreciation,,"-1,182,000,000",,,,"-1,157,000,000",,,,"-1,044,000,000",,,,"-976,000,000","-978,000,000","-951,000,000","-1,000,000,000","-933,000,000","-939,000,000","-898,000,000","-857,000,000","-822,000,000","-842,000,000","-824,000,000","-829,000,000","-800,000,000","-822,000,000","-816,000,000","-791,000,000","-804,000,000","-821,000,000","-841,000,000","-829,000,000","-816,000,000","-802,000,000","-770,000,000","-761,000,000","-753,000,000","-750,000,000","-715,000,000","-719,000,000","-684,000,000","-666,000,000","-651,000,000","-609,000,000"
		GoodwillAndOtherIntangibleAssets,"3,784,000,000","3,808,000,000","3,853,000,000","3,899,000,000","3,906,000,000","3,947,000,000","3,885,000,000","3,928,000,000","3,931,000,000","4,013,000,000","3,991,000,000","4,210,000,000","4,207,000,000","4,208,000,000","4,267,000,000","4,265,000,000","4,385,000,000","3,936,000,000","3,915,000,000","3,901,000,000","3,848,000,000","3,833,000,000","2,065,000,000","2,069,000,000","2,096,000,000","2,019,000,000","2,018,000,000","2,034,000,000","2,028,000,000","2,066,000,000","2,115,000,000","2,190,000,000","2,199,000,000","2,206,000,000","2,201,000,000","2,172,000,000","2,173,000,000","2,131,000,000","2,106,000,000","2,086,000,000","2,133,000,000","2,115,000,000","2,152,000,000","1,891,000,000","1,853,000,000"
			Goodwill,"2,782,000,000","2,792,000,000","2,816,000,000","2,841,000,000","2,831,000,000","2,854,000,000","2,795,000,000","2,820,000,000","2,790,000,000","2,839,000,000","2,811,000,000","2,999,000,000","2,988,000,000","2,976,000,000","3,008,000,000","2,996,000,000","3,082,000,000","2,768,000,000","2,741,000,000","2,717,000,000","2,658,000,000","2,632,000,000","1,621,000,000","1,616,000,000","1,632,000,000","1,584,000,000","1,584,000,000","1,592,000,000","1,582,000,000","1,635,000,000","1,667,000,000","1,719,000,000","1,719,000,000","1,718,000,000","1,704,000,000","1,674,000,000","1,669,000,000","1,647,000,000","1,621,000,000","1,601,000,000","1,631,000,000","1,610,000,000","1,633,000,000","1,472,000,000","1,437,000,000"
			OtherIntangibleAssets,"1,002,000,000","1,016,000,000","1,037,000,000","1,058,000,000","1,075,000,000","1,093,000,000","1,090,000,000","1,108,000,000","1,141,000,000","1,174,000,000","1,180,000,000","1,211,000,000","1,219,000,000","1,232,000,000","1,259,000,000","1,269,000,000","1,303,000,000","1,168,000,000","1,174,000,000","1,184,000,000","1,190,000,000","1,201,000,000","444,000,000","453,000,000","464,000,000","435,000,000","434,000,000","442,000,000","446,000,000","431,000,000","448,000,000","471,000,000","480,000,000","488,000,000","497,000,000","498,000,000","504,000,000","484,000,000","485,000,000","485,000,000","502,000,000","505,000,000","519,000,000","419,000,000","416,000,000"
		OtherNonCurrentAssets,"681,000,000","664,000,000","623,000,000","637,000,000","611,000,000","623,000,000","619,000,000","580,000,000","570,000,000","589,000,000","620,000,000","545,000,000","527,000,000","264,000,000","219,000,000","218,000,000","233,000,000","210,000,000","236,000,000","218,000,000","204,000,000","186,000,000","181,000,000","180,000,000","187,000,000","194,000,000","192,000,000","198,000,000","185,000,000","235,000,000","220,000,000","225,000,000","221,000,000","193,000,000","206,000,000","190,000,000","185,000,000","187,000,000","192,000,000","188,000,000","177,000,000","173,000,000","77,000,000","100,000,000","92,000,000"
TotalLiabilitiesNetMinorityInterest,"5,013,000,000","5,050,000,000","5,049,000,000","5,736,000,000","5,599,000,000","5,774,000,000","5,573,000,000","5,579,000,000","4,770,000,000","4,743,000,000","4,620,000,000","4,768,000,000","4,660,000,000","4,440,000,000","4,695,000,000","4,703,000,000","4,793,000,000","4,341,000,000","4,303,000,000","4,325,000,000","4,259,000,000","4,267,000,000","2,551,000,000","2,520,000,000","3,145,000,000","2,573,000,000","2,602,000,000","2,639,000,000","2,631,000,000","2,737,000,000","2,621,000,000","2,655,000,000","2,658,000,000","2,655,000,000","2,626,000,000","2,559,000,000","2,549,000,000","2,605,000,000","2,542,000,000","2,534,000,000","2,564,000,000","2,566,000,000","2,200,000,000","1,018,000,000","1,016,000,000"
	CurrentLiabilities,"1,920,000,000","1,391,000,000","1,314,000,000","1,959,000,000","1,844,000,000","1,956,000,000","1,280,000,000","1,373,000,000","1,584,000,000","1,501,000,000","1,461,000,000","1,537,000,000","1,441,000,000","1,389,000,000","1,483,000,000","1,477,000,000","1,460,000,000","1,100,000,000","1,136,000,000","1,200,000,000","1,191,000,000","1,238,000,000","841,000,000","820,000,000","1,432,000,000","823,000,000","815,000,000","837,000,000","833,000,000","908,000,000","850,000,000","846,000,000","857,000,000","853,000,000","802,000,000","736,000,000","721,000,000","781,000,000","785,000,000","779,000,000","819,000,000","817,000,000","669,000,000","638,000,000","649,000,000"
		PayablesAndAccruedExpenses,"1,076,000,000","1,049,000,000","998,000,000","1,036,000,000","969,000,000","1,035,000,000","949,000,000","908,000,000","892,000,000","965,000,000","906,000,000","895,000,000","905,000,000","938,000,000","944,000,000","929,000,000","908,000,000","897,000,000","843,000,000","775,000,000","754,000,000","796,000,000","616,000,000","574,000,000","563,000,000","589,000,000","579,000,000","597,000,000","594,000,000","633,000,000","624,000,000","616,000,000","616,000,000","596,000,000","595,000,000","540,000,000","534,000,000","574,000,000","569,000,000","562,000,000","621,000,000","540,000,000","469,000,000","638,000,000","390,000,000"
			Payables,"741,000,000","725,000,000","654,000,000","677,000,000","623,000,000","623,000,000","591,000,000","581,000,000","579,000,000","676,000,000","590,000,000","616,000,000","627,000,000","671,000,000","659,000,000","648,000,000","609,000,000","624,000,000","547,000,000","508,000,000","479,000,000","520,000,000","408,000,000","393,000,000","392,000,000","402,000,000","383,000,000","385,000,000","387,000,000","415,000,000","388,000,000","396,000,000","395,000,000","377,000,000","371,000,000","331,000,000","343,000,000","382,000,000","388,000,000","393,000,000","423,000,000","399,000,000","330,000,000","287,000,000","329,000,000"
				AccountsPayable,"652,000,000","639,000,000","577,000,000","599,000,000","530,000,000","569,000,000","495,000,000","498,000,000","506,000,000","597,000,000","521,000,000","539,000,000","548,000,000","586,000,000","570,000,000","580,000,000","543,000,000","549,000,000","477,000,000","442,000,000","414,000,000","457,000,000","341,000,000","339,000,000","332,000,000","338,000,000","314,000,000","315,000,000","311,000,000","338,000,000","314,000,000","328,000,000","325,000,000","332,000,000","324,000,000","311,000,000","309,000,000","332,000,000","316,000,000","327,000,000","329,000,000","322,000,000","283,000,000","287,000,000","309,000,000"
				TotalTaxPayable,"89,000,000","86,000,000","77,000,000","78,000,000","93,000,000","54,000,000","96,000,000","83,000,000","73,000,000","79,000,000","69,000,000","77,000,000","79,000,000","85,000,000","89,000,000","68,000,000","66,000,000","75,000,000","70,000,000","66,000,000","65,000,000","63,000,000","67,000,000","54,000,000","60,000,000","64,000,000","69,000,000","70,000,000","76,000,000","77,000,000","74,000,000","68,000,000","70,000,000","45,000,000","47,000,000","20,000,000","34,000,000","50,000,000","72,000,000","66,000,000","94,000,000","77,000,000","47,000,000",,"20,000,000"
					IncomeTaxPayable,,,,,,,,,,,,,,"85,000,000","89,000,000","68,000,000","66,000,000","75,000,000","70,000,000","66,000,000","65,000,000","63,000,000","67,000,000","54,000,000","60,000,000","64,000,000","69,000,000","70,000,000","76,000,000","77,000,000","74,000,000","68,000,000","70,000,000","45,000,000","47,000,000","20,000,000","34,000,000","50,000,000","72,000,000","66,000,000","94,000,000","77,000,000",,,"20,000,000"
			CurrentAccruedExpenses,"335,000,000","324,000,000","344,000,000","359,000,000","346,000,000","412,000,000","358,000,000","327,000,000","313,000,000","289,000,000","316,000,000","279,000,000","278,000,000","267,000,000","285,000,000","281,000,000","299,000,000","273,000,000","296,000,000","267,000,000","275,000,000","276,000,000","208,000,000","181,000,000","171,000,000","187,000,000","196,000,000","212,000,000","207,000,000","218,000,000","236,000,000","220,000,000","221,000,000","219,000,000","224,000,000","209,000,000","191,000,000","192,000,000","181,000,000","169,000,000","198,000,000","141,000,000","139,000,000","351,000,000","61,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"216,000,000","273,000,000","246,000,000","253,000,000","211,000,000","258,000,000","230,000,000","196,000,000","177,000,000","199,000,000","189,000,000","177,000,000","170,000,000","194,000,000","197,000,000","187,000,000","181,000,000","203,000,000","196,000,000","182,000,000","176,000,000","182,000,000","163,000,000","155,000,000","149,000,000","156,000,000","157,000,000","159,000,000","158,000,000","186,000,000","185,000,000","187,000,000","197,000,000","215,000,000","204,000,000","191,000,000","179,000,000","201,000,000","195,000,000","201,000,000","186,000,000","211,000,000","182,000,000",,"161,000,000"
		CurrentDebtAndCapitalLeaseObligation,"628,000,000","69,000,000","70,000,000","670,000,000","664,000,000","663,000,000","101,000,000","269,000,000","515,000,000","337,000,000","366,000,000","465,000,000","366,000,000","257,000,000","342,000,000","361,000,000","371,000,000",,"97,000,000","243,000,000","261,000,000","260,000,000","62,000,000","91,000,000","720,000,000","78,000,000","79,000,000","81,000,000","81,000,000","89,000,000","41,000,000","43,000,000","44,000,000","42,000,000","3,000,000","5,000,000","6,000,000","6,000,000","13,000,000","7,000,000","4,000,000","5,000,000","5,000,000",,
			CurrentDebt,"555,000,000",,,"600,000,000","600,000,000","600,000,000","40,000,000","212,000,000","459,000,000","276,000,000","306,000,000","402,000,000","304,000,000","257,000,000","342,000,000","361,000,000","371,000,000",,"97,000,000","243,000,000","261,000,000","260,000,000","62,000,000","91,000,000","720,000,000","78,000,000","79,000,000","81,000,000","81,000,000","89,000,000","41,000,000","43,000,000","44,000,000","42,000,000","3,000,000","5,000,000","6,000,000","6,000,000","13,000,000","7,000,000","4,000,000","5,000,000","5,000,000",,
				CommercialPaper,,,,,,,,,,"276,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,,,,,,,,,"257,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"555,000,000",,,"600,000,000","600,000,000","600,000,000","40,000,000","212,000,000","459,000,000",,"306,000,000","402,000,000","304,000,000","257,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"73,000,000","69,000,000","70,000,000","70,000,000","64,000,000","63,000,000","61,000,000","57,000,000","56,000,000","61,000,000","60,000,000","63,000,000","62,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","0","8,000,000","9,000,000","8,000,000","8,000,000","13,000,000",,"12,000,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","0","8,000,000","9,000,000","8,000,000","8,000,000","13,000,000",,"12,000,000"
		OtherCurrentLiabilities,,,,,,,,,,,"144,000,000","144,000,000","130,000,000","129,000,000","127,000,000","132,000,000","129,000,000","119,000,000","104,000,000","99,000,000","88,000,000","80,000,000","70,000,000","64,000,000","60,000,000","64,000,000","60,000,000","66,000,000","65,000,000","66,000,000","69,000,000","58,000,000","60,000,000","63,000,000","62,000,000","59,000,000","56,000,000","60,000,000",,,,"53,000,000",,,"86,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,093,000,000","3,659,000,000","3,735,000,000","3,777,000,000","3,755,000,000","3,818,000,000","4,293,000,000","4,206,000,000","3,186,000,000","3,242,000,000","3,159,000,000","3,231,000,000","3,219,000,000","3,051,000,000","3,212,000,000","3,226,000,000","3,333,000,000","3,241,000,000","3,167,000,000","3,125,000,000","3,068,000,000","3,029,000,000","1,710,000,000","1,700,000,000","1,713,000,000","1,750,000,000","1,787,000,000","1,802,000,000","1,798,000,000","1,829,000,000","1,771,000,000","1,809,000,000","1,801,000,000","1,802,000,000","1,824,000,000","1,823,000,000","1,828,000,000","1,824,000,000","1,757,000,000","1,755,000,000","1,745,000,000","1,749,000,000","1,531,000,000","380,000,000","367,000,000"
		LongTermDebtAndCapitalLeaseObligation,"1,878,000,000","2,440,000,000","2,455,000,000","2,466,000,000","2,460,000,000","2,484,000,000","3,053,000,000","3,031,000,000","2,031,000,000","2,040,000,000","2,030,000,000","2,051,000,000","2,044,000,000","2,051,000,000","2,189,000,000","2,179,000,000","2,228,000,000","2,200,000,000","2,189,000,000","2,168,000,000","2,126,000,000","2,108,000,000","1,148,000,000","1,143,000,000","1,153,000,000","1,196,000,000","1,196,000,000","1,196,000,000","1,196,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,202,000,000","1,201,000,000","1,202,000,000",,
			LongTermDebt,"1,878,000,000","2,440,000,000","2,455,000,000","2,466,000,000","2,460,000,000","2,484,000,000","3,053,000,000","3,031,000,000","2,031,000,000","2,040,000,000","2,030,000,000","2,051,000,000","2,044,000,000","2,051,000,000","2,189,000,000","2,179,000,000","2,228,000,000","2,200,000,000","2,189,000,000","2,168,000,000","2,126,000,000","2,108,000,000","1,148,000,000","1,143,000,000","1,153,000,000","1,196,000,000","1,196,000,000","1,196,000,000","1,196,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,199,000,000","1,202,000,000","1,201,000,000","1,202,000,000",,
