name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"10,242,714,000","8,772,300,000","4,406,749,000","779,488,000","-3,715,823,000","6,273,514,000","1,984,250,000","-1,738,320,000","-2,303,310,000","380,010,000","-1,057,380,000","-3,041,172,000","-1,018,059,000","-1,842,640,000"
	CashFlowFromContinuingOperatingActivities,"10,242,714,000","8,772,300,000","4,406,749,000","779,488,000","-3,715,823,000","6,273,514,000","1,984,250,000","-1,738,320,000","-2,303,310,000","380,010,000","-1,057,380,000","-3,041,172,000","-1,018,059,000","-1,842,640,000"
		NetIncomeFromContinuingOperations,"4,331,433,000","1,036,608,000","865,316,000","1,392,859,000","1,036,650,000","2,777,338,000","2,840,764,000","3,000,021,000","3,461,211,000","97,280,000","749,423,000","496,285,000","-53,976,000","-299,345,000"
		OperatingGainsLosses,"-4,824,845,000","-687,170,000","-906,326,000","-1,746,971,000","-1,484,378,000","-2,379,278,000","-3,088,113,000","-3,443,885,000","-4,181,558,000","-1,188,793,000","-374,185,000","-1,143,506,000","-787,359,000","-310,011,000"
			GainLossOnSaleOfBusiness,"0",,,,,,,"884,000",,,"0","0",,
		DepreciationAmortizationDepletion,"80,451,000","21,042,000","19,243,000","19,577,000","20,589,000","15,304,000","26,683,000","15,329,000","16,189,000","16,115,000","17,778,000","21,382,000","17,687,000","18,105,000"
			DepreciationAndAmortization,"80,451,000","21,042,000","19,243,000","19,577,000","20,589,000","15,304,000","26,683,000","15,329,000","16,189,000","16,115,000","17,778,000","21,382,000","17,687,000","18,105,000"
		DeferredTax,"11,648,000","1,786,000","-6,498,000","2,496,000","13,864,000","38,457,000",,,,,,,,
			DeferredIncomeTax,"11,648,000","1,786,000","-6,498,000","2,496,000","13,864,000","38,457,000",,,,,,,,
		StockBasedCompensation,"177,233,000","55,593,000","39,839,000","40,871,000","40,930,000","42,072,000","42,622,000","33,253,000","31,254,000","29,058,000","14,280,000","8,458,000","8,459,000","8,506,000"
		OtherNonCashItems,"10,746,850,000","7,740,769,000","4,587,948,000","964,126,000","-2,545,993,000","4,759,496,000","2,226,337,000","-1,383,022,000","-2,296,355,000","2,140,466,000","-1,209,981,000","-2,445,232,000","-348,812,000","-1,054,913,000"
		ChangeInWorkingCapital,"-280,056,000","603,672,000","-192,773,000","106,530,000","-797,485,000","1,020,125,000","-130,573,000","39,984,000","665,949,000","-714,116,000","-254,695,000","21,441,000","145,942,000","-204,982,000"
			ChangeInReceivables,"1,104,000","-1,044,000","-81,000","1,306,000","923,000","10,272,000","-9,101,000","3,947,000","712,106,000","-699,703,000","-255,069,000","67,539,000","60,537,000","-131,725,000"
				ChangesInAccountReceivables,"-842,760,000",,,,,,,,,"-706,730,000",,,,"-126,442,000"
			ChangeInPayablesAndAccruedExpense,"-61,846,000","13,148,000","-80,584,000","12,594,000","-7,004,000","45,197,000","225,000","26,846,000","-4,487,000","92,925,000","-9,475,000","-75,464,000","94,604,000","61,716,000"
				ChangeInPayable,"-61,846,000","13,148,000","-80,584,000","12,594,000","-7,004,000","45,197,000","225,000","26,846,000","-4,487,000","92,925,000","-9,475,000","-75,464,000","94,604,000","61,716,000"
					ChangeInAccountPayable,"-17,013,000","17,316,000","-84,158,000","59,754,000","-9,925,000","45,499,000","-592,000","32,800,000","-14,959,000","77,313,000","-5,575,000","1,052,000","18,171,000","50,970,000"
			ChangeInOtherCurrentAssets,"-81,915,000","-37,034,000","159,468,000","-56,539,000","-147,810,000","132,324,000","-180,053,000","-13,924,000","815,122,000","-1,033,833,000","14,690,000","90,200,000","-17,743,000","-119,266,000"
			ChangeInOtherCurrentLiabilities,"-137,399,000","628,602,000","-271,576,000","149,169,000","-643,594,000","832,332,000","90,377,000","-8,906,000","-856,792,000","926,495,000","-4,841,000","-60,834,000","8,544,000","-15,707,000"
			ChangeInOtherWorkingCapital,"-2,499,000",,,,,,,"-2,329,000","-441,000","-297,000","568,000","-203,000","-258,000","-791,000"
InvestingCashFlow,"-407,231,000","218,730,000","-1,172,007,000","512,109,000","33,937,000","-38,891,000","206,151,000","104,359,000","-3,949,000","210,642,000","125,535,000","-24,892,000","-16,590,000","-12,159,000"
	CashFlowFromContinuingInvestingActivities,"-407,231,000","218,730,000","-1,172,007,000","512,109,000","33,937,000","-38,891,000","206,151,000","104,359,000","-3,949,000","210,642,000","125,535,000","-24,892,000","-16,590,000","-12,159,000"
		NetPPEPurchaseAndSale,"-108,400,000","-26,742,000","-19,742,000","-30,884,000","-31,032,000","-36,633,000","-33,151,000","-30,974,000","-23,439,000","-18,782,000","-11,462,000","-18,870,000","-9,694,000","-8,816,000"
			PurchaseOfPPE,"-108,400,000","-26,742,000","-19,742,000","-30,884,000","-31,032,000","-36,633,000","-33,151,000","-30,974,000","-23,439,000","-18,782,000","-11,462,000","-18,870,000","-9,694,000","-8,816,000"
		NetIntangiblesPurchaseAndSale,"977,091,000","238,365,000","117,846,000","537,686,000","83,194,000","10,204,000","241,532,000","134,260,000","18,106,000","167,662,000","136,820,000","0","0","0"
			PurchaseOfIntangibles,"-200,108,000","-15,581,000","-149,710,000",,,,,,,,,,,
			SaleOfIntangibles,"1,177,199,000","253,946,000","267,556,000","572,503,000","83,194,000","10,204,000","241,532,000","134,260,000","18,106,000","167,662,000","136,820,000","0","0","0"
		NetInvestmentPurchaseAndSale,,,"-39,896,000","0",,,"0","0","15,606,000","167,662,000",,"0","0","0"
			PurchaseOfInvestment,,,"-39,896,000","0",,,"0","0",,,,"0",,
			SaleOfInvestment,"322,588,000",,,,,,,,"18,106,000","167,662,000",,,"0","0"
		NetOtherInvestingChanges,,,,,,,"0","0","884,000","59,632,000","4,069,000","-347,000","-614,000","-278,000"
FinancingCashFlow,"-10,388,515,000","-8,815,528,000","-3,402,869,000","-963,408,000","2,793,290,000","-5,348,480,000","-3,708,301,000","3,358,038,000","1,793,338,000","314,585,000","1,494,761,000","3,254,675,000","1,497,592,000","950,411,000"
	CashFlowFromContinuingFinancingActivities,"-10,388,515,000","-8,815,528,000","-3,402,869,000","-963,408,000","2,793,290,000","-5,348,480,000","-3,708,301,000","3,358,038,000","1,793,338,000","314,585,000","1,494,761,000","3,254,675,000","1,497,592,000","950,411,000"
		NetIssuancePaymentsOfDebt,"-6,317,601,000","-6,555,428,000","-3,216,501,000","-527,655,000","3,981,983,000","-2,984,280,000","-2,515,625,000","5,580,612,000","3,401,359,000","283,154,000","1,499,599,000","2,922,819,000","1,497,592,000","1,163,188,000"
			NetLongTermDebtIssuance,"-5,438,538,000","-6,281,811,000","-1,327,448,000","-598,015,000","2,768,736,000","-3,289,726,000","-2,649,673,000","5,365,641,000","4,216,359,000","-526,846,000","1,499,599,000","2,922,819,000","1,497,592,000","1,163,188,000"
				LongTermDebtIssuance,"3,567,238,000","174,000","3,566,702,000","184,000","178,000","175,000","-1,363,918,000","5,375,100,000","3,597,605,000","91,908,000","1,499,599,000","2,922,819,000","1,497,592,000","1,163,188,000"
				LongTermDebtPayments,"-9,005,776,000","-6,281,985,000","-4,894,150,000","-598,199,000","2,768,558,000","-3,289,901,000","-1,285,755,000",,,"-618,754,000",,,,
			NetShortTermDebtIssuance,"-879,063,000","-273,617,000","-1,889,053,000","70,360,000","1,213,247,000","305,446,000","134,048,000","214,971,000","-815,000,000","810,000,000","0","0","0","0"
				ShortTermDebtIssuance,,,,"70,360,000","1,513,247,000","305,446,000","134,048,000",,,,,,,
				ShortTermDebtPayments,"-573,617,000","-273,617,000","0","0",,,,,,,,,,
		NetCommonStockIssuance,"-278,190,000","-88,587,000","-174,496,000","-24,385,000",,,"0",,,,,,,
			CommonStockIssuance,"53,556,000","11,575,000","13,203,000","11,187,000",,,"0",,,,,,,
			CommonStockPayments,"-331,746,000","-100,162,000","-187,699,000","-35,572,000",,,,,,,,,,
		NetOtherFinancingCharges,"-3,792,724,000","-2,171,513,000","-11,872,000","-411,368,000","-1,197,971,000","-2,364,200,000","-1,192,676,000","-3,973,375,000","-1,608,021,000","31,431,000","-4,838,000","331,856,000","0","-212,777,000"
EndCashPosition,"2,387,521,000","2,387,688,000","2,211,597,000","2,379,645,000","2,052,451,000","2,940,553,000","2,054,103,000","3,570,488,000","1,802,402,000","2,315,603,000","1,412,126,000","883,914,000","660,454,000","196,968,000"
	ChangesInCash,"-553,032,000","175,502,000","-168,127,000","328,189,000","-888,596,000","886,143,000","-1,517,900,000","1,724,077,000","-513,921,000","905,237,000","562,916,000","188,611,000","462,943,000","-904,388,000"
	EffectOfExchangeRateChanges,"167,000","589,000","79,000","-995,000","494,000","307,000","1,515,000","410,000","720,000","-1,760,000","451,000","-306,000","543,000","189,000"
	BeginningCashPosition,"2,940,553,000","2,211,597,000","2,379,645,000","2,052,451,000","2,940,553,000","2,054,103,000","3,570,488,000","1,802,402,000","2,315,603,000","1,412,126,000","883,914,000","660,454,000","196,968,000","1,101,167,000"
InterestPaidSupplementalData,"429,531,000","1,231,000","426,430,000","1,203,000","667,000","1,460,000","368,313,000","1,312,000","184,000","630,000","256,268,000","3,334,000","69,000","0"
CapitalExpenditure,"-308,508,000","-42,323,000","-169,452,000","-65,701,000","-31,032,000","-36,633,000","-33,151,000","-30,974,000","-23,439,000","-18,782,000","-11,462,000","-18,870,000","-9,694,000","-8,816,000"
IssuanceOfCapitalStock,"53,556,000","11,575,000","13,203,000","11,187,000",,,"0",,,,,,,
IssuanceOfDebt,"3,261,792,000","174,000","1,677,649,000","70,544,000","1,513,425,000","305,621,000","-1,229,870,000","5,585,071,000","3,597,605,000","91,908,000","1,499,599,000","2,922,819,000","1,497,592,000","1,163,188,000"
RepaymentOfDebt,"-9,579,393,000","-6,555,602,000","-4,894,150,000","-598,199,000","2,468,558,000","-3,289,901,000","-1,285,755,000",,,"-618,754,000",,,,
RepurchaseOfCapitalStock,"-331,746,000","-100,162,000","-187,699,000","-35,572,000",,,,,,,,,,
FreeCashFlow,"9,934,206,000","8,729,977,000","4,237,297,000","713,787,000","-3,746,855,000","6,236,881,000","1,951,099,000","-1,769,294,000","-2,326,749,000","361,228,000","-1,068,842,000","-3,060,042,000","-1,027,753,000","-1,851,456,000"
