name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
	OtherNonOperatingIncomeExpenses,"1,623,000","1,479,000","252,000","198,000","-306,000","137,000","-580,000","-22,000","-124,000","14,000","-377,000"
PretaxIncome,"64,144,000","6,182,000","33,743,000","14,325,000","9,894,000","6,841,000","21,688,000","7,852,000","737,000","1,303,000","5,783,000"
TaxProvision,"7,679,000","1,403,000","5,504,000","799,000","-27,000","1,923,000","2,863,000","1,621,000","84,000","399,000","1,659,000"
NetIncomeCommonStockholders,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","0","904,000","4,244,000"
	NetIncome,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","653,000","904,000","4,124,000"
		NetIncomeIncludingNoncontrollingInterests,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","653,000","904,000","4,124,000"
			NetIncomeContinuousOperations,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","653,000","904,000","4,124,000"
	OtherunderPreferredStockDividend,,,,,,,,"-1,559,000","653,000",,
DilutedNIAvailtoComStockholders,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","0","904,000","4,244,000"
BasicEPS,,"0.09","0.55","0.27","0.2","0.1","0.39","0.13","0","0.021",
DilutedEPS,,"0.08","0.5","0.24","0.18","0.09","0.34","0.13","0","0.019",
BasicAverageShares,,"51,910,572","51,460,452","50,559,636","49,578,536","49,109,237","19,980,116","47,826,504","43,622,567","43,622,567",
DilutedAverageShares,,"56,888,179","56,772,672","56,498,891","56,428,211","56,784,558","28,666,208","47,826,504","47,516,217","47,516,217",
TotalOperatingIncomeAsReported,"56,728,000","4,581,000","27,966,000","14,048,000","10,133,000","6,642,000","22,206,000","7,791,000","729,000","1,029,000","5,869,000"
TotalExpenses,"181,124,000","49,971,000","47,590,000","44,038,000","39,525,000","36,966,000","34,036,000","30,006,000","25,632,000","27,319,000","28,524,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","653,000","904,000","4,124,000"
NormalizedIncome,"51,682,411.683","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","653,000","904,000","4,124,000"
InterestIncome,"360,000","122,000","92,000","79,000","67,000","62,000","62,000","83,000","132,000","260,000","291,000"
NetInterestIncome,"360,000","122,000","92,000","79,000","67,000","62,000","62,000","83,000","132,000","260,000","291,000"
EBIT,"56,728,000","4,581,000","27,966,000","14,048,000","10,133,000","6,642,000","22,206,000","7,791,000","729,000","1,029,000","5,869,000"
EBITDA,"82,434,000"
ReconciledCostOfRevenue,"64,005,000","17,992,000","16,905,000","16,020,000","13,088,000","12,300,000","11,450,000","10,491,000","9,189,000","10,056,000","9,323,000"
ReconciledDepreciation,"25,706,000","7,183,000","7,081,000","6,304,000","5,138,000","4,550,000","4,169,000","4,178,000","3,810,000","3,586,000","3,331,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"56,465,000","4,779,000","28,239,000","13,526,000","9,921,000","4,918,000","18,825,000","6,231,000","653,000","904,000","4,124,000"
TotalUnusualItemsExcludingGoodwill,"5,433,000"
TotalUnusualItems,"5,433,000"
NormalizedEBITDA,"77,001,000","11,764,000","35,047,000","20,352,000","15,271,000","11,192,000","26,375,000","11,969,000","4,539,000","4,615,000","9,200,000"
TaxRateForCalcs,"0.12","0.227","0.163","0.056","0.27","0.28","0.132","0.206","0.114","0.31","0.287"
TaxEffectOfUnusualItems,"650,411.683","0","0","0","0","0","0","0","0","0","0"
