name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"-7,556,000","-19,856,000","-5,643,000","33,396,000","-15,453,000","26,037,000","34,258,000","63,011,000","-14,423,000","-43,370,000","-46,037,000","-23,866,000","-53,631,000","-48,988,000","-34,659,000","-21,883,000","-17,079,000","-35,520,000","2,110,000","-37,607,000","-22,664,000","-33,919,000","30,306,000","-31,896,000","42,842,000","-9,206,000","-9,351,000","-31,363,000","-34,055,000","238,793,000","-24,761,000","-21,077,000","-15,495,000","-29,046,000","-26,050,000","-11,472,000","-5,925,000","-14,745,000","-5,728,000","-1,927,000","-6,261,000","-11,499,000","-6,588,000","-3,346,000","-3,881,000","-4,685,000","-1,938,000","-5,883,000","-8,594,000","-2,679,000","-3,291,000","-5,030,000","-7,038,000","-7,977,000","-7,846,000","-5,998,000","-8,890,000","-6,560,000","-5,855,000","-4,763,000","-5,871,000","-460,000","5,000","-214,000","-46,000","-50,000","-1,117,000","837,000","-292,000","-325,000","-304,000","-146,000","-329,000","-811,000","-797,000","-2,388,000","-1,415,000","-1,236,000","-2,967,000","-2,410,000","-2,117,000","-1,345,000","-3,313,000","-1,383,000","-2,850,000","-459,000","-1,516,000","-1,542,000","-1,099,000","-830,000","-927,000","-500,000","-1,300,000","-500,000","-1,000,000","-1,200,000","400,000","-600,000","-700,000","-700,000","-800,000","-700,000","-900,000","-500,000","-600,000","-500,000"
	CashFlowFromContinuingOperatingActivities,"-7,556,000","-19,856,000","-5,643,000","33,396,000","-15,453,000","26,037,000","34,258,000","63,011,000","-14,423,000","-43,370,000","-46,037,000","-23,866,000","-53,631,000","-48,988,000","-34,659,000","-21,883,000","-17,079,000","-35,520,000","2,110,000","-37,607,000","-22,664,000","-33,919,000","30,306,000","-31,896,000","42,842,000","-9,206,000","-9,351,000","-31,363,000","-34,055,000","238,793,000","-24,761,000","-21,077,000","-15,495,000","-29,046,000","-26,050,000","-11,472,000","-5,925,000","-14,745,000","-5,721,000","-2,023,000","-6,104,000","-11,574,000","-6,307,000","934,000","-3,881,000","-4,685,000","-1,938,000","-5,883,000","-8,594,000","-2,679,000","-3,291,000","-5,030,000","-7,038,000","-7,977,000","-7,846,000","-5,998,000","-8,890,000","-6,560,000","-5,855,000","-4,763,000","-5,871,000","-460,000","5,000","-214,000","-46,000","-50,000","-1,117,000","837,000","-292,000","-325,000","-304,000","-146,000","-329,000","-811,000","-797,000","-2,388,000","-1,415,000","-1,236,000","-2,967,000","-2,410,000","-2,117,000","-1,345,000","-3,313,000","-1,383,000","-2,850,000","-459,000","-1,516,000","-1,542,000","-1,099,000","-830,000","-927,000","-500,000","-1,300,000","-500,000","-1,000,000","-1,200,000","400,000","-600,000","-700,000","-700,000","-800,000","-700,000","-900,000","-500,000","-600,000","-500,000"
		NetIncomeFromContinuingOperations,"-116,654,000","-55,433,000","-73,774,000","28,739,000","-16,186,000","31,078,000","32,298,000","23,717,000","33,703,000","-59,132,000","-112,350,000","-62,007,000","-59,806,000","-80,762,000","-76,071,000","-27,654,000","-6,201,000","-43,114,000","-213,905,000","-46,442,000","-17,528,000","-30,995,000","-13,660,000","-14,977,000","15,532,000","-11,978,000","1,603,000","128,247,000","-43,241,000","-118,037,000","-53,462,000","-50,013,000","-26,072,000","-45,091,000","-17,430,000","-60,801,000","-4,353,000","-34,762,000","-29,466,000","-183,000","0","0","11,664,000",,,"-5,704,000","-673,000","-7,354,000","-6,215,000","-4,684,000","-9,086,000","-6,354,000","-5,676,000","-8,997,000","-9,748,000","-8,327,000","-10,879,000","-10,880,000","-8,978,000","1,482,000","-10,974,000","-249,935,000","-368,000","-168,000","-69,000","-43,000","-332,000","871,000","-435,000","-290,000","-288,000","-368,000","-531,000","-739,000","-1,486,000","-1,525,000","-1,795,000","-987,000","-4,022,000","-2,683,000","-1,884,000","-1,769,000","-1,744,000","-2,753,000","-2,948,000","-1,340,000","-1,493,000","-1,958,000","-1,295,000","-2,419,000","-1,035,000","-1,000,000","-800,000","-1,100,000","-800,000","-900,000","-200,000","-800,000","-800,000","-1,000,000","-800,000","-700,000","-800,000","-800,000","-600,000","-700,000"
		OperatingGainsLosses,"-30,187,000","110,000","109,000","-31,239,000","1,112,000","-3,275,000","-1,715,000","-2,450,000","-15,531,000","9,495,000","-17,413,000","13,276,000","7,463,000","313,000","10,789,000","2,875,000","-4,739,000","-906,000","-1,363,000","11,353,000","669,000","-4,903,000","-4,784,000","9,952,000","-1,741,000","3,768,000","14,728,000","-46,102,000","17,300,000","51,273,000","16,871,000","-3,305,000","-10,658,000","11,238,000","-17,591,000","29,257,000","-18,834,000","12,552,000","-742,000","411,000","422,000","472,000","329,000","301,000","451,000","423,000","-351,000","208,000","244,000","231,000",,,,,,,,,"503,000","91,000",,,,,,,"-1,066,000","2,000","205,000","-4,000","2,000","-4,000","137,000","1,000","182,000","-12,000","17,000","3,000","806,000","105,000","40,000","85,000","274,000","-346,000","117,000","117,000","65,000","542,000","466,000","1,347,000","-203,000","100,000","0","300,000","0",,,,"0",,,,"100,000",,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-30,822,000","61,000","1,562,000","-32,338,000","-107,000","-3,039,000","-509,000","-10,328,000","54,000","102,000","-716,000","1,235,000","-64,000","284,000","12,000","529,000","-234,000","-261,000",,,,,,,,,,,,,"0",,,,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,"-37,000","4,914,000","-3,478,000","946,000","-2,403,000","1,295,000","-2,133,000","56,000","-218,000","16,000","154,000","-23,000","237,000","134,000","-66,000","-11,000","-863,000","378,000","299,000","-69,000","57,000","-28,000","-152,000","-253,000","203,000","476,000","-173,000","473,000","-63,000","1,832,000","152,000","-976,000","-977,000","-1,859,000","790,000","-340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,"1,046,000","1,152,000","-279,000",,"7,768,000","-15,774,000","9,259,000","-8,451,000","11,747,000","7,256,000","-1,825,000","7,822,000","473,000","-11,718,000","-3,101,000","-4,063,000","7,340,000","-4,958,000","-7,034,000","-7,289,000","9,138,000","-3,729,000","1,423,000","12,290,000","-32,244,000","16,556,000","49,572,000","15,830,000","-3,305,000","-10,968,000","9,242,000","-21,130,000","27,661,000","-21,125,000","21,202,000","-2,804,000","468,000",,,,,,,"31,000","208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"635,000","49,000","466,000","53,000","67,000","43,000","47,000","110,000","189,000","134,000","481,000","294,000","271,000","1,854,000","2,955,000","1,873,000","7,213,000","2,456,000","2,700,000","4,013,000","5,627,000","2,131,000","2,505,000","814,000","1,988,000","2,345,000","1,038,000","3,482,000","744,000","1,701,000","1,041,000","0","310,000","1,996,000","3,535,000","1,540,000","2,291,000","-8,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"86,541,000","27,814,000","19,191,000","18,964,000","20,572,000","19,989,000","20,067,000","20,977,000","22,266,000","22,052,000","22,526,000","23,804,000","23,661,000","23,816,000","23,904,000","23,922,000","24,761,000","24,757,000","25,416,000","25,396,000","25,551,000","25,730,000","23,964,000","25,832,000","24,581,000","22,199,000","22,175,000","12,388,000","4,160,000","3,525,000","3,658,000","3,678,000","4,027,000","3,564,000","4,568,000","3,768,000","3,451,000","3,429,000","2,713,000","2,665,000","2,454,000","2,328,000","972,000","776,000","1,085,000","997,000","827,000","1,079,000","993,000","971,000","956,000","466,000","469,000","466,000","457,000","460,000","454,000","452,000","13,000","94,000","72,000","5,000",,,,,,,"1,000","1,000","0","2,000","1,000","2,000","8,000","1,000","10,000","36,000","123,000","139,000","109,000","101,000","-46,000","196,000","52,000","84,000","95,000","110,000","45,000","40,000","100,000","0",,,"0","0",,,"0","0",,,"0","0",,
			DepreciationAndAmortization,"86,541,000","27,814,000","19,191,000","18,964,000","20,572,000","19,989,000","20,067,000","20,977,000","22,266,000","22,052,000","22,526,000","23,804,000","23,661,000","23,816,000","23,904,000","23,922,000","24,761,000","24,757,000","25,416,000","25,396,000","25,551,000","25,730,000","23,964,000","25,832,000","24,581,000","22,199,000","22,175,000","12,388,000","4,160,000","3,525,000","3,658,000","3,678,000","4,027,000","3,564,000","4,568,000","3,768,000","3,451,000","3,429,000","2,713,000","2,665,000","2,454,000","2,328,000","972,000","776,000","1,085,000","997,000","827,000","1,079,000","993,000","971,000","956,000","466,000","469,000","466,000","457,000","460,000","454,000","452,000","13,000","94,000","72,000","5,000",,,,,,,"1,000","1,000","0","2,000","1,000","2,000","8,000","1,000","10,000","36,000","123,000","139,000","109,000","101,000","-46,000","196,000","52,000","84,000","95,000","110,000","45,000","40,000","100,000","0",,,"0","0",,,"0","0",,,"0","0",,
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000","7,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,000","65,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,000","65,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-11,164,000","-22,356,000","7,781,000","-101,000","3,512,000","-1,033,000","13,666,000","946,000","415,000","613,000","2,259,000","1,897,000","520,000","-352,000","-20,592,000","-12,515,000","683,000","-2,709,000","62,458,000","-23,327,000","-13,803,000","-9,236,000","-35,318,000","-21,983,000","13,245,000","-22,244,000","-26,823,000",,,,"1,017,000","0","0","0","796,000","405,000","-700,000","98,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-11,164,000","-22,356,000","7,781,000","-101,000","3,512,000","-1,033,000","13,666,000","946,000","415,000","613,000","2,259,000","1,897,000","520,000","-352,000","-20,592,000","-12,515,000","683,000","-2,709,000","62,458,000","-23,327,000","-13,803,000","-9,236,000","-35,318,000","-21,983,000","13,245,000","-22,244,000","-26,823,000",,,,"1,017,000","0","0","0","796,000","405,000","-700,000","98,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"56,000",,,,,,,,,,,,,,,"177,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,"0","0","0","0","91,744,000","0","0","655,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,483,000","7,655,000","942,000","394,000","975,000","238,000","252,000","263,000","655,000","737,000","282,000","1,320,000","1,062,000","868,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"5,545,000","1,299,000",,,,,,,,,,,,,,,,,,"7,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"18,602,000","7,617,000","3,703,000","3,822,000","3,460,000","2,647,000","2,170,000","2,740,000","1,586,000","2,451,000","2,414,000","3,428,000","3,122,000","4,457,000","5,170,000","5,077,000","5,578,000","5,936,000","6,015,000","6,448,000","6,151,000","9,693,000","7,754,000","8,834,000","8,798,000","17,307,000","8,309,000","3,675,000","6,708,000","7,382,000","4,691,000","3,095,000","3,414,000","3,579,000","3,572,000","408,000","1,798,000","5,205,000","1,850,000","1,112,000","989,000","1,180,000","1,603,000","1,852,000","1,744,000","1,754,000","2,810,000","1,816,000","1,537,000","1,205,000","977,000","1,827,000","1,149,000","618,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"14,784,000","853,000","2,260,000","-1,936,000","13,607,000","1,850,000","-2,747,000","3,915,000","3,858,000","1,826,000","-10,114,000","779,000","-4,014,000","8,221,000","-3,034,000","2,610,000","-13,947,000","2,645,000","1,739,000","-10,507,000","5,077,000","3,067,000","2,332,000","3,849,000","11,454,000","2,539,000","-948,000","1,176,000","400,000","7,303,000","3,534,000","20,731,000","12,673,000","4,564,000","4,681,000","10,720,000","4,592,000","2,792,000","27,470,000","-10,399,000","-8,265,000","-8,480,000","-1,431,000","11,733,000","-11,029,000","92,000","-986,000","133,000","265,000","-13,000","2,170,000","281,000","24,000","-73,000","1,253,000","1,808,000","2,929,000","2,787,000","1,968,000","-6,263,000","5,912,000","249,796,000","0","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"-200,000","100,000","0","200,000",,,,,"-200,000","100,000"
		ChangeInWorkingCapital,"24,977,000","20,240,000","31,120,000","15,147,000","-41,530,000","-25,219,000","-29,380,000","13,166,000","-60,720,000","-20,675,000","-33,851,000","-5,043,000","-24,577,000","-5,336,000","3,397,000","-16,198,000","-23,214,000","-22,129,000","108,556,000","-528,000","-28,781,000","-27,275,000","50,018,000","-43,403,000","-29,027,000","-20,797,000","-44,878,000","-41,689,000","-20,324,000","286,953,000","-2,045,000","4,499,000","869,000","-7,163,000","-5,301,000","4,034,000","7,839,000","-5,379,000","1,350,000","2,363,000","-1,227,000","-7,074,000","-343,000","3,117,000","-1,836,000","-2,247,000","-3,565,000","-1,765,000","-5,418,000","-389,000","120,000","-1,212,000","-3,042,000","9,000","44,000","61,000","-1,394,000","1,081,000","639,000","-167,000","-916,000","-326,000","373,000","-47,000","21,000","-7,000","278,000","-34,000","-63,000","-32,000","-18,000","224,000","64,000","-75,000","499,000","-852,000","353,000","-288,000","126,000","29,000","-382,000","238,000","-1,797,000","1,520,000","-71,000","680,000","-183,000","-236,000","-315,000","202,000","111,000","400,000","-500,000","300,000","-100,000","-600,000","700,000","100,000",,,,,"-200,000","100,000","100,000","100,000"
			ChangeInReceivables,"84,891,000","44,421,000","-22,702,000","7,582,000","55,590,000","-35,238,000","-43,182,000","-25,716,000","-80,776,000","-763,000","4,119,000","7,655,000","-3,959,000","-439,000","12,696,000","-4,739,000","5,683,000","6,757,000","71,605,000","17,271,000","-13,094,000","-17,771,000","3,337,000","-10,586,000","-8,464,000","-9,924,000","-15,381,000","-9,200,000","-4,709,000","-103,000","221,000","181,000","-3,764,000","-557,000","1,478,000","928,000","-1,094,000","-558,000","947,000","2,497,000","10,000","-2,691,000","804,000","-449,000","-1,476,000","-598,000","170,000","-956,000","-942,000","-1,668,000","-823,000","579,000","-680,000","-347,000","1,050,000","-1,018,000","600,000","-42,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"84,891,000","44,421,000","-22,702,000","7,582,000","55,590,000","-35,238,000","-43,182,000","-25,716,000","-80,776,000","-763,000","4,119,000","7,655,000","-3,959,000","-439,000","12,696,000","-4,739,000","5,683,000","6,757,000","71,605,000","17,271,000","-13,094,000","-17,771,000","3,337,000","-10,586,000","-8,464,000","-9,924,000","-15,381,000","-9,200,000","-4,709,000","-103,000","221,000","181,000","-3,764,000","-557,000","1,478,000","928,000","-1,094,000","-558,000","947,000","2,497,000","10,000","-2,691,000","804,000","-449,000","-1,476,000","-598,000","170,000","-956,000","-942,000","-1,668,000","-823,000","579,000","-680,000","-347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"49,133,000","-9,463,000","16,430,000","18,071,000","24,095,000","-27,912,000","-17,077,000","-38,660,000","-13,074,000","-8,831,000","-2,590,000","-3,318,000","-3,750,000","-2,475,000","533,000","3,163,000","690,000","204,000","-5,268,000","2,172,000","-393,000","-50,000","-3,881,000","-963,000","-1,611,000","-152,000","528,000","-3,150,000","-647,000","-2,610,000","-653,000","314,000","263,000","-1,676,000","940,000","-261,000","2,652,000","-1,439,000","-1,364,000","-1,122,000","1,112,000","-4,433,000","-1,910,000","863,000","1,826,000","1,391,000","-5,116,000","-1,303,000","-2,055,000","885,000","536,000","-324,000","-103,000","-1,037,000","-1,957,000","868,000","-722,000","-293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000","-837,000","-481,000","-167,000","317,000","286,000","-379,000","944,000","466,000","-244,000","-272,000","247,000","139,000","889,000","-844,000","167,000","-364,000","-15,000","237,000","-358,000","-517,000","-124,000","210,000","81,000","-167,000","63,000","-34,000","23,000","-71,000","-31,000","15,000","3,000","144,000",,,"206,000","-601,000","38,000","270,000","-124,000","30,000","-118,000","366,000",,,,"109,000",,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-99,709,000","-20,034,000","25,863,000","-9,622,000","-95,916,000","35,105,000","26,738,000","61,417,000","31,849,000","-1,017,000","-13,959,000","15,377,000","-981,000","15,963,000","-10,480,000","10,024,000","-4,877,000","-19,035,000","50,491,000","-5,481,000","2,087,000","3,515,000","28,343,000","-373,000","7,470,000","12,777,000","-9,904,000","-8,558,000","3,322,000","6,520,000","6,598,000","1,455,000","-443,000","-6,528,000","-6,623,000","4,307,000","5,467,000","-543,000","3,480,000","1,011,000","-1,865,000","982,000","604,000","2,351,000","-2,410,000","-2,741,000","287,000","-137,000","-2,179,000","563,000","269,000","-1,568,000","-3,043,000","2,261,000","-614,000","201,000","-215,000","-597,000","113,000","-143,000","-196,000","-381,000","292,000","120,000","-42,000","27,000","255,000","-138,000","-32,000","-47,000","66,000","30,000","-153,000","-655,000","293,000","-251,000","315,000","-558,000","0","-1,000","-41,000","-295,000","-1,408,000","1,598,000","324,000","16,000","-117,000","25,000","-15,000","58,000","121,000",,,"100,000",,,"200,000","100,000",,,,,"-200,000","100,000","100,000","100,000"
				ChangeInPayable,"-56,935,000","16,143,000","-6,101,000","6,905,000","-73,882,000","62,231,000","33,898,000","20,014,000","-11,888,000","-4,865,000","-14,961,000","17,710,000","9,174,000","3,713,000","-16,754,000","-1,237,000","2,114,000","-10,206,000","8,158,000","2,574,000","-10,100,000","19,539,000","-3,678,000","-2,936,000","-12,856,000","-349,000","17,382,000","-42,605,000","4,994,000","2,107,000","-2,000","-542,000","-4,787,000","1,479,000","-474,000","1,970,000","436,000","-103,000","1,578,000","465,000","-525,000","-271,000","1,868,000","596,000","-1,761,000","-2,487,000","637,000","-212,000","818,000","513,000","-51,000","-948,000","-1,184,000","1,164,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
