name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,04/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"0","0",,,"702,000","1,386,000","2,558,000","740,000","1,454,000","1,978,000","583,000","552,000","2,246,000","1,006,000","1,187,000","318,000","953,000","2,190,000","688,000","559,000","596,000","986,000","1,269,000","575,000","1,709,000","1,067,000","1,149,000","293,000","0","368,000","327,000","0",,,"0","0",,,,,
		ImpairmentOfCapitalAssets,,,"0","0",,,"2,405,000","3,172,000","0","0","0","4,413,000","0","5,344,000","3,248,000","0",,"2,934,000","1,224,000","0","0","330,000","5,614,000",,"11,231,000",,"20,894,000","5,733,000","2,645,000",,,,,,"0","0","0",,"-3,941,000","3,941,000","622,000",,"0",,,"0",,,,,"0","0","0","0","0"
		OtherSpecialCharges,,,"1,473,000",,,"679,000","0","-1,500,000","177,000",,,,,,"0","13,000",,,"0","13,000","2,000",,"1,288,000",,"839,000","1,134,000",,,,,,,,,"0",,"27,000",,"215,000","947,000","50,000","-215,000",,"-631,000","3,051,000",,,,"94,000","346,000","589,000","-66,000","2,586,000","-307,000","-493,000"
	OtherNonOperatingIncomeExpenses,"-2,523,000","-497,000","-694,000","-821,000","-511,000","-852,000","-529,000","-436,000","-588,000","-476,000","-501,000","-458,000","-427,000","-399,000","-413,000","-223,000","-350,000","-291,000","-284,000","-58,000","-1,250,000","-194,000","-292,000","-279,000","-318,000","-260,000","-156,000","-226,000","-478,000","-186,000","-192,000","-181,000","-193,000","-237,000","-285,000","-89,000","-161,000","-85,000","-192,000",,,,,,,,,,,,,,,,
PretaxIncome,"225,072,000","53,988,000","88,118,000","49,583,000","33,383,000","25,348,000","98,232,000","24,209,000","19,316,000","65,038,000","17,916,000","11,190,000","14,170,000","7,389,000","47,256,000","8,876,000","14,964,000","25,149,000","8,924,000","21,839,000","1,368,000","69,000","34,660,000","-401,000","-10,472,000","11,801,000","-20,134,000","-4,680,000","-5,228,000","-1,427,000","-2,644,000","251,000","-2,666,000","21,000","980,000","294,000","-686,000","-418,000","-2,844,000",,,,"-251,000",,,"-251,000",,,,,,,,,
NetIncomeCommonStockholders,"220,008,000","52,764,000","86,224,000","48,444,000","32,576,000","20,931,000","94,699,000","22,386,000","17,552,000","62,072,000","16,077,000","9,533,000","12,394,000","5,807,000","44,170,000","7,237,000","9,264,000","21,676,000","6,123,000","18,478,000","-1,119,000","-2,359,000","30,008,000","-4,281,000","-13,823,000","8,334,000","-21,825,000","-7,128,000","-7,638,000","-4,042,000","-5,213,000","-2,458,000","-5,151,000","-2,415,000","2,095,000","-2,147,000","-2,410,000","-1,775,000","-3,510,000","-5,262,000","-2,235,000","-1,942,000","-229,000","-384,000","-3,992,000","-229,000","-139,000","4,626,000","-1,972,000","-911,000","-1,106,000","-1,375,000","-3,319,000","-58,000","-808,000"
	NetIncome,"220,285,000","52,826,000","86,293,000","48,516,000","32,650,000","24,875,000","96,055,000","23,743,000","18,909,000","63,440,000","17,444,000","10,900,000","13,762,000","7,175,000","45,526,000","8,595,000","14,572,000","24,195,000","8,656,000","21,011,000","1,412,000","172,000","33,086,000","-185,000","-9,727,000","11,346,000","-19,019,000","-4,321,000","-4,831,000","-1,229,000","-2,414,000","341,000","-2,356,000","385,000","4,872,000","629,000","173,000","-153,000","-1,918,000","-3,668,000","-641,000","-389,000","-229,000","-384,000","-3,992,000","-229,000","-139,000","4,626,000","-1,972,000","-911,000","-1,106,000","-1,375,000","-3,319,000","-58,000","-808,000"
		NetIncomeIncludingNoncontrollingInterests,"225,072,000","53,988,000","88,118,000","49,583,000","33,383,000","25,348,000","98,232,000","24,209,000","19,316,000","65,038,000","17,916,000","11,190,000","14,170,000","7,389,000","47,256,000","8,876,000","14,964,000","25,149,000","8,924,000","21,839,000","1,368,000","69,000","34,660,000","-401,000","-10,472,000","11,801,000","-20,134,000","-4,680,000","-5,228,000","-1,427,000","-2,644,000","251,000","-2,666,000","21,000","5,210,000","294,000","-184,000","-418,000","-2,394,000","-4,916,000","-1,528,000","-1,361,000","-229,000","-572,000","-5,988,000","-229,000","-139,000","4,986,000","-1,972,000","-911,000","-1,106,000","-1,375,000","-3,319,000","-58,000","-808,000"
			NetIncomeContinuousOperations,"225,072,000","53,988,000","88,118,000","49,583,000","33,383,000","25,348,000","98,232,000","24,209,000","19,316,000","65,038,000","17,916,000","11,190,000","14,170,000","7,389,000","47,256,000","8,876,000","14,964,000","25,149,000","8,924,000","21,839,000","1,368,000","69,000","34,660,000","-401,000","-10,472,000","11,801,000","-20,134,000","-4,680,000","-5,228,000","-1,427,000","-2,644,000","251,000","-2,666,000","21,000","980,000","294,000","-686,000","-418,000","563,000","-4,916,000","-1,669,000","-1,361,000","-251,000","-572,000","-5,988,000","-251,000","-139,000","4,986,000","-1,972,000","-911,000","-1,106,000","-1,375,000","-3,319,000","-58,000","-808,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4,230,000","0","502,000","0","-2,957,000","0","141,000","0","22,000",,,"22,000",,,,,,,,,
		MinorityInterests,"-4,787,000","-1,162,000","-1,825,000","-1,067,000","-733,000","-473,000","-2,177,000","-466,000","-407,000","-1,598,000","-472,000","-290,000","-408,000","-214,000","-1,730,000","-281,000","-392,000","-954,000","-268,000","-828,000","44,000","103,000","-1,574,000","216,000","745,000","-455,000","1,115,000","359,000","397,000","198,000","230,000","90,000","310,000","364,000","-338,000","335,000","357,000","265,000","476,000","1,248,000","887,000","972,000",,"188,000","1,996,000",,,,"0","0",,,,,
	PreferredStockDividends,,,"0",,,"1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","1,289,000","2,578,000","2,448,000","2,449,000","2,449,000","2,448,000","2,448,000","2,983,000","4,001,000","4,001,000","2,912,000","2,712,000","2,712,000","2,712,000","2,712,000","2,712,000","2,712,000","2,712,000","2,712,000","2,712,000","2,712,000","2,519,000","1,553,000","1,551,000","1,553,000","1,553,000","1,553,000",,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"277,000","62,000","69,000","72,000","74,000","2,655,000","67,000","68,000","68,000","79,000","78,000","78,000","79,000","79,000","67,000","69,000","2,730,000","71,000","84,000","84,000","83,000","83,000","95,000","95,000","95,000","100,000","94,000","95,000","95,000","101,000","87,000","87,000","83,000","88,000","65,000","64,000","64,000","69,000","41,000","41,000","41,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"220,008,000","52,764,000","86,224,000","48,444,000","32,576,000","20,931,000","94,699,000","22,386,000","17,552,000","62,072,000","16,077,000","9,533,000","12,394,000","5,807,000","44,170,000","7,237,000","9,264,000","21,676,000","6,123,000","18,478,000","-1,119,000","-2,359,000","30,008,000","-4,281,000","-13,823,000","8,334,000","-21,825,000","-7,128,000","-7,638,000","-4,042,000","-5,213,000","-2,458,000","-5,151,000","-2,415,000","2,095,000","-2,147,000","-2,410,000","-1,775,000","-3,510,000","-5,262,000","-2,235,000","-1,942,000","-229,000","-384,000","-3,992,000","-229,000","-139,000","4,626,000","-1,972,000","-911,000","-1,106,000","-1,375,000","-3,319,000","-58,000","-808,000"
BasicEPS,,"0.3",,"0.3","0.2","0.13",,"0.15","0.12","0.42",,"0.07","0.1","0.05",,"0.07","0.09","0.22",,"0.2","-0.01","-0.03",,"-0.06","-0.2","0.12",,"-0.11","-0.12","-0.06",,"-0.04","-0.1","-0.05",,"-0.05","-0.06","-0.04",,"-0.18","-0.11","-0.12","-0.014","-0.02","-0.26","-0.011","-0.006",,"-0.143","-0.066","-0.08",,,,"-0.059"
DilutedEPS,,"0.3",,"0.3","0.2","0.13",,"0.15","0.12","0.42",,"0.07","0.1","0.05",,"0.07","0.09","0.22",,"0.2","-0.01","-0.03",,"-0.06","-0.2","0.12",,"-0.11","-0.12","-0.063",,"-0.04","-0.1","-0.05",,"-0.05","-0.06","-0.04",,"-0.18","-0.11","-0.12","-0.014","-0.02","-0.26","-0.011","-0.006",,"-0.143","-0.066","-0.08",,,,"-0.059"
BasicAverageShares,,"177,827,000",,"162,652,000","159,736,000","158,430,000",,"148,997,000","148,663,000","147,570,000",,"127,272,000","125,251,000","114,721,000",,"105,783,000","100,386,000","97,021,000",,"92,786,852","88,181,117","81,807,883",,"71,130,848","67,910,361","67,889,217",,"67,799,700","65,285,388","64,286,213",,"55,354,125","52,865,801","45,139,481",,"42,753,722","42,006,954","40,514,942",,"29,752,057","19,484,785","15,824,627","21,621,250","15,815,282","15,153,646","21,621,250","21,621,250",,"13,750,000","13,750,000","13,750,000",,,,"13,750,000"
DilutedAverageShares,,"178,065,000",,"163,462,000","161,367,000","159,126,000",,"149,905,000","149,027,000","147,656,000",,"127,469,000","125,560,000","114,993,000",,"106,333,000","100,733,000","97,323,000",,"93,434,974","88,181,117","81,807,883",,"71,130,848","67,910,361","67,964,559",,"67,799,700","65,285,388","64,286,213",,"55,354,125","52,865,801","45,139,481",,"42,753,722","42,006,954","40,514,942",,"29,752,057","19,484,785","15,824,627","21,621,250","15,815,282","15,153,646","21,621,250","21,621,250",,"14,031,250","14,031,250","14,031,250",,,,"14,031,250"
TotalExpenses,"408,569,000","111,454,000","103,193,000","98,656,000","95,266,000","98,199,000","91,482,000","84,275,000","83,404,000","85,008,000","81,385,000","73,989,000","70,175,000","71,026,000","69,097,000","70,378,000","65,003,000","66,212,000","64,243,000","61,967,000","57,721,000","58,000,000","52,380,000","50,881,000","50,528,000","53,954,000","49,162,000","46,034,000","44,823,000","43,905,000","41,488,000","35,381,000","37,658,000","33,314,000","29,420,000","28,147,000","26,453,000","25,459,000","22,884,000","17,119,000","15,647,000","15,138,000","4,896,000","13,449,000","11,183,000","4,896,000","4,097,000","30,474,000","4,955,000","4,499,000","4,670,000","4,939,000","4,557,000","4,612,000","5,636,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"220,285,000","52,826,000","86,293,000","48,516,000","32,650,000","24,875,000","96,055,000","23,743,000","18,909,000","63,440,000","17,444,000","10,900,000","13,762,000","7,175,000","45,526,000","8,595,000","14,572,000","24,195,000","8,656,000","21,011,000","1,412,000","172,000","33,086,000","-185,000","-9,727,000","11,346,000","-19,019,000","-4,321,000","-4,831,000","-1,229,000","-2,414,000","341,000","-2,356,000","385,000","4,872,000","629,000","173,000","-153,000","-1,918,000","-3,668,000","-641,000","-389,000","-229,000","-384,000","-3,992,000","-229,000","-139,000","4,626,000","-1,972,000","-911,000","-1,106,000","-1,375,000","-3,319,000","-58,000","-808,000"
NormalizedIncome,"151,853,200","38,453,000","41,427,200","31,972,740","28,287,520","20,692,100","40,236,280","18,349,760","18,275,360","29,305,930","14,428,370","12,902,390","13,530,590","10,146,100","18,744,490","6,240,020","9,937,960","9,773,850","6,801,400","11,312,600","2,145,800","619,000","13,959,200","1,150,000","-347,000","1,753,800","848,000","705,000","-999,000","-911,000","1,419,000","396,900","-1,668,000","715,850","1,029,400","1,269,900","967,000","422,000","-411,800","202,750","401,650","-338,300","-1,013,000","-554,950","-1,796,300","-1,013,000","-519,900","3,966,250","-1,910,900","-686,100","-723,150","-1,417,900","-1,638,100","-257,550","-1,128,450"
InterestIncome,"123,000","34,000","29,000","30,000","30,000","32,000","46,000","165,000","156,000","79,000","57,000","12,000","2,000","16,000","4,000","3,000",,,"2,000","2,000","3,000","5,000","2,000","3,000","2,000","3,000","2,000","2,000","2,000","3,000","4,000","3,000","4,000","4,000","4,000","3,000","3,000","3,000","2,000","9,000","4,000","4,000","1,000","6,000","9,000","1,000","1,000","12,000","2,000","1,000","1,000","13,000","47,000","5,000","1,000"
InterestExpense,"65,385,000","17,259,000","17,107,000","15,746,000","15,273,000","15,358,000","16,218,000","15,928,000","15,333,000","14,864,000","15,567,000","14,053,000","12,193,000","12,834,000","13,215,000","12,698,000","11,505,000","11,386,000","10,912,000","10,446,000","10,634,000","10,477,000","11,082,000","10,504,000","10,490,000","10,847,000","9,838,000","9,317,000","8,933,000","8,010,000","7,168,000","6,462,000","5,813,000","5,666,000","5,453,000","5,370,000","4,846,000","4,650,000","4,222,000","3,578,000","4,167,000","4,172,000","3,825,000","4,433,000","3,950,000","3,825,000","3,371,000","4,306,000","3,613,000","3,403,000","3,531,000","3,912,000","3,613,000","3,457,000","3,346,000"
NetInterestIncome,"-65,262,000","-17,225,000","-17,078,000","-15,716,000","-15,243,000","-15,326,000","-16,172,000","-15,763,000","-15,177,000","-14,785,000","-15,510,000","-14,041,000","-12,191,000","-12,818,000","-13,211,000","-12,695,000","-11,505,000","-11,386,000","-10,910,000","-10,444,000","-10,631,000","-10,472,000","-11,080,000","-10,501,000","-10,488,000","-10,844,000","-9,836,000","-9,315,000","-8,931,000","-8,007,000","-7,164,000","-6,459,000","-5,809,000","-5,662,000","-5,449,000","-5,367,000","-4,843,000","-4,647,000","-4,220,000","-3,569,000","-4,163,000","-4,168,000","-3,824,000","-4,427,000","-3,941,000","-3,824,000","-3,370,000","-4,294,000","-3,611,000","-3,402,000","-3,530,000","-3,899,000","-3,566,000","-3,452,000","-3,345,000"
EBIT,"290,457,000","71,247,000","105,225,000","65,329,000","48,656,000","40,706,000","114,450,000","40,137,000","34,649,000","79,902,000","33,483,000","25,243,000","26,363,000","20,223,000","60,471,000","21,574,000","26,469,000","36,535,000","19,836,000","32,285,000","12,002,000","10,546,000","45,742,000","10,103,000","18,000","22,648,000","-10,296,000","4,637,000","3,705,000","6,583,000","4,524,000","6,713,000","3,147,000","5,687,000","6,433,000","5,664,000","4,160,000","4,232,000","-3,052,000","4,608,000","4,315,000","2,885,000","3,574,000","3,592,000","1,331,000","3,574,000","2,645,000","8,265,000","1,733,000","2,837,000","3,013,000","2,458,000","2,833,000","3,087,000","2,044,000"
EBITDA,"538,608,000"
ReconciledCostOfRevenue,"112,266,000","31,859,000","28,857,000","26,519,000","25,031,000","25,528,000","25,491,000","19,340,000","19,224,000","20,963,000","19,038,000","16,915,000","15,814,000","18,550,000","18,286,000","17,112,000","16,124,000","17,499,000","15,389,000","15,401,000","13,635,000","13,276,000","13,232,000","11,258,000","11,759,000","12,655,000","11,362,000","10,949,000","10,071,000","10,246,000","9,103,000","7,694,000","8,606,000","7,985,000","3,849,000","6,308,000","5,541,000","5,343,000","11,753,000","122,000","263,000","594,000","1,953,000","505,000","127,000","1,953,000","996,000","23,502,000","691,000","608,000","1,103,000","1,498,000","953,000","1,019,000","1,137,000"
