name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"30,637,126,000","30,640,936,000","30,891,479,000","30,284,965,000","30,036,680,000","29,235,175,000","29,437,441,000","29,645,248,000","27,540,382,000","28,846,809,000","28,930,855,000","27,986,075,000","27,355,625,000","26,939,781,000","26,615,067,000","26,480,601,000","25,875,643,000","25,741,439,000","25,695,663,000","25,257,784,000","24,861,458,000","24,813,119,000","24,744,214,000","24,132,507,000","23,935,686,000","23,387,205,000","23,162,304,000","22,793,331,000","22,953,158,000","22,613,274,000","22,488,059,000","22,042,229,000","11,838,726,000","11,636,112,000","11,569,297,000","11,392,208,000","11,491,410,000","11,795,443,000","11,528,964,000","11,521,897,000","11,453,178,000","11,563,355,000","11,772,883,000","11,459,692,000","11,550,728,000","11,668,710,000","11,532,971,000","10,827,268,000","10,511,002,000","9,381,372,000","9,204,346,000","8,656,677,000","8,782,533,000","8,597,550,000","8,327,633,000","8,345,989,000","8,355,892,000","8,340,053,000","8,225,811,000","8,144,558,000","7,338,038,000","7,344,236,000","7,198,848,000","7,179,943,000","5,475,844,000","5,360,639,000","5,186,382,000","5,038,615,000","4,981,654,000","4,873,035,000","4,946,461,000","3,153,291,000","2,997,783,000","2,963,815,000","2,811,195,000","2,747,057,000","2,645,915,000","2,555,964,000","1,586,955,000","1,489,711,000","1,437,172,000","1,428,711,000","871,919,422","826,563,174","797,238,054","785,648,262","418,856,876","411,077,516","395,774,694","386,736,716","352,900,000","333,200,000","317,100,000"
TotalLiabilitiesNetMinorityInterest,"28,029,528,000","27,891,666,000","28,169,100,000","27,518,649,000","27,354,811,000","26,530,598,000","26,827,197,000","27,106,909,000","25,032,771,000","24,532,894,000","24,641,339,000","23,757,568,000","23,243,299,000","22,883,339,000","22,611,174,000","22,499,514,000","21,861,761,000","21,726,653,000","21,710,403,000","21,298,939,000","20,930,308,000","20,896,324,000","20,824,006,000","20,230,349,000","20,057,056,000","19,537,871,000","19,326,752,000","18,989,152,000","19,152,188,000","18,832,277,000","18,735,551,000","18,313,169,000","10,104,250,000","9,908,686,000","9,843,302,000","9,676,856,000","9,757,147,000","10,071,404,000","9,814,871,000","9,825,061,000","9,766,126,000","9,890,942,000","10,077,763,000","9,785,371,000","9,899,301,000","10,026,136,000","9,881,257,000","9,173,215,000","8,864,144,000","7,814,855,000","7,598,196,000","7,300,254,000","7,312,689,000","7,110,542,000","7,080,565,000","7,101,755,000","7,099,102,000","7,100,115,000","6,992,621,000","6,888,520,000","6,169,679,000","6,188,025,000","6,057,168,000","6,066,843,000","4,725,062,000","4,622,378,000","4,459,618,000","4,323,878,000","4,284,707,000","4,185,422,000","4,274,484,000","2,831,252,000","2,667,546,000","2,546,905,000","2,421,887,000","2,366,953,000","2,272,446,000","2,192,805,000","1,435,741,000","1,344,334,000","1,299,258,000","1,293,410,000","784,674,508","742,749,982","715,798,781","706,847,729","378,212,876","372,197,136","358,124,531","350,020,494","316,500,000","297,500,000","280,700,000"
TotalEquityGrossMinorityInterest,"2,607,598,000","2,749,270,000","2,722,379,000","2,766,316,000","2,681,869,000","2,704,577,000","2,610,244,000","2,538,339,000","2,507,611,000","4,313,915,000","4,289,516,000","4,228,507,000","4,112,326,000","4,056,442,000","4,003,893,000","3,981,087,000","4,013,882,000","4,014,786,000","3,985,260,000","3,958,845,000","3,931,150,000","3,916,795,000","3,920,208,000","3,902,158,000","3,878,630,000","3,849,334,000","3,835,552,000","3,804,179,000","3,800,970,000","3,780,997,000","3,752,508,000","3,729,060,000","1,734,476,000","1,727,426,000","1,725,995,000","1,715,352,000","1,734,263,000","1,724,039,000","1,714,093,000","1,696,836,000","1,687,052,000","1,672,413,000","1,695,120,000","1,674,321,000","1,651,427,000","1,642,574,000","1,651,714,000","1,654,053,000","1,646,858,000","1,566,517,000","1,606,150,000","1,356,423,000","1,469,844,000","1,487,008,000","1,247,068,000","1,244,234,000","1,256,790,000","1,239,938,000","1,233,190,000","1,256,038,000","1,168,359,000","1,156,211,000","1,141,680,000","1,113,100,000","750,782,000","738,261,000","726,764,000","714,737,000","696,947,000","687,613,000","671,977,000","322,039,000","330,237,000","416,910,000","389,308,000","380,104,000","373,469,000","363,159,000","151,214,000","145,377,000","137,914,000","135,301,000","87,244,914","83,813,192","81,439,273","78,800,533","40,644,000","38,880,380","37,650,163","36,716,222","36,400,000","35,700,000","36,400,000"
	StockholdersEquity,"2,607,598,000","2,749,270,000","2,722,379,000","2,766,316,000","2,681,869,000","2,704,577,000","2,610,244,000","2,538,339,000","2,507,611,000","4,313,915,000","4,289,516,000","4,228,507,000","4,112,326,000","4,056,442,000","4,003,893,000","3,981,087,000","4,013,882,000","4,014,786,000","3,985,260,000","3,958,845,000","3,931,150,000","3,916,795,000","3,920,208,000","3,902,158,000","3,878,630,000","3,849,334,000","3,835,552,000","3,804,179,000","3,800,970,000","3,780,997,000","3,752,508,000","3,729,060,000","1,734,476,000","1,727,426,000","1,725,995,000","1,715,352,000","1,734,263,000","1,724,039,000","1,714,093,000","1,696,836,000","1,687,052,000","1,672,413,000","1,695,120,000","1,674,321,000","1,651,427,000","1,642,574,000","1,651,714,000","1,654,053,000","1,646,858,000","1,566,517,000","1,606,150,000","1,356,423,000","1,469,844,000","1,487,008,000","1,247,068,000","1,244,234,000","1,256,790,000","1,239,938,000","1,233,190,000","1,256,038,000","1,168,359,000","1,156,211,000","1,141,680,000","1,113,100,000","750,782,000","738,261,000","726,764,000","714,737,000","696,947,000","687,613,000","671,977,000","322,039,000","330,237,000","318,969,000","311,987,000","305,104,000","298,469,000","288,159,000","151,214,000","145,377,000","137,914,000","135,301,000","87,244,914","83,813,192","81,439,273","78,800,533","40,644,000","38,880,380","37,650,163","36,716,222","36,400,000","35,700,000","36,400,000"
		CapitalStock,"3,443,266,000","3,444,849,000","3,442,085,000","3,517,641,000","3,515,248,000","3,514,599,000","3,512,153,000","3,510,145,000","3,507,680,000","3,514,000,000","3,511,493,000","3,514,391,000","3,511,731,000","3,512,874,000","3,510,949,000","3,509,146,000","3,515,506,000","3,517,258,000","3,516,558,000","3,514,094,000","3,516,537,000","3,515,299,000","3,514,858,000","3,517,240,000","3,518,792,000","3,520,591,000","3,517,751,000","3,517,557,000","3,521,201,000","3,519,316,000","3,515,621,000","3,512,507,000","1,514,969,000","1,514,485,000","1,513,225,000","1,512,657,000","1,513,197,000","1,512,400,000",,,,,,,"0","0","0","0","198,289,000","1,457,623,000","1,456,565,000","1,209,891,000","1,208,891,000","1,207,998,000",,,,,,,"0",,,,,,,,,,,,,,,,,"225,380,000","94,116,000","93,951,000","92,469,000","92,268,000","45,312,265","44,915,413","44,706,391","44,618,852","25,823,869","25,823,869","25,778,259","25,778,259","25,900,000",,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","198,289,000","204,335,000","203,779,000","203,231,000","202,692,000","202,178,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"3,443,266,000","3,444,849,000","3,442,085,000","3,517,641,000","3,515,248,000","3,514,599,000","3,512,153,000","3,510,145,000","3,507,680,000","3,514,000,000","3,511,493,000","3,514,391,000","3,511,731,000","3,512,874,000","3,510,949,000","3,509,146,000","3,515,506,000","3,517,258,000","3,516,558,000","3,514,094,000","3,516,537,000","3,515,299,000","3,514,858,000","3,517,240,000","3,518,792,000","3,520,591,000","3,517,751,000","3,517,557,000","3,521,201,000","3,519,316,000","3,515,621,000","3,512,507,000","1,514,969,000","1,514,485,000","1,513,225,000","1,512,657,000","1,513,197,000","1,512,400,000",,,,,,,,,,,"1,339,627,000","1,253,288,000","1,252,786,000","1,006,660,000","1,006,199,000","1,005,820,000",,,,,,,,,,,,,,,,,,,,,,,,"225,380,000","94,116,000","93,951,000","92,469,000","92,268,000","45,312,265","44,915,413","44,706,391","44,618,852","25,823,869","25,823,869","25,778,259","25,778,259","25,900,000",,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,512,744,000","1,511,633,000","1,510,774,000","1,514,913,000","1,541,753,000","1,540,933,000","1,541,539,000","1,540,928,000","1,540,029,000","1,538,793,000","1,339,627,000",,,,,,"992,402,000","990,952,000","989,764,000","988,780,000","987,543,000","1,019,618,000","933,064,000","930,867,000","929,893,000","923,309,000","567,369,000","564,579,000","563,640,000","563,582,000","563,319,000","560,611,000","556,995,000","226,774,000","232,118,000","230,773,000","230,174,000","229,780,000","228,899,000",,,,,,,,,,,,,,,,
		RetainedEarnings,"-651,912,000","-697,338,000","-739,915,000","-801,954,000","-871,511,000","-932,767,000","-1,036,931,000","-1,115,414,000","-1,168,340,000","770,366,000","733,059,000","695,003,000","629,877,000","602,482,000","568,619,000","524,031,000","546,330,000","522,520,000","476,226,000","454,802,000","433,417,000","422,839,000","388,678,000","362,258,000","343,421,000","331,301,000","303,729,000","281,573,000","260,128,000","249,613,000","230,302,000","204,109,000","219,686,000","217,917,000","209,597,000","203,058,000","199,362,000","187,293,000","169,480,000","154,474,000","141,339,000","123,726,000","110,237,000","96,434,000","84,405,000","76,701,000","75,502,000","73,062,000","75,344,000","83,939,000","118,204,000","132,923,000","243,447,000","264,938,000","264,379,000","263,446,000","264,767,000","251,545,000","253,487,000","251,715,000","242,870,000","234,783,000","220,726,000","208,335,000","195,639,000","183,591,000","170,153,000","153,794,000","140,462,000","128,112,000","114,494,000","103,754,000","96,317,000","89,058,000","81,605,000","73,724,000","66,724,000","59,475,000","53,880,000","48,675,000","44,197,000","41,041,000","41,003,828","38,509,578","36,279,247","34,523,533","15,903,362","14,797,825","13,715,344","12,708,368","11,800,000","10,800,000","10,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-183,756,000","1,759,000","20,209,000","50,629,000","38,132,000","122,745,000","135,022,000","143,608,000","168,271,000","29,549,000","44,964,000","19,113,000","-29,282,000","-58,914,000","-75,675,000","-52,090,000","-47,954,000","-24,992,000","-7,524,000","-10,051,000","-18,804,000","-21,343,000","16,672,000","22,660,000","16,417,000","-2,558,000","14,072,000","5,049,000","19,641,000","12,068,000","6,585,000","12,444,000","-179,000","-4,976,000","3,173,000","-363,000","21,704,000","24,346,000","31,869,000","30,729,000","34,939,000","33,774,000","43,130,000","36,954,000","25,483,000","24,945,000","36,183,000","42,198,000","33,598,000","24,955,000","31,381,000","13,609,000","17,506,000","14,072,000","-9,713,000","-10,164,000","2,259,000","-387,000","-7,840,000","-15,295,000","-7,575,000","-9,439,000","-8,939,000","-18,544,000","-12,226,000","-9,909,000","-7,029,000","-2,639,000","-6,834,000","-1,110,000","488,000","-8,489,000","1,802,000","-862,000","208,000","1,600,000","2,846,000","3,304,000","3,218,000","2,751,000","1,248,000","1,992,000","928,821","388,201","453,635","-341,852","-1,083,231","-1,741,314","-1,843,440","-1,770,405","-1,200,000",,
