name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"2,709,000,000","2,597,000,000","2,737,000,000","3,109,000,000","2,911,000,000"
	CurrentAssets,"1,173,000,000","1,108,000,000","1,019,000,000","1,314,000,000","1,119,000,000"
		CashCashEquivalentsAndShortTermInvestments,"229,000,000","180,000,000","132,000,000","226,000,000","95,000,000"
		Receivables,"512,000,000","519,000,000","447,000,000","640,000,000","621,000,000"
			AccountsReceivable,"451,000,000","472,000,000","401,000,000","392,000,000","379,000,000"
			NotesReceivable,"32,000,000","18,000,000","1,000,000","1,000,000","2,000,000"
			DuefromRelatedPartiesCurrent,,,"25,000,000","223,000,000","221,000,000"
			OtherReceivables,"29,000,000","29,000,000","20,000,000","24,000,000","19,000,000"
		Inventory,"376,000,000","342,000,000","344,000,000","340,000,000","342,000,000"
			RawMaterials,"152,000,000","144,000,000","141,000,000","146,000,000","152,000,000"
			FinishedGoods,"215,000,000","189,000,000","189,000,000","186,000,000","171,000,000"
			OtherInventories,"9,000,000","9,000,000","14,000,000","8,000,000","19,000,000"
		OtherCurrentAssets,"56,000,000","67,000,000","96,000,000","108,000,000","61,000,000"
	TotalNonCurrentAssets,"1,536,000,000","1,489,000,000","1,718,000,000","1,795,000,000","1,792,000,000"
		NetPPE,"859,000,000","926,000,000","954,000,000","986,000,000","1,020,000,000"
			GrossPPE,"4,459,000,000","4,723,000,000","4,754,000,000","986,000,000","4,828,000,000"
				Properties,,"0",,,"0"
				LandAndImprovements,,"9,000,000",,,"9,000,000"
				BuildingsAndImprovements,,"386,000,000",,,"408,000,000"
				MachineryFurnitureEquipment,,"4,212,000,000",,,"4,299,000,000"
				OtherProperties,"4,459,000,000","83,000,000","4,754,000,000","986,000,000","89,000,000"
				ConstructionInProgress,,"33,000,000",,,"23,000,000"
			AccumulatedDepreciation,"-3,600,000,000","-3,797,000,000","-3,800,000,000",,"-3,808,000,000"
		GoodwillAndOtherIntangibleAssets,"151,000,000","132,000,000","136,000,000","147,000,000","143,000,000"
			Goodwill,"151,000,000","132,000,000","136,000,000","147,000,000","143,000,000"
		NonCurrentDeferredAssets,"196,000,000","153,000,000","343,000,000","353,000,000","336,000,000"
		OtherNonCurrentAssets,"330,000,000","278,000,000","285,000,000","309,000,000","293,000,000"
TotalLiabilitiesNetMinorityInterest,"2,378,000,000","2,415,000,000","2,472,000,000","825,000,000","799,000,000"
	CurrentLiabilities,"687,000,000","758,000,000","784,000,000","541,000,000","490,000,000"
		PayablesAndAccruedExpenses,"481,000,000","496,000,000","498,000,000","397,000,000","352,000,000"
			Payables,"435,000,000","445,000,000","425,000,000","332,000,000","284,000,000"
				AccountsPayable,"435,000,000","445,000,000","315,000,000","289,000,000","259,000,000"
				DuetoRelatedPartiesCurrent,,,"110,000,000","43,000,000","25,000,000"
			CurrentAccruedExpenses,"46,000,000","51,000,000","73,000,000","65,000,000","68,000,000"
		CurrentDebtAndCapitalLeaseObligation,"25,000,000","42,000,000","126,000,000","2,000,000","4,000,000"
			CurrentDebt,"25,000,000","42,000,000","126,000,000","2,000,000","4,000,000"
		OtherCurrentLiabilities,"181,000,000","220,000,000","160,000,000","142,000,000","134,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,691,000,000","1,657,000,000","1,688,000,000","284,000,000","309,000,000"
		LongTermDebtAndCapitalLeaseObligation,"1,341,000,000","1,358,000,000","1,393,000,000","20,000,000","22,000,000"
			LongTermDebt,"1,341,000,000","1,358,000,000","1,393,000,000","20,000,000","22,000,000"
		NonCurrentDeferredLiabilities,"205,000,000","169,000,000","163,000,000","166,000,000","170,000,000"
			NonCurrentDeferredTaxesLiabilities,"205,000,000","169,000,000","163,000,000","166,000,000","170,000,000"
		OtherNonCurrentLiabilities,"145,000,000","130,000,000","132,000,000","98,000,000","117,000,000"
TotalEquityGrossMinorityInterest,"331,000,000","182,000,000","265,000,000","2,284,000,000","2,112,000,000"
	StockholdersEquity,"331,000,000","182,000,000","265,000,000","2,284,000,000","2,112,000,000"
		CapitalStock,"44,000,000","44,000,000",,,
			CommonStock,"44,000,000","44,000,000",,,
		AdditionalPaidInCapital,"8,000,000","4,000,000",,,
		RetainedEarnings,"1,961,000,000","1,935,000,000",,,
		TreasuryStock,"2,000,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,680,000,000","-1,801,000,000","-1,627,000,000","-1,493,000,000","-1,480,000,000"
		OtherEquityInterest,,,"1,892,000,000","3,777,000,000","3,592,000,000"
TotalCapitalization,"1,672,000,000","1,540,000,000","1,658,000,000","2,304,000,000","2,134,000,000"
CommonStockEquity,"331,000,000","182,000,000","265,000,000","2,284,000,000","2,112,000,000"
NetTangibleAssets,"180,000,000","50,000,000","129,000,000","2,137,000,000","1,969,000,000"
WorkingCapital,"486,000,000","350,000,000","235,000,000","773,000,000","629,000,000"
InvestedCapital,"1,697,000,000","1,582,000,000","1,784,000,000","2,306,000,000","2,138,000,000"
TangibleBookValue,"180,000,000","50,000,000","129,000,000","2,137,000,000","1,969,000,000"
TotalDebt,"1,366,000,000","1,400,000,000","1,519,000,000","22,000,000","26,000,000"
NetDebt,"1,366,000,000","1,400,000,000","1,519,000,000","22,000,000","26,000,000"
ShareIssued,"44,200,000","43,900,000","44,104,986","44,232,752","44,232,752"
OrdinarySharesNumber,"44,100,000","43,900,000","44,104,986","44,232,752","44,232,752"
TreasurySharesNumber,"100,000",,,,
