name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
MarketCap,"1,113,352,863","1,399,393,417","1,168,251,810","2,001,428,327","2,128,111,215","1,995,948,322","1,960,523,394","1,674,015,104","1,399,597,037","843,987,079","850,041,949","573,409,291","570,765,342","693,909,616","744,310,836","917,906,591","1,009,717,945","1,131,364,049","1,299,906,250","849,068,656","802,983,139","626,688,192","590,261,949","462,230,759","387,343,939","497,110,853","966,333,930","723,561,486","765,791,033","496,376,968","402,739,437","458,467,045","798,778,048","587,578,981"
EnterpriseValue,"1,343,234,863","1,498,834,417","1,220,184,810","1,992,057,327","2,051,665,215","1,771,552,322","1,729,562,394","1,381,936,104","1,088,149,037","583,212,079","671,104,949","362,346,291","331,303,342","426,086,616","476,487,836","650,083,591","741,894,945","850,340,049","1,149,193,250","687,073,656","618,829,139","446,507,192","395,185,949","252,259,759","158,477,939","253,288,853","833,669,930","598,139,486","612,906,033","328,884,968","224,955,437","266,907,045","724,730,048","609,160,981"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,296.967","2,166.437"
PsRatio,"11.579","16.921","17.182","38.178","63.502","105.798","354.746","2,517.836","5,887.128","1,557.433","823.152","163.674","127.808","152.873","214.688","838.495","2,303.396","3,538.606","3,487.827","2,639.158","2,491.758","1,949.292","1,910.28","1,436.435","1,154.1","1,416.615","2,687.683","2,330.305","2,398.732","1,049.573","651.185","648.755","906.017","905.914"
PbRatio,"43.591","20.438","9.722","10.747","8.713","5.333","5.258","6.546","4.539","3.743","5.619","3.041","2.587","4.762","4.087","4.38","4.282","4.209","9.19","5.346","4.494","3.539","2.955","2.142","1.635","1.963","6.788","4.861","4.685","2.814","2.143","2.31","10.151",
EnterprisesValueRevenueRatio,"14.965","59.334","47.021","100.889","109.108","133.209","155.355","360.348","3,639.294","10,055.381","7,540.505","7,877.093",,"1,532.686","978.414","275.226","1,081.48","4,405.907","31,059.277","9,160.982","8,251.055","5,953.429","5,269.146","3,363.463","2,113.039","3,377.185","11,115.599","7,975.193","8,172.08","4,385.133","2,999.406","3,558.761","9,663.067","3,855.449"
EnterprisesValueEBITDARatio,"-5.452","-26.279","-21.748","-29.444","-31.283","-26.908","-23.922","-18.893","-19.813","-9.894","-15.058","-8.908","-9.052","-12.288","-12.829","-20.071","-21.503","-24.574","-32.356","-22.771","-23.469","-16.782","-15.083","-14.537","-6.614","-13.172","-39.086","-32.732","-38.35","-22.364","-16.805","-20.21","-57.96","-54.894"
