name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
		DepreciationAndAmortizationInIncomeStatement,"89,153,000","21,505,000","22,849,000","22,576,000","22,223,000","22,006,000","22,612,000","22,651,000","22,590,000","23,562,000","23,770,000","21,342,000","21,659,000","21,362,000","24,157,000","24,090,000","23,727,000","24,002,000","23,237,000","22,999,000","23,297,000","23,196,000","23,451,000","21,634,000","21,461,000","21,464,000","21,911,000","21,317,000","21,158,000","21,177,000","21,120,000","20,930,000","20,534,000","20,251,000","20,452,000","19,661,000","19,215,000","19,230,000","18,893,000","18,733,000","18,509,000","18,298,000","19,434,000","17,588,000","17,483,000","17,453,000","18,057,000","17,902,000","18,026,000","18,155,000","19,138,000","18,688,000","18,755,000","18,603,000","18,781,000","18,055,000","18,361,000","18,093,000","17,335,000","15,844,000","15,633,000","15,390,000","14,205,000","13,465,000","12,990,000","12,393,000","12,924,000","11,375,000","10,643,000","10,193,000","10,465,000","9,034,000","8,256,000","8,187,000","7,719,000","6,975,000","6,720,000","6,546,000","6,235,000","5,909,000","5,532,000","5,179,000","4,932,000","4,551,000","4,093,000","3,881,000","3,981,000","3,547,000","3,051,000","3,103,000","3,000,000","2,900,000","2,700,000","2,400,000","-3,860,000","4,200,000","4,000,000","4,200,000","-2,404,000","3,100,000","3,200,000","2,800,000","2,643,715","3,000,000","2,600,000","2,500,000","2,000,000","1,400,000","1,400,000","1,200,000","1,000,000","1,000,000","800,000","800,000","800,000","600,000","500,000","400,000","300,000","400,000"
	OtherOperatingExpenses,"830,032,000","209,399,000","213,700,000","204,659,000","202,274,000","185,389,000","170,175,000","161,489,000","123,772,000","171,089,000","186,187,000","151,943,000","151,281,000","155,351,000","135,656,000","147,430,000","145,245,000","149,431,000","148,886,000","141,793,000","138,770,000","136,620,000","150,926,000","136,859,000","134,282,000","131,867,000","132,186,000","132,733,000","127,733,000","124,886,000","125,747,000","127,061,000","122,185,000","117,867,000","118,712,000","118,165,000","116,308,000","112,292,000","115,905,000","113,700,000","108,870,000","105,888,000",,"106,510,000","103,392,000","103,274,000",,"104,208,000","100,391,000","99,311,000",,"102,341,000","99,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"139,398,000","29,419,000","25,442,000","32,062,000","52,475,000","9,988,000","-23,733,000","-22,978,000","-81,174,000","-1,392,000","30,937,000","26,964,000","40,099,000","30,148,000","34,374,000","33,758,000","37,126,000","31,551,000","33,859,000","34,317,000","50,663,000","44,349,000","47,260,000","50,063,000","55,190,000","48,594,000","38,795,000","41,655,000","49,753,000","41,054,000","34,792,000","34,175,000","43,201,000","33,259,000","40,559,000","39,728,000","42,675,000","37,431,000","30,237,000","41,686,000","43,987,000","32,325,000","42,736,000","34,518,000","36,270,000","31,611,000","35,983,000","31,409,000","37,295,000","28,677,000","25,982,000","27,336,000","28,959,000","17,981,000","15,411,000","21,023,000","29,968,000","23,721,000","22,132,000","27,833,000","35,395,000","25,443,000","23,658,000","24,662,000","32,825,000","25,728,000","34,043,000","32,369,000","34,625,000","28,145,000","28,792,000","18,978,000","26,648,000","24,462,000","22,040,000","20,678,000","21,994,000","18,006,000","18,803,000","17,243,000","19,187,000","15,022,000","15,568,000","14,192,000","14,422,000","11,260,000","13,008,000","12,458,000","12,063,000","8,608,000","10,100,000","8,400,000","7,300,000","4,900,000","3,614,000","5,400,000","5,000,000","3,700,000","3,834,000","4,300,000","3,600,000","2,400,000","1,056,752","2,400,000","2,900,000","2,300,000","2,700,000","2,400,000","2,900,000","2,300,000","2,800,000","2,500,000","2,200,000","1,500,000","1,700,000","1,900,000","2,000,000","1,100,000","1,300,000","1,500,000"
NetNonOperatingInterestIncomeExpense,"-9,465,000","-1,461,000","-1,504,000","-1,794,000","-4,706,000","-2,694,000","-1,580,000","-2,935,000","-2,566,000","-1,518,000","-2,480,000","6,000","-25,000","2,000","921,000","-3,290,000","-2,908,000","-1,506,000","-1,953,000","-1,600,000","-1,570,000","-1,256,000","-2,263,000","-2,477,000","-2,181,000","-2,304,000","-1,845,000","-722,000","-1,432,000","-1,895,000","-1,871,000","-1,381,000","-1,544,000","-1,391,000","-1,196,000","-727,000","-1,271,000","-1,310,000","-1,029,000","-1,710,000","-838,000","-1,148,000","-535,000","-1,135,000","-1,088,000","-1,318,000","-1,500,000","-1,728,000","-10,530,000","-2,858,000","-5,327,000","-5,554,000","-7,358,000","-4,822,000","-2,968,000","-3,470,000","-3,484,000","-3,017,000","-3,237,000","-1,837,000","-1,660,000","585,000","700,000","1,044,000","977,000",,"1,061,000","1,133,000",,,,,,"620,000",,,,,,,"994,000","996,000",,,"1,090,000","1,348,000",,"1,203,000","1,138,000","910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730,000","33,000","40,000","39,000","4,000","20,000","17,000","151,000","23,000","40,000","101,000","208,000","321,000","410,000","596,000","522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"9,465,000","1,461,000","1,504,000","1,794,000","4,706,000","2,694,000",,,"2,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,710,000","838,000","1,148,000","1,265,000","1,168,000","1,128,000","1,357,000","1,504,000","1,748,000","10,547,000","3,009,000","5,350,000","5,594,000","7,459,000","5,030,000","3,289,000","3,880,000","4,080,000","3,539,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,"1,580,000","2,935,000","2,566,000","1,518,000","2,480,000","-6,000","25,000","-2,000","-921,000","3,290,000","2,908,000","1,506,000","1,953,000","1,600,000","1,570,000","1,256,000","2,263,000","2,477,000","2,181,000","2,304,000","1,845,000","722,000","1,432,000","1,895,000","1,871,000","1,381,000","1,544,000","1,391,000","1,196,000","727,000","1,271,000","1,310,000","1,029,000","1,710,000","838,000","1,148,000",,,,,,,,,,,,,,,,,,"1,837,000","1,660,000","-585,000","-700,000","-1,044,000","-977,000",,"-1,061,000","-1,133,000",,,,,,"-620,000",,,,,,,"-994,000","-996,000",,,"-1,090,000","-1,348,000",,"-1,203,000","-1,138,000","-910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-37,603,000","-1,098,000","-24,463,000","-685,000","-11,357,000","-1,144,000","-15,078,000","-11,880,000","-2,536,000","-188,666,000","28,122,000","-10,345,000","-1,644,000","-1,450,000","-19,769,000","-263,000","-2,583,000",,"-9,112,000",,"-445,000","-786,000","-114,000",,,,"0","-6,011,000",,,"0",,"-510,000","-186,000","3,807,000","-1,097,000","-1,505,000","-644,000","-2,051,000","-2,362,000","-3,017,000","-2,106,000","-4,628,000","-4,330,000","-1,114,000","-1,844,000","-5,805,000","-391,000","191,000","346,000","-26,581,000","236,000","630,000","-175,000","-3,673,000","-142,000","61,000","-175,000","193,000","277,000","272,000","267,000","79,000","168,000","147,000","1,654,000","157,000","114,000","149,000","137,000","145,000","116,000","124,000","581,000","798,000","665,000","687,000","794,000","845,000","499,000","423,000","411,000","656,000","73,000","454,000","471,000","-490,000","79,000","-96,000","68,000","300,000","100,000","900,000","700,000","-2,165,000","900,000","900,000","800,000","20,000","200,000","100,000","200,000","-859,696","300,000","100,000","100,000","200,000","300,000","400,000","400,000","400,000","500,000","500,000","400,000","200,000","200,000","200,000","300,000",,
	EarningsFromEquityInterest,,,,,,,"0","0","0","0","52,672,000","-10,345,000","-1,644,000","-1,450,000","-2,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-37,603,000","-1,098,000","-24,463,000","-685,000","-11,357,000","-1,144,000","-15,078,000","-11,880,000","-2,536,000","-188,666,000","-24,550,000","0","0",,"-15,015,000","-263,000","-2,583,000","0","-9,112,000","0","-445,000","-786,000","-114,000","0",,,"0","-6,011,000","0","0","0","0","-510,000","-186,000","3,807,000","-1,097,000","-1,505,000","-644,000","-2,051,000","-2,362,000","-3,017,000","-2,106,000","-4,628,000","-4,330,000","-1,114,000","-1,844,000","-5,805,000","-391,000","191,000","346,000","-26,581,000","236,000","630,000","-175,000","-3,673,000","-142,000","61,000","-175,000","193,000","277,000","272,000","267,000","79,000","168,000","147,000","1,654,000","157,000","114,000","149,000","137,000","145,000","116,000","124,000","581,000","798,000","665,000","687,000","794,000","845,000","499,000","423,000","411,000","656,000","73,000","454,000","471,000","-490,000","79,000","-96,000","68,000","300,000","100,000","900,000","700,000","-2,165,000","900,000","900,000","800,000","20,000","200,000","100,000","200,000","-859,696","300,000","100,000","100,000","200,000","300,000","400,000","400,000","400,000","500,000","500,000","400,000","200,000","200,000","200,000","300,000",,
		RestructuringAndMergernAcquisition,"19,851,000","891,000","6,918,000","685,000","11,357,000","550,000","476,000","1,478,000","103,000","-3,230,000","3,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,"0","594,000","14,602,000","10,402,000","2,433,000","191,896,000","18,247,000","0","0",,"15,015,000","263,000","2,583,000","0","9,112,000","0","445,000","786,000","114,000","0",,,"0","6,011,000","0","0","0","0","510,000","186,000","-3,807,000","1,097,000","1,505,000","644,000","9,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"17,752,000","207,000","17,545,000","0","0","594,000","14,602,000","10,402,000","2,433,000","191,896,000","18,247,000","0","0",,"15,015,000","263,000","2,583,000","0","9,112,000","0","445,000","786,000","114,000","0",,,"0","6,011,000","0","0","0","0","510,000","186,000","-3,807,000","1,097,000","1,505,000","644,000","9,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"92,330,000","26,860,000","-525,000","29,583,000","36,412,000","6,150,000","-40,391,000","-37,793,000","-86,276,000","-191,576,000","56,579,000","16,625,000","38,430,000","28,700,000","15,526,000","30,205,000","31,635,000","30,045,000","22,794,000","32,717,000","48,648,000","42,307,000","44,883,000","47,586,000","53,009,000","46,290,000","36,950,000","34,922,000","48,321,000","39,159,000","32,921,000","32,794,000","41,147,000","31,682,000","43,170,000","37,904,000","39,899,000","35,477,000","27,157,000","37,614,000","40,132,000","29,071,000","37,573,000","29,053,000","34,068,000","28,449,000","28,678,000","29,290,000","26,956,000","26,165,000","-5,926,000","22,018,000","22,231,000","12,984,000","8,770,000","17,411,000","26,545,000","20,529,000","19,088,000","26,273,000","34,007,000","26,295,000","24,437,000","25,874,000","33,949,000","28,906,000","35,261,000","33,616,000","35,702,000","29,078,000","29,272,000","19,699,000","27,445,000","25,663,000","23,395,000","22,330,000","23,746,000","19,657,000","20,495,000","18,790,000","20,604,000","16,429,000","17,102,000","15,277,000","15,966,000","13,079,000","13,927,000","13,740,000","13,105,000","9,586,000","11,000,000","9,100,000","8,300,000","5,700,000","4,504,000","6,100,000","5,900,000","4,600,000","4,474,000","4,400,000","3,700,000","2,600,000","895,397","2,500,000","3,000,000","2,400,000","2,800,000","2,800,000","3,300,000","2,700,000","3,000,000","3,000,000","2,800,000","1,900,000","1,900,000","2,000,000","2,200,000","1,400,000",,"1,400,000"
