name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,12/31/1990
			OtherReceivables,"27,500,000","31,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,232,000",,,,"9,094,000",,,,"2,026,000",,"1,083,000",,"28,697,000","26,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"552,400,000","533,457,000","385,311,000","335,346,000","336,314,000","352,544,000","324,852,000","379,169,000","412,690,000","456,639,000","340,314,000","360,467,000","382,298,000","338,057,000","237,472,000","237,068,000","262,290,000","262,486,000","186,585,000","171,780,000","179,020,000","189,400,000","157,002,000","151,446,000","186,149,000","208,883,000","184,845,000","171,396,000","181,488,000","207,229,000","185,583,000","208,796,000","246,197,000","263,492,000","190,870,000","187,230,000","201,951,000","211,734,000","189,066,000","215,794,000","236,240,000","233,070,000","204,213,000","215,255,000","257,895,000","268,591,000","229,861,000","214,490,000","230,769,000","219,178,000","198,734,000","227,878,000","262,027,000","257,191,000","220,306,000","235,790,000","264,319,000","253,001,000","213,902,000","225,835,000","270,646,000","265,110,000","241,683,000","232,236,000","247,397,000","241,577,000","211,163,000","193,361,000","172,492,000","181,230,000","161,462,000","154,561,000","169,685,000","185,389,000","141,174,000","119,631,000","122,631,000","151,760,000","128,473,000","145,614,000","148,278,000","167,760,000","145,261,000","138,810,000","129,511,000","133,962,000","103,005,000","99,140,000","110,140,000","97,900,000","76,100,000","84,300,000","120,400,000","149,200,000","162,300,000","150,800,000","142,000,000","97,100,000","67,400,000","69,400,000","96,200,000","98,300,000","82,200,000","77,200,000","67,300,000","51,600,000","41,100,000","63,500,000","78,500,000","74,200,000","59,100,000","48,900,000","41,400,000","29,000,000","25,600,000","19,500,000","16,200,000","15,300,000","12,100,000","10,200,000","12,100,000","11,200,000","8,500,000"
			RawMaterials,"130,500,000","111,658,000","83,994,000","70,900,000","72,330,000","69,932,000","59,031,000","69,959,000","75,823,000","76,140,000","60,693,000","70,247,000","72,261,000","80,474,000","62,421,000","67,177,000","70,357,000","67,785,000","49,457,000","47,243,000","49,283,000","46,451,000","43,877,000","45,940,000","50,446,000","53,876,000","48,836,000","47,542,000","48,856,000","47,661,000","44,609,000","51,966,000","54,739,000","56,104,000","41,600,000","43,851,000","50,716,000","43,469,000","39,778,000","52,289,000","50,263,000","46,976,000","41,291,000","46,898,000","54,453,000","48,804,000","38,943,000","45,976,000","53,000,000","53,688,000","54,970,000","66,458,000","76,833,000","79,132,000","76,468,000","79,920,000","83,403,000","82,185,000","76,573,000","76,499,000","81,719,000","85,798,000","84,567,000","81,299,000","151,852,000","84,188,000","95,005,000","82,881,000","72,405,000","73,558,000","68,515,000","70,282,000","75,142,000","76,122,000","63,056,000","60,113,000","57,517,000","63,953,000","55,144,000",,"69,103,000","67,336,000","65,390,000","58,284,000","47,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"1,900,000","1,268,000","858,000","1,098,000","1,439,000","1,010,000","843,000","997,000","1,079,000","860,000","1,039,000","1,149,000","980,000","815,000","962,000","723,000","1,027,000","868,000","740,000","778,000","1,273,000","739,000","1,005,000","525,000","560,000","703,000","714,000","424,000","590,000","519,000","528,000","423,000","902,000","328,000","478,000","379,000","783,000","619,000","376,000","727,000","909,000","1,286,000","650,000","1,173,000","1,208,000","1,585,000","776,000","759,000","842,000","451,000","817,000","433,000","323,000","38,000","497,000","891,000","2,124,000","1,932,000","1,215,000","2,103,000","2,242,000","4,195,000","2,955,000","3,017,000","4,879,000","5,313,000","8,606,000","7,520,000","18,032,000","6,768,000","6,096,000","6,439,000","8,223,000","9,129,000","8,871,000","1,782,000","1,910,000","2,550,000","2,415,000",,"956,000","2,179,000","1,894,000","1,916,000","2,478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"420,000,000","420,531,000","300,459,000","263,348,000","262,545,000","281,602,000","264,978,000","308,213,000","335,788,000","379,639,000","278,582,000","289,071,000","309,057,000","256,768,000","174,089,000","169,168,000","190,906,000","193,833,000","136,388,000","123,759,000","128,464,000","142,210,000","112,120,000","104,981,000","135,143,000","154,304,000","135,295,000","123,430,000","132,042,000","159,049,000","140,446,000","156,407,000","190,556,000","207,060,000","148,792,000","143,000,000","150,452,000","167,646,000","148,912,000","162,778,000","185,068,000","184,808,000","162,272,000","167,184,000","202,234,000","218,202,000","190,142,000","167,755,000","176,927,000","165,039,000","142,947,000","160,987,000","184,871,000","178,021,000","143,341,000","154,979,000","178,792,000","168,884,000","136,114,000","147,233,000","186,685,000","175,117,000","154,161,000","147,920,000","90,666,000","152,076,000","125,974,000","116,769,000","95,312,000","114,505,000","101,758,000","92,174,000","103,545,000","118,744,000","88,088,000","72,198,000","77,614,000","102,018,000","89,179,000",,"85,111,000","105,381,000","84,632,000","86,865,000","87,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-18,422,000","-13,809,000","-13,257,000","-13,601,000","-14,907,000","-14,334,000","-17,225,000","-18,606,000","-18,841,000","-14,462,000","-14,410,000","-16,761,000","-18,265,000",,"-6,892,000","-7,136,000","-6,655,000","-8,255,000","-7,003,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"57,300,000","54,248,000","48,161,000","55,028,000","43,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"1,000,000","1,164,000","1,754,000","2,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,260,000","5,254,000","5,486,000","5,081,000","5,925,000","6,492,000","6,459,000","6,419,000",,,"4,014,000","4,170,000","3,970,000","3,955,000","3,950,000","4,029,000","4,761,000","4,761,000","25,404,000","24,393,000","32,043,000","21,251,000","22,578,000","21,276,000","37,376,000","31,792,000","27,738,000","27,046,000","39,544,000","41,642,000","42,512,000","42,219,000","39,488,000","37,047,000","34,601,000","32,813,000","36,138,000","30,849,000","38,906,000","38,192,000","36,249,000","36,644,000","41,383,000","32,959,000","38,643,000","36,304,000","36,602,000","36,707,000","34,531,000","34,169,000","34,962,000","34,519,000","22,658,000","30,565,000","26,867,000","27,266,000","23,749,000","24,773,000","27,535,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,260,000","5,254,000","5,486,000","5,081,000","5,925,000","6,492,000","6,459,000","6,419,000",,,"4,014,000","4,170,000","3,970,000","3,955,000","3,950,000","4,029,000","4,761,000","4,761,000","25,404,000","24,393,000","32,043,000","21,251,000","22,578,000","21,276,000","37,376,000","31,792,000","27,738,000","27,046,000","39,544,000","41,642,000","42,512,000","42,219,000","39,488,000","37,047,000","34,601,000","32,813,000","36,138,000","30,849,000","38,906,000","38,192,000","36,249,000","36,644,000","41,383,000","32,959,000","38,643,000","36,304,000","36,602,000","36,707,000","34,531,000","34,169,000","34,962,000","34,519,000","22,658,000","30,565,000","26,867,000","27,266,000","23,749,000","24,773,000","27,535,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,396,000","2,396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"92,800,000","68,608,000","140,785,000","120,728,000","96,962,000","54,853,000","66,667,000","66,348,000","74,219,000","75,671,000","63,934,000","64,954,000","67,385,000","50,781,000","21,028,000","21,927,000","24,695,000","22,557,000","20,466,000","20,796,000","17,809,000","16,550,000","11,136,000","12,670,000","14,346,000","16,709,000","19,455,000","22,533,000","23,955,000","23,312,000","23,559,000","20,236,000","23,212,000","22,468,000","24,465,000","32,216,000","26,683,000","23,811,000","20,895,000","18,663,000","23,373,000","19,880,000","28,212,000","37,869,000","41,332,000","41,703,000","31,081,000","35,246,000","38,972,000","34,713,000","22,197,000","25,581,000","31,829,000","31,813,000","27,184,000","33,308,000","33,377,000","30,190,000","21,217,000","21,429,000","21,762,000","21,688,000","18,451,000","19,259,000","16,152,000","9,232,000","16,142,000","13,555,000","13,982,000","14,036,000","13,855,000","14,045,000","12,222,000","13,362,000","11,002,000","8,208,000","9,325,000","10,429,000","8,216,000","8,253,000","14,731,000","20,327,000","10,478,000","14,452,000","26,611,000","47,075,000","41,061,000","41,876,000","43,912,000","45,700,000","53,200,000","56,300,000","59,100,000","55,300,000","37,000,000","38,900,000","36,200,000","34,000,000","37,500,000","39,100,000","35,300,000","30,200,000","33,100,000","28,200,000","26,300,000","25,000,000","23,600,000","25,200,000","26,000,000","28,700,000","23,000,000","20,600,000","17,300,000","16,000,000","13,400,000","11,900,000","10,300,000","8,600,000","5,600,000","3,900,000","2,800,000","2,900,000","700,000"
	TotalNonCurrentAssets,"6,675,900,000","6,582,027,000","6,057,968,000","6,017,784,000","5,905,366,000","1,067,973,000","1,041,162,000","1,019,095,000","1,200,954,000","1,171,198,000","1,127,803,000","1,151,241,000","1,110,410,000","528,038,000","509,585,000","505,623,000","519,656,000","525,173,000","489,382,000","373,131,000","388,440,000","340,857,000","236,182,000","233,350,000","241,174,000","239,737,000","233,112,000","235,774,000","236,600,000","240,778,000","235,925,000","241,155,000","238,882,000","242,260,000","240,804,000","237,005,000","244,035,000","250,640,000","259,166,000","282,071,000","286,844,000","307,783,000","311,512,000","316,050,000","331,736,000","340,371,000","349,406,000","349,322,000","357,447,000","362,943,000","376,047,000","369,395,000","363,679,000","365,335,000","377,082,000","374,988,000","363,212,000","360,382,000","359,848,000","360,873,000","366,173,000","352,747,000","328,363,000","331,851,000","324,271,000","325,908,000","329,608,000","331,661,000","338,498,000","342,005,000","332,004,000","348,887,000","353,763,000","365,104,000","385,347,000","295,738,000","301,511,000","310,818,000","331,818,000","291,804,000","291,979,000","292,911,000","292,556,000","294,454,000","282,489,000","288,465,000","292,842,000","300,524,000","305,024,000","306,300,000","328,900,000","350,500,000","350,800,000","332,200,000","330,600,000","314,000,000","292,900,000","279,900,000","262,800,000","136,100,000","123,800,000","116,900,000","104,200,000","95,500,000","84,700,000","80,300,000","69,100,000","62,100,000","56,000,000","56,200,000","49,900,000","47,200,000","40,100,000","32,900,000","26,200,000","15,600,000","14,800,000","13,700,000","9,700,000","8,100,000","5,900,000","3,400,000","2,100,000"
		NetPPE,"2,893,800,000","2,835,903,000","2,396,450,000","2,322,111,000","2,233,673,000","341,271,000","332,479,000","338,999,000","344,798,000","292,858,000","281,428,000","289,096,000","246,049,000","88,472,000","82,074,000","77,604,000","72,881,000","70,227,000","65,906,000","60,654,000","59,847,000","54,475,000","55,775,000","53,399,000","55,631,000","55,808,000","53,810,000","54,701,000","55,588,000","58,093,000","61,881,000","65,839,000","68,735,000","71,341,000","73,957,000","76,019,000","83,894,000","89,093,000","94,919,000","114,323,000","117,098,000","117,147,000","119,653,000","122,064,000","122,701,000","129,601,000","132,827,000","132,700,000","137,948,000","143,436,000","147,660,000","144,541,000","140,677,000","142,145,000","135,434,000","134,604,000","131,584,000","128,036,000","127,103,000","133,052,000","130,985,000","131,224,000","134,040,000","136,024,000","128,519,000","127,739,000","130,525,000","132,070,000","134,274,000","135,865,000","139,707,000","145,271,000","154,261,000","164,763,000","194,044,000","151,560,000","158,988,000","167,340,000","173,902,000","131,395,000","131,716,000","133,250,000","132,057,000","132,611,000","130,500,000","134,712,000","135,998,000","140,292,000","142,621,000","142,200,000","174,500,000","194,300,000","191,200,000","172,800,000","183,400,000","166,700,000","147,800,000","142,500,000","126,500,000","114,600,000","99,400,000","91,300,000","81,000,000","75,200,000","72,200,000","69,000,000","59,500,000","54,600,000","50,500,000","50,600,000","44,400,000","41,700,000","35,500,000","30,700,000","24,600,000","14,200,000","13,300,000","12,800,000","8,800,000","7,400,000","5,200,000","2,800,000","1,900,000"
