name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,09/30/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005
MarketCap,"17,643,554,026","24,073,597,436","14,487,489,355","13,547,421,597","12,122,432,441","12,001,790,977","8,722,896,427","6,925,974,537","4,742,416,062","4,100,999,440","8,196,462,524","7,790,942,262","9,656,280,047","10,535,818,609","11,259,581,182","12,519,672,007","10,810,933,021","9,357,935,054","9,007,933,993","7,579,161,921","8,014,463,486","10,242,681,020","10,272,496,642","8,566,455,191","9,161,069,591","9,444,534,579","9,725,895,913","10,431,692,177","15,913,838,824","16,144,059,063","15,994,127,373","15,045,358,714","16,824,546,921","17,001,116,000","12,785,837,826","18,067,026,019","17,385,639,527","16,051,338,912","17,192,425,327","14,147,161,646","17,133,311,580","15,651,262,177","19,623,647,342","19,541,347,790","38,332,025,000","30,169,743,000","26,127,164,000","20,565,964,522","25,992,986,524","24,233,115,159","21,565,175,217","24,314,877,510","19,130,576,392","13,483,071,903","47,390,674,544","55,597,995,932","49,317,671,310","30,552,595,048","18,565,727,316","15,503,666,872","11,182,989,281","9,330,564,684","7,101,915,179","6,064,717,726","6,185,671,398","5,238,588,182","6,237,981,783","5,030,964,716","6,313,075,593"
EnterpriseValue,"21,377,154,026","27,709,697,436","17,776,389,355","16,743,621,597","16,072,732,441","16,179,490,977","12,778,196,427","11,243,674,537","9,434,016,062","8,390,299,440","12,434,662,524","12,311,242,262","14,260,580,047","14,217,118,609","14,839,681,182","16,502,272,007","15,297,233,021","12,432,135,054","12,237,333,993","10,826,061,921","11,290,763,486","13,387,781,020","13,495,696,642","11,376,055,191","11,961,169,591","12,027,834,579","12,239,295,913","12,067,692,177","17,223,038,824","17,601,959,063","16,839,127,373","15,704,558,714","17,384,646,921","14,739,916,000","10,167,937,826","15,816,926,019","14,997,439,527","13,663,138,912","14,626,725,327","11,389,161,646","15,024,711,580","13,574,362,177","16,410,747,342","16,467,847,790","35,866,625,000","27,765,143,000","24,704,564,000","18,987,264,522","24,751,286,524","22,991,415,159","20,356,475,217","23,173,777,510","17,732,376,392","12,783,471,903","46,981,374,544","56,117,095,932","49,836,771,310","31,597,895,048","20,116,627,316","17,443,566,872","13,295,289,281","11,565,664,684","9,458,715,179","8,501,617,726","8,680,271,398","7,625,288,182","8,634,581,783","7,454,564,716","8,816,275,593"
PeRatio,"6.913","15.574","8.36","9.628","11.819","18.063",,,,,,"31.061","17.262","22.385",,,,,"27.011","51.405","194.41","34.329","23.278","15.288","9.661","9.712","8.386","9.204","15.935","17.187","10.328","10.048","11.188","11.312","9.733","13.606","13.551","12.514","13.594","10.787","12.313","10.069","11.623","12.607","17","49.007","25.634","35.515","62.903","58.658","17.03","7.962","5.442","4.578","22.857","39.163","34.781","32.618","30.23","36.979",,,,,"40.769","20.831","34.362","27.83",
ForwardPeRatio,"3.296","5.038","5.353","8.217","10.823","11.933","13.072","15.337","65.79","17.452","16.313","10.111","14.306","11.737","11.249","14.389","19.646","19.342","11.933","10.905","23.31","14.556","17.361","16.234","22.124","12.987","8.403","8.203","11.737","11.561","12.739","11.682","12.854","12.837","9.775","11.723","11.601","9.699","10.299","9.302","10.753","8.489",,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"0.224","0.304","0.428","0.411","0.182","0.204","0.904","0.24","8.456","2.077","1.721","1.197",,,,"0.953","0.728","0.665","0.907","0.439",,,,,"1.635","1.657","1.232","0.993","0.761","0.676","0.745","0.743","2.54","1.27","1.634","1.532",,"0.654","0.747",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.319","2.054","1.376","1.378","1.329","1.388","1.05","0.801","0.543","0.466","0.893","0.832","1.015","1.101","1.201","1.454","1.298","1.15","1.258","1.062","1.134","1.433","1.385","1.135","1.108","1.094","1.104","1.242","1.896","1.91","1.954","1.901","2.117","2.14","1.841","2.569","2.485","2.295","2.371","1.874","2.289","2.111","2.94","3.19","4.296","8.415","3.499","3.175","4.247","3.96","2.909","2.007","1.485","1.116","4.848","6.94","6.164","4.279","2.861","2.679","1.969","1.66","1.227","1.121","1.275","1.068","1.324","1.072","0.743"
PbRatio,"1.516","2.27","1.39","1.31","1.26","1.253","1.022","0.815","0.566","0.446","0.811","0.744","0.911","1.013","1.078","1.228","1.034","0.973","0.891","0.777","0.833","1.069","1.096","0.86","0.916","0.991","1.012","1.082","1.64","1.582","1.533","1.474","1.738","1.725","1.365","1.973","1.905","1.759","1.962","1.693","2.08","1.986","2.6","2.718","3.49","2,945,918.74","2.893","2.429","3.161","2.946","2.511","3.127","2.436","1.758","7.04","9.527","8.451","5.887","4.082","3.706","3.075","2.558","1.949","1.718","1.706","1.462","1.803","1.566","1.996"
EnterprisesValueRevenueRatio,"1.529","7.065","4.628","4.898","5.739","7.043","5.2","4.721","4.614","4.666","5.989","4.471","6.551","7.484","5.888","5.636","6.938","6.429","5.85","5.454","6.435","8.483","7.248","5.827","7.143","7.185","5.658","5.732","6.924","8.229","7.079","6.978","7.124","7.421","5.327","5.875","6.693","5.387","5.839","4.038","6.862","4.503","5.322","5.757","16.198","10.38","11.289","10.207","14.291","13.448","13.97","14.543","12.892","4.252","10.869","16.187","23.21","14.393","10.042","10.356","10.398","7.599","7.34","6.385","8.088","5.106","6.152","5.142","7.703"
EnterprisesValueEBITDARatio,"4.702","15.411","15.504","21.061","19.929","33.436","20.514","34.842","27.313","-173.353","-13.427","38.947","4,753.527","31.622","34.975","26.842","44.65","46.13","43.379","24.09","40.483","66.805","63.212","52.017","54.123","27.262","34.15","31.078","25.121","32.339","27.619","31.067","31.15","34.78","35.74","19.936","24.716","18.963","20.197","13.719","31.133","13.914","19.307","17.159","42.612","19.51","47.345","21.928","71.145","83.393","96.522","28.627","128.402","16.792","28.531","47.201","77.075","58.525","44.743","48.711","388.751","127.516","72.094","80.891","-195.502","35.884","142.25","34.101","60.76"
