name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
		DeferredTax,"988,000","-2,095,000","3,028,000","1,377,000","-1,322,000","-762,000","3,208,000","-2,398,000","-7,173,000","2,417,000","-1,776,000","-2,467,000","1,751,000","-96,000","3,288,000","1,768,000",,,,,,,"0",,"0","0","0","41,258,000","-221,846,000","3,643,000","128,775,000","45,778,000","-10,374,000","107,000","43,318,000","10,369,000","20,338,000","1,263,000","4,922,000","-4,154,000","17,424,000","14,757,000","795,000","32,842,000","23,140,000","2,597,000","-32,982,000","1,390,000"
			DeferredIncomeTax,"988,000","-2,095,000","3,028,000","1,377,000","-1,322,000","-762,000","3,208,000","-2,398,000","-7,173,000","2,417,000","-1,776,000","-2,467,000","1,751,000","-96,000","3,288,000","1,768,000",,,,,,,"0",,"0","0","0","41,258,000","-221,846,000","3,643,000","128,775,000","45,778,000","-10,374,000","107,000","43,318,000","10,369,000","20,338,000","1,263,000","4,922,000","-4,154,000","17,424,000","14,757,000","795,000","32,842,000","23,140,000","2,597,000","-32,982,000","1,390,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131,000","151,000","-3,225,000","1,395,000","1,333,000","1,165,000","1,163,000","1,025,000","1,073,000","1,061,000","840,000","743,000"
		AssetImpairmentCharge,,,"0","0","1,613,000","0","109,804,000","196,088,000","566,897,000","26,250,000","222,999,000","397,890,000",,,,,,,"0","0","0","0","0","0","1,805,000","161,064,000","977,709,000","906,957,000","489,599,000","878,000","4,246,000","0","0","124,000","0",,,,"0","0","0","0","0","0","37,000","206,000","0","0"
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,150,000","-20,263,000","3,334,000","23,157,000","-51,239,000","-20,312,000","27,504,000","23,671,000","580,000"
		StockBasedCompensation,"7,660,000","2,053,000","2,066,000","1,811,000","1,730,000","2,068,000","2,106,000","2,041,000","1,694,000","2,376,000","3,046,000","-1,739,000","-423,000","7,406,000","7,648,000","8,733,000","10,676,000","9,339,000","8,857,000","8,966,000","8,687,000","9,224,000","9,667,000","9,651,000","6,073,000","3,838,000","6,576,000","6,877,000","6,268,000","4,788,000","6,160,000","6,194,000","6,396,000","4,329,000","7,877,000","5,876,000","4,463,000","3,217,000","2,454,000","2,767,000","2,588,000","2,247,000",,"4,211,000","557,000","319,000","234,000","335,000"
		OtherNonCashItems,"-386,868,000","-123,404,000","-117,646,000","-90,327,000","-55,491,000","-29,653,000","43,616,000","60,388,000","39,350,000","49,790,000","9,735,000","23,148,000","22,383,000","711,000","10,042,000","-6,117,000","-1,819,000","-1,163,000","-5,943,000","15,256,000","4,961,000","7,609,000","37,629,000","43,606,000","49,337,000","-22,479,000","82,571,000","64,598,000","45,260,000","62,101,000","27,424,000","7,053,000","-4,321,000","-1,815,000","591,000","-1,191,000","-1,026,000","-718,000","-1,156,000","3,242,000","-1,303,000","-1,068,000","6,250,000","3,079,000","134,000","2,904,000","-1,771,000","-3,240,000"
		ChangeInWorkingCapital,"42,824,000","-23,224,000","42,913,000","-19,857,000","42,992,000","-20,534,000","12,195,000","-11,785,000","7,133,000","12,498,000","-19,741,000","-22,307,000","11,541,000","-35,686,000","10,391,000","-1,883,000","-23,102,000","15,021,000","1,074,000","13,531,000","7,420,000","-15,739,000","3,894,000","15,987,000","-431,000","-9,200,000","-1,594,000","15,042,000","-2,400,000","-52,903,000","254,000","22,603,000","22,944,000","-31,859,000","2,455,000","765,000","12,263,000","-27,928,000","4,126,000","-2,753,000","16,929,000","-6,791,000","21,140,000","-15,607,000","-3,065,000","4,232,000","4,159,000","-7,061,000"
			ChangeInReceivables,"-145,845,000","-61,742,000","-29,150,000","-32,048,000","-22,905,000","-3,728,000","-3,808,000","8,815,000","6,475,000","9,635,000","-2,854,000","-5,759,000","30,910,000","-13,373,000","23,260,000","-16,260,000","-3,478,000","1,147,000","-9,151,000","-17,733,000","6,764,000","7,996,000","-5,644,000","7,320,000","-3,370,000","2,526,000","12,828,000","9,561,000","-340,000","16,926,000","-23,504,000","-8,047,000","-14,783,000","-3,619,000","952,000","12,464,000","-989,000","-5,602,000","-1,595,000","-10,413,000","17,104,000","-14,801,000","-15,816,000","-2,238,000","-3,243,000","-8,899,000","-11,344,000","-6,758,000"
				ChangesInAccountReceivables,"-145,845,000","-61,742,000","-29,150,000","-32,048,000","-22,905,000","-3,728,000","-3,808,000","8,815,000","6,475,000","9,635,000","-2,854,000","-5,759,000","30,910,000","-13,373,000","23,260,000","-16,260,000","-3,478,000","1,147,000","-9,151,000","-17,733,000","6,764,000","7,996,000","-5,644,000","7,320,000","-3,370,000","2,526,000","12,828,000","9,561,000","-340,000","16,926,000","-23,504,000","-8,047,000","-14,783,000","-3,619,000","952,000","12,464,000","-989,000","-5,602,000","-1,595,000","-10,413,000","17,104,000","-14,801,000","-15,816,000","-2,238,000","-3,243,000","-8,899,000","-11,344,000","-6,758,000"
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-78,000",,,"-125,000","-4,029,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-538,000",,,"1,007,000","428,000"
			ChangeInPayablesAndAccruedExpense,"24,164,000","1,842,000","10,045,000","11,558,000","719,000","9,065,000","-7,811,000","-1,343,000","-18,147,000","25,059,000","-13,087,000","2,319,000","-25,355,000","7,140,000","-17,133,000","12,385,000","-14,605,000","30,516,000","3,826,000","30,037,000","-2,455,000","-22,271,000","7,948,000","10,023,000","1,827,000","-1,213,000","-10,786,000","3,048,000","-6,773,000","-37,312,000","15,295,000","26,105,000","17,773,000","-12,330,000","-1,037,000","-6,688,000","4,524,000","-19,315,000","4,141,000","-807,000","-7,467,000","15,599,000","6,286,000","-20,193,000","-5,954,000","16,036,000","11,583,000","593,000"
				ChangeInPayable,,,"10,045,000","11,558,000","719,000","9,065,000",,,,,,,,,,,,,,"12,018,000","-13,961,000","9,684,000","-4,979,000","5,533,000","-8,882,000","9,201,000","-9,466,000","383,000","-7,146,000","-8,598,000","-16,450,000","37,071,000","10,386,000","-8,001,000","-14,857,000","-1,156,000","1,955,000","-18,523,000","-4,098,000","3,459,000","-24,614,000","27,918,000","11,892,000","-9,204,000","-17,186,000","10,673,000","11,133,000","702,000"
					ChangeInAccountPayable,,,"10,045,000","11,558,000","719,000","9,065,000",,,,,,,,,,,,,,"12,018,000","-13,961,000","9,684,000","-4,979,000","5,533,000","-8,882,000","9,201,000","-9,466,000","383,000","-7,146,000","-8,598,000","-16,450,000","37,071,000","10,386,000","-8,001,000","-14,857,000","-1,156,000","1,955,000","-18,523,000","-4,098,000","3,459,000","-24,614,000","27,918,000","11,892,000","-9,204,000","-17,186,000","10,673,000","11,133,000","702,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,"18,019,000","11,506,000","-31,955,000","12,927,000","4,490,000","10,709,000","-10,414,000","-1,320,000","2,665,000","373,000","-28,714,000","31,745,000","-10,966,000","7,387,000","-4,329,000","13,820,000","-5,532,000","2,569,000","-792,000","8,239,000","-4,266,000","17,147,000","-12,319,000",,"-10,989,000","11,232,000","5,363,000","450,000","-109,000"
			ChangeInOtherCurrentAssets,"-15,784,000","-10,135,000","15,762,000","-16,250,000","-5,161,000","-11,900,000","-1,325,000","1,378,000","-1,615,000","1,069,000","-10,632,000","23,000","1,589,000","-2,712,000","4,392,000","3,006,000","-6,556,000","-2,583,000","-5,015,000","296,000","-1,925,000","-1,591,000","-419,000","-477,000","2,069,000","-2,186,000","-1,075,000","7,863,000","5,381,000","-14,478,000","-8,032,000","-907,000","-3,133,000","-4,616,000","-6,055,000","-489,000","1,680,000","-2,574,000","-959,000","3,620,000","3,128,000","-6,203,000",,,,"-856,000",,
			ChangeInOtherCurrentLiabilities,"62,084,000","2,517,000","21,323,000","-17,828,000","56,072,000","-21,261,000","25,903,000","-23,530,000","26,009,000","-18,328,000","3,991,000","-4,122,000","11,396,000","-29,630,000","4,270,000","-8,255,000","-4,068,000","-16,600,000","6,784,000","-125,000","-121,000","-44,000","-122,000","-101,000","-127,000","-69,000","-102,000","-97,000","131,000","187,000","452,000","729,000","1,420,000","224,000","-71,000","148,000","260,000","162,000",,,"814,000","3,907,000",,,,"3,994,000",,
			ChangeInOtherWorkingCapital,"118,205,000","44,294,000","24,933,000","34,711,000","14,267,000","7,290,000","-764,000","2,895,000","-5,589,000","-4,937,000","2,841,000","-14,768,000","-6,999,000","2,889,000","-4,398,000","7,241,000","5,605,000","2,541,000","4,630,000","1,056,000","5,157,000","171,000","2,131,000","-778,000","-830,000","-8,258,000","-2,459,000","-5,333,000","-799,000","-18,226,000","16,043,000","4,723,000","21,667,000","-11,518,000","8,666,000","-4,670,000","6,788,000","-599,000","2,441,000","9,568,000","3,350,000","-5,293,000","29,286,000","7,440,000","10,038,000","-6,043,000","3,038,000","2,705,000"
InvestingCashFlow,"-879,487,000","-151,696,000","-279,061,000","-349,183,000","-99,547,000","-69,020,000","-83,099,000","-37,535,000","-108,813,000","-159,791,000","-289,035,000","-79,702,000","-137,521,000","-155,453,000","-154,525,000","-182,359,000","-154,398,000","-199,674,000","651,943,000","-179,315,000","-123,617,000","-53,961,000","-108,507,000","-212,265,000","-109,466,000","-134,164,000","-135,630,000","-102,231,000","-147,100,000","-282,546,000","-373,213,000","-554,520,000","-259,962,000","-219,266,000","-154,926,000","221,335,000","-196,908,000","-199,385,000","-203,885,000","-251,035,000","-233,639,000","-252,192,000","-187,523,000","-159,815,000","-167,089,000","-192,360,000","-150,990,000","-128,292,000"
	CashFlowFromContinuingInvestingActivities,"-879,487,000","-151,696,000","-279,061,000","-349,183,000","-99,547,000","-69,020,000","-83,099,000","-37,535,000","-108,813,000","-159,791,000","-289,035,000","-79,702,000","-137,521,000","-155,453,000","-154,525,000","-182,359,000","-154,398,000","-199,674,000","651,943,000","-179,315,000","-123,617,000","-53,961,000","-108,507,000","-212,265,000","-109,466,000","-134,164,000","-135,630,000","-102,231,000","-147,100,000","-282,546,000","-373,213,000","-554,520,000","-259,962,000","-219,266,000","-154,926,000","221,335,000","-196,908,000","-199,385,000","-203,885,000","-251,035,000","-233,639,000","-252,192,000","-187,523,000","-159,815,000","-167,089,000","-192,360,000","-150,990,000","-128,292,000"
		CapitalExpenditureReported,"-503,778,000","-145,845,000","-142,694,000","-115,574,000","-99,665,000","-69,209,000","-70,971,000","-38,049,000","-108,803,000","-136,966,000","-92,685,000","-85,613,000","-135,534,000","-155,496,000","-153,497,000","-166,135,000","-165,694,000","-202,350,000","-167,465,000","-155,430,000","-127,543,000","-113,476,000","-100,642,000","-196,249,000","-93,577,000","-107,722,000","-98,474,000","-118,941,000","-147,100,000","-268,086,000","-355,753,000","-537,440,000","-252,120,000","-208,234,000","-209,062,000","-174,657,000","-194,559,000","-198,447,000","-203,904,000",,,,,,,,,
		NetPPEPurchaseAndSale,"-375,709,000","-5,851,000","-136,367,000","-233,609,000","118,000","189,000","-12,128,000","514,000","-10,000","-22,825,000","-196,350,000","5,911,000","-1,987,000","43,000","-1,028,000","-16,224,000","11,296,000","1,021,000","-2,971,000","687,000","3,926,000","59,515,000","3,032,000","15,000","132,000","218,000","-312,000","65,226,000","0","35,000","123,000","1,030,000","329,000","268,000","20,426,000","429,702,000",,,"20,515,000","465,369,000","-233,639,000","-252,192,000","-187,523,000","-159,815,000","-167,089,000","-192,360,000","-150,990,000","-128,292,000"
			PurchaseOfPPE,"-771,281,000","-7,870,000","-136,367,000","-627,044,000","0","0","-12,223,000","0","-687,000","-22,876,000","-196,404,000","0",,,"-1,198,000","0",,,"-3,000,000",,,,,,,,"-312,000",,,,,,,,,,,,,"465,369,000","-233,673,000","-252,192,000","-187,558,000","-159,816,000","-167,095,000","-192,374,000","-151,010,000","-128,307,000"
			SaleOfPPE,"395,572,000","2,019,000","0","393,435,000","118,000","189,000","95,000","514,000","677,000","51,000","54,000","5,911,000","893,000","43,000","170,000","116,000","11,296,000","1,021,000","29,000","687,000","3,926,000","59,515,000","3,032,000","15,000","132,000","218,000","-312,000","65,226,000","0","35,000","123,000","1,030,000","329,000","268,000","20,426,000","429,702,000",,,"19,000","0","34,000","0","35,000","1,000","6,000","14,000","20,000","15,000"
		NetBusinessPurchaseAndSale,"0",,,,,,,,,,"0","0","0","0","0","0","0","1,655,000","822,379,000","-24,572,000","0","0","-10,897,000","-16,031,000","-16,021,000","-26,660,000","-36,844,000","-48,516,000","0","-14,495,000","-17,583,000","-18,110,000","-8,171,000","-11,300,000","33,710,000","-33,710,000","-2,349,000","-938,000",,,,,,,,,,
			PurchaseOfBusiness,"0",,,,,,,,,,,,,,"0","0",,,"-7,236,000","-24,572,000","0","0","-10,897,000","-16,031,000","-16,021,000","-26,660,000","-36,844,000","-48,516,000","0","-14,495,000","-17,583,000","-18,110,000","-8,171,000","-11,300,000","33,710,000","-33,710,000","-2,349,000","-938,000",,,,,,,,,,
			SaleOfBusiness,"0",,,,,,,,,,"0","0","0","0","0","0","0","1,655,000","829,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,"5,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"303,960,000","-10,847,000","74,904,000","36,180,000","203,723,000","-6,626,000","-18,172,000","-40,012,000","-190,000","72,122,000","189,993,000","-50,004,000","-35,034,000","77,388,000","19,993,000","50,235,000","18,983,000","-3,067,000","-673,465,000","49,959,000","35,172,000","-12,143,000","-22,000","116,493,000","34,566,000","58,588,000","-62,000","9,842,000","-451,840,000","795,453,000","224,833,000","74,537,000","-33,000","440,515,000","-1,482,000","-96,801,000","94,242,000","134,125,000","114,673,000","50,000,000","259,524,000","145,000,000","76,873,000","94,397,000","87,318,000","100,890,000","90,712,000","95,533,000"
	CashFlowFromContinuingFinancingActivities,"303,960,000","-10,847,000","74,904,000","36,180,000","203,723,000","-6,626,000","-18,172,000","-40,012,000","-190,000","72,122,000","189,993,000","-50,004,000","-35,034,000","77,388,000","19,993,000","50,235,000","18,983,000","-3,067,000","-673,465,000","49,959,000","35,172,000","-12,143,000","-22,000","116,493,000","34,566,000","58,588,000","-62,000","9,842,000","-451,840,000","795,453,000","224,833,000","74,537,000","-33,000","440,515,000","-1,482,000","-96,801,000","94,242,000","134,125,000","114,673,000","50,000,000","259,524,000","145,000,000","76,873,000","94,397,000","87,318,000","100,890,000","90,712,000","95,533,000"
		NetIssuancePaymentsOfDebt,"280,000,000","-5,000,000","75,000,000","50,000,000","160,000,000","-35,000,000","-18,139,000","-40,000,000","0","91,145,000","190,000,000","-50,000,000","-35,000,000","80,000,000","20,000,000","60,000,000","55,000,000","55,000,000","-673,480,000","50,000,000","40,000,000","-5,000,000","0","-40,318,000","-84,682,000","60,000,000","0","10,000,000","-451,200,000","50,000,000","225,000,000","75,000,000","0","450,000,000","0","-395,000,000","95,000,000","135,000,000","115,000,000","50,000,000","270,000,000","145,000,000","-238,000,000","184,600,000","87,700,000","111,100,000","67,700,000","103,100,000"
			NetLongTermDebtIssuance,,,"0","400,000,000","0","0","-38,139,000","0","0","191,145,000","190,000,000","-50,000,000","-35,000,000","80,000,000","20,000,000","60,000,000","55,000,000","55,000,000","-673,480,000","50,000,000","40,000,000","-5,000,000","0","-40,318,000","0","0","0","0","-576,200,000","350,000,000","0","0","0","450,000,000","-165,000,000","0","-135,000,000","135,000,000","115,000,000","50,000,000","270,000,000","145,000,000","-238,000,000","184,600,000","87,700,000","111,100,000","67,700,000","103,100,000"
				LongTermDebtIssuance,,,"0","400,000,000","0","0","0","0","0","1,000,000,000","195,000,000","0","0","80,000,000","20,000,000","80,000,000","55,000,000","55,000,000","35,000,000","65,000,000","40,000,000","50,000,000","25,000,000","94,682,000","0","0","0","0","0","350,000,000","0","0","0","450,000,000","230,000,000","0","-135,000,000","135,000,000","115,000,000","50,000,000","550,000,000","145,000,000","362,000,000","450,000,000","141,500,000","388,600,000","67,700,000","203,100,000"
				LongTermDebtPayments,,,"0","0","0","0","-38,139,000","0","0","-808,855,000","-5,000,000","-50,000,000",,,"0","-20,000,000","0","0","-708,480,000","-15,000,000","0","-55,000,000","-25,000,000","-135,000,000","-119,682,000","-25,000,000","0","0","-576,200,000","-475,000,000","0",,,,"0","-395,000,000",,,"0","0","-280,000,000","0","-600,000,000","-265,400,000","-53,800,000","-277,500,000","0","-100,000,000"
			NetShortTermDebtIssuance,"-120,000,000","-5,000,000","75,000,000","-350,000,000","160,000,000","-35,000,000","20,000,000","-40,000,000","0","-100,000,000","190,000,000","-50,000,000","-35,000,000","80,000,000","20,000,000","60,000,000","55,000,000","55,000,000","-155,000,000","50,000,000","40,000,000","-5,000,000","0","-40,318,000","-84,682,000","60,000,000","0","10,000,000","125,000,000","-300,000,000","225,000,000",,,,"165,000,000","-395,000,000",,,,,,,,,,,,
				ShortTermDebtIssuance,"605,000,000","50,000,000","145,000,000","180,000,000","230,000,000","15,000,000","35,000,000","45,000,000","0","0","195,000,000","0","0","80,000,000","20,000,000","80,000,000","55,000,000","55,000,000","35,000,000","65,000,000","40,000,000","50,000,000","25,000,000","94,682,000","35,000,000","85,000,000","0","10,000,000","125,000,000","175,000,000","225,000,000",,,,"0","0",,,,,,,,,,,,
				ShortTermDebtPayments,"-725,000,000","-55,000,000","-70,000,000","-530,000,000","-70,000,000","-50,000,000","-15,000,000","-85,000,000","0","-100,000,000","-5,000,000","-50,000,000",,,"0","-20,000,000","0","0","-190,000,000","-15,000,000","0","-55,000,000","-25,000,000","-135,000,000","-119,682,000","-25,000,000","0","0","0","-475,000,000","0",,,,"395,000,000","-395,000,000",,,,,,,,,,,,
		NetCommonStockIssuance,"45,626,000","0","0","0","45,626,000","26,866,000",,,,,"0","0","0","0","0","-9,837,000","-33,504,000","-53,714,000","-24,000","-41,000","-96,000","-7,501,000","-22,000","156,670,000","119,181,000","-1,412,000","-62,000","-158,000","-308,000","751,880,000","-167,000","-519,000","-282,000","-3,274,000","-605,000","297,545,000","-44,000","-875,000",,,,,,,,,,
			CommonStockIssuance,"45,626,000","0","0","0","45,626,000","26,866,000",,,,,,,,,,,,,"0","0","0",,"0","156,742,000","119,310,000","0","0","0","0","754,163,000","0",,,,"0",,,,,,,,,,,,,
			CommonStockPayments,,,,,,,,,,,"0","0","0","0","0","-9,837,000","-33,504,000","-53,714,000","-24,000","-41,000","-96,000","-7,501,000","-22,000","-72,000","-129,000","-1,412,000","-62,000","-158,000","-308,000","-2,283,000","-167,000","-519,000","-282,000","-3,274,000","-605,000","-559,000","-44,000","-875,000",,,,,"-3,000",,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,"0",,,,"0","86,000",,,"39,000","0","0","358,000","0","141,000",,,,"0","0","0","0","56,000","244,000","1,585,000","1,396,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"-21,666,000","-5,847,000","77,000","-13,993,000","-1,903,000","1,508,000","-33,000","-12,000","-190,000","-19,023,000","-7,000","-4,000","-34,000","-2,612,000","-7,000","-14,000","-2,513,000","-4,353,000","0","0","-4,828,000","-7,143,000","-22,000","69,000","-62,000","-1,412,000","0","0","-332,000","-6,427,000","0","0","5,000","-7,796,000","-2,273,000","0",,,"-327,000","0",,,"-4,502,000","-90,203,000","-382,000","-10,210,000","22,725,000","-7,280,000"
EndCashPosition,"65,137,000","65,137,000","56,798,000","51,396,000","264,984,000","44,262,000","48,757,000","40,258,000","15,747,000","62,777,000","40,857,000","31,693,000","55,800,000","44,544,000","45,151,000","50,407,000","36,604,000","55,889,000","112,159,000","20,818,000","35,024,000","30,352,000","32,672,000","30,360,000","19,309,000","12,095,000","31,154,000","76,403,000","57,593,000","569,093,000","29,321,000","55,760,000","399,506,000","547,519,000","198,153,000","265,270,000","43,588,000","31,024,000","33,224,000","29,117,000","146,485,000","12,212,000","28,002,000","28,249,000","22,052,000","15,753,000","31,235,000","25,224,000"
	ChangesInCash,"20,875,000","8,339,000","5,402,000","-213,588,000","220,722,000","-4,495,000","8,499,000","24,511,000","-47,030,000","21,920,000","9,164,000","-24,107,000","11,256,000","-607,000","-5,256,000","13,803,000","-19,285,000","-56,270,000","91,341,000","-14,206,000","4,672,000","-2,320,000","2,312,000","11,051,000","7,214,000","-19,059,000","-45,249,000","18,810,000","-511,500,000","539,772,000","-26,439,000","-343,746,000","-148,013,000","349,366,000","-67,117,000","221,682,000","12,564,000","-2,200,000","4,107,000","-117,368,000","134,273,000","-15,790,000","-247,000","6,197,000","6,299,000","-15,482,000","6,011,000","343,000"
	BeginningCashPosition,"44,262,000","56,798,000","51,396,000","264,984,000","44,262,000","48,757,000","40,258,000","15,747,000","62,777,000","40,857,000","31,693,000","55,800,000","44,544,000","45,151,000","50,407,000","36,604,000","55,889,000","112,159,000","20,818,000","35,024,000","30,352,000","32,672,000","30,360,000","19,309,000","12,095,000","31,154,000","76,403,000","57,593,000","569,093,000","29,321,000","55,760,000","399,506,000","547,519,000","198,153,000","265,270,000","43,588,000","31,024,000","33,224,000","29,117,000","146,485,000","12,212,000","28,002,000","28,249,000","22,052,000","15,753,000","31,235,000","25,224,000","24,881,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,699,000","27,649,000",,"26,853,000","1,230,000","26,726,000","2,647,000","21,884,000","2,935,000","3,691,000","5,961,000","4,259,000"
