name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"1,390,681,000","1,482,812,000","1,487,505,000","379,844,000","367,424,000"
	CurrentAssets,"1,299,690,000","1,421,376,000","1,421,805,000","323,764,000","312,404,000"
		CashCashEquivalentsAndShortTermInvestments,"1,197,798,000","1,323,540,000","1,326,550,000","240,617,000","238,115,000"
			CashAndCashEquivalents,"603,466,000","747,861,000","1,179,958,000","104,796,000","95,382,000"
			OtherShortTermInvestments,"594,332,000","575,679,000","146,592,000","135,821,000","142,733,000"
		Receivables,"48,482,000","51,756,000","44,298,000","40,379,000","34,270,000"
			AccountsReceivable,"48,482,000","51,756,000","44,298,000","40,379,000","34,270,000"
				GrossAccountsReceivable,"53,999,000","57,756,000","51,098,000",,
				AllowanceForDoubtfulAccountsReceivable,"-5,517,000","-6,000,000","-6,800,000",,
		PrepaidAssets,"37,681,000","31,440,000","37,956,000","31,081,000","30,852,000"
		CurrentDeferredAssets,"15,729,000","14,640,000","13,001,000","11,687,000","9,167,000"
	TotalNonCurrentAssets,"90,991,000","61,436,000","65,700,000","56,080,000","55,020,000"
		NetPPE,"49,326,000","21,478,000","21,205,000","21,438,000","20,784,000"
			GrossPPE,"74,816,000","44,684,000","43,088,000","41,066,000","38,551,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"42,065,000","40,410,000","38,804,000","36,672,000","33,955,000"
				OtherProperties,"28,237,000","21,478,000","21,205,000",,
				ConstructionInProgress,"217,000","0","10,000","120,000","322,000"
				Leases,"4,297,000","4,274,000","4,274,000","4,274,000","4,274,000"
			AccumulatedDepreciation,"-25,490,000","-23,206,000","-21,883,000","-19,628,000","-17,767,000"
		GoodwillAndOtherIntangibleAssets,"7,451,000","8,075,000","9,166,000","10,257,000","12,404,000"
			Goodwill,"6,181,000","6,181,000","6,181,000","6,181,000","6,181,000"
			OtherIntangibleAssets,"1,270,000","1,894,000","2,985,000","4,076,000","6,223,000"
		NonCurrentDeferredAssets,"21,101,000","21,291,000","29,267,000","16,233,000","13,499,000"
			NonCurrentDeferredTaxesAssets,"5,858,000","6,284,000","16,048,000","4,316,000","4,393,000"
		OtherNonCurrentAssets,"13,113,000","10,592,000","6,062,000","8,152,000","8,333,000"
TotalLiabilitiesNetMinorityInterest,"279,463,000","244,773,000","219,627,000","3,468,635,000","3,064,165,000"
	CurrentLiabilities,"231,695,000","223,346,000","201,354,000","172,784,000","152,242,000"
		PayablesAndAccruedExpenses,"27,836,000","42,652,000","42,162,000","28,393,000","36,260,000"
			Payables,"9,177,000","18,121,000","20,360,000","12,144,000","21,095,000"
				AccountsPayable,"3,798,000","6,321,000","3,184,000","8,146,000","3,710,000"
				TotalTaxPayable,"5,379,000","11,800,000","17,176,000","3,998,000","17,385,000"
					IncomeTaxPayable,"385,000","1,023,000","865,000","688,000","8,740,000"
			CurrentAccruedExpenses,"18,659,000","24,531,000","21,802,000","16,249,000","15,165,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"21,492,000","17,261,000","13,317,000","11,378,000","8,983,000"
		CurrentDebtAndCapitalLeaseObligation,"4,534,000",,,,
			CurrentCapitalLeaseObligation,"4,534,000",,,,
		CurrentDeferredLiabilities,"177,833,000","163,433,000","145,875,000","133,013,000","106,999,000"
			CurrentDeferredRevenue,"177,833,000","163,433,000","145,875,000","133,013,000","106,999,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"47,768,000","21,427,000","18,273,000","3,295,851,000","2,911,923,000"
		LongTermDebtAndCapitalLeaseObligation,"26,934,000",,,,
			LongTermCapitalLeaseObligation,"26,934,000",,,,
		PreferredSecuritiesOutsideStockEquity,,"0","0","3,276,920,000","2,895,096,000"
		OtherNonCurrentLiabilities,"20,834,000","21,427,000","18,273,000","18,931,000","16,827,000"
TotalEquityGrossMinorityInterest,"1,111,218,000","1,238,039,000","1,267,878,000","-3,088,791,000","-2,696,741,000"
	StockholdersEquity,"1,111,218,000","1,238,039,000","1,267,878,000","-3,088,791,000","-2,696,741,000"
		CapitalStock,"3,000","3,000","3,000","1,000","1,000"
			PreferredStock,"0","0","0",,
			CommonStock,"3,000","3,000","3,000","1,000","1,000"
		AdditionalPaidInCapital,"4,435,568,000","4,509,724,000","4,464,100,000","0","0"
		RetainedEarnings,"-3,320,000,000","-3,270,941,000","-3,196,205,000","-3,088,790,000","-2,697,153,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,353,000","-747,000","-20,000","-2,000","411,000"
TotalCapitalization,"1,111,218,000","1,238,039,000","1,267,878,000","-3,088,791,000","-2,696,741,000"
CommonStockEquity,"1,111,218,000","1,238,039,000","1,267,878,000","-3,088,791,000","-2,696,741,000"
CapitalLeaseObligations,"31,468,000",,,,
NetTangibleAssets,"1,103,767,000","1,229,964,000","1,258,712,000","-3,099,048,000","-2,709,145,000"
WorkingCapital,"1,067,995,000","1,198,030,000","1,220,451,000","150,980,000","160,162,000"
InvestedCapital,"1,111,218,000","1,238,039,000","1,267,878,000","-3,088,791,000","-2,696,741,000"
TangibleBookValue,"1,103,767,000","1,229,964,000","1,258,712,000","-3,099,048,000","-2,709,145,000"
TotalDebt,"31,468,000",,,,
ShareIssued,"283,070,260","273,294,383","263,117,110","281,433,200","281,433,200"
OrdinarySharesNumber,"283,070,260","273,294,383","263,117,110","281,433,200","281,433,200"
