name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
			OtherIntangibleAssets,,,,,,"5,000","6,000","7,000","8,000","9,000","9,000","10,000","11,000","12,000","13,000","14,000","15,000","16,000","16,000","17,000","18,000","19,000","20,000","21,000","22,000","23,000","23,000","24,000","25,000","26,113","26,993","27,873","28,754","29,634","30,514","34,894","75,147","115,399","155,652","249,957","291,567","333,178","374,788","416,398","458,008","499,619"
		InvestmentProperties,"460,022,000","466,130,000","470,441,000","475,354,000","569,258,000","576,680,000","590,297,000","599,046,000","606,461,000","633,581,000","643,663,000","665,616,000","681,744,000","687,851,000","773,844,000","690,807,000","701,836,000","710,246,000","665,097,000","671,842,000","684,272,000","691,687,000","671,345,000","678,328,000","582,809,000","584,854,000","545,897,000","554,396,000","547,929,000","543,101,237","401,005,572","405,885,879","324,417,926","325,726,398","327,981,204","328,824,748","331,650,065","333,805,295",,,,,,,,
		InvestmentsAndAdvances,"1,755,000","1,353,000","1,327,000","1,907,000","2,124,000","1,510,000","1,838,000","4,132,000","1,478,000","1,965,000","10,425,000","39,309,000","67,960,000","96,244,000","128,926,000","6,977,000","11,311,000","11,677,000","10,370,000","10,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"1,755,000","1,353,000","1,327,000","1,907,000","2,124,000","1,510,000","1,838,000","4,132,000","1,478,000","1,965,000","10,425,000","39,309,000","67,960,000","96,244,000","128,926,000","6,977,000","11,311,000","11,677,000","10,370,000","10,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"1,755,000","1,353,000","1,327,000","1,907,000","2,124,000","1,510,000","1,838,000","4,132,000","1,478,000","1,965,000","10,425,000","39,309,000","67,960,000","96,244,000","128,926,000","6,977,000","11,311,000","11,677,000","10,370,000","10,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"2,444,000","2,606,000","2,752,000","125,000","147,000","167,000","189,000","210,000","228,000","246,000","266,000","288,000","307,000","327,000","348,000","368,000","389,000","403,000","232,000","259,000","285,000","313,000","337,000","362,000","332,000","354,000","3,904,000","4,017,000","4,133,000","4,244,281","1,881,745","2,263,367","1,423,492","1,483,547","1,181,737","1,196,503","1,254,399","1,311,770","1,327,787","1,413,030","1,542,790","1,672,550","1,690,551","1,812,172","1,756,523","1,866,919"
TotalLiabilitiesNetMinorityInterest,"305,130,000","323,314,000","365,648,000","462,252,000","461,847,000","477,416,000","482,299,000","486,466,000","476,991,000","470,662,000","478,753,000","495,630,000","487,408,000","483,116,000","561,929,000","304,425,000","270,571,000","337,778,000","343,457,000","343,379,000","328,354,000","328,754,000","306,400,000","307,163,000","201,271,000","188,057,000","146,581,000","144,902,000","138,301,000","123,623,631","8,079,932","129,964,085","39,784,336","59,022,050","140,506,231","140,443,615","138,560,625","140,173,053","140,433,054","124,139,714","126,109,381","155,514,335","165,943,923","176,930,629","188,033,707","199,831,437"
	CurrentLiabilities,"2,773,000","3,677,000","4,606,000","5,595,000","5,387,000","4,808,000","5,923,000","6,715,000","6,739,000","3,580,000","5,047,000","4,992,000","3,686,000","4,936,000","6,411,000","7,178,000","5,887,000","4,721,000","6,006,000","5,454,000","4,250,000","4,393,000","4,951,000","4,359,000","3,393,000","3,307,000","3,727,000","2,780,000","2,965,000","120,357,925","3,305,451","6,628,565","2,681,181","3,127,857","3,799,380","3,351,455","2,241,762","3,015,543","2,583,592","3,215,155","4,083,709","30,878,854","30,136,725","32,857,591","29,522,405","28,486,731"
		PayablesAndAccruedExpenses,"2,773,000","3,677,000","4,606,000","5,595,000","5,387,000","4,808,000","5,923,000","6,715,000","6,739,000","3,580,000","5,047,000","4,992,000","3,686,000","4,936,000","6,411,000","7,178,000","5,887,000","4,721,000","6,006,000","5,454,000","4,250,000","4,393,000","4,951,000","4,359,000","3,393,000","3,307,000","3,727,000","2,780,000","2,965,000","2,357,925","3,305,451","6,628,565","2,681,181","3,127,857","3,799,380","3,351,455","2,241,762","3,015,543","2,583,592","3,215,155","2,890,650","30,878,854","30,136,725","29,402,756","29,522,405","28,486,731"
			Payables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,127,857","3,799,380","3,351,455","2,241,762","3,015,543","2,583,592","3,215,155","2,890,650","30,878,854","30,136,725","29,402,756","29,522,405","28,486,731"
				AccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,127,857","3,489,380","1,715,089","1,496,520","1,689,288","2,583,592","1,566,652","2,145,408","1,918,281","2,806,600","1,882,039","2,216,531","2,722,366"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","310,000","1,636,366","745,242","1,326,255","0","1,648,503","745,242","28,960,573","27,330,125","27,520,717","27,305,874","25,764,365"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,000,000",,,,,,,,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,000,000",,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,000,000",,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,193,059",,,"3,454,835",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"302,357,000","319,637,000","361,042,000","456,657,000","456,460,000","472,608,000","476,376,000","479,751,000","470,252,000","467,082,000","473,706,000","490,638,000","483,722,000","478,180,000","555,518,000","297,247,000","264,684,000","333,057,000","337,451,000","337,925,000","324,104,000","324,361,000","301,449,000","302,804,000","197,878,000","184,750,000","142,854,000","142,122,000","135,336,000","3,265,706","4,774,481","123,335,520","37,103,155","55,894,193","136,706,851","137,092,160","136,318,863","137,157,510","137,849,462","120,924,559","122,025,672","124,635,481","135,807,198","144,073,038","158,511,302","171,344,706"
		LongTermDebtAndCapitalLeaseObligation,"301,002,000","300,954,000","340,614,000","433,508,000","440,673,000","440,478,000","440,290,000","440,085,000","435,507,000","456,229,000","456,070,000","475,992,000","475,861,000","472,240,000","551,598,000","292,945,000","262,765,000","330,088,000","332,253,000","332,164,000","320,983,000","320,751,000","294,110,000","295,443,000","193,466,000","181,047,000","138,000,000","138,000,000","132,000,000","118,000,000",,"118,491,444","34,000,000","52,160,000","132,356,123","132,356,123","132,356,123","132,356,123","133,000,000","118,397,219","122,025,672","122,025,672","132,974,216","144,073,038","156,795,873","168,840,592"
			LongTermDebt,"298,370,000","298,247,000","337,835,000","430,659,000","437,754,000","437,490,000","437,236,000","436,967,000","432,326,000","452,987,000","452,768,000","472,631,000","472,443,000","472,240,000","551,598,000","292,945,000","262,765,000","330,088,000","332,253,000","332,164,000","320,983,000","320,751,000","294,110,000","295,443,000","193,466,000","181,047,000","138,000,000","138,000,000","132,000,000","118,000,000",,"118,491,444","34,000,000","52,160,000","132,356,123","132,356,123","132,356,123","132,356,123","133,000,000","118,397,219","122,025,672","122,025,672","132,974,216","144,073,038","156,795,873","168,840,592"
			LongTermCapitalLeaseObligation,"2,632,000","2,707,000","2,779,000","2,849,000","2,919,000","2,988,000","3,054,000","3,118,000","3,181,000","3,242,000","3,302,000","3,361,000","3,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,355,000","18,683,000","20,428,000","23,149,000","15,787,000","32,130,000","36,086,000","39,666,000","34,745,000","10,853,000","17,636,000","14,646,000","7,861,000","5,940,000","3,920,000","4,302,000","1,919,000","2,969,000","5,198,000","5,761,000","3,121,000","3,610,000","7,339,000","7,361,000","4,412,000","3,703,000","4,854,000","4,122,000","3,336,000","3,265,706","4,774,481","4,844,076","3,103,155","3,734,193","4,350,728","4,736,037","3,962,740","4,801,387","4,849,462","2,527,340",,"2,609,809","2,832,982",,"1,715,429","2,504,114"
TotalEquityGrossMinorityInterest,"201,303,000","183,996,000","149,879,000","130,012,000","138,610,000","129,912,000","135,493,000","141,804,000","156,181,000","193,203,000","204,985,000","234,993,000","280,031,000","321,656,000","373,569,000","457,725,000","463,985,000","402,380,000","356,611,000","365,680,000","372,762,000","381,070,000","385,795,000","393,493,000","401,948,000","411,038,000","419,915,000","432,423,000","438,240,000","444,692,347","448,218,589","290,228,597","296,520,795","279,931,452","203,691,314","206,804,186","207,972,843","210,087,189","213,407,407","216,124,722","216,808,237","189,808,272","179,374,540","171,123,400","165,353,573","160,659,685"
	StockholdersEquity,"199,452,000","181,755,000","148,042,000","128,545,000","137,287,000","128,764,000","134,010,000","140,527,000","155,012,000","192,641,000","204,985,000","234,993,000","280,031,000","321,656,000","373,569,000","457,725,000","463,985,000","402,380,000","356,611,000","365,680,000","372,762,000","381,070,000","385,795,000","393,493,000","401,948,000","411,038,000","419,915,000","432,423,000","438,240,000","444,692,347","448,218,589","290,228,597","296,520,795","279,931,452","203,691,314","206,804,186","207,972,843","210,087,189","213,407,407","216,124,722","216,808,237","189,808,272","179,374,540","171,123,400","165,353,573","160,659,685"
		CapitalStock,"492,000","489,000","489,000","489,000","489,000","488,000","488,000","488,000","487,000","490,000","490,000","490,000","492,000","492,000","491,000","491,000","491,000","434,000","388,000","388,000","388,000","388,000","388,000","388,000","388,000","390,000","391,000","396,000","396,000","393,574","393,605","249,850","249,845","233,938","49,006,047","49,102,692","49,009,822","48,727,258","48,824,072","48,730,266","48,637,542","49,000,152","50,044,986","52,758,951","55,829,601","54,903,720"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","48,879,148","48,785,158","48,692,189","48,600,055","48,506,066","48,412,074","48,319,104","48,685,499","49,748,072","52,478,171","55,563,127","54,648,732"
			CommonStock,"492,000","489,000","489,000","489,000","489,000","488,000","488,000","488,000","487,000","490,000","490,000","490,000","492,000","492,000","491,000","491,000","491,000","434,000","388,000","388,000","388,000","388,000","388,000","388,000","388,000","390,000","391,000","396,000","396,000","393,574","393,605","249,850","249,845","233,938","126,899","317,534","317,633","127,203","318,006","318,192","318,438","314,653","296,914","280,780","266,474","254,988"
		AdditionalPaidInCapital,"730,836,000","729,960,000","729,532,000","729,155,000","728,616,000","728,662,000","727,767,000","727,409,000","726,939,000","729,274,000","729,000,000","728,792,000","729,705,000","730,416,000","730,814,000","730,361,000","730,039,000","661,222,000","606,406,000","605,719,000","604,860,000","605,728,000","605,692,000","605,287,000","605,040,000","607,409,000","608,574,000","612,926,000","612,694,000","612,518,523","612,428,979","451,934,269","451,839,466","432,117,205","300,816,466","300,881,510","301,036,095","301,538,949","301,442,135","301,733,441","302,045,374","271,428,671","255,698,249","241,169,861","228,620,712","219,082,323"
		RetainedEarnings,"-537,940,000","-537,477,000","-567,656,000","-584,368,000","-579,580,000","-572,493,000","-563,041,000","-552,367,000","-539,660,000","-528,847,000","-510,488,000","-483,376,000","-446,233,000","-409,260,000","-364,454,000","-278,954,000","-270,852,000","-261,652,000","-250,827,000","-241,602,000","-233,954,000","-226,793,000","-216,660,000","-208,572,000","-200,739,000","-195,341,000","-187,198,000","-180,350,000","-173,100,000","-167,363,988","-164,603,995","-162,043,999","-155,823,173","-152,688,059","-146,569,699","-144,041,796","-141,477,873","-139,491,344","-136,858,800","-134,338,985","-133,874,679","-130,620,551","-126,368,695","-122,805,412","-119,096,740","-113,326,358"
		GainsLossesNotAffectingRetainedEarnings,"6,064,000","-11,217,000","-14,323,000","-16,731,000","-12,238,000","-27,893,000","-31,204,000","-35,003,000","-32,754,000","-8,276,000","-14,017,000","-10,913,000","-3,933,000","8,000","6,718,000","5,827,000","4,307,000","2,376,000","644,000","1,175,000","1,468,000","1,747,000","-3,625,000","-3,610,000","-2,741,000","-1,420,000","-1,852,000","-549,000","-1,750,000","-855,762","0","88,477","254,657","268,368","438,500","861,780","-595,201","-687,674",,,,,,,,
	MinorityInterest,"1,851,000","2,241,000","1,837,000","1,467,000","1,323,000","1,148,000","1,483,000","1,277,000","1,169,000","562,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"497,822,000","480,002,000","485,877,000","559,204,000","575,041,000","566,254,000","571,246,000","577,494,000","587,338,000","645,628,000","657,753,000","707,624,000","752,474,000","793,896,000","925,167,000","750,670,000","726,750,000","732,468,000","688,864,000","697,844,000","693,745,000","701,821,000","679,905,000","688,936,000","595,414,000","592,085,000","557,915,000","570,423,000","570,240,000","444,692,347","448,218,589","408,720,041","330,520,795","332,091,452","336,047,437","339,160,309","340,328,966","342,443,312","346,407,407","334,521,941","338,833,909","311,833,944","312,348,756","315,196,438","322,149,446","329,500,277"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,879,148","48,785,158","48,692,189","48,600,055","48,506,066","48,412,074","48,319,104","48,685,499","49,748,072","52,478,171","55,563,127","54,648,732"
CommonStockEquity,"199,452,000","181,755,000","148,042,000","128,545,000","137,287,000","128,764,000","134,010,000","140,527,000","155,012,000","192,641,000","204,985,000","234,993,000","280,031,000","321,656,000","373,569,000","457,725,000","463,985,000","402,380,000","356,611,000","365,680,000","372,762,000","381,070,000","385,795,000","393,493,000","401,948,000","411,038,000","419,915,000","432,423,000","438,240,000","444,692,347","448,218,589","290,228,597","296,520,795","279,931,452","154,812,166","158,019,028","159,280,654","161,487,134","164,901,341","167,712,648","168,489,133","141,122,773","129,626,468","118,645,229","109,790,446","106,010,953"
CapitalLeaseObligations,"2,632,000","2,707,000","2,779,000","2,849,000","2,919,000","2,988,000","3,054,000","3,118,000","3,181,000","3,242,000","3,302,000","3,361,000","3,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"199,451,000","181,754,000","148,040,000","128,542,000","137,283,000","128,759,000","134,004,000","140,520,000","155,004,000","192,632,000","204,976,000","234,983,000","280,020,000","321,644,000","373,556,000","457,711,000","463,970,000","402,364,000","356,595,000","365,663,000","372,744,000","381,051,000","385,775,000","393,472,000","401,926,000","411,015,000","419,892,000","432,399,000","438,215,000","444,666,234","448,191,596","290,200,724","296,492,041","279,901,818","203,660,800","206,769,292","207,897,696","209,971,790","213,251,755","215,874,765","216,516,670","189,475,094","178,999,752","170,707,002","164,895,565","160,160,066"
WorkingCapital,"36,988,000","31,016,000","33,795,000","106,600,000","20,782,000","21,327,000","16,636,000","15,184,000","15,209,000","21,364,000","21,137,000","17,147,000","10,400,000","15,402,000","25,956,000","56,806,000","15,118,000","13,095,000","18,347,000","21,075,000","12,291,000","13,412,000","15,542,000","17,586,000","16,663,000","10,557,000","12,945,000","16,108,000","21,489,000","-99,413,578","50,078,760","5,386,998","7,753,778","8,586,066","11,204,710","13,840,201","11,312,095","12,012,235","12,503,247","18,847,473","11,037,730","-16,123,825","-18,396,807","-20,626,104","-15,363,178","-10,365,886"
InvestedCapital,"497,822,000","480,002,000","485,877,000","559,204,000","575,041,000","566,254,000","571,246,000","577,494,000","587,338,000","645,628,000","657,753,000","707,624,000","752,474,000","793,896,000","925,167,000","750,670,000","726,750,000","732,468,000","688,864,000","697,844,000","693,745,000","701,821,000","679,905,000","688,936,000","595,414,000","592,085,000","557,915,000","570,423,000","570,240,000","562,692,347","448,218,589","408,720,041","330,520,795","332,091,452","287,168,289","290,375,151","291,636,777","293,843,257","297,901,341","286,109,867","290,514,805","263,148,445","262,600,684","262,718,267","266,586,319","274,851,545"
TangibleBookValue,"199,451,000","181,754,000","148,040,000","128,542,000","137,283,000","128,759,000","134,004,000","140,520,000","155,004,000","192,632,000","204,976,000","234,983,000","280,020,000","321,644,000","373,556,000","457,711,000","463,970,000","402,364,000","356,595,000","365,663,000","372,744,000","381,051,000","385,775,000","393,472,000","401,926,000","411,015,000","419,892,000","432,399,000","438,215,000","444,666,234","448,191,596","290,200,724","296,492,041","279,901,818","154,781,652","157,984,134","159,205,507","161,371,735","164,745,689","167,462,691","168,197,566","140,789,595","129,251,680","118,228,831","109,332,438","105,511,334"
TotalDebt,"301,002,000","300,954,000","340,614,000","433,508,000","440,673,000","440,478,000","440,290,000","440,085,000","435,507,000","456,229,000","456,070,000","475,992,000","475,861,000","472,240,000","551,598,000","292,945,000","262,765,000","330,088,000","332,253,000","332,164,000","320,983,000","320,751,000","294,110,000","295,443,000","193,466,000","181,047,000","138,000,000","138,000,000","132,000,000","118,000,000",,"118,491,444","34,000,000","52,160,000","132,356,123","132,356,123","132,356,123","132,356,123","133,000,000","118,397,219","122,025,672","122,025,672","132,974,216","144,073,038","156,795,873","168,840,592"
NetDebt,"270,975,000","275,284,000","313,269,000","408,368,000","425,098,000","425,566,000","429,202,000","427,617,000","421,914,000","441,500,000","435,694,000","461,814,000","470,023,000","466,626,000","536,275,000","280,849,000","254,678,000","322,283,000","320,425,000","314,991,000","313,244,000","311,643,000","280,290,000","279,823,000","179,157,000","173,022,000","126,628,000","123,802,000","111,452,000","100,634,630",,"110,082,373","30,811,710","43,546,093","121,176,280","118,998,649","122,335,120","121,135,031","121,396,959","100,086,115","110,692,573","115,176,699","126,039,364","137,649,130","148,292,531","160,051,625"
ShareIssued,"49,247,661","48,888,000","48,899,000","48,906,000","48,904,000","48,765,000","48,765,497","48,771,000","48,747,000","49,008,000","49,007,000","48,965,000","49,083,000","49,127,000","49,125,000","49,123,000","49,129,000","43,425,000","38,824,000","38,823,000","38,753,000","38,797,000","38,832,000","38,831,000","38,772,000","38,975,000","39,104,000","39,552,000","39,551,000","39,357,444","39,360,598","24,985,009","24,984,538","23,393,831","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771"
OrdinarySharesNumber,"49,247,661","48,888,000","48,899,000","48,906,000","48,904,000","48,765,000","48,765,497","48,771,000","48,747,000","49,008,000","49,007,000","48,965,000","49,083,000","49,127,000","49,125,000","49,123,000","49,129,000","43,425,000","38,824,000","38,823,000","38,753,000","38,797,000","38,832,000","38,831,000","38,772,000","38,975,000","39,104,000","39,552,000","39,551,000","39,357,444","39,360,598","24,985,009","24,984,538","23,393,831","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771","23,427,771"
