name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
BasicEPS,,"3.01","2.8","3.03","2.37","1.42","1.54","1.59","1.09","1.08","0.82","1.27","1.43","0.86","0.98","1.09","1.18","0.82","1.87","0.56","0.69","0.45","0.41","0.55","0.53","0.42","0.46","0.47","0.77","0.51","0.55","0.66","0.55","0.35","0.33","0.53","0.56","0.38","0.227","0.387","0.5","0.233","0.107","0.207","0.14","0.033",,"0.107","0.087","-0.14",,"0.167","-0.087","-0.313",,"0.14","0.267","-0.04",,"0.293","0.347","0.14",,"0.353","-1.647","0.107",,"0.32","0.26","0.173",,"0.293","0.247","0.12",,"0.233","0.18","0.06",,"0.18"
DilutedEPS,,"2.98","2.76","2.98","2.34","1.4","1.51","1.56","1.07","1.06","0.81","1.25","1.4","0.85","0.97","1.07","1.15","0.8","1.82","0.55","0.68","0.44","0.4","0.54","0.52","0.42","0.45","0.46","0.75","0.49","0.53","0.64","0.53","0.34","0.32","0.51","0.54","0.367","0.22","0.373","0.48","0.227","0.1","0.2","0.14","0.027",,"0.107","0.08","-0.14",,"0.16","-0.087","-0.313",,"0.133","0.267","-0.04",,"0.287","0.34","0.14",,"0.347","-1.647","0.107",,"0.313","0.253","0.173",,"0.287","0.24","0.113",,"0.227","0.173","0.06",,"0.18"
BasicAverageShares,,"26,391,000","26,336,000","26,334,000","26,332,000","26,285,000","26,203,000","26,150,000","26,134,000","26,070,000","26,000,000","25,978,000","25,958,000","25,873,000","25,791,000","25,792,000","25,766,000","25,698,000","25,589,000","25,527,000","25,501,000","25,225,000","25,084,000","25,038,000","25,030,000","24,998,000","24,972,000","24,963,000","24,936,000","24,803,000","24,624,000","24,527,000","24,484,000","24,382,000","24,246,000","24,220,000","24,163,000","23,985,000","23,862,000","23,850,000","23,827,500","23,749,500","23,697,000","23,700,000","23,686,500","23,652,000",,"23,578,500","23,554,500","23,545,500",,"20,044,500","20,016,000","20,017,500",,"19,992,000","19,935,000","19,948,500",,"20,476,500","21,202,500","21,355,500",,"21,918,000","21,835,500","21,748,500",,"21,748,500","22,338,000","22,588,500",,"22,365,000","22,255,500","22,111,500",,"22,125,000","21,997,500","22,027,500",,"21,847,500"
DilutedAverageShares,,"26,670,000","26,734,000","26,713,000","26,704,000","26,671,000","26,653,000","26,615,000","26,569,000","26,492,000","26,498,000","26,460,000","26,406,000","26,322,000","26,289,000","26,354,000","26,354,000","26,308,000","26,189,000","26,113,000","26,000,000","25,971,000","25,782,000","25,658,000","25,583,000","25,445,000","25,483,000","25,555,000","25,561,000","25,513,000","25,565,000","25,505,000","25,447,000","25,361,000","25,289,000","25,269,000","25,218,000","24,948,000","24,879,000","24,862,500","24,771,000","24,537,000","24,214,500","24,240,000","24,282,000","24,178,500",,"24,141,000","24,186,000","23,545,500",,"20,800,500","20,016,000","20,017,500",,"20,341,500","20,226,000","19,948,500",,"20,791,500","21,607,500","21,739,500",,"22,359,000","22,309,500","22,263,000",,"22,242,000","22,825,500","23,128,500",,"23,017,500","22,968,000","22,858,500",,"22,720,500","22,624,500","22,641,000",,"21,847,500"
TotalOperatingIncomeAsReported,"389,876,000","103,449,000","97,385,000","106,117,000","82,925,000","48,714,000","50,648,000","55,216,000","35,681,000","38,776,000","27,430,000","45,359,000","51,166,000","28,631,000","33,336,000","38,697,000","41,565,000","27,579,000","22,898,000","24,602,000","29,718,000","17,519,000","17,187,000","22,644,000","21,721,000","17,584,000","17,616,000","19,845,000","31,281,000","21,233,000","20,572,000","27,149,000","22,741,000","15,231,000","14,692,000","21,935,000","23,259,000","14,532,000","10,078,000","16,416,000","21,192,000","11,048,000","6,180,000","9,620,000","8,256,000","4,090,000","1,804,000","6,547,000","5,874,000","-2,125,000","-3,593,000","7,752,000","-399,000","-7,453,000","-30,237,000","7,534,000","10,870,000","1,982,000","3,876,000","12,653,000","14,579,000","7,060,000","10,454,000","13,955,000","17,023,000","6,288,000","19,287,000","13,874,000","12,241,000","9,239,000","9,139,000","13,516,000","11,391,000","6,788,000","8,304,000","11,158,000","8,905,000","4,516,000","7,486,000","8,096,000"
TotalExpenses,"2,075,747,000","557,743,000","515,581,000","513,946,000","488,477,000","435,559,000","424,276,000","426,474,000","382,285,000","409,010,000","416,242,000","423,081,000","412,999,000","381,827,000","373,719,000","386,539,000","387,209,000","365,205,000","329,884,000","326,177,000","328,326,000","299,386,000","283,036,000","293,798,000","290,184,000","272,327,000","269,994,000","297,354,000","292,199,000","271,789,000","289,076,000","305,395,000","307,658,000","284,499,000","264,963,000","271,152,000","269,298,000","259,263,000","254,349,000","261,608,000","266,346,000","257,642,000","246,840,000","258,665,000","257,645,000","238,928,000","211,874,000","216,121,000","214,646,000","204,179,000","194,404,000","199,767,000","200,706,000","198,333,000","209,353,000","250,999,000","250,232,000","351,692,000","339,189,000","334,579,000","332,092,000","306,499,000","283,761,000","294,556,000","286,556,000","389,035,000","375,173,000","373,376,000","360,459,000","334,099,000","330,455,000","329,158,000","321,745,000","294,752,000","267,492,000","268,468,000","270,426,000","265,774,000","251,352,000","259,816,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"295,368,000","79,424,000","73,761,000","79,709,000","62,474,000","37,291,000","40,236,000","41,539,000","28,454,000","28,111,000","21,419,000","32,968,000","37,073,000","22,259,000","25,380,000","28,195,000","30,281,000","21,125,000","47,759,000","14,407,000","17,603,000","11,387,000","10,348,000","13,826,000","13,275,000","10,575,000","11,387,000","11,777,000","19,247,000","12,605,000","13,569,000","16,278,000","13,568,000","8,576,000","8,064,000","12,908,000","13,500,000","9,155,000","5,406,000","9,256,000","11,851,000","5,535,000","2,473,000","4,829,000","3,358,000","713,000","705,000","2,495,000","1,980,000","-3,223,000","-3,131,000","3,292,000","-1,747,000","-6,289,000","-27,999,000","2,772,000","5,333,000","-833,000","1,966,000","5,949,000","7,404,000","3,023,000","5,202,000","7,683,000","-35,937,000","2,371,000","10,715,000","6,982,000","5,790,000","3,972,000","4,627,000","6,552,000","5,473,000","2,607,000","4,554,000","5,130,000","3,923,000","1,326,000","3,032,000","4,005,000"
NormalizedIncome,"295,538,066.418","79,442,600","73,761,000","76,796,821","62,421,767","37,136,377","40,236,000","41,297,892","28,574,916","27,050,430","21,419,000","33,309,858","37,095,500","22,360,682","25,380,000","28,440,478","30,249,416","21,141,758","47,759,000","13,966,045","17,675,732","11,478,080","10,348,000","13,826,000","13,275,000","10,575,000","11,387,000","11,777,000","19,247,000","12,605,000","13,569,000","16,278,000","13,568,000","8,576,000","8,064,000","12,908,000","13,500,000","9,155,000","5,406,000","9,227,949.583","11,849,128.789","5,477,714.348","2,432,655.366","4,909,659.639","3,346,007.143","658,153.846","647,800","2,438,000","2,019,904.031","-3,430,914.192","-4,323,200","3,219,377.315","-1,793,168.076","-6,276,147.82","1,729,816.738","2,995,005.572","6,181,128.494","-833,000","709,000","5,949,000","7,404,000","1,918,953.075","6,533,457.182","7,911,748.921","9,996,010.941","2,371,000","10,715,000","6,982,000","5,733,000","4,039,200","4,608,804.69","6,540,600","6,076,746.356","2,562,000","4,588,471.614","5,076,000","3,806,600","1,305,600","3,001,400","4,051,200"
InterestExpense,"3,052,000","692,000","749,000","777,000","834,000","852,000","1,007,000","1,174,000","1,594,000","1,402,000","1,534,000","1,868,000","1,903,000","1,383,000","1,328,000","1,410,000","1,454,000","1,226,000","1,289,000","1,313,000","1,538,000","911,000","984,000","1,183,000","1,264,000","963,000","981,000","1,033,000","1,074,000","1,019,000","1,007,000","1,064,000","1,177,000","1,316,000","1,584,000","1,760,000","1,618,000","1,528,000","1,707,000","1,941,000","2,195,000","1,964,000","2,321,000","2,194,000","2,955,000","2,998,000","2,375,000","2,469,000","2,685,000","3,073,000","3,787,000","3,053,000","2,514,000","2,802,000","3,261,000","2,892,000","3,102,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-3,052,000","-692,000","-749,000","-777,000","-834,000","-852,000","-1,007,000","-1,174,000","-1,594,000","-1,402,000","-1,534,000","-1,868,000","-1,903,000","-1,383,000","-1,328,000","-1,410,000","-1,454,000","-1,226,000","-1,289,000","-1,313,000","-1,538,000","-911,000","-984,000","-1,183,000","-1,264,000","-963,000","-981,000","-1,033,000","-1,074,000","-1,019,000","-1,007,000","-1,064,000","-1,177,000","-1,316,000","-1,584,000","-1,760,000","-1,618,000","-1,528,000","-1,707,000","-1,941,000","-2,195,000","-1,964,000","-2,321,000","-2,194,000","-2,955,000","-2,998,000","-2,375,000","-2,469,000","-2,685,000","-3,073,000","-3,787,000","-3,053,000","-2,514,000","-2,802,000","-3,189,000","-2,892,000","-3,102,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"390,354,000","103,214,000","97,682,000","106,103,000","83,355,000","48,845,000","51,187,000","55,607,000","36,432,000","38,229,000","27,690,000","45,379,000","51,306,000","28,965,000","33,026,000","38,836,000","41,707,000","27,682,000","23,047,000","24,733,000","29,628,000","17,421,000","17,217,000","22,748,000","21,757,000","17,591,000","17,692,000","19,799,000","31,295,000","21,284,000","20,622,000","27,133,000","22,776,000","15,261,000","14,729,000","22,020,000","23,288,000","14,598,000","10,148,000","16,460,000","21,195,000","11,143,000","6,244,000","9,498,000","8,275,000","4,181,000","1,892,000","6,642,000","5,811,000","-1,810,000","-3,545,000","7,858,000","-324,000","-7,474,000","-30,434,000","7,379,000","10,900,000","-102,363,000","-95,478,000","-86,756,000","-79,330,000","-74,672,000","-64,600,000","-68,438,000","-61,742,000","-101,705,000","-86,853,000","-88,839,000","-88,573,000","-80,811,000","-78,517,000","-72,334,000","-73,513,000","-69,476,000","-60,036,000","-56,938,000","-62,163,000","-65,664,000","-57,097,000","-58,661,000"
EBITDA,"536,634,000"
ReconciledCostOfRevenue,"1,957,710,000","530,434,000","486,830,000","483,856,000","456,590,000","409,741,000","403,601,000","400,475,000","350,249,000","384,193,000","390,076,000","401,597,000","386,314,000","359,095,000","352,222,000","364,188,000","364,505,000","342,864,000","309,673,000","307,011,000","307,025,000","279,755,000","262,342,000","273,616,000","269,005,000","254,016,000","254,205,000","278,824,000","276,375,000","257,787,000","273,173,000","289,374,000","284,493,000","266,013,000","249,175,000","255,767,000","254,187,000","244,261,000","637,584,000","110,849,000","114,258,000","114,746,000","109,646,000","115,451,000","118,275,000","107,616,000","74,921,000","74,607,000","74,885,000","68,347,000","61,111,000","63,001,000","56,176,000","51,736,000","63,086,000","92,097,000","94,170,000","115,235,000","33,657,000","108,980,000","104,038,000","93,400,000","22,366,000","91,630,000","84,613,000","123,715,000","27,026,000","120,112,000","114,996,000","104,938,000","9,055,000","104,137,000","101,746,000","93,027,000","62,270,000","84,266,000","86,332,000","85,254,000","59,003,000","61,318,000"
ReconciledDepreciation,"146,280,000","39,952,000","35,927,000","35,742,000","34,659,000","35,372,000","34,177,000","34,224,000","33,664,000","32,590,000","31,877,000","31,333,000","29,143,000","26,782,000","27,188,000","26,694,000","25,241,000","23,030,000","22,495,000","22,338,000","22,182,000","20,087,000","19,330,000","19,927,000","19,740,000","17,243,000","16,495,000","16,765,000","16,561,000","15,199,000","14,758,000","15,336,000","15,087,000","13,841,000","13,799,000","13,745,000","12,386,000","11,634,000","12,304,000","12,315,000","11,951,000","11,415,000","10,179,000","9,723,000","8,803,000","8,573,000","8,686,000","8,946,000","9,317,000","9,210,000","9,523,000","9,797,000","9,991,000","10,031,000","10,057,000","10,299,000","10,375,000","-10,167,000","67,287,000","-9,786,000","-9,796,000","-9,020,000","56,239,000","-8,260,000","-3,116,000","-12,313,000","84,333,000","-12,253,000","-12,207,000","-11,669,000","83,925,000","-12,181,000","-12,154,000","-11,622,000","76,954,000","-11,075,000","-10,985,000","-10,855,000","78,637,000","11,359,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"295,368,000","79,424,000","73,761,000","79,709,000","62,474,000","37,291,000","40,236,000","41,539,000","28,454,000","28,111,000","21,419,000","32,968,000","37,073,000","22,259,000","25,380,000","28,195,000","30,281,000","21,125,000","47,759,000","14,407,000","17,603,000","11,387,000","10,348,000","13,826,000","13,275,000","10,575,000","11,387,000","11,777,000","19,247,000","12,605,000","13,569,000","16,278,000","13,568,000","8,576,000","8,064,000","12,908,000","13,500,000","9,155,000","5,406,000","9,256,000","11,851,000","5,535,000","2,473,000","4,829,000","3,358,000","713,000","705,000","2,495,000","1,980,000","-3,223,000","-4,292,000","3,292,000","-1,747,000","-6,289,000","-27,955,000","2,895,000","6,205,000","-833,000","709,000","5,949,000","7,404,000","3,023,000","5,309,000","7,681,000","8,966,000","2,371,000","10,715,000","6,982,000","5,790,000","3,972,000","4,627,000","6,552,000","5,473,000","2,607,000","4,554,000","5,130,000","3,923,000","1,326,000","3,032,000","4,005,000"
TotalUnusualItemsExcludingGoodwill,"-223,000","-24,000","-21,134,000","3,847,000","69,000","199,000","-10,667,000","316,000","-148,000","1,390,000","-11,930,000","-451,000","-30,000","-126,000","-8,034,000","-326,000","42,000","-21,000","-9,621,000","717,000","-116,000","-132,000","-10,676,000","-9,988,000","-10,880,000","-8,081,000","-6,488,000","-9,146,000","-6,361,000","-4,837,000","-6,912,000","-6,956,000","-14,177,000","-9,518,000","-7,409,000","-6,607,000","-5,883,000","-5,595,000","-24,854,000","44,000","3,000","95,000","64,000","-122,000","19,000","91,000","88,000","95,000","-63,000","315,000","48,000","106,000","75,000","-21,000","-35,780,000","-155,000","30,000",,"0","0","0","1,829,000","-2,028,000","-369,000","-1,680,000",,,,"95,000","-112,000","27,000","19,000","-999,000","75,000","-46,000","90,000","194,000","34,000","51,000","-77,000"
TotalUnusualItems,"-223,000","-24,000","-21,134,000","3,847,000","69,000","199,000","-10,667,000","316,000","-148,000","1,390,000","-11,930,000","-451,000","-30,000","-126,000","-8,034,000","-326,000","42,000","-21,000","-9,621,000","717,000","-116,000","-132,000","-10,676,000","-9,988,000","-10,880,000","-8,081,000","-6,488,000","-9,146,000","-6,361,000","-4,837,000","-6,912,000","-6,956,000","-14,177,000","-9,518,000","-7,409,000","-6,607,000","-5,883,000","-5,595,000","-24,854,000","44,000","3,000","95,000","64,000","-122,000","19,000","91,000","88,000","95,000","-63,000","315,000","48,000","106,000","75,000","-21,000","-35,780,000","-155,000","30,000",,"0","0","0","1,829,000","-2,028,000","-369,000","-1,680,000",,,,"95,000","-112,000","27,000","19,000","-999,000","75,000","-46,000","90,000","194,000","34,000","51,000","-77,000"
NormalizedEBITDA,"536,857,000","143,190,000","133,609,000","137,998,000","117,945,000","84,018,000","85,364,000","89,515,000","70,244,000","69,429,000","59,567,000","77,163,000","80,479,000","55,873,000","60,214,000","65,856,000","66,906,000","50,733,000","45,542,000","46,354,000","51,926,000","37,640,000","36,547,000","42,675,000","41,497,000","34,834,000","34,187,000","36,564,000","47,856,000","36,483,000","35,380,000","42,469,000","37,863,000","29,102,000","28,528,000","35,765,000","35,674,000","26,232,000","22,452,000","28,731,000","33,143,000","22,463,000","16,359,000","19,343,000","17,059,000","12,663,000","10,490,000","15,493,000","15,191,000","7,180,000","5,930,000","17,549,000","9,592,000","2,578,000","15,403,000","17,833,000","21,245,000","-92,196,000","-28,191,000","-76,971,000","-69,534,000","-67,481,000","-6,333,000","-59,809,000","-52,217,000","-89,392,000","-2,520,000","-76,586,000","-76,461,000","-69,030,000","5,381,000","-60,173,000","-60,360,000","-57,929,000","16,964,000","-45,954,000","-51,372,000","-54,843,000","21,489,000","-47,225,000"
TaxRateForCalcs,"0.237","0.225","0.239","0.243","0.243","0.223","0.198","0.237","0.183","0.237","0.181","0.242","0.25","0.193","0.199","0.247","0.248","0.202","0.4","0.385","0.373","0.31","0.363","0.359","0.352","0.364","0.319","0.372","0.363","0.378","0.308","0.376","0.372","0.385","0.387","0.363","0.377","0.3","0.36","0.362","0.376","0.397","0.37","0.339","0.369","0.397","0.35","0.4","0.367","0.34","0.35","0.315","0.384","0.388","0.17","0.355","0.204","0.36","0.261","0.35","0.4","0.396","0.396","0.375","0.387","0.4","0.375","0.399","0.4","0.4","0.326","0.4","0.396","0.4","0.251","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-52,933.582","-5,400","0","934,821","16,767","44,377","0","74,892","-27,084","329,430","0","-109,142","-7,500","-24,318","0","-80,522","10,416","-4,242","0","276,045","-43,268","-40,920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15,949.583","1,128.789","37,714.348","23,655.366","-41,340.361","7,007.143","36,153.846","30,800","38,000","-23,095.969","107,085.808","16,800","33,377.315","28,831.924","-8,147.82","-6,095,183.262","-54,994.428","6,128.494","0","0","0","0","724,953.075","-803,542.818","-138,251.079","-649,989.059","0","0","0","38,000","-44,800","8,804.69","7,600","-395,253.644","30,000","-11,528.386","36,000","77,600","13,600","20,400","-30,800"
