name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988
MarketCap,"847,919,382","898,247,732","1,161,827,126","606,276,100","514,658,310","413,769,444","339,353,836","275,319,733","190,512,189","161,487,522","190,384,978","161,655,389","181,047,748","200,838,103","135,531,563","183,728,977","152,600,477","178,250,381","169,174,325","189,514,776","184,286,678","232,670,642","292,574,214","265,574,045","252,065,967","220,650,275","183,800,209","184,066,986","218,291,198","203,268,645","169,174,766","174,947,931","225,711,059","301,621,391","263,101,460","174,244,352","121,257,923","77,129,520","57,718,590","63,674,917","59,351,912","66,931,445","93,691,519","72,397,076","87,018,575","61,350,747","48,762,700","35,204,919","30,828,000","33,227,066","31,144,960","53,287,107","23,876,262","13,369,512","12,415,656","13,848,231","14,602,967","12,940,840","11,991,054","13,356,372","14,484,243","16,977,433","14,959,137","15,790,200","23,151,045","16,027,646","15,196,583","15,790,200","16,739,986","24,575,725","19,114,452","27,425,084","29,562,104","26,237,851","34,524,738","24,457,001","15,790,200","17,939,092","17,096,156","24,047,140","32,183,637","36,933,989","22,682,932","107,271,729","105,010,913","77,438,601","147,367,761","144,439,168","264,316,250","139,170,997","33,645,912","60,648,000","59,584,000","41,497,335","37,776,256","48,416,256","50,544,256","64,904,000","50,886,500","47,765,250","45,688,500","41,525,000","42,845,250","47,916,000","40,948,750","45,919,500","59,895,000","30,463,125","23,016,240","25,812,500","29,500,000","30,918,750","30,918,750","29,860,875","33,480,375","17,192,625","19,907,250","22,596,187","22,596,187","29,685,187","35,430,000","33,497,000","34,950,000","29,385,000","30,837,000","32,395,000","41,294,500","42,882,750","41,736,500","48,437,250","41,476,500","54,196,000","35,194,500","25,596,000","24,796,125","21,596,625"
EnterpriseValue,"847,209,382","877,108,732","1,140,766,948","576,856,007","485,329,997","388,674,707","315,116,600","257,919,457","170,410,658","138,833,542","166,778,987","140,986,328","156,093,648","176,989,544","118,053,561","165,955,112","137,174,055","152,412,201","144,701,064","164,029,529","155,990,515","202,682,661","259,032,818","233,594,399","223,121,300","191,205,242","157,803,999","158,960,945","193,371,701","179,200,621","144,351,273","149,680,408","202,603,055","280,547,087","247,301,503","159,338,597","106,000,790","60,990,351","41,579,421","51,857,174","48,417,373","55,678,442","88,179,379","66,884,936","81,506,435","55,838,607","43,250,560","29,692,779","25,315,860","27,714,926","25,632,820","46,479,887","17,697,862","7,219,722","4,885,853","9,609,729","11,450,160","10,351,605","5,928,834","6,790,602","7,492,386","11,438,930","8,086,665","8,917,728","15,564,229","8,537,592","7,706,529","7,100,523","7,505,330","14,395,003","8,357,108","15,994,011","17,828,953","13,019,366","19,704,907","8,008,288","-4,271,804","-7,758,072","-9,839,549","-5,097,900","1,844,312","6,594,664","-10,284,528","73,124,068","69,620,237","41,075,454","130,279,368","127,350,775","261,423,607","140,570,997","34,645,912","61,848,000","59,984,000","41,194,890","36,876,256","47,216,256","48,944,256","63,004,000","51,386,500","48,265,250","45,688,500","41,325,000","42,545,250","46,016,000","39,148,750","44,419,500","60,095,000","30,663,125","23,116,240","26,012,500","29,700,000","31,318,750","31,218,750","30,260,875","33,780,375","17,492,625","20,207,250","23,396,187","23,696,187","31,185,187","36,730,000","35,497,000","36,950,000","31,085,000","30,737,000","32,295,000","41,194,500","42,782,750","40,436,500","47,137,250","40,176,500","52,896,000","33,894,500","25,596,000","24,796,125","21,596,625"
PeRatio,"25.87","32.774","57.429","38.06","39.84","41.847","46.642","44.822","42.303","39.5","41","34.853","35.811","44.545","31","49.815","55.25","44.483","43.75","34.872","26.4","30.463","35.085","40","39.756","44.639","39.441","41.969","61.192","44.909","30.775","24.961","32.288","49.128","56.222","24.87","15.966","10.714","8.018","9.642","9.816","10.442","15.854","12.292","29.875","26.789","28.929","32.556","9.885","10.654","9.286","14.355","14.286","10.181","9.455","11.6","61.5","54.5","50.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475","500","650","675",,,,,,,,
ForwardPeRatio,,"37.037",,,,,,,,,"39.841","37.037",,,,,,,,,,,,,,,,,,,,,"23.256","31.949","38.76","35.211","20.408","14.144","11.848","11.111","10.953","11.806","20.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.527","5.476","8.267","4.962","4.675","4.092","3.624","3.043","2.204","1.898","2.205","1.904","2.139","2.442","1.719","2.461","2.081","2.415","2.263","2.437","2.314","2.898","3.757","3.664","3.652","3.52","3.021","3.105","3.929","3.609","2.885","2.743","3.643","5.171","4.962","3.897","2.882","1.992","1.491","1.724","1.657","1.869","2.757","2.138","2.8","2.242","1.915","1.497","1.335","1.426","1.309","2.149","0.935","0.544","0.5","0.586","1.448","1.283","1.189","0.72","0.803","0.944","0.868","0.916","1.473","1.136","1.077","1.152","1.205","1.738","1.352","1.955","2.482","3.012","6.336","12.668","36.208","101.384","92.242","40.425","52.227","59.936","17.946","121.073","155.15","156.126","336.893","387.937","610.393","493.591","109.302","100.633","85.123","39.26","24.116","28.48","22.609","24.711","21.121","15.922","19.643","16.61","17.852","19.176","17.053","19.133","26.375","14.506","13","14.141","16.162","15.459","14.719","9.525","12.333","6.877","7.639","12.376","10.866","13.482","15.152","13.957","13.98","12.5","11.398","11.998","15.883","16.67","17.371","20.114","18.838","24.635","16.759",,,
PbRatio,"6.87","7.847","11.19","6.283","5.728","4.805","4.101","3.457","2.499","2.129","2.541","2.215","2.53","2.847","1.968","2.739","2.291","2.696","2.625","2.915","2.805","3.623","4.678","4.476","4.571","4.153","3.584","3.66","4.552","4.232","3.619","3.829","5.162","7.132","6.565","4.635","3.355","2.177","1.627","2.206","2.164","2.441","3.576","2.76","3.971","2.999","2.456","1.829","1.68","1.879","1.756","2.986","1.605","0.937","0.88","1.019","1.146","1.028","0.95","0.991","0.987","1.126","0.967","1.021","1.486","0.944","0.895","0.875","0.885","1.239","0.921","1.267","1.322","1.092","1.341","0.893","0.546","0.602","0.551","0.718","0.925","1.062","0.602","2.802","2.695","1.957","7.186","7.044","41.915","57.988","12.016","24.259","17.525","10.113","8.038","8.966","8.567","10.468","9.786","8.845","8.461","7.835","8.239","11.687","9.75","10.933","24.956","12.693","9.59","9.928","11.346","12.368","11.892","10.297","11.16","5.546","6.221","7.532","7.289","8.996","9.842","11.551","12.052","9.795","9.637","10.123","12.905","13.401","13.463","15.625","13.38","17.483","11.353",,,
EnterprisesValueRevenueRatio,"4.493","16.396","22.32","12.752","12.529","13.09","11.631","9.441","6.562","6.803","8.607","5.882","7.13","9.274","5.876","7.385","6.386","9.056","8.579","8.906","7.954","11.482","14.181","11.096","10.33","11.282","10.058","10.08","10.627","14.486","10.321","10.452","14.106","21.231","15.315","8.369","7.832","5.801","4.05","4.985","4.486","7.829","9.621","6.25","8.05","7.843","5.968","3.749","3.735","5.866","5.186","7.022","2.472","1.38","0.823","1.337","1.857","1.902","1.262","1.384","1.748","2.583","1.678","1.774","4.143","1.95","1.894","2.021","2.327","4.355","2.278","4.337","5.119","3.943","5.539","5.111","-15.035","-190.738","-252.945","-70.363","73.897","134.341","-117.438","168.359","161.977","146.205","1,055.218","2,472.015","1,183.935","1,405.71","346.459","618.48","846.299","307.131","184.381","236.081","122.361","126.008","73.409","68.95","50.765","59.036","60.779","92.032","65.248","74.033","85.85","51.105","46.232","43.354","74.25","62.638","78.047","60.522","56.301","29.154","28.868","38.994","39.494","62.37","73.46","59.162","73.9","62.17","43.91","53.825","58.849","71.305","57.766","67.339","57.395","88.16","56.491","51.192","49.592","43.193"
EnterprisesValueEBITDARatio,"19.006","69.315","83.341","58.014","58.557","77.379","73.601","60.302","40.607","104.846","165.474","51.395","74.65","212.7","69.434","54.437","46.32","5,451.275","133.904","84.822","90.262","119.778","163.963","66.221","58.348","76.454","67.77","67.211","59.029","229.74","78.179","79.644","99.285","135.303","76.694","40.562","55.249","57.143","41.291","35.691","25.681","224.721","78.925","44.118","58.244","85.577","67.381","29.731","32.241","724.744","-1,225.806","94.974","24.158","27.01","15.367","11.71","33.886","54.751","40.145","-16.815","-5.434","-31.436","-25.018","-238.525","50.036","-8.037","-9.121","-8.886","-10.871","-20.015","-12.253","-23.124","-12.69","-9.311","-13.588","-6.004","3.925","7.76","8.007","4.241","-1.494","-4.495","7.043","-74.529","-55.655","-36.001","-118.773","-140.407","-336.22","-156.19","-43.307","-77.31","-83.613","-82.537","-61.46","-118.041","-244.721","-315.02","-513.865","482.653","456.885","413.25",,"-460.16","391.488","444.195","300.475","306.631","-11.558","43.354","-297","313.188","-78.047",,"337.804","174.926","202.073","233.962",,"-311.852","-14.692","59.162","73.9",,"-13.971","53.825","58.849","71.305","-21.282","67.339","57.395","88.16","-21.184","51.192","49.592","43.193"
