name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,09/30/1998,06/30/1998,03/31/1998,12/31/1997
TotalAssets,"7,483,814,000","7,432,412,000","7,259,038,000","7,105,672,000","7,028,392,000","6,615,318,000","6,685,889,000","6,562,359,000","5,587,300,000","5,552,970,000","5,515,185,000","5,376,686,000","5,342,099,000","5,316,927,000","5,276,214,000","4,789,488,000","4,676,250,000","4,113,270,000","4,050,056,000","3,990,954,000","3,885,613,000","3,878,981,000","3,846,376,000","3,756,876,000","3,678,032,000","3,650,792,000","3,595,378,000","3,480,324,000","3,459,349,000","3,457,750,000","3,451,320,000","3,391,579,000","1,662,473,000","1,659,038,000","1,674,417,000","1,425,635,000","1,447,080,000","1,345,540,000","1,366,582,000","1,338,139,000","1,374,864,000","1,368,985,000","1,369,090,000","1,338,735,000","1,335,005,000","1,367,684,000","1,254,534,000","1,009,763,000","1,011,810,000","1,014,859,000","1,017,956,000","966,763,000","956,346,000","946,145,000","905,160,000","901,481,000","889,531,000","886,055,000","905,692,000","905,586,000","864,812,000","852,893,000","835,443,000","828,309,000","752,547,000","751,152,000","730,922,000","722,009,000","702,999,000","697,267,000","680,701,000","665,491,000","650,575,000","640,920,000","618,594,000","587,685,000","590,009,000","594,587,000","587,480,000","587,336,000","601,740,000","609,643,000","591,819,000","590,765,000","588,459,000","573,530,000","561,715,000","538,121,000","530,957,000","511,000,000","487,500,000","458,300,000","457,100,000","417,900,000","415,900,000","322,800,000","328,600,000"
TotalLiabilitiesNetMinorityInterest,"6,662,365,000","6,577,980,000","6,410,634,000","6,249,688,000","6,201,241,000","5,794,879,000","5,882,760,000","5,768,707,000","4,788,862,000","4,743,659,000","4,711,058,000","4,580,061,000","4,563,908,000","4,556,204,000","4,530,081,000","4,149,965,000","4,041,542,000","3,604,965,000","3,542,448,000","3,490,906,000","3,396,417,000","3,397,218,000","3,350,364,000","3,266,818,000","3,197,851,000","3,180,822,000","3,126,682,000","3,021,196,000","2,996,823,000","3,003,244,000","2,999,669,000","2,941,750,000","1,446,056,000","1,443,276,000","1,457,822,000","1,225,110,000","1,246,572,000","1,146,602,000","1,164,338,000","1,138,004,000","1,169,202,000","1,166,465,000","1,162,975,000","1,133,084,000","1,131,672,000","1,165,405,000","1,091,499,000","848,935,000","852,180,000","856,361,000","859,399,000","855,389,000","844,480,000","832,998,000","816,353,000","814,186,000","802,734,000","801,088,000","822,435,000","824,016,000","784,636,000","774,254,000","758,040,000","752,978,000","684,536,000","685,032,000","666,390,000","658,562,000","640,683,000","636,323,000","621,660,000","608,565,000","591,261,000","578,688,000","554,360,000","522,993,000","520,235,000","522,190,000","514,263,000","511,223,000","522,593,000","531,115,000","512,433,000","511,000,000","507,043,000","490,525,000","476,434,000","450,589,000","439,157,000","415,700,000","386,100,000","357,800,000","356,000,000","322,700,000","322,000,000","229,800,000","299,600,000"
TotalEquityGrossMinorityInterest,"821,449,000","854,432,000","848,404,000","855,984,000","827,151,000","820,439,000","803,129,000","793,652,000","798,438,000","809,311,000","804,127,000","796,625,000","778,191,000","760,723,000","746,133,000","639,523,000","634,708,000","508,305,000","507,608,000","500,048,000","489,196,000","481,763,000","496,012,000","490,058,000","480,181,000","469,970,000","468,696,000","459,128,000","462,526,000","454,506,000","451,651,000","449,829,000","216,417,000","215,762,000","216,595,000","200,525,000","200,508,000","198,938,000","202,244,000","200,135,000","205,662,000","202,520,000","206,115,000","205,651,000","203,333,000","202,279,000","163,035,000","160,828,000","159,630,000","158,498,000","158,557,000","111,374,000","111,866,000","113,147,000","88,807,000","87,295,000","86,797,000","84,967,000","83,257,000","81,570,000","80,176,000","78,639,000","77,403,000","75,331,000","68,011,000","66,120,000","64,532,000","63,447,000","62,316,000","60,944,000","59,041,000","56,926,000","59,314,000","62,232,000","64,234,000","64,692,000","69,774,000","72,397,000","73,217,000","76,113,000","79,147,000","78,528,000","79,386,000","79,765,000","81,416,000","83,005,000","85,281,000","87,532,000","91,800,000","95,300,000","101,400,000","100,500,000","101,100,000","95,200,000","93,900,000","93,000,000","29,000,000"
	StockholdersEquity,"821,449,000","854,432,000","848,404,000","855,984,000","827,151,000","820,439,000","803,129,000","793,652,000","798,438,000","809,311,000","804,127,000","796,625,000","778,191,000","760,723,000","746,133,000","639,523,000","634,708,000","508,305,000","507,608,000","500,048,000","489,196,000","481,763,000","496,012,000","490,058,000","480,181,000","469,970,000","468,696,000","459,128,000","462,526,000","454,506,000","451,651,000","449,829,000","216,417,000","215,762,000","216,595,000","200,525,000","200,508,000","198,938,000","202,244,000","200,135,000","205,662,000","202,520,000","206,115,000","205,651,000","203,333,000","202,279,000","163,035,000","160,828,000","159,630,000","158,498,000","158,557,000","111,374,000","111,866,000","113,147,000","88,807,000","87,295,000","86,797,000","84,967,000","83,257,000","81,570,000","80,176,000","78,639,000","77,403,000","75,331,000","68,011,000","66,120,000","64,532,000","63,447,000","62,316,000","60,944,000","59,041,000","56,926,000","59,314,000","62,232,000","64,234,000","64,692,000","69,774,000","72,397,000","73,217,000","76,113,000","79,147,000","78,528,000","79,386,000","79,765,000","81,416,000","83,005,000","85,281,000","87,532,000","91,800,000","95,300,000","101,400,000","100,500,000","101,100,000","95,200,000","93,900,000","93,000,000","29,000,000"
		CapitalStock,"550,096,000","551,798,000","552,385,000","572,060,000","571,204,000","571,021,000","570,170,000","569,329,000","568,439,000","586,459,000","585,581,000","591,703,000","591,767,000","591,806,000","591,065,000","491,026,000","490,566,000","360,590,000","360,113,000","359,535,000","359,298,000","359,060,000","358,451,000","358,663,000","358,158,000","359,451,000","358,927,000","358,365,000","363,202,000","364,741,000","365,006,000","366,158,000","138,874,000","138,659,000","138,426,000","122,519,000","122,054,000","121,832,000","0","0","0","0","127,780,000","128,825,000","0","0","23,582,000","23,550,000","23,518,000","23,487,000","23,456,000","23,426,000","23,396,000","23,367,000",,,,,,,,,,"23,881,000","17,652,000","17,606,000","11,011,000","11,428,000","12,014,000","11,883,000","11,578,000","11,555,000","14,528,000","18,430,000","21,725,000","23,432,000","29,928,000","33,587,000","35,614,000","40,225,000","44,983,000","45,686,000","47,736,000","49,550,000","51,748,000","54,080,000","57,310,000","60,616,000","65,696,000","69,800,000","76,800,000",,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23,582,000","23,550,000","23,518,000","23,487,000","23,456,000","23,426,000","23,396,000","23,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"550,096,000","551,798,000","552,385,000","572,060,000","571,204,000","571,021,000","570,170,000","569,329,000","568,439,000","586,459,000","585,581,000","591,703,000","591,767,000","591,806,000","591,065,000","491,026,000","490,566,000","360,590,000","360,113,000","359,535,000","359,298,000","359,060,000","358,451,000","358,663,000","358,158,000","359,451,000","358,927,000","358,365,000","363,202,000","364,741,000","365,006,000","366,158,000","138,874,000","138,659,000","138,426,000","122,519,000","122,054,000","121,832,000","122,275,000","121,955,000","126,799,000",,"127,780,000","128,825,000",,,,,,,,,,,,,,,,,,,,"23,881,000","17,652,000","17,606,000","11,011,000","11,428,000","12,014,000","11,883,000","11,578,000","11,555,000","14,528,000","18,430,000","21,725,000","23,432,000","29,928,000","33,587,000","35,614,000","40,225,000","44,983,000","45,686,000","47,736,000","49,550,000","51,748,000","54,080,000","57,310,000","60,616,000","65,696,000","69,800,000","76,800,000",,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,275,000","121,955,000","126,799,000","126,622,000","127,780,000","128,825,000","128,688,000","128,436,000","74,205,000","74,040,000","73,851,000","73,534,000","73,546,000","26,776,000","26,667,000","26,546,000","25,689,000","25,526,000","25,368,000","24,985,000","24,784,000","24,781,000","24,494,000","24,053,000","24,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"305,581,000","293,238,000","281,285,000","267,863,000","242,486,000","224,400,000","207,751,000","198,342,000","211,707,000","212,474,000","206,021,000","195,168,000","185,863,000","176,372,000","169,758,000","159,803,000","153,101,000","149,013,000","145,677,000","138,956,000","131,031,000","125,309,000","126,497,000","119,052,000","113,753,000","107,960,000","104,762,000","98,565,000","93,140,000","86,387,000","86,699,000","82,362,000","78,214,000","78,265,000","78,851,000","78,515,000","77,038,000","75,362,000","78,086,000","76,434,000","77,499,000","74,256,000","76,681,000","75,628,000","74,412,000","73,648,000","64,578,000","62,868,000","62,345,000","61,980,000","61,539,000","61,557,000","61,647,000","63,240,000","63,578,000","62,433,000","62,040,000","60,780,000","59,396,000","57,860,000","56,637,000","55,647,000","54,453,000","52,925,000","51,687,000","50,347,000","48,827,000","53,596,000","52,172,000","50,657,000","48,924,000","47,459,000","46,119,000","44,849,000","43,575,000","42,093,000","40,794,000","39,672,000","38,165,000","36,597,000","35,220,000","33,775,000","32,401,000","31,094,000","30,612,000","30,000,000","29,253,000","28,417,000","27,660,000","26,900,000","26,000,000","25,200,000","24,700,000","25,500,000","24,600,000","23,900,000","23,100,000"
		GainsLossesNotAffectingRetainedEarnings,"-34,228,000","9,396,000","14,734,000","16,061,000","13,461,000","25,018,000","25,208,000","25,981,000","18,292,000","10,378,000","12,525,000","9,754,000","561,000","-7,455,000","-14,690,000","-11,306,000","-8,959,000","-1,298,000","1,818,000","1,557,000","-1,133,000","-2,606,000","11,064,000","12,343,000","8,270,000","2,559,000","5,007,000","2,198,000","6,184,000","3,378,000","-54,000","1,309,000","-671,000","-1,162,000","-682,000","-509,000","1,416,000","1,744,000","1,911,000","1,796,000","1,435,000","1,736,000","1,770,000","1,336,000","393,000","377,000","873,000","595,000","164,000","-233,000","308,000","-71,000","492,000","352,000","-460,000","-664,000","-611,000","-798,000","-923,000","-1,071,000","-955,000","-1,061,000","-1,147,000","-1,475,000","-1,328,000","-1,833,000","4,694,000","-1,577,000","-1,870,000","-1,596,000","-1,461,000","-2,088,000","-1,333,000","-1,047,000","-1,066,000","-833,000","-948,000","-862,000","-562,000","-709,000","-1,056,000","-933,000","-751,000","-879,000","-944,000","-1,075,000","-1,282,000","-1,501,000","-1,556,000","-1,500,000","-1,400,000",,,,,,
