name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
		DepreciationAndAmortizationInIncomeStatement,"254,000,000","84,000,000","64,000,000","54,000,000","52,000,000","51,000,000","54,000,000","53,000,000","47,000,000","47,000,000","49,000,000","49,000,000","48,000,000","49,000,000","18,279,000","18,348,000","18,696,000","19,130,000","19,806,000","19,545,000","19,498,000","18,196,000","15,917,000","15,729,000","15,859,000","15,014,000","13,073,000","12,567,000","11,485,000","11,569,000","11,656,000","12,051,000","8,165,000","6,673,000","6,630,000","6,033,000","5,950,000","5,819,000","5,820,000","5,744,000","5,734,000","5,910,000","6,045,000","6,559,000","6,672,000","7,032,000","7,346,000","7,615,000","8,051,000","8,097,000","8,194,000","8,170,000","8,398,000","8,410,000","8,565,000","8,797,000","8,907,000","9,084,000","9,335,000","10,156,000","10,117,000","9,776,000","9,698,000","9,478,000","9,022,000","8,329,000","6,454,000","7,112,000","6,194,000","6,121,000","6,309,000","6,454,000","6,201,000","6,178,000","6,632,000","6,990,000","7,117,000","7,052,000","6,663,032","3,632,183","3,699,782","3,733,003","7,204,537","7,923,329","7,845,729","7,850,672","2,772,052","9,538,186","9,530,791","9,365,876","9,700,000","7,100,000","7,100,000","6,900,000","6,800,000","6,400,000","5,500,000","4,800,000","5,400,000","5,000,000","4,400,000","4,300,000","4,300,000","2,300,000","2,300,000","2,000,000","2,800,000","1,000,000","900,000","1,300,000","1,300,000","1,200,000","400,000","400,000","300,000","1,300,000","400,000","400,000","400,000","400,000","500,000","500,000",,"700,000","500,000","500,000","500,000"
			DepreciationIncomeStatement,"111,000,000","32,000,000","28,000,000","26,000,000","25,000,000","25,000,000","27,000,000","27,000,000","21,000,000","21,000,000","20,000,000","20,000,000","20,000,000","20,000,000","13,296,000","13,350,000","13,543,000","13,694,000","13,418,000","13,085,000","12,841,000","12,629,000","11,686,000","11,494,000","11,617,000","11,126,000","9,806,000","9,354,000","8,754,000","8,798,000","8,650,000","8,228,000","6,986,000","6,384,000","6,334,000","6,024,000","5,938,000","5,800,000","5,801,000","5,725,000","5,716,000","5,891,000","6,017,000","6,530,000","6,638,000","6,998,000","7,229,000","7,495,000","7,931,000","7,975,000","8,057,000","8,025,000","8,253,000","8,261,000","8,370,000","8,598,000","8,708,000","8,885,000","9,135,000","9,956,000","9,917,000","9,551,000","9,256,000","8,769,000","8,312,000","7,737,000","5,899,000","6,855,000","5,888,000","5,814,000","5,896,000","6,088,000","5,870,000","5,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"143,000,000","52,000,000","36,000,000","28,000,000","27,000,000","26,000,000","27,000,000","26,000,000","26,000,000","26,000,000","29,000,000","29,000,000","28,000,000","29,000,000","4,983,000","4,998,000","5,153,000","5,436,000","6,388,000","6,460,000","6,657,000","5,567,000","4,231,000","4,235,000","4,242,000","3,888,000","3,267,000","3,213,000","2,731,000","2,771,000","3,006,000","3,823,000","1,179,000","289,000","296,000","9,000","12,000","19,000","19,000","19,000","18,000","19,000","28,000","29,000","34,000","34,000","117,000","120,000","120,000","122,000","137,000","145,000","145,000","149,000","195,000","199,000","199,000","199,000","200,000","200,000","200,000","225,000","442,000","709,000","710,000","592,000","555,000","257,000","306,000","307,000","413,000","366,000","331,000","377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"143,000,000","52,000,000","36,000,000","28,000,000","27,000,000","26,000,000","27,000,000","26,000,000","26,000,000","26,000,000","29,000,000","29,000,000","28,000,000","29,000,000","4,983,000","4,998,000","5,153,000","5,436,000","6,388,000","6,460,000","6,657,000","5,567,000","4,231,000","4,235,000","4,242,000","3,888,000","3,267,000","3,213,000","2,731,000","2,771,000","3,006,000","3,823,000","1,179,000","289,000","296,000","9,000","12,000","19,000","19,000","19,000","18,000","19,000","28,000","29,000","34,000","34,000","117,000","120,000","120,000","122,000","137,000","145,000","145,000","149,000","195,000","199,000","199,000","199,000","200,000","200,000","200,000","225,000","442,000","709,000","710,000","592,000","555,000","257,000","306,000","307,000","413,000","366,000","331,000","377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,000",,,,,,"-338,000","-84,000","-921,000","-370,000","5,000","119,000","-3,000","528,000","221,000","189,000","82,000","1,508,000","-446,000","305,000","34,000","154,000","17,000","-626,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"485,000,000","159,000,000","101,000,000","118,000,000","107,000,000","97,000,000","345,000,000","202,000,000","58,000,000","118,000,000","153,000,000","125,000,000","116,000,000","30,000,000","139,426,000","104,830,000","78,896,000","49,214,000","56,028,000","51,684,000","65,229,000","44,085,000","84,269,000","60,821,000","54,915,000","34,463,000","43,415,000","29,592,000","39,090,000","28,040,000","72,259,000","41,162,000","23,234,000","17,741,000","24,109,000","24,269,000","21,235,000","15,032,000","58,934,000","41,091,000","32,499,000","20,886,000","25,572,000","17,192,000","18,197,000","11,493,000","50,934,000","24,565,000","17,656,000","11,896,000","15,512,000","8,795,000","7,900,000","3,244,000","29,624,000","20,511,000","18,738,000","9,281,000","19,557,000","9,909,000","16,882,000","7,029,000","33,294,000","19,956,000","23,726,000","11,016,000","11,326,000","13,762,000","21,535,000","14,238,000","33,930,000","29,620,000","30,284,000","19,374,000","21,250,000","19,488,000","22,365,000","11,665,000","23,410,090","11,910,705","12,250,408","8,356,797","7,135,876","2,208,128","6,047,909","2,487,735","9,953,028","8,562,409","8,481,488","4,100,605","7,600,000","4,200,000","5,700,000","4,300,000","7,800,000","5,100,000","7,200,000","4,700,000","5,900,000","4,400,000","6,200,000","4,400,000","7,200,000","2,300,000","4,700,000","2,700,000","1,900,000","1,800,000","3,400,000","2,000,000","2,200,000","1,700,000","1,100,000","700,000","1,100,000","800,000","500,000","1,400,000","1,500,000","1,600,000","-2,300,000","1,200,000","6,900,000","700,000","400,000","1,700,000","1,600,000"
NetNonOperatingInterestIncomeExpense,"-236,000,000","-79,000,000","-62,000,000","-48,000,000","-47,000,000","-48,000,000","-48,000,000","-45,000,000","-46,000,000","-52,000,000","-54,000,000","-57,000,000","-58,000,000","-58,000,000","-32,443,000","-25,104,000","-24,831,000","-24,250,000","-24,070,000","-24,207,000","-23,791,000","-23,191,000","-23,766,000","-27,926,000","-24,269,000","-21,275,000","-18,649,000","-18,645,000","-18,587,000","-18,530,000","-19,195,000","-18,619,000","-15,825,000","-15,274,000","-14,655,000","-12,656,000","-12,594,000","-12,540,000","-13,999,000","-15,155,000","-15,126,000","-15,163,000","-15,269,000","-15,165,000","-15,343,000","-16,000,000","-16,332,000","-16,671,000","-17,431,000","-19,611,000","-19,568,000","-19,400,000","-20,007,000","-10,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"236,000,000","79,000,000","62,000,000","48,000,000","47,000,000","48,000,000","48,000,000","45,000,000","46,000,000","52,000,000","54,000,000","57,000,000","58,000,000","58,000,000","32,443,000","25,104,000","24,831,000","24,250,000","24,070,000","24,207,000","23,791,000","23,191,000","23,766,000","27,926,000","24,269,000","21,275,000","18,649,000","18,645,000","18,587,000","18,530,000","19,195,000","18,619,000","15,825,000","15,274,000","14,655,000","12,656,000","12,594,000","12,540,000","13,999,000","15,155,000","15,126,000","15,163,000","15,269,000","15,165,000","15,343,000","16,000,000","16,332,000","16,671,000","17,431,000","19,611,000","19,568,000","19,400,000","20,007,000","10,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-52,000,000","3,000,000","3,000,000","-52,000,000","-6,000,000","5,000,000","-6,000,000","8,000,000","5,000,000","5,000,000","27,000,000","14,000,000","4,000,000","13,000,000","14,533,000","4,502,000","1,496,000","1,381,000","-813,000","-1,632,000","77,016,000","-3,060,000","-360,000","-32,311,000","-1,087,000","2,217,000","483,000","-220,000","-265,000","25,000","-418,000","5,000","-4,942,000","-331,000","-821,000","-49,000","76,000","29,000","-47,106,000","-28,000","547,000","-63,000","1,020,000","1,030,000","834,000","13,000","1,301,000","70,000","499,000","-266,000","3,201,000","1,848,000","1,099,000","-6,818,000","-338,571,000","374,000","147,000","948,000","358,000","172,000","-16,031,000","-6,130,000","-347,000","-367,000","-130,000","154,000","-3,432,000","702,000","-4,917,000","261,000","262,000","176,000","888,000","139,000","-1,267,000","16,000","51,000","65,000","-2,820,931","809,723","399,272","426,936","-40,330","-484,019","-148,011","-714,509","618,602","154,950","-55,602","63,301","-300,000","100,000",,"400,000","200,000","70,500,000","-100,000",,,,"-100,000","-100,000","-900,000","5,600,000","-200,000","100,000","-900,000","-600,000","-600,000","100,000","0","100,000","100,000","100,000","-100,000","100,000","900,000","100,000","100,000","100,000","100,000","100,000",,"300,000","300,000","300,000","100,000"
	SpecialIncomeCharges,"-41,000,000","5,000,000","4,000,000","-51,000,000","1,000,000","4,000,000","-6,000,000","10,000,000","7,000,000","6,000,000","27,000,000","14,000,000","3,000,000","10,000,000","11,218,000","3,572,000","794,000","821,000","-939,000","-1,660,000","77,015,000","-3,067,000","-395,000","-32,341,000","-1,228,000","1,648,000","482,000","-248,000","-332,000","18,000","-427,000","-6,000","-4,945,000","-331,000","-821,000","-49,000","77,000","28,000","-47,108,000","-28,000","547,000","-63,000","1,020,000","1,030,000","834,000","13,000","1,301,000","70,000","499,000","-266,000","3,201,000","1,848,000","1,099,000","-6,818,000","-338,571,000","374,000","147,000","948,000","358,000","172,000","-16,031,000","-6,130,000","-347,000","-367,000","-130,000","154,000","-3,432,000","702,000","-4,917,000","261,000","262,000","176,000","888,000","139,000","-1,267,000","16,000","51,000","65,000","-2,820,931","809,723","399,272","426,936","-40,330","-484,019","-148,011","-714,509","618,602","154,950","-55,602","63,301","-300,000","100,000",,"400,000","200,000","70,500,000","-100,000",,,,,,"-900,000","5,600,000",,,"-900,000","-600,000","-600,000",,"0","100,000","100,000",,,"100,000",,"100,000","100,000","100,000","100,000","100,000",,"300,000","300,000","300,000","100,000"
		RestructuringAndMergernAcquisition,,,"52,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"12,000,000",,,,,,,,,,,,"0","1,632,000","311,000","2,540,000","0","31,987,000",,,,"220,000","265,000",,"189,000",,"4,897,000",,"821,000",,,"-29,000","47,139,000","28,000","-547,000","63,000","-1,020,000","-1,030,000","-834,000","-13,000","-1,301,000","-70,000","-499,000","266,000","-3,201,000","-1,848,000","-1,099,000","6,818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
