name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,09/30/1998,06/30/1998,03/31/1998
MarketCap,"875,102,133","878,235,167","859,471,679","917,251,830","900,252,551","1,014,233,246","839,941,917","660,364,818","717,769,880","724,507,280","1,036,300,182","994,343,114","1,090,000,536","1,111,549,847","1,095,869,215","1,295,930,516","1,185,862,417","1,040,810,437","921,820,099","882,950,635","793,466,763","741,068,014","771,130,692","537,545,472","527,263,508","526,609,199","564,737,270","563,989,385","535,294,706","514,056,047","531,060,156","479,193,485","486,133,010","274,299,206","277,203,773","251,592,733","221,922,653","219,139,326","222,083,126","227,615,507","226,719,840","210,341,992","195,724,250","172,037,876","202,346,522","221,743,623","216,713,116","155,888,376","166,463,705","167,235,739","152,378,854","145,381,902","77,547,589","70,011,342","82,023,133","83,434,151","106,049,021","116,446,872","132,195,142","146,569,277","158,977,376","164,444,154","162,709,090","170,969,291","172,837,258","182,140,590","152,707,031","151,048,244","130,710,144","134,415,471","131,600,053","122,821,337","110,154,928","128,538,391","135,928,684","139,181,621","138,523,701","146,796,234","121,323,450","113,738,898","120,520,574","106,827,235","90,070,097","89,943,068","84,642,953","81,861,315","83,810,545","83,930,724","77,318,064","77,955,428","86,497,206","83,896,845","92,317,674","91,654,292","108,193,204","142,486,855","27,613,914"
PeRatio,"9.625","9.179","8.606","9.375","15.164","21.891","21.264","16.42","11.696","10.929","15.635","15.406","17.689","20.228","21.693","27.038","25.815","22.014","22.158","21.071","20.229","19.038","19.961","14.476","14.293","14.056","15.966","16.955","18.235","20.732","28.77","28.286","27.741","27.738","22.208","20.421","18.544","16.667","16.885","20.311","22.891","32.381","11.523","10.128","11.545","13.368","13.385","46.667","93.563","215.571",,,"144.5","26.795","13.172","8.844","10.359","10.552","12.36","14.147","15.346","15.606","15.128","15.518","15.696","17.576","14.387","14.263","13.071","13.72","14.089","14.136","13.042","15.489","16.621","16.646","16.713","17.315","14.024","13.481","16.087","16.512","13.895","17.366","16.121","15.692","15.751","16.312","14.441","15.14","17.601","43.152","47.677","46.981","61.597","39.866",
ForwardPeRatio,"13.477","15.015","14.556","15.456","12.392","17.637","16.949","15.198","31.746","14.286","16.26","12.658","14.514","14.451",,"16.234","19.841","16.287","19.084","18.484","20.08","18.416","19.305","13.55","14.065","12.739","15.198","14.144","13.28","12.788","14.265","12.285","14.006","14.859","16.077","15.576","14.472","13.298","14.577","15.723","15.748","14.728","17.637","14.684","16.026","16.447","21.739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"2.065",,"1.624","1.986","1.628","1.907","1.85","2.008","1.84","1.929",,"1.406","1.273","1.519","1.415","1.329","1.278","1.426","1.228","1.4","1.485","1.608","1.558","1.448","1.33","1.458","1.573","1.574","1.635","1.961","1.632","2.135","2.193","2.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.788","3.75","3.585","3.769","3.751","4.288","3.66","2.885","3.166","3.186","4.478","4.26","4.713","4.877","4.867","5.908","5.861","5.221","5.401","5.16","4.775","4.478","4.694","3.313","3.253","3.236","3.466","3.535","3.367","3.285","3.465","3.148","3.269","3.407","3.502","3.243","3.07","3.05","3.09","3.058","2.998","2.787","2.394","2.104","2.371","2.595","2.563","2.862","2.93","2.642","2.143","1.802","1.565","1.446","1.726","1.79","2.303","2.554","2.937","3.281","3.633","3.763","3.772","3.92","3.965","4.505","3.795","3.763","3.381","3.521","3.543","3.456","3.172","3.751","3.996","4.068","4.146","4.35","3.632","3.478","3.775","3.548","2.986","3.285","3.218","3.229","3.758","3.437","3.042","3.076","3.43","5.486","6.061","5.973","7.831","8.543",
PbRatio,"1.065","1.03","1.011","1.048","1.089","1.238","1.046","0.832","0.899","0.887","1.289","1.239","1.4","1.462","1.469","2.027","1.868","2.048","1.816","1.766","1.621","1.538","1.555","1.097","1.098","1.121","1.205","1.228","1.157","1.131","1.176","1.065","2.246","1.271","1.28","1.255","1.111","1.104","1.116","1.139","1.079","1.039","0.942","0.835","0.984","1.091","1.071","1.118","1.213","1.229","1.129","1.076","0.882","0.791","0.914","0.94","1.215","1.342","1.556","1.797","1.983","2.091","2.102","2.27","2.294","2.678","2.366","2.341","2.06","2.157","2.159","2.08","1.935","2.167","2.184","2.167","2.141","2.104","1.676","1.553","1.523","1.36","1.147","1.128","1.04","0.986","0.983","0.959","0.883","0.849","0.908","0.827","0.919","0.907","1.136","1.517","0.297"
