name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
TotalRevenue,"356,972,000","99,050,000","91,781,000","81,282,000","84,859,000","70,382,000","61,913,000","56,915,000","59,930,000","63,989,000","59,947,000","57,399,000","58,297,000","48,384,000","68,563,000","59,754,000","56,458,000","46,426,000","101,891,000","99,134,000","94,720,000","97,351,000","97,559,000","89,855,000","76,501,000","72,682,000","76,773,000","73,779,000","72,812,000","72,914,000","72,040,000","69,712,000","76,518,000","78,288,000","73,422,000","73,294,000","57,919,000","66,866,000","57,443,000","57,530,000","56,215,000","62,863,000","83,359,000","100,263,000","66,214,000","62,527,000","90,921,000","31,743,000","38,862,000","161,864,000","30,816,000","27,874,000","26,983,000","27,334,000","37,613,000","29,428,000","35,715,000","39,738,000","40,532,000","41,715,000","47,543,000","50,150,000","52,590,000","45,945,000","49,444,000","47,245,000","41,589,000","36,014,000","39,985,000","39,611,000","38,609,000","38,759,000","34,965,000","32,541,000","32,369,000","28,560,000","29,195,000","28,079,000","25,704,000","24,480,000","23,690,000","23,531,000","24,864,000","27,896,000","23,301,000","31,246,000","34,717,000","26,908,000","17,760,000","15,694,000","11,900,000","12,300,000","10,600,000","9,900,000","10,600,000","9,700,000","9,200,000","9,700,000","9,400,000","7,800,000","6,700,000","5,900,000","4,100,000"
	OperatingRevenue,"356,972,000","99,050,000","91,781,000","81,282,000","84,859,000","70,382,000","61,913,000","56,915,000","59,930,000","63,989,000","59,947,000","57,399,000","58,297,000","48,384,000","68,563,000","59,754,000","56,458,000","46,426,000","101,891,000","99,134,000","94,720,000","97,351,000","97,559,000","89,855,000","76,501,000","72,682,000","76,773,000","73,779,000","72,812,000","72,914,000","72,040,000","69,712,000","76,518,000","78,288,000","73,422,000","73,294,000","57,919,000","66,866,000","57,443,000","57,530,000","56,215,000","62,863,000","83,359,000","100,263,000","66,214,000","62,527,000","90,921,000","31,743,000","38,862,000","161,864,000","30,816,000","27,874,000","26,983,000","27,334,000","37,613,000","29,428,000","35,715,000","39,738,000","40,532,000","41,715,000","47,543,000","50,150,000","52,590,000","45,945,000","49,444,000","47,245,000","41,589,000","36,014,000","39,985,000","39,611,000","38,609,000","38,759,000","34,965,000","32,541,000","32,369,000","28,560,000","29,195,000","28,079,000","25,704,000","24,480,000","23,690,000","23,531,000","24,864,000","27,896,000","23,301,000","31,246,000","34,717,000","26,908,000","17,760,000","15,694,000","11,900,000","12,300,000","10,600,000","9,900,000","10,600,000","9,700,000","9,200,000","9,700,000","9,400,000","7,800,000","6,700,000","5,900,000","4,100,000"
CostOfRevenue,"75,441,000","22,399,000","17,738,000","18,426,000","16,878,000","17,352,000","13,451,000","15,264,000","16,148,000","15,885,000","14,576,000","12,574,000","13,027,000","11,198,000","10,606,000","11,328,000","15,288,000","16,479,000","17,991,000","19,608,000","21,817,000","19,731,000","21,370,000","19,424,000","14,089,000","12,207,000","11,340,000","11,111,000","12,137,000","10,756,000","10,748,000","10,540,000","10,637,000","10,022,000","10,358,000","8,958,000","7,365,000","5,249,000","6,340,000","7,529,000","7,340,000","7,163,000","7,453,000","7,425,000","6,058,000","3,149,000","1,911,000","1,368,000","1,804,000","1,854,000","1,397,000","1,858,000","1,438,000","2,183,000","2,892,000","4,611,000","6,567,000","7,233,000","8,246,000","5,781,000","6,882,000","6,215,000","7,382,000","6,121,000","9,521,000","6,765,000","4,742,000","4,455,000","4,965,000","5,603,000","5,512,000","4,543,000","4,957,000","5,234,000","5,146,000","4,247,000","3,348,000","3,210,000","1,595,000","1,819,000","1,786,000","1,842,000","2,158,000","1,894,000","2,692,000","2,032,000","1,394,000","1,282,000","2,057,000","2,078,000","2,600,000","2,900,000","3,100,000","1,700,000","1,300,000","1,900,000","1,800,000","1,600,000","900,000","900,000","900,000","900,000",
GrossProfit,"281,531,000","76,651,000","74,043,000","62,856,000","67,981,000","53,030,000","48,462,000","41,651,000","43,782,000","48,104,000","45,371,000","44,825,000","45,270,000","37,186,000","57,957,000","48,426,000","41,170,000","29,947,000","83,900,000","79,526,000","72,903,000","77,620,000","76,189,000","70,431,000","62,412,000","60,475,000","65,433,000","62,668,000","60,675,000","62,158,000","61,292,000","59,172,000","65,881,000","68,266,000","63,064,000","64,336,000","50,554,000","61,617,000","51,103,000","50,001,000","48,875,000","55,700,000","75,906,000","92,838,000","60,156,000","59,378,000","89,010,000","30,375,000","37,058,000","160,010,000","29,419,000","26,016,000","25,545,000","25,151,000","34,721,000","24,817,000","29,148,000","32,505,000","32,286,000","35,934,000","40,661,000","43,935,000","45,208,000","39,824,000","39,923,000","40,480,000","36,847,000","31,559,000","35,020,000","34,008,000","33,097,000","34,216,000","30,008,000","27,307,000","27,223,000","24,313,000","25,847,000","24,869,000","24,109,000","22,661,000","21,904,000","21,689,000","22,706,000","26,002,000","20,609,000","29,214,000","33,323,000","25,626,000","15,703,000","13,616,000","9,300,000","9,400,000","7,500,000","8,200,000","9,300,000","7,800,000","7,400,000","8,100,000","8,500,000","6,900,000","5,800,000","5,000,000",
OperatingExpense,"238,902,000","67,124,000","59,729,000","58,151,000","53,898,000","56,183,000","56,213,000","54,151,000","56,246,000","59,907,000","61,692,000","68,177,000","62,798,000","68,264,000","62,163,000","67,593,000","62,179,000","70,315,000","68,235,000","62,995,000","64,659,000","64,186,000","64,210,000","58,615,000","50,542,000","51,622,000","42,457,000","45,644,000","46,527,000","47,036,000","47,576,000","45,214,000","46,287,000","45,718,000","45,314,000","46,251,000","44,911,000","57,953,000","54,207,000","55,008,000","70,624,000","69,158,000","94,040,000","82,102,000","51,164,000","48,008,000","59,820,000","50,940,000","393,000","-42,156,000","45,573,000","46,609,000","48,276,000","54,993,000","50,414,000","51,349,000","46,063,000","62,968,000","64,304,000","52,395,000","50,828,000","55,404,000","45,862,000","65,605,000","50,618,000","40,944,000","29,536,000","27,631,000","29,416,000","29,089,000","23,508,000","23,568,000","19,400,000","18,635,000","16,128,000","17,926,000","20,510,000","20,398,000","17,272,000","15,163,000","14,255,000","12,976,000","15,144,000","17,689,000","18,715,000","18,368,000","13,661,000","11,375,000","9,884,000","8,904,000","6,500,000","5,900,000","5,400,000","6,600,000","6,900,000","5,900,000","5,600,000","5,800,000","6,300,000","6,000,000","5,400,000","4,500,000",
	SellingGeneralAndAdministration,"94,357,000","26,900,000","23,057,000","22,200,000","22,200,000","23,600,000","21,232,000","20,182,000","21,310,000","22,895,000","24,872,000","26,691,000","24,908,000","27,645,000","24,768,000","24,462,000","24,483,000","30,198,000","28,818,000","26,799,000","27,137,000","28,186,000","25,466,000","24,795,000","21,789,000","23,095,000","16,853,000","17,860,000","17,339,000","18,502,000","19,131,000","18,200,000","18,619,000","18,820,000","18,511,000","18,698,000","14,134,000","25,105,000","21,119,000","24,334,000","32,283,000","30,730,000","42,012,000","49,784,000","26,912,000","24,659,000","30,602,000","27,938,000","24,200,000","-63,847,000","28,598,000","29,882,000","32,563,000","37,156,000","38,962,000","31,288,000","23,768,000","33,321,000","40,940,000","29,914,000","24,778,000","24,965,000","22,692,000","24,114,000","32,883,000","24,192,000","17,687,000","17,033,000","19,482,000","20,498,000","15,078,000","14,727,000","11,471,000","11,208,000","8,716,000","10,361,000","12,374,000","13,131,000","10,754,000","9,047,000","8,411,000","7,750,000","10,024,000","12,653,000","13,893,000","12,585,000","9,247,000","6,472,000","6,205,000","5,064,000","3,400,000","3,700,000","3,500,000","3,300,000","3,000,000","2,800,000","2,700,000","2,900,000","2,800,000","2,400,000","2,300,000","2,000,000",
		GeneralAndAdministrativeExpense,,"26,900,000",,"22,200,000","22,200,000","23,600,000",,,"21,310,000","22,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,334,000","32,283,000","30,730,000","42,012,000","49,784,000","26,912,000","24,659,000",,,"24,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,"4,500,000",,"4,800,000","4,800,000","3,800,000",,,"4,192,000","3,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,600,000","4,000,000",,,"4,200,000","4,700,000",,,"5,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,"22,400,000",,"17,400,000","17,400,000","19,800,000",,,"17,118,000","19,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,334,000","28,683,000","26,730,000","42,012,000","49,784,000","22,712,000","19,959,000",,,"19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,732,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
