name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"318,728,000","88,133,000","73,648,000","87,355,000","69,592,000","64,367,000","61,346,000","73,535,000","55,794,000","53,171,000","49,820,000","51,194,000","46,735,000","46,123,000","46,438,000","49,976,000","39,411,000","40,479,000","42,601,000","38,303,000","37,592,000","33,841,000","32,590,000","38,242,000","26,831,000","26,346,000","26,715,000","22,329,000","19,844,000","18,075,000","18,146,000","17,884,000","16,232,000","15,301,000","14,349,000","13,726,000","14,698,000","12,725,000"
	OperatingRevenue,"318,728,000","88,133,000","73,648,000","87,355,000","69,592,000","64,367,000","61,346,000","73,535,000","55,794,000","53,171,000","49,820,000","51,194,000","46,735,000","46,123,000","46,438,000","49,976,000","39,411,000","40,479,000","42,601,000","38,303,000","37,592,000","33,841,000","32,590,000","38,242,000","26,831,000","26,346,000","26,715,000","22,329,000","19,844,000","18,075,000","18,146,000","17,884,000","16,232,000","15,301,000","14,349,000","13,726,000","14,698,000","12,725,000"
PretaxIncome,"163,614,000","43,095,000","32,345,000","51,890,000","36,284,000","31,266,000","31,933,000","43,115,000","25,112,000","18,607,000","21,719,000","24,248,000","17,505,000","16,027,000","19,855,000","20,854,000","6,803,000","12,574,000","13,040,000","14,209,000","14,287,000","9,063,000","10,599,000","15,475,000","5,731,000","6,529,000","8,345,000","4,803,000","5,117,000","4,567,000","5,151,000","4,789,000","2,361,000","2,520,000","2,444,000","2,343,000","2,987,000","1,707,000"
TaxProvision,"45,622,000","12,259,000","8,469,000","14,664,000","10,230,000","8,911,000","9,567,000","12,177,000","7,258,000","5,396,000","6,505,000","6,892,000","5,095,000","4,768,000","5,726,000","6,147,000","1,657,000","3,598,000","10,767,000","4,629,000","4,671,000","2,950,000","4,082,000","5,800,000","2,407,000","2,742,000","3,297,000","2,041,000","2,175,000","1,941,000","2,145,000","2,130,000","1,094,000","1,058,000","-1,044,000","890,000","1,135,000","649,000"
NetIncomeCommonStockholders,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
	NetIncome,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
		NetIncomeIncludingNoncontrollingInterests,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
			NetIncomeContinuousOperations,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
DilutedNIAvailtoComStockholders,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
BasicEPS,,"0.55","0.51","0.83","0.58","0.5","0.5","0.69","0.4","0.3","0.34","0.39","0.28","0.25","0.32","0.33","0.13","0.23","0.06","0.28","0.29","0.19","0.2","0.3","0.105","0.12","0.16","0.11","0.18","0.165",,"0.089","0.064","0.075",,"0.073","0.093","0.053"
DilutedEPS,,"0.55","0.51","0.83","0.58","0.5","0.5","0.69","0.4","0.29","0.34","0.39","0.28","0.25","0.31","0.33","0.12","0.23","0.06","0.27","0.28","0.18","0.19","0.29","0.1","0.115","0.155","0.105","0.175","0.16",,"0.089","0.064","0.075",,"0.073","0.093","0.053"
BasicAverageShares,,"56,465,855","46,751,427","44,819,743","44,792,358","44,707,718","44,641,800","44,625,668","44,620,716","44,669,661","44,661,852","44,639,481","44,625,673","44,540,865","44,476,829","44,405,094","40,820,006","38,577,271","36,890,085","34,565,949","33,623,671","32,805,010","32,668,318","32,514,016","32,269,738","32,006,176","31,930,008","25,247,848","16,140,772","15,710,914",,"30,038,598","19,911,472","19,911,472",,"19,911,472","19,911,472","19,911,472"
DilutedAverageShares,,"56,565,845","46,881,101","45,002,937","45,101,958","45,012,205","44,957,611","44,885,776","44,812,369","44,952,669","45,014,092","44,935,308","44,894,720","44,798,306","44,871,146","44,852,107","41,332,192","39,124,732","37,500,952","35,259,632","34,564,319","33,961,220","33,788,114","33,575,894","33,145,134","32,935,464","32,922,796","26,149,870","16,850,058","16,422,290",,"30,038,598","19,911,472","19,911,472",,"19,911,472","19,911,472","19,911,472"
NetIncomeFromContinuingAndDiscontinuedOperation,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
NormalizedIncome,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,042,800","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
InterestIncome,"267,224,000","79,144,000","64,688,000","61,989,000","61,403,000","59,138,000","57,930,000","61,691,000","61,932,000","62,338,000","62,294,000","62,614,000","63,308,000","60,544,000","57,442,000","58,047,000","48,498,000","43,319,000","37,911,000","34,878,000","33,652,000","30,360,000","28,367,000","26,004,000","24,573,000","21,698,000","19,212,000","17,108,000","14,993,000","13,158,000","13,408,000","12,384,000","10,931,000","10,675,000","10,303,000","9,524,000","10,350,000","9,004,000"
InterestExpense,"13,675,000","4,650,000","2,730,000","2,802,000","3,493,000","4,909,000","6,218,000","10,074,000","13,485,000","17,470,000","18,406,000","19,482,000","21,421,000","19,497,000","16,077,000","14,321,000","12,247,000","9,051,000","6,686,000","6,438,000","5,757,000","4,302,000","3,363,000","2,841,000","2,652,000","2,337,000","1,778,000","1,647,000","1,569,000","1,287,000","1,307,000","1,237,000","1,115,000","925,000","947,000","886,000","862,000","812,000"
NetInterestIncome,"253,549,000","74,494,000","61,958,000","59,187,000","57,910,000","54,229,000","51,712,000","51,617,000","48,447,000","44,868,000","43,888,000","43,132,000","41,887,000","41,047,000","41,365,000","43,726,000","36,251,000","34,268,000","31,225,000","28,440,000","27,895,000","26,058,000","25,004,000","23,163,000","21,921,000","19,361,000","17,434,000","15,461,000","13,424,000","11,871,000","12,101,000","11,147,000","9,816,000","9,750,000","9,356,000","8,638,000","9,488,000","8,192,000"
ReconciledDepreciation,"7,142,000","2,032,000","1,784,000","1,628,000","1,698,000","1,734,000","1,778,000","1,595,000","1,619,000","1,643,000","1,385,000","2,192,000","1,340,000","1,688,000","1,641,000","1,684,000","1,790,000","755,000","1,568,000","602,000","610,000","553,000","520,000","484,000","458,000","396,000","355,000","345,000","324,000","326,000","282,000","301,000","320,000","328,000","319,000","272,000","239,000","210,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,"104,000",,,,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,"104,000",,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.279","0.284","0.262","0.283","0.282","0.285","0.3","0.282","0.289","0.29","0.3","0.284","0.291","0.297","0.288","0.295","0.244","0.286","0.4","0.326","0.327","0.325","0.385","0.375","0.4","0.4","0.395","0.4","0.4","0.4","0.35","0.35","0.35","0.35","0.35","0.38","0.38","0.38"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33,800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
