name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996
		Inventory,"562,510,000","525,864,000","543,713,000","415,604,000","388,633,000","404,053,000","545,548,000","453,239,000","426,594,000","434,326,000","590,883,000","487,109,000","432,350,000","437,879,000","572,173,000","454,913,000","405,107,000","424,393,000","570,484,000","471,037,000","398,750,000","399,795,000","516,146,000","453,175,000","435,663,000","436,701,000","601,541,000","478,618,000","441,005,000","460,794,000","617,542,000","550,227,000","486,026,000","530,192,000","768,946,000","633,483,000","458,630,000","426,962,000","536,315,000","621,740,000","517,564,000","569,818,000","679,341,000","516,128,000","358,371,000","385,857,000","511,821,000","480,128,000","316,447,000","310,645,000","347,180,000","325,596,000","274,742,000","372,422,000","504,898,000","470,682,000","347,627,000","333,153,000","407,123,000","431,395,000","401,753,000","427,447,000","431,002,000","434,268,000","336,654,000","362,536,000","415,621,000","363,985,000","227,205,000","211,198,000","244,434,000","199,055,000","132,268,000","170,703,000","212,291,000","199,581,000","145,719,000","144,218,000","189,230,000","179,562,000","117,166,000","108,876,000","153,204,000","157,727,000","109,296,000","120,997,000","122,374,000","124,740,000","86,633,000","75,262,000","97,295,000","97,629,000","59,581,000","43,992,000","75,340,000","75,889,000","36,707,000","33,927,000","55,583,000","60,686,000","30,966,000","34,943,000","51,300,000"
			OtherInventories,,"549,030,000",,,,"429,993,000",,,,"456,335,000",,,,"458,860,000",,,,"446,559,000",,,,"425,807,000",,,,"466,918,000","635,967,000","519,209,000","496,519,000",,,,,,,,,,"588,415,000","666,940,000","559,364,000",,"721,841,000","542,628,000","403,171,000","417,857,000","549,021,000","508,628,000","360,647,000","330,145,000","398,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,"-23,166,000",,,,"-25,940,000",,,,"-22,009,000",,,,"-20,981,000",,,,"-22,166,000",,,,"-26,012,000",,,,"-30,217,000","-34,426,000","-40,591,000","-55,514,000",,,,,,,,,,"-52,100,000","-45,200,000","-41,800,000",,"-42,500,000","-26,500,000","-44,800,000","-32,000,000","-37,200,000","-28,500,000","-44,200,000","-19,500,000","-51,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"34,344,000","40,724,000","44,785,000","13,986,000","17,543,000","34,264,000","36,770,000","21,835,000","56,699,000","47,057,000","41,728,000","32,558,000","82,835,000","86,186,000","75,775,000","77,120,000","55,059,000","47,884,000","61,033,000","60,405,000","69,943,000","56,025,000","57,145,000","44,570,000","82,034,000","50,654,000","66,773,000","43,408,000","38,238,000","39,863,000","38,160,000","36,128,000","35,369,000","38,211,000","33,753,000","33,170,000","29,698,000","29,023,000","27,333,000","29,654,000","34,696,000","51,121,000","45,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"34,344,000","40,724,000","44,785,000","13,986,000","17,543,000","34,264,000","36,770,000","21,835,000","56,699,000","47,057,000","41,728,000","32,558,000","82,835,000","86,186,000","75,775,000","77,120,000","55,059,000","47,884,000","61,033,000","60,405,000","69,943,000","56,025,000","57,145,000","44,570,000","82,034,000","50,654,000","66,773,000","43,408,000","38,238,000","39,863,000","38,160,000","36,128,000","35,369,000","38,211,000","33,753,000","33,170,000","29,698,000","29,023,000","27,333,000","29,654,000","34,696,000","51,121,000","45,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"93,179,000","89,654,000","111,423,000","77,392,000","78,727,000","68,857,000","73,776,000","75,160,000","67,412,000","78,905,000","86,275,000","86,586,000","71,803,000","101,824,000","109,888,000","115,276,000","104,806,000","84,863,000","68,903,000","72,215,000","91,565,000","98,932,000","93,170,000","108,878,000","106,200,000","96,833,000","109,527,000","103,012,000","118,563,000","116,574,000","116,160,000","105,983,000","103,125,000","100,458,000","116,714,000","107,621,000","114,146,000","105,177,000","81,632,000","91,205,000","83,386,000","84,342,000","86,518,000","96,967,000","95,089,000","79,389,000","83,849,000","85,083,000","86,825,000","77,297,000","108,624,000","111,631,000","95,278,000","93,763,000","97,836,000","76,293,000","72,347,000","68,643,000","73,293,000","64,732,000","64,872,000","58,469,000","60,716,000","53,478,000","49,888,000","51,185,000","75,157,000","71,341,000","66,788,000","64,584,000","28,531,000","57,917,000","54,982,000","53,682,000","52,236,000","49,127,000","46,024,000","45,441,000","43,864,000","41,022,000","37,623,000","36,979,000","38,364,000","33,820,000","30,583,000","29,155,000","16,805,000","25,139,000","20,865,000","19,999,000","9,017,000","8,433,000","7,074,000","6,578,000","6,508,000","6,802,000","7,154,000","6,888,000","6,465,000","8,360,000","6,294,000","5,888,000","5,300,000"
	TotalNonCurrentAssets,"1,394,429,000","1,431,732,000","1,508,329,000","1,553,742,000","1,586,361,000","1,653,273,000","1,755,683,000","1,925,371,000","2,005,197,000","2,284,916,000","2,305,336,000","2,234,861,000","2,250,654,000","1,049,643,000","992,771,000","1,017,775,000","1,036,851,000","1,061,154,000","1,120,667,000","1,152,168,000","1,155,863,000","1,156,457,000","1,186,197,000","1,235,719,000","1,249,654,000","1,254,059,000","1,299,589,000","1,319,059,000","1,317,850,000","1,340,195,000","1,438,677,000","1,486,283,000","1,513,367,000","1,530,431,000","1,565,786,000","1,626,773,000","1,633,303,000","1,679,577,000","1,687,681,000","1,642,577,000","1,624,268,000","1,559,378,000","1,682,640,000","1,628,592,000","1,553,469,000","1,514,634,000","1,556,678,000","1,538,217,000","1,553,560,000","1,586,020,000","1,629,640,000","1,657,934,000","1,696,098,000","1,763,356,000","1,821,389,000","1,792,141,000","1,771,849,000","1,427,343,000","1,366,853,000","1,297,507,000","1,239,779,000","1,155,989,000","1,110,548,000","998,945,000","910,143,000","842,634,000","806,869,000","767,168,000","707,922,000","695,424,000","492,003,000","460,698,000","450,650,000","446,508,000","459,546,000","426,798,000","409,424,000","393,666,000","416,749,000","402,053,000","382,965,000","365,351,000","374,963,000","364,684,000","318,348,000","283,954,000","280,087,000","254,849,000","203,069,000","157,949,000","153,232,000","125,614,000","98,982,000","100,926,000","79,451,000","78,932,000","73,718,000","74,276,000","70,893,000","66,368,000","64,083,000","60,883,000","52,400,000"
		NetPPE,"1,169,967,000","1,206,567,000","1,278,817,000","1,323,831,000","1,372,776,000","1,444,576,000","1,549,713,000","1,709,167,000","1,788,402,000","1,896,244,000","1,889,374,000","1,866,358,000","1,885,935,000","694,855,000","684,527,000","691,933,000","709,007,000","738,182,000","767,930,000","793,374,000","806,057,000","824,738,000","827,996,000","850,114,000","886,346,000","894,178,000","918,926,000","947,053,000","949,587,000","967,001,000","1,050,795,000","1,098,240,000","1,121,777,000","1,131,341,000","1,160,904,000","1,252,841,000","1,268,285,000","1,308,232,000","1,313,132,000","1,280,239,000","1,266,875,000","1,197,271,000","1,237,430,000","1,196,585,000","1,161,905,000","1,149,583,000","1,220,103,000","1,204,349,000","1,209,345,000","1,244,019,000","1,318,864,000","1,344,175,000","1,346,073,000","1,398,655,000","1,443,010,000","1,398,092,000","1,341,259,000","1,318,291,000","1,286,606,000","1,219,845,000","1,174,751,000","1,092,282,000","1,058,740,000","970,586,000","881,536,000","813,603,000","798,391,000","758,740,000","699,502,000","687,011,000","484,163,000","460,254,000","450,154,000","445,956,000","458,950,000","426,191,000","408,759,000","392,941,000","416,690,000","401,906,000","382,762,000","365,112,000","369,902,000","344,882,000","313,217,000","278,785,000","268,607,000","229,173,000","191,561,000","146,403,000","141,972,000","105,286,000","87,652,000","89,558,000","74,991,000","73,987,000","68,739,000","70,517,000","66,696,000","64,278,000","60,993,000","58,992,000","51,300,000"
			GrossPPE,"3,108,010,000","3,151,724,000","3,253,193,000","3,276,659,000","3,317,891,000","3,382,946,000","3,696,948,000","3,854,085,000","3,885,089,000","3,975,921,000","3,997,374,000","3,936,348,000","3,992,588,000","2,829,250,000","2,814,442,000","2,802,253,000","2,799,842,000","2,821,709,000","2,810,471,000","2,812,369,000","2,766,557,000","2,772,139,000","2,805,449,000","2,825,737,000","2,831,851,000","2,792,437,000","2,830,013,000","2,802,562,000","2,786,956,000","2,797,250,000","2,904,092,000","2,903,968,000","2,888,275,000","2,885,712,000","2,986,429,000","2,950,692,000","2,921,207,000","2,915,072,000","2,906,559,000","2,818,463,000","2,766,092,000","2,655,219,000","2,649,636,000","2,607,711,000","2,519,757,000","2,456,057,000","2,492,467,000","2,423,128,000","2,380,096,000","2,362,492,000","2,456,760,000","2,432,902,000","2,379,811,000","2,339,284,000","2,303,303,000","2,227,013,000","2,123,812,000","2,054,275,000","1,981,448,000","1,872,738,000","1,791,133,000","1,669,053,000","1,602,104,000","1,485,267,000","1,370,143,000","1,286,383,000","1,239,680,000","1,182,623,000","1,106,536,000","1,073,412,000","750,591,000","712,782,000","680,370,000","676,172,000","672,225,000","639,466,000","615,179,000","585,642,000","593,467,000","564,378,000","531,362,000","501,323,000","494,154,000","461,613,000","427,405,000","384,196,000","364,398,000","318,331,000","274,958,000","225,781,000","214,548,000","177,335,000","157,868,000","152,618,000","131,708,000","126,203,000","126,873,000","124,000,000","120,099,000","112,997,000","106,110,000","101,892,000","93,300,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,
				LandAndImprovements,,"28,599,000",,,,"28,599,000",,,,"28,599,000",,,,"36,875,000",,,,"36,875,000",,,,"36,875,000",,,,"37,451,000",,,,"37,473,000",,,,"37,453,000",,,,"36,890,000",,,,"36,890,000",,,,"36,885,000",,,,"32,877,000",,,,"32,302,000",,,,"32,302,000",,,,"32,291,000",,,,"15,985,000",,,,"15,985,000",,,,"15,985,000",,,,"62,419,000","15,540,000",,,"15,414,000",,,,"14,007,000",,,,"14,007,000",,,,,,,,,,,,,
				BuildingsAndImprovements,,"233,523,000",,,,"230,104,000",,,,"230,281,000",,,,"285,014,000",,,,"288,977,000",,,,"282,564,000",,,,"287,081,000",,,,"286,820,000",,,,"296,382,000",,,,"297,243,000",,,,"267,566,000",,,,"223,520,000",,,,"223,532,000",,,,"1,379,394,000",,,,"1,171,291,000",,,,"935,335,000",,,,"743,130,000",,,,"513,506,000",,,,"157,312,000",,,,"92,680,000","92,614,000",,,"91,531,000",,,,"31,613,000",,,,"19,572,000",,,,"16,450,000",,,,"11,615,000",,,,,
				MachineryFurnitureEquipment,,"1,266,156,000",,,,"1,215,272,000",,,,"1,284,802,000",,,,"1,249,521,000",,,,"1,211,958,000",,,,"1,172,270,000",,,,"1,161,282,000",,,,"1,081,808,000",,,,"1,059,072,000",,,,"996,717,000",,,,"614,641,000",,,,"836,752,000",,,,"805,445,000",,,,"628,195,000",,,,"540,114,000",,,,"568,564,000",,,,"444,540,000",,,,"516,127,000",,,,"469,135,000",,,,"386,289,000","369,336,000",,"531,362,000","303,606,000","494,154,000","461,613,000","427,405,000","212,674,000",,,,"158,753,000",,,,"126,091,000",,,,"104,671,000",,,,,
				OtherProperties,"3,108,010,000","700,234,000","3,253,193,000","3,276,659,000","3,317,891,000","895,989,000","3,696,948,000","3,854,085,000","3,885,089,000","1,232,954,000","3,997,374,000","3,936,348,000","3,992,588,000","2,027,000","2,814,442,000","2,802,253,000","2,799,842,000","1,956,000","2,810,471,000","2,812,369,000","2,766,557,000","1,952,000","2,805,449,000","2,825,737,000","2,831,851,000","3,135,000","2,830,013,000","2,802,562,000","2,786,956,000","3,107,000","2,904,092,000","2,903,968,000","2,888,275,000","44,075,000","2,986,429,000","2,950,692,000","2,921,207,000","44,081,000","2,906,559,000","2,818,463,000","2,766,092,000","281,972,000","2,649,636,000","2,607,711,000","2,519,757,000","47,006,000","2,492,467,000","2,423,128,000","2,380,096,000","47,010,000","2,456,760,000",,,"185,113,000",,,,"132,681,000",,,,"10,168,000",,,,"3,248,000",,,,"12,000",,,,"5,839,000",,,,"7,349,000","75,023,000",,,"62,051,000",,,,"7,349,000",,,,"7,349,000",,,,"7,349,000",,,,"7,349,000",,,,,
				ConstructionInProgress,,"9,483,000",,,,"22,744,000",,,,"60,913,000",,,,"26,319,000",,,,"10,773,000",,,,"54,080,000",,,,"19,875,000",,,,"49,836,000",,,,"33,791,000",,,,"90,573,000",,,,"113,663,000",,,,"64,401,000",,,,"48,352,000",,,,"114,280,000",,,,"177,887,000",,,,"122,695,000",,,,"79,480,000",,,,"27,782,000",,,,"27,901,000",,,,"36,905,000","40,954,000",,,"28,721,000",,,,"118,553,000",,,,"26,100,000",,,,"2,728,000",,,,"365,000",,,,,
				Leases,,"913,729,000",,,,"990,238,000",,,,"1,138,372,000",,,,"1,229,494,000",,,,"1,271,170,000",,,,"1,224,398,000",,,,"1,283,613,000",,,,"1,338,206,000",,,,"1,414,939,000",,,,"1,449,568,000",,,,"1,340,487,000",,,,"1,247,493,000",,,,"1,205,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,938,043,000","-1,945,157,000","-1,974,376,000","-1,952,828,000","-1,945,115,000","-1,938,370,000","-2,147,235,000","-2,144,918,000","-2,096,687,000","-2,079,677,000","-2,108,000,000","-2,069,990,000","-2,106,653,000","-2,134,395,000","-2,129,915,000","-2,110,320,000","-2,090,835,000","-2,083,527,000","-2,042,541,000","-2,018,995,000","-1,960,500,000","-1,947,401,000","-1,977,453,000","-1,975,623,000","-1,945,505,000","-1,898,259,000","-1,911,087,000","-1,855,509,000","-1,837,369,000","-1,830,249,000","-1,853,297,000","-1,805,728,000","-1,766,498,000","-1,754,371,000","-1,825,525,000","-1,697,851,000","-1,652,922,000","-1,606,840,000","-1,593,427,000","-1,538,224,000","-1,499,217,000","-1,457,948,000","-1,412,206,000","-1,411,126,000","-1,357,852,000","-1,306,474,000","-1,272,364,000","-1,218,779,000","-1,170,751,000","-1,118,473,000","-1,137,896,000","-1,088,727,000","-1,033,738,000","-940,629,000","-860,293,000","-828,921,000","-782,553,000","-735,984,000","-694,842,000","-652,893,000","-616,382,000","-576,771,000","-543,364,000","-514,681,000","-488,607,000","-472,780,000","-441,289,000","-423,883,000","-407,034,000","-386,401,000","-266,428,000","-252,528,000","-230,216,000","-230,216,000","-213,275,000","-213,275,000","-206,420,000","-192,701,000","-176,777,000","-162,472,000","-148,600,000","-136,211,000","-124,252,000","-116,731,000","-114,188,000","-105,411,000","-95,791,000","-89,158,000","-83,397,000","-79,378,000","-72,576,000","-72,049,000","-70,216,000","-63,060,000","-56,717,000","-52,216,000","-58,134,000","-53,483,000","-53,403,000","-48,719,000","-45,117,000","-42,900,000","-42,000,000"
