name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
MarketCap,"838,468,321","809,324,100","816,346,810","458,659,890","531,736,800","609,557,550","458,654,130","305,340,420","439,977,360","352,799,500","409,053,960","292,423,530","194,262,686","292,023,766","300,529,440","376,010,559","277,601,068","303,306,985","289,160,074","242,631,778","336,344,960","384,402,640","457,522,440","691,427,100","397,906,090","580,413,600","445,107,960","275,655,180","366,523,850","222,054,750","110,701,760","108,952,050","133,748,160","251,096,717","222,895,383","231,342,863","266,013,213","156,312,334","175,334,929","176,003,309","147,458,372","117,650,008","113,374,533","170,291,455","171,193,174","278,764,118"
EnterpriseValue,"804,583,321","763,208,100","773,166,810","411,888,890","469,187,800","536,980,550","399,480,130","257,036,420","400,384,360","335,604,500","406,996,960","297,778,530","202,753,686","284,785,766","297,777,440","383,175,559","279,128,068","294,257,985","284,750,074","207,332,778","289,373,960","324,039,640","401,959,440","625,949,100","341,586,090","525,207,600","390,319,960","220,875,180","362,399,850","225,126,750","121,755,760","128,925,050","113,157,160","222,261,717","194,060,383","202,507,863","227,814,213","89,241,334","108,263,929","104,851,309","104,101,372","73,052,008","24,509,533","81,426,455","107,915,174","203,606,118"
PeRatio,"50.579",,,,,,"47.842","17.912","148",,,,,,,,,,,,,,,"108.933","69.576","156","72.4","136.2",,,,,,,,,,,,,,,,,,
ForwardPeRatio,"55.866","63.291","51.282","29.07",,,,"13.85","26.11","21.322",,,,,,,,,,"52.91",,,,,,,,,,,,,,,,,"111.111","172.414",,,,,,"40.486",,
PegRatio,,,,,,,,,,,,,,,,,,,,"2.942",,,,,,,,,,,,,,,,,"7.427","11.47",,,,,,"0.598",,
PsRatio,"2.585","2.721","2.836","1.487","1.525","1.593","1.133","0.762","1.146","0.961","1.197","0.843","0.573","0.88","0.938","1.232","0.943","1.016","0.869","0.661","0.848","0.915","1.154","1.9","1.103","1.6","1.198","0.704","0.928","0.708","0.357","0.356","0.442","0.935","0.832","0.871","1.053","0.594","0.667","0.692","0.597","0.526","0.392","0.589","0.398","0.367"
PbRatio,"5.534","5.291","5.195","2.914","3.134","3.379","2.527","1.706","2.631","2.202","2.727","1.976","1.292","1.824","1.865","2.245","1.523","1.561","1.44","1.132","1.534","1.705","2.03","3.066","1.808","2.742","2.115","1.296","2.254","1.393","0.696","0.671","0.812","1.374","1.219","1.265","1.426","0.791","0.886","0.901","0.909","0.678","0.588","0.879","0.873","1.434"
EnterprisesValueRevenueRatio,"2.525","8.55","9.591","4.919","7.217","8.814","5.858","2.51","3.881","3.446","3.938","3.223","2.482","3.588","3.269","4.687","3.442","4.29","3.704","2.915","3.952","4.52","3.66","6.059","3.446","5.297","4.38","2.643","4.245","2.766","1.542","1.58","1.461","3.26","2.609","2.636","3.038","1.592","1.746","1.585","1.652","1.347","0.453","1.852","2.072","3.998"
EnterprisesValueEBITDARatio,"-110.656","347.228","-187.162","81.385","-45.119","-182.398","-95.046","47.232","29.603","21.222","41.073","25.283","135.531","-68.706","471.914","1,107.444","-352.434","-33.081","-88.377","-17.943","-112.685","-60.376","46.208","-1,261.994","37.599","58.972","62.163","27.032","39.763","30.73","14.181","24.004","-258.35","-36.756","118.33","-62.483","-68.025","-14.15","52.479","17.759","77.688","-11.539","-1.361","-71.489","6.381","151.043"
