name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016
			OtherIntangibleAssets,"632,861,000","626,501,000","605,748,000","583,601,000","588,752,000","539,018,000","499,741,000","471,534,000","462,893,000","458,870,000","438,629,000","436,031,000","441,445,000","447,578,000","434,595,000","418,717,000","407,422,000","417,547,000","410,105,000","404,114,000","370,128,000"
		InvestmentsAndAdvances,"112,278,000","108,325,000","102,266,000","114,761,000","113,551,000","110,996,000","155,590,000","163,125,000","177,241,000","194,079,000","202,396,000","163,507,000","154,745,000","154,745,000","132,119,000","132,249,000","118,298,000","107,567,000","103,841,000","2,896,000","2,896,000"
			LongTermEquityInvestment,"88,308,000","88,308,000","88,308,000","88,315,000","89,345,000","88,315,000","88,315,000","95,850,000","99,966,000","99,966,000","99,966,000","106,010,000","101,275,000","101,275,000","103,548,000","103,563,000","104,718,000","101,562,000","100,945,000",,
			InvestmentinFinancialAssets,,"0","0",,"0","12,754,000",,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,"0","0",,"0","12,754,000",,,,,,,,,,,,,,,
			OtherInvestments,"23,970,000","20,017,000","13,958,000","26,446,000","24,206,000","9,927,000","67,275,000","67,275,000","77,275,000","94,113,000","102,430,000","57,497,000","53,470,000","53,470,000","28,571,000","28,686,000","13,580,000","6,005,000","2,896,000","2,896,000","2,896,000"
		FinancialAssets,,"0","0",,"5,978,000","9,229,000","18,654,000","22,397,000","36,835,000","21,905,000","38,212,000","42,883,000","52,951,000","61,732,000","64,944,000","19,085,000",,,,,
		NonCurrentNoteReceivables,"463,607,000","453,345,000","449,746,000","451,190,000","444,674,000","454,270,000","479,792,000","483,806,000","490,754,000","403,710,000","356,590,000","320,400,000","312,985,000","285,532,000","275,156,000","248,038,000","226,744,000","209,549,000","188,922,000","197,560,000","184,159,000"
		NonCurrentDeferredAssets,"70,285,000","70,191,000","101,060,000","99,164,000","187,098,000","187,526,000","190,617,000","190,621,000","189,653,000","182,781,000","154,871,000","154,880,000","154,881,000","149,938,000","166,888,000","166,885,000","166,804,000","168,594,000","36,077,000","21,808,000","23,074,000"
			NonCurrentDeferredTaxesAssets,"70,285,000","70,191,000","101,060,000","99,164,000","187,098,000","187,526,000","190,617,000","190,621,000","189,653,000","182,781,000","154,871,000","154,880,000","154,881,000","149,938,000","166,888,000","166,885,000","166,804,000","168,594,000","36,077,000","21,808,000","23,074,000"
		OtherNonCurrentAssets,"36,553,000","33,965,000","35,085,000","25,270,000","25,364,000","15,171,000","14,824,000","7,193,000","9,373,000","9,133,000","2,395,000","4,611,000","4,773,000","3,452,000","4,244,000","4,004,000","2,406,000","2,299,000","2,283,000","2,389,000","2,390,000"
TotalLiabilitiesNetMinorityInterest,"2,822,582,000","3,552,008,000","3,709,443,000","3,062,875,000","3,030,060,000","3,061,303,000","3,788,495,000","3,247,426,000","2,965,304,000","2,260,974,000","2,604,767,000","2,490,855,000","2,432,400,000","2,397,358,000","2,732,794,000","2,079,744,000","2,525,573,000","2,050,689,000","1,249,380,000","1,550,625,000","1,550,905,000"
	CurrentLiabilities,"1,455,287,000","2,192,741,000","2,305,273,000","1,695,211,000","1,468,534,000","1,705,292,000","2,251,163,000","1,655,816,000","1,375,703,000","1,045,387,000","1,604,514,000","1,522,026,000","1,523,759,000","1,664,639,000","2,101,080,000","1,230,131,000","1,527,778,000","782,588,000","1,097,005,000","1,403,176,000","1,410,374,000"
		PayablesAndAccruedExpenses,"432,443,000","443,831,000","487,509,000","481,491,000","310,990,000","241,562,000","262,320,000","248,961,000","295,740,000","416,391,000","337,192,000","291,569,000","290,216,000","304,616,000","626,442,000","432,317,000","344,428,000","149,579,000","246,506,000","288,051,000","967,260,000"
			Payables,"432,443,000","443,831,000","487,509,000","481,491,000","310,990,000","241,562,000","262,320,000","248,961,000","295,740,000","416,391,000","337,192,000","291,569,000","290,216,000","304,616,000","626,442,000","432,317,000","344,428,000","149,579,000","246,506,000","288,051,000","967,260,000"
				AccountsPayable,"222,130,000","223,158,000","214,080,000","164,036,000","162,364,000","97,304,000","110,271,000","124,905,000","154,933,000","189,172,000","142,148,000","131,825,000","130,277,000","113,713,000","110,129,000","97,571,000","85,571,000","79,376,000","79,247,000","63,600,000","57,488,000"
				TotalTaxPayable,"111,799,000","136,514,000","205,352,000","268,790,000","99,218,000","86,362,000","91,991,000","63,713,000","66,086,000","114,849,000","109,824,000","71,003,000","71,339,000","117,478,000","69,160,000","24,041,000","20,416,000","12,673,000","2,440,000","3,179,000","2,898,000"
				DuetoRelatedPartiesCurrent,"24,246,000","10,762,000","7,347,000","548,000","6,045,000","4,392,000","5,185,000","3,880,000","14,643,000","38,090,000","19,771,000","25,508,000","29,273,000","13,507,000","397,993,000","267,397,000","197,199,000","34,169,000","145,681,000","203,626,000","889,162,000"
				OtherPayable,"74,268,000","73,397,000","60,730,000","48,117,000","43,363,000","53,504,000","54,873,000","56,463,000","60,078,000","74,280,000","65,449,000","63,233,000","59,327,000","59,918,000","49,160,000","43,308,000","41,242,000","23,361,000","19,138,000","17,646,000","17,712,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"365,129,000","462,533,000","393,631,000","568,798,000","272,015,000","279,872,000","270,312,000","246,292,000","257,892,000","343,845,000","405,256,000","339,581,000","288,804,000","366,506,000","314,350,000","228,788,000","205,732,000","205,395,000","177,409,000","159,851,000","155,017,000"
		CurrentDebtAndCapitalLeaseObligation,"637,412,000","1,272,658,000","1,405,524,000","455,329,000","867,965,000","1,123,948,000","1,538,978,000","1,064,096,000","703,321,000","246,383,000","731,140,000","849,669,000","926,793,000","972,387,000","1,140,372,000","549,698,000","959,101,000","418,063,000","659,732,000","933,909,000","257,969,000"
			CurrentDebt,"571,705,000","1,190,700,000","1,324,329,000","410,170,000","817,033,000","1,094,480,000","1,510,333,000","1,064,096,000","703,321,000","246,383,000","705,698,000","826,853,000","903,491,000","972,387,000","1,140,372,000","549,698,000","959,101,000","418,063,000","659,732,000","933,909,000","257,969,000"
				CurrentNotesPayable,,,,,,,,,,,,,,"972,387,000","1,131,792,000","540,571,000","950,479,000","360,440,000","659,732,000","933,909,000","257,969,000"
				LineOfCredit,"571,705,000","1,050,693,000","1,184,329,000","410,170,000","817,033,000","1,061,202,000","1,510,333,000","1,064,096,000","703,321,000","209,648,000","680,860,000","793,194,000","859,746,000","972,387,000",,,,,,,
				OtherCurrentBorrowings,,"140,007,000","140,000,000",,,"33,278,000",,,,"36,735,000","24,838,000","33,659,000","43,745,000",,"8,580,000","9,127,000","8,622,000","57,623,000",,,
			CurrentCapitalLeaseObligation,"65,707,000","81,958,000","81,195,000","45,159,000","50,932,000","29,468,000","28,645,000",,,,"25,442,000","22,816,000","23,302,000",,,,,,,,
		OtherCurrentLiabilities,"20,303,000","13,719,000","18,609,000","189,593,000","17,564,000","59,910,000","179,553,000","96,467,000","118,750,000","38,768,000","130,926,000","41,207,000","17,946,000","21,130,000","19,916,000","19,328,000","18,517,000","9,551,000","13,358,000","21,365,000","30,128,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,367,295,000","1,359,267,000","1,404,170,000","1,367,664,000","1,561,526,000","1,356,011,000","1,537,332,000","1,591,610,000","1,589,601,000","1,215,587,000","1,000,253,000","968,829,000","908,641,000","732,719,000","631,714,000","849,613,000","997,795,000","1,268,101,000","152,375,000","147,449,000","140,531,000"
		LongTermDebtAndCapitalLeaseObligation,"1,138,784,000","1,131,308,000","1,162,764,000","1,100,572,000","1,107,588,000","899,014,000","1,096,497,000","1,169,093,000","1,174,021,000","817,236,000","827,185,000","803,707,000","747,351,000","537,926,000","433,950,000","659,650,000","812,500,000","1,083,210,000",,,
			LongTermDebt,"542,478,000","545,239,000","544,615,000","682,160,000","681,270,000","680,385,000","879,504,000","953,628,000","952,756,000","589,294,000","598,565,000","582,840,000","538,626,000","537,926,000","433,950,000","659,650,000","812,500,000","1,083,210,000",,,
			LongTermCapitalLeaseObligation,"596,306,000","586,069,000","618,149,000","418,412,000","426,318,000","218,629,000","216,993,000","215,465,000","221,265,000","227,942,000","228,620,000","220,867,000","208,725,000",,,,,,,,
		NonCurrentDeferredLiabilities,"11,433,000","9,872,000","18,729,000","19,474,000","15,756,000",,,,,"0","0","0","0","49,334,000","47,818,000","41,974,000","41,841,000","41,875,000","47,306,000","46,748,000","44,341,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,"0","3,384,000","3,396,000","2,796,000"
		TradeandOtherPayablesNonCurrent,"70,753,000","70,677,000","74,704,000","105,555,000","63,128,000","61,564,000",,"62,650,000","59,926,000","41,355,000","15,825,000","50,605,000","50,883,000","31,055,000","44,135,000","52,381,000","47,777,000","48,248,000","32,677,000","30,012,000","28,569,000"
		EmployeeBenefits,"99,102,000","96,839,000","90,597,000","88,292,000","313,014,000","331,288,000",,"292,141,000","284,349,000","278,399,000","73,529,000","35,534,000","33,887,000","35,103,000","32,814,000","32,845,000","32,540,000","31,411,000","29,466,000","27,969,000","23,953,000"
		PreferredSecuritiesOutsideStockEquity,"17,404,000","20,947,000","22,890,000","20,407,000","20,191,000","20,045,000","22,608,000","21,243,000","21,379,000","21,517,000","28,895,000","26,715,000","26,584,000","26,170,000","24,131,000","20,884,000","22,105,000","21,096,000",,,
		OtherNonCurrentLiabilities,"29,819,000","29,624,000","34,486,000","33,364,000","41,849,000","44,100,000","418,227,000","46,483,000","49,926,000","57,080,000","54,819,000","52,268,000","49,936,000","53,131,000","48,866,000","41,879,000","41,032,000","42,261,000","42,926,000","42,720,000","43,668,000"
TotalEquityGrossMinorityInterest,"1,617,862,000","1,664,193,000","1,623,722,000","1,571,220,000","970,673,000","921,147,000","890,117,000","884,812,000","920,933,000","940,625,000","978,913,000","1,016,003,000","1,020,798,000","1,056,799,000","988,300,000","757,395,000","531,577,000","222,318,000","1,290,536,000","1,081,695,000","983,783,000"
	StockholdersEquity,"1,259,680,000","1,277,927,000","1,255,783,000","1,225,221,000","689,246,000","655,049,000","648,756,000","572,713,000","573,573,000","599,664,000","610,375,000","559,925,000","564,084,000","567,569,000","334,624,000","286,747,000","294,117,000","260,410,000","1,270,720,000","1,080,543,000","981,776,000"
		CapitalStock,"2,172,000","2,152,000","2,119,000","1,984,000","1,907,000","1,888,000","1,844,000","1,835,000","1,824,000","1,820,000","1,802,000","1,795,000","1,786,000","1,782,000","1,547,000","1,547,000","1,547,000","1,544,000",,,
			CommonStock,"2,172,000","2,152,000","2,119,000","1,984,000","1,907,000","1,888,000","1,844,000","1,835,000","1,824,000","1,820,000","1,802,000","1,795,000","1,786,000","1,782,000","1,547,000","1,547,000","1,547,000","1,544,000",,,
		AdditionalPaidInCapital,"497,489,000","487,447,000","482,715,000","506,077,000","364,213,000","351,450,000","335,955,000","329,196,000","324,817,000","318,165,000","294,901,000","292,441,000","284,054,000","285,071,000","55,728,000","60,294,000","54,474,000","59,374,000",,,
		RetainedEarnings,"1,078,130,000","1,079,661,000","932,268,000","805,720,000","372,387,000","342,764,000","348,430,000","278,130,000","282,053,000","313,112,000","344,891,000","277,115,000","275,589,000","277,952,000","277,349,000","224,906,000","238,096,000","199,492,000",,,
		TreasuryStock,"316,708,000","290,174,000","160,599,000","87,940,000","48,221,000","40,531,000","34,894,000","34,894,000","34,894,000","34,894,000","34,469,000","14,382,000","486,000","486,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-2,975,000","-2,731,000","-2,292,000","-2,192,000","-2,612,000","-2,094,000","-3,739,000","-2,604,000","-1,277,000",,,,,,,,,,,,
		OtherEquityInterest,"1,572,000","1,572,000","1,572,000","1,572,000","1,572,000","1,572,000","1,160,000","1,050,000","1,050,000","1,461,000","3,250,000","2,956,000","3,141,000","3,250,000",,,,,"1,270,720,000","1,080,543,000","981,776,000"
	MinorityInterest,"358,182,000","386,266,000","367,939,000","345,999,000","281,427,000","266,098,000","241,361,000","312,099,000","347,360,000","340,961,000","368,538,000","456,078,000","456,714,000","489,230,000","653,676,000","470,648,000","237,460,000","-38,092,000","19,816,000","1,152,000","2,007,000"
TotalCapitalization,"1,802,158,000","1,823,166,000","1,800,398,000","1,907,381,000","1,370,516,000","1,335,434,000","1,528,260,000","1,526,341,000","1,526,329,000","1,188,958,000","1,208,940,000","1,142,765,000","1,102,710,000","1,105,495,000","768,574,000","946,397,000","1,106,617,000","1,343,620,000","1,270,720,000","1,080,543,000","981,776,000"
CommonStockEquity,"1,259,680,000","1,277,927,000","1,255,783,000","1,225,221,000","689,246,000","655,049,000","648,756,000","572,713,000","573,573,000","599,664,000","610,375,000","559,925,000","564,084,000","567,569,000","334,624,000","286,747,000","294,117,000","260,410,000","1,270,720,000","1,080,543,000","981,776,000"
CapitalLeaseObligations,"662,013,000","668,027,000","699,344,000","463,571,000","477,250,000","248,097,000","245,638,000","215,465,000","221,265,000","227,942,000","254,062,000","243,683,000","232,027,000",,,,,,,,
NetTangibleAssets,"-29,704,000","-5,705,000","-1,660,000","44,158,000","-492,800,000","-444,301,000","-410,920,000","-458,724,000","-448,534,000","-417,120,000","-368,057,000","-419,231,000","-392,687,000","-395,330,000","-613,498,000","-613,684,000","-588,295,000","-634,669,000","383,659,000","256,678,000","198,802,000"
WorkingCapital,"278,781,000","331,612,000","305,898,000","544,556,000","35,325,000","113,780,000","214,575,000","284,065,000","286,000,000","28,143,000","-49,605,000","43,354,000","28,308,000","92,415,000","-43,617,000","68,630,000","68,143,000","42,509,000","161,908,000","120,889,000","72,371,000"
InvestedCapital,"2,373,863,000","3,013,866,000","3,124,727,000","2,317,551,000","2,187,549,000","2,429,914,000","3,038,593,000","2,590,437,000","2,229,650,000","1,435,341,000","1,914,638,000","1,969,618,000","2,006,201,000","2,077,882,000","1,908,946,000","1,496,095,000","2,065,718,000","1,761,683,000","1,930,452,000","2,014,452,000","1,239,745,000"
TangibleBookValue,"-29,704,000","-5,705,000","-1,660,000","44,158,000","-492,800,000","-444,301,000","-410,920,000","-458,724,000","-448,534,000","-417,120,000","-368,057,000","-419,231,000","-392,687,000","-395,330,000","-613,498,000","-613,684,000","-588,295,000","-634,669,000","383,659,000","256,678,000","198,802,000"
TotalDebt,"1,776,196,000","2,403,966,000","2,568,288,000","1,555,901,000","1,975,553,000","2,022,962,000","2,635,475,000","2,233,189,000","1,877,342,000","1,063,619,000","1,558,325,000","1,653,376,000","1,674,144,000","1,510,313,000","1,574,322,000","1,209,348,000","1,771,601,000","1,501,273,000","659,732,000","933,909,000","257,969,000"
NetDebt,"671,392,000","1,544,607,000","1,698,192,000","926,609,000","1,355,449,000","1,583,417,000","2,116,880,000","1,711,329,000","1,364,533,000","672,113,000","1,187,954,000","1,302,022,000","1,369,590,000","1,387,838,000","1,503,715,000","1,149,074,000","1,723,532,000","1,380,246,000","522,438,000","838,187,000","191,342,000"
ShareIssued,"217,300,281","215,332,418","212,030,098","211,051,416","190,736,926","187,959,655","184,483,660","183,664,971","182,555,281","182,118,996","180,217,064","179,628,092","178,758,000","178,251,000","154,779,000","154,762,000","154,762,000","154,434,000","151,433,835","151,433,835","151,433,835"
OrdinarySharesNumber,"189,842,896","189,557,904","195,692,871","201,021,991","184,399,455","182,461,427","179,915,658","179,096,969","177,987,279","177,550,994","176,274,659","177,965,060","178,708,000","178,201,000","154,779,000","154,762,000","154,762,000","154,434,000","151,433,835","151,433,835","151,433,835"
TreasurySharesNumber,"27,457,385","25,774,514","16,337,227","10,029,425","6,337,471","5,498,228","4,568,002","4,568,002","4,568,002","4,568,002","3,942,405","1,663,032","50,000","50,000",,,,,,,
