name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008
MarketCap,"352,172,888","513,057,624","350,030,576","204,162,455","238,179,802","16,726,836","23,308,066","11,112,537","9,207,530","6,032,520","2,857,509","3,175,010","2,857,509","2,794,009","1,651,005","3,556,011","3,810,012","3,492,511","3,810,012","4,127,513","3,175,010","3,492,511","4,127,513","4,127,513","6,032,520","3,876,687","3,810,012","3,810,012","5,080,016","12,700,042","6,350,021","4,127,513","6,150,021","7,200,025","4,692,018","8,965,034","4,752,019","6,502,891","10,144,510","27,887,869","24,340,850","38,775,541","32,543,197","44,842,988","77,906,348","34,370,385","15,423,685","20,992,299","16,733,839","16,075,511","11,041,226","24,679,558","19,662,158","29,506,480","51,765,756","71,177,914","62,118,907"
EnterpriseValue,"352,620,443","513,505,179","350,478,131","204,610,010","238,627,357","17,147,435","23,642,830","11,530,529","9,551,817","6,281,513","3,106,502","3,337,477","2,907,087","2,942,673","1,613,921","3,427,151","3,774,527","3,685,035","4,002,536","4,413,782","3,566,550","3,908,621","4,543,623","4,588,021","6,392,452","4,330,770","4,263,932","4,241,261","5,454,000","13,069,541","6,669,633","4,475,829","6,112,655","7,151,719","4,615,443","8,858,173","4,739,287","6,457,608","10,099,227","27,787,818","24,119,675","38,948,999","32,308,395","44,608,186","77,410,068","33,931,601","15,408,039","20,972,078","16,688,611","16,074,680","11,020,769","24,578,941","19,909,219","29,620,063","51,892,512","71,395,443","62,172,696"
PeRatio,,,,,,,,,,,,,,,,,"11.946","21.56","23.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1,029.642","7,915.004","4,113.937","3,113.877","2,919.444","461.14","666.522","300.339","263.072","232.02","109.904","102.42","86.591","14.698","2.991","5.247","4.518","5.423","5.916","6.885","5.136","5.481","6.477","6.158","11.699","7.316","7.604","8.422","10.393","28.561","20.533","10.806","14.361","17.942","10.617","26.394","19.529","35.023","54.635","125.976","111.834","186.585","189.409","260.997","1,817.321","1,051.78","452.149","586.738","406.694","372.987","325.637","743.313","759.458","1,233.015","1,217.963","3,226.268","2,815.652"
PbRatio,"30.486","41.62","45.32","35.214",,,,,,,,,,"42.969","11.78","16.522","11.903",,,,,,,,,,,,,,,,,,"137.423","2,178.094","196.487","36.913","56.736","9.93","7.896",,"877.199","1,208.738","251.543","66.599",,,,,,,,,,,
EnterprisesValueRevenueRatio,"1,100.8","1,879.381","24,170.906","10,768.948","16,344.34","17,147.435","1,576.189","1,921.755","3,183.939","392.595","207.1","1,112.492","2,907.087","588.535","94.937","428.394","1,258.176","22.734","10.562","33.016","21.16","22.824","26.643","51.483","34.129","30.791","19.368","34.734","166.743","84.381","35.248","60.98","48.523","178.107","92.596","68.874","43.314","90.333","87.299","825.814","806.085","2,698.233","1,708.625","310.878","3,766.363","3,250.776","2,880.007","2,138.917","2,958.974","1,232.059","1,445.157","1,567.435","2,777.126","8,752.974","20,757.005","10,401.434","19,212.823"
EnterprisesValueEBITDARatio,"-91.544","-599.017","-545.318","-381.487","-127.293","-91.314","-154.254","-115.97","-145.494","-78.504","-39.929","-20.658","-19.405","-33.901","-22.43","-31.816","-6.923","56.036","13.297","234.901","47.859","52.632","60.194","-33.95","234.965","1,300.532","-15.946","170.572","-78.343","677.775","78.116","-86.283","-216.01","-34.749","-153.551","-304.478","-49.041","-12.41","-3.375","-88.13","-50.228","-49.812","-85.837","-85.611","-62.15","-86.377","-212.639","-340.904","-223.128","-171.206","-38.958","-159.957","-125.236","-266.406","-240.211","-457.182","-419.033"
