name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
		OtherNonCashItems,"5,134,000","871,000","2,938,000","652,000","673,000","597,000","3,284,000","754,000","838,000","752,000","818,000","661,000","770,000","793,000","556,000","722,000","399,000","398,000","15,000","-22,000","6,000","-51,000","60,000","18,000","-75,000","12,000","14,000","-32,000","139,000","106,000","-16,000","129,000","-4,000","97,000","200,000","-7,000","16,000","34,000","7,651,000","-1,005,000","-1,480,000","-5,253,000","-836,000","-8,926,000","-210,000","8,000","-129,000","124,000","107,000","-105,000","10,851,000","-259,000","660,000","396,000","2,096,000","3,797,000","1,276,000","1,330,000","1,118,000","1,447,000","1,761,000","1,844,000","2,007,000","1,233,000",,,,,,,,,,,,"966,000"
		ChangeInWorkingCapital,"-31,789,000","-20,408,000","-1,177,000","-9,206,000","-1,191,000","-1,578,000","-3,645,000","-4,244,000","-1,779,000","-3,249,000","2,076,000","-4,520,000","-123,000","-2,348,000","10,846,000","-3,608,000","2,322,000","-7,618,000","712,000","-3,706,000","4,247,000","-4,355,000","-842,000","-878,000","2,000","-3,577,000","454,000","-959,000","1,853,000","-3,764,000","111,000","-64,000","-797,000","1,585,000","1,426,000","365,000","1,366,000","446,000","1,342,000","-489,000","-583,000","-701,000","463,000","-1,946,000","410,000","1,308,000","-37,000","1,087,000","-2,293,000","-1,588,000","1,734,000","1,884,000","-38,000","-2,690,000","-1,970,000","1,454,000","1,329,000","-1,582,000","2,735,000","255,000","1,549,000","-2,822,000","4,300,000","2,367,000","699,000","-392,000","-1,796,000","-381,000","852,000","-1,224,000","263,000","1,715,000","280,000","429,000","-20,000","-1,490,000"
			ChangeInReceivables,"-9,079,000","-1,912,000","-675,000","-4,466,000","-2,026,000","-2,407,000","-4,759,000","-3,825,000","728,000","5,306,000","1,723,000","1,031,000","-5,666,000","403,000","5,427,000","-3,712,000","-2,747,000","915,000","-1,181,000","-1,407,000","-336,000","-1,305,000","-4,838,000","-525,000","-8,000","472,000","-2,660,000","-94,000","1,481,000","737,000","-2,305,000","-1,234,000","-1,012,000","3,091,000","-2,204,000","48,000","-728,000","2,027,000","-992,000","-1,641,000","-1,697,000","640,000","-1,106,000","-830,000","53,000","883,000","-1,153,000","807,000","-334,000","-79,000","-667,000","196,000","1,936,000","475,000","791,000","2,611,000","-897,000","2,343,000","819,000","-2,263,000","-596,000","974,000","-397,000","-3,414,000","1,083,000","-252,000","-1,132,000","755,000","96,000","757,000","-511,000","220,000","90,000","862,000","-1,084,000","-1,895,000"
				ChangesInAccountReceivables,"-9,079,000","-1,912,000","-675,000","-4,466,000","-2,026,000","-2,407,000","-4,759,000","-3,825,000","728,000","5,306,000","1,723,000","1,031,000","-5,666,000","403,000","5,427,000","-3,712,000","-2,747,000","915,000","-1,181,000","-1,407,000","-336,000","-1,305,000","-4,838,000","-525,000","-8,000","472,000","-2,660,000","-94,000","1,481,000","737,000","-2,305,000","-1,234,000","-1,012,000","3,091,000","-2,204,000","48,000","-728,000","2,027,000","-992,000","-1,641,000","-1,697,000","640,000","-1,106,000","-830,000","53,000","883,000","-1,153,000","807,000","-334,000","-79,000","-667,000","196,000","1,936,000","475,000",,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-17,257,000","-12,535,000","-4,010,000","-968,000","63,000","-6,021,000","825,000","1,907,000","5,701,000","-3,020,000","121,000","-7,153,000","-230,000","1,355,000","3,308,000","-1,184,000","841,000","-2,197,000","-5,054,000","-6,815,000","-1,241,000","-695,000","1,501,000","-1,776,000","-1,227,000","-1,397,000","1,401,000","42,000","-1,666,000","-867,000","118,000","-1,076,000","-390,000","-634,000","1,415,000","97,000","573,000","23,000","1,363,000","245,000","712,000","-1,153,000","-1,244,000","-1,358,000","-904,000","-775,000","678,000","-320,000","-111,000","-522,000","1,112,000","1,074,000","1,014,000","-292,000","-1,644,000","-66,000","758,000","-1,851,000","-1,060,000","149,000","-367,000","-1,314,000","338,000","833,000","203,000","-1,439,000","-425,000","-1,035,000","-406,000","-989,000","-100,000","-174,000","-244,000","-547,000","-351,000","-441,000"
			ChangeInPayablesAndAccruedExpense,"14,212,000","-234,000","10,458,000","2,611,000","1,200,000","8,546,000","5,262,000","313,000","-6,110,000","-4,648,000","802,000","3,820,000","6,044,000","-2,404,000","-1,604,000","2,692,000","4,946,000","-5,523,000","5,993,000","4,736,000","5,396,000","-2,165,000","1,894,000","2,197,000","2,197,000","-2,202,000","1,438,000","299,000","2,850,000","-2,987,000","2,394,000","2,197,000","-780,000","-861,000","1,265,000","-511,000","826,000","-2,542,000","-270,000","176,000","-55,000","-560,000","2,295,000","394,000","1,663,000","-104,000","7,000","354,000","-1,849,000","-943,000","1,597,000","-490,000","-837,000","-837,000","-430,000","206,000","-504,000","68,000","611,000","-188,000","34,000","-319,000","816,000","80,000","-1,071,000","1,035,000","-273,000","382,000","276,000","-228,000","-736,000","-456,000","167,000","305,000","-232,000","509,000"
				ChangeInPayable,"8,615,000","5,755,000","632,000","1,049,000","1,179,000","-1,653,000","-241,000","-4,882,000","-2,923,000","1,919,000","-1,455,000","2,699,000","798,000","-937,000","-2,000,000","2,544,000","2,544,000","1,204,000","1,405,000","1,513,000","1,205,000","492,000","-681,000","538,000","212,000","556,000","-705,000","-931,000","755,000","-206,000","359,000","697,000","-429,000","673,000","-241,000","-586,000","274,000","-38,000","-256,000","98,000","-475,000","101,000","411,000","-17,000","635,000","249,000","-405,000","206,000","-403,000","817,000","-131,000","85,000","-408,000","-155,000",,,,,,,,,,,,,,,,,,,,,,"200,000"
					ChangeInTaxPayable,,,"0",,,,"-93,000","0","0","0","0","0","-306,000","5,000","42,000","-34,000",,,"208,000","1,000","1,000","1,000","4,000","7,000","30,000","-55,000","-5,000","7,000","13,000","22,000","-6,000","7,000","26,000","10,000","39,000","-256,000","5,000","-92,000","-59,000",,,,"-11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,"0",,,,"-93,000","0","0","0","0","0","-306,000","5,000","42,000","-34,000",,,"208,000","1,000","1,000","1,000","4,000","7,000","30,000","-55,000","-5,000","7,000","13,000","22,000","-6,000","7,000","26,000","10,000","39,000","-256,000","5,000","-92,000","-59,000",,,,"-11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,615,000","5,755,000","632,000","1,049,000","1,179,000","-1,653,000","-148,000","-4,882,000","-2,923,000","1,919,000","-1,455,000","2,699,000","1,104,000","-942,000","-2,042,000","2,578,000","2,537,000","1,204,000","1,197,000","1,512,000","1,204,000","491,000","-685,000","531,000","182,000","611,000","-700,000","-938,000","742,000","-228,000","365,000","690,000","-455,000","663,000","-280,000","-330,000","269,000","54,000","-190,000","98,000","-475,000","101,000","422,000","-29,000","635,000","249,000","-405,000","206,000","-403,000","817,000","-131,000","85,000","-408,000","-155,000",,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"5,597,000","-5,989,000","9,826,000","1,562,000","21,000","10,199,000","5,503,000","5,195,000","-3,187,000","-6,567,000","2,257,000","1,121,000","5,246,000","-1,467,000","396,000","148,000","2,402,000","-6,727,000","4,588,000","3,223,000","4,191,000","-2,657,000","2,575,000","1,659,000","1,985,000","-2,758,000","2,143,000","1,230,000","2,095,000","-2,781,000","2,035,000","1,500,000","-351,000","-1,534,000","1,506,000","75,000","552,000","-2,504,000","-14,000","78,000","420,000","-661,000","1,884,000","411,000","1,028,000","-353,000","412,000","148,000","-1,446,000","-1,760,000","1,728,000","-575,000","-429,000","-682,000",,,,,,,,,,,,,,,,,,,,,,"309,000"
			ChangeInOtherCurrentAssets,"-16,796,000","-5,358,000","-6,517,000","-5,184,000","263,000","-1,456,000","-2,507,000","-2,521,000","-803,000","600,000","-1,086,000","-1,665,000","-771,000","-1,595,000","-726,000","-951,000","-1,750,000","-397,000","49,000","-88,000","-379,000","-167,000","322,000","175,000","-660,000","-265,000","387,000","-333,000","180,000","-16,000","72,000","-80,000","699,000","-489,000","157,000","-30,000","196,000","95,000","231,000","214,000","59,000","444,000","653,000","512,000","-70,000","1,509,000","701,000","672,000","646,000","295,000","339,000","2,539,000","-1,085,000","-882,000","1,128,000","172,000","288,000","-240,000","1,108,000","-248,000","673,000","-786,000","1,296,000","1,663,000","-1,721,000","-212,000","-1,215,000","-959,000","-444,000","-232,000","35,000","80,000","928,000","-1,042,000","-549,000","22,000"
			ChangeInOtherCurrentLiabilities,"-2,196,000","-608,000","-578,000","-476,000","-357,000","-740,000","-1,879,000","-163,000","-105,000","-234,000","-233,000","-167,000","-268,000","-632,000","3,194,000","35,000","30,000","40,000",,"0","0","0","-82,000","-83,000","-82,000","-82,000","-72,000","-72,000","-73,000","-72,000","-71,000","-73,000","-71,000","-70,000","-451,000","8,000","-34,000","259,000","-38,000",,,,,,,,,,,,,,,,"-1,182,000","-2,904,000","1,642,000","-2,295,000","-526,000","1,700,000","798,000","-1,605,000","761,000","897,000","2,123,000","394,000","1,249,000","476,000","1,330,000","-532,000","1,575,000","2,045,000","-661,000","851,000",,
			ChangeInOtherWorkingCapital,"-673,000","239,000","145,000","-723,000","-334,000","500,000","-587,000","45,000","-1,190,000","-1,253,000","749,000","-386,000","768,000","525,000","1,247,000","-488,000","1,002,000","-456,000","905,000","-132,000","807,000","-23,000","361,000","-866,000","-218,000","-103,000","-40,000","-801,000","-919,000","-559,000","-97,000","202,000","757,000","548,000","1,244,000","753,000","533,000","584,000","1,072,000","517,000","398,000","-72,000","-135,000","-664,000","-332,000","-205,000","-270,000","-426,000","-645,000","-339,000","-647,000","-1,435,000","-1,066,000","-1,154,000","-633,000","1,435,000","42,000","393,000","1,783,000","1,105,000","1,007,000","228,000","1,486,000","2,308,000","82,000","82,000",,,,,,,,,,"315,000"
InvestingCashFlow,"-75,274,000","-74,379,000","-633,000","-12,000","-250,000","-49,000","12,574,000","-483,000","-8,342,000","2,640,000","-1,600,000","-2,617,000","3,735,000","1,549,000","-4,758,000","4,920,000","2,061,000","8,550,000","13,474,000","-1,313,000","2,259,000","3,274,000","-5,442,000","548,000","2,223,000","-721,000","-59,000","16,916,000","7,507,000","8,282,000","-2,443,000","1,119,000","2,303,000","-6,590,000","609,000","10,314,000","-7,323,000","-9,448,000","-5,340,000","6,801,000","5,638,000","3,054,000","-755,000","-313,000","4,947,000","1,408,000","-8,902,000","-9,010,000","12,827,000","2,308,000","-14,821,000","-1,154,000","-504,000","2,119,000","11,148,000","3,347,000","-21,382,000","27,531,000","-7,772,000","16,884,000","-11,112,000","1,574,000","-8,885,000","-7,704,000","11,210,000","-5,976,000","-9,435,000","-10,085,000","-9,032,000","210,000","-53,356,000","198,000","-6,292,000","-363,000","-205,000","-268,000"
	CashFlowFromContinuingInvestingActivities,"-75,274,000","-74,379,000","-633,000","-12,000","-250,000","-49,000","12,574,000","-483,000","-8,342,000","2,640,000","-1,600,000","-2,617,000","3,735,000","1,549,000","-4,758,000","4,920,000","2,061,000","8,550,000","13,474,000","-1,313,000","2,259,000","3,274,000","-5,442,000","548,000","2,223,000","-721,000","-59,000","16,916,000","7,507,000","8,282,000","-2,443,000","1,119,000","2,303,000","-6,590,000","609,000","10,314,000","-7,323,000","-9,448,000","-5,340,000","6,801,000","5,638,000","3,054,000","-755,000","-313,000","4,947,000","1,408,000","-8,902,000","-9,010,000","12,827,000","2,308,000","-14,821,000","-1,154,000","-504,000","2,119,000","11,148,000","3,347,000","-21,382,000","27,531,000","-7,772,000","16,884,000","-11,112,000","1,574,000","-8,885,000","-7,704,000","11,210,000","-5,976,000","-9,435,000","-10,085,000","-9,032,000","210,000","-53,356,000","198,000","-6,292,000","-363,000","-205,000","-268,000"
		CapitalExpenditureReported,,,,,,"-101,000","-505,000","-339,000","-205,000","-230,000","-467,000","-208,000","-251,000","-65,000","-274,000","-633,000","-477,000","-104,000","-412,000","-233,000","-141,000","-69,000","-226,000","-174,000","-40,000","-97,000","-43,000","-25,000","-271,000","-407,000","-344,000","-107,000","-44,000","-239,000","462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-1,216,000","-321,000","-633,000","-12,000","-250,000","-49,000","-475,000","-339,000","-205,000","-230,000","-467,000","-183,000","-231,000","-65,000","-274,000","-630,000","-439,000","-104,000","-412,000","-220,000","-126,000","-44,000","-223,000","-163,000","-34,000","-97,000","-43,000","-25,000","-271,000","-407,000","-344,000","-107,000","-44,000","-239,000","525,000","-276,000","-178,000","-525,000","-158,000","-47,000","-34,000","-277,000","-330,000","12,000","-217,000","-180,000","-82,000","-35,000","-63,000","-95,000","-56,000","0","-36,000","-62,000","-165,000","-317,000","-35,000","-186,000","-125,000","-137,000","-397,000","-361,000","-201,000","-238,000","-1,307,000","-114,000","-125,000","-157,000","-127,000","-130,000","-202,000","-87,000","-202,000","-363,000","-205,000","-138,000"
			PurchaseOfPPE,"-1,235,000","-321,000","-633,000","-12,000","-269,000","-101,000","-505,000","-339,000","-205,000","-230,000","-467,000","-208,000","-251,000","-65,000","-274,000","-633,000","-477,000","-104,000","-412,000","-233,000","-141,000","-69,000","-226,000","-174,000","-40,000","-97,000","-43,000","-25,000","-271,000","-407,000","-344,000","-107,000","-44,000","-239,000","462,000","-276,000","-178,000","-525,000","-158,000","-47,000","-34,000","-277,000","-330,000","-24,000","-217,000","-180,000","-82,000","-35,000","-63,000","-95,000","-56,000","0","-36,000","-62,000","-165,000","-317,000","-35,000","-186,000","-119,000","-143,000","-397,000","-361,000","-201,000","-238,000","-1,307,000","-114,000","-125,000","-157,000","-127,000","-130,000","-202,000","-87,000","-202,000","-363,000","-205,000","-138,000"
			SaleOfPPE,"19,000","0","0","0","19,000","52,000","30,000","0","0","0","0","25,000",,,"0","3,000","38,000",,"0","13,000","15,000","25,000","3,000","11,000",,,,,,,"0",,,,"63,000",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-5,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-5,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-74,058,000","-74,058,000","0","0","0","0","13,049,000","-144,000","-8,137,000","2,870,000","-1,133,000","-2,434,000","3,966,000","1,614,000","-4,484,000","5,550,000","2,500,000","8,654,000","13,886,000","-1,093,000","2,385,000","3,318,000","-5,219,000","711,000","2,257,000","-624,000","-16,000","16,941,000","7,778,000","8,689,000","-2,099,000","1,226,000","2,347,000","-6,351,000","239,000","10,590,000","-7,145,000","-8,923,000","-5,182,000","6,848,000","5,672,000","8,422,000","-425,000","-325,000","5,164,000","1,588,000","-8,820,000","-8,975,000","12,890,000","2,403,000","-14,765,000","-1,154,000","-468,000","2,181,000","11,313,000","3,664,000","-21,347,000","27,717,000","-7,647,000","17,001,000","-10,695,000","1,935,000","-8,684,000","-7,466,000","12,517,000","-5,862,000","-9,310,000","-9,763,000","-8,905,000","340,000","-53,154,000","35,000",,,,"-130,000"
			PurchaseOfInvestment,"-74,058,000","-74,058,000","0","0","0","0","-1,649,000","-8,244,000","-12,237,000","-3,930,000","-4,383,000","-4,284,000","-2,434,000","-1,586,000","-6,484,000","0","0","-4,390,000","-16,800,000","-18,293,000","-9,891,000","-15,972,000","-13,749,000","-9,941,000","-7,604,000","-6,399,000","-8,810,000","-2,625,000","-3,395,000","-8,867,000","-7,607,000","-8,689,000","-11,059,000","-16,791,000","-12,946,000","-6,658,000","-16,770,000","-20,473,000","-18,949,000","-16,328,000","-10,094,000","-13,442,000","-16,876,000","-14,130,000","-17,347,000","-14,778,000","-21,220,000","-32,884,000","-7,021,000","-26,712,000","-22,860,000","-13,911,000","-11,342,000","-5,542,000","-5,737,000","-13,590,000","-32,290,000","-12,205,000","-33,057,000","-22,278,000","-23,838,000","-20,844,000","-42,649,000","-37,597,000","-27,221,000","-24,989,000","-24,915,000","-46,970,000","-19,405,000","-4,620,000","-76,597,000","35,000",,,,"-130,000"
