name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"913,520,000","257,420,000","214,449,000","219,379,000","222,272,000","221,596,000","433,927,000","202,797,000","137,631,000","117,665,000","90,518,000","57,867,000","75,115,000","56,567,000","204,282,000","72,365,000","63,954,000","65,532,000","126,647,000","88,508,000","91,322,000","67,255,000","70,135,000","62,433,000","67,020,000","59,977,000","61,836,000","67,426,000","64,188,000","79,850,000","59,924,000","93,334,000","37,213,000","88,336,000","56,370,000","37,260,000","46,614,000","31,124,000","53,236,000","72,690,000","61,424,000","46,673,000","56,731,000","59,342,000","70,730,000","67,773,000","80,443,000","82,111,000","74,577,000","64,262,000","56,470,000","66,123,000","62,271,000","114,576,000","69,125,000","63,501,000","56,314,000","59,351,000","53,040,000","49,154,000","46,675,000","46,819,000","50,262,000","110,541,000","24,259,000","23,664,000","24,596,000","19,744,000","22,461,000","27,899,000","18,324,000","23,645,000","17,646,000","13,121,000","10,677,000","881,000","8,881,000","8,881,000"
	OperatingRevenue,"913,520,000","257,420,000","214,449,000","219,379,000","222,272,000","221,596,000","433,927,000","202,797,000","137,631,000","117,665,000","90,518,000","57,867,000","75,115,000","56,567,000","204,282,000","72,365,000","63,954,000","65,532,000","126,647,000","88,508,000","91,322,000","67,255,000","70,135,000","62,433,000","67,020,000","59,977,000","61,836,000","67,426,000","64,188,000","79,850,000","59,924,000","93,334,000","37,213,000","88,336,000","83,234,000","26,734,000","32,225,000","26,715,000","1,734,000","72,690,000","61,424,000","46,673,000","56,731,000","59,342,000","70,730,000","67,773,000","80,443,000","82,111,000","74,577,000","64,262,000","56,470,000","66,123,000","62,271,000","114,576,000","69,125,000","63,501,000","56,314,000","59,351,000","53,040,000","49,154,000","46,675,000","46,819,000","50,262,000","110,541,000","24,259,000","23,664,000","24,596,000","19,744,000","22,461,000","27,899,000","18,324,000","23,645,000","17,646,000","13,121,000","10,677,000","8,881,000","8,881,000","8,881,000"
CostOfRevenue,"126,323,000","27,697,000","39,194,000","32,549,000","26,884,000","28,132,000","33,023,000","34,070,000","9,680,000","1,584,000","2,219,000","1,505,000","2,529,000","2,207,000","3,884,000","5,003,000","2,080,000","2,324,000","1,938,000","1,667,000","1,303,000","1,400,000","313,000","99,000","52,000","87,000","196,000","62,000","166,000","142,000","156,000","243,000","449,000","597,000","837,000","850,000","1,014,000","7,942,000","12,261,000","16,748,000","5,597,000","5,760,000","7,026,000","5,594,000","5,361,000","5,512,000","5,304,000","5,492,000","5,788,000","5,193,000","5,030,000","3,941,000","3,902,000","4,098,000","3,945,000","4,074,000","4,395,000","4,332,000","3,791,000","3,603,000","5,612,000","4,702,000","5,736,000","6,201,000","3,990,000","3,432,000","4,004,000","3,059,000","3,287,000","2,963,000","3,116,000","2,610,000","2,037,000","1,850,000","1,844,000",,,
GrossProfit,"787,197,000","229,723,000","175,255,000","186,830,000","195,388,000","193,464,000","400,904,000","168,727,000","127,951,000","116,081,000","88,299,000","56,362,000","72,586,000","54,360,000","200,398,000","67,362,000","61,874,000","63,208,000","124,709,000","86,841,000","90,019,000","65,855,000","69,822,000","62,334,000","66,968,000","59,890,000","61,640,000","67,364,000","64,022,000","79,708,000","59,768,000","93,091,000","36,764,000","87,739,000","55,533,000","36,410,000","45,600,000","23,182,000","40,975,000","55,942,000","55,827,000","40,913,000","49,705,000","53,748,000","65,369,000","62,261,000","75,139,000","76,619,000","68,789,000","59,069,000","51,440,000","62,182,000","58,369,000","110,478,000","65,180,000","59,427,000","51,919,000","55,019,000","49,249,000","45,551,000","41,063,000","42,117,000","44,526,000","104,340,000","20,269,000","20,232,000","20,592,000","16,685,000","19,174,000","24,936,000","15,208,000","21,035,000","15,609,000","11,271,000","8,833,000",,,
OperatingExpense,"719,953,000","175,001,000","184,542,000","180,577,000","179,832,000","180,532,000","204,841,000","179,163,000","141,799,000","89,451,000","92,088,000","80,362,000","79,671,000","83,067,000","92,054,000","79,481,000","82,845,000","88,383,000","91,586,000","87,604,000","87,467,000","95,772,000","66,799,000","27,165,000","27,524,000","27,185,000","25,011,000","24,649,000","23,676,000","23,060,000","22,603,000","25,214,000","25,102,000","23,968,000","38,374,000","38,285,000","44,812,000","51,199,000","51,988,000","48,625,000","56,031,000","51,548,000","40,595,000","39,122,000","48,768,000","44,073,000","24,342,000","44,553,000","42,835,000","41,668,000","13,975,000","42,301,000","39,669,000","42,751,000","-31,149,000","62,981,000","49,636,000","49,670,000","33,136,000","27,575,000","26,622,000","24,507,000","23,692,000","25,433,000","23,501,000","17,746,000","11,211,000","9,818,000","7,982,000","6,803,000","7,877,000","6,464,000","6,583,000","6,558,000","14,099,000",,,
	SellingGeneralAndAdministration,"269,101,000","70,446,000","68,331,000","62,627,000","67,668,000","67,430,000","76,770,000","63,785,000","68,195,000","37,803,000","34,828,000","28,847,000","28,653,000","30,569,000","34,645,000","28,084,000","30,476,000","34,702,000","36,447,000","33,995,000","33,003,000","41,205,000","37,314,000","12,491,000","11,166,000","11,094,000","10,560,000","10,912,000","11,119,000","10,996,000","14,206,000","14,887,000","14,995,000","15,321,000","16,148,000","17,433,000","24,642,000","25,250,000","24,237,000","24,010,000","31,161,000","28,103,000","20,707,000","20,432,000","29,983,000","25,460,000","5,166,000","23,784,000","24,495,000","25,855,000","-1,654,000","25,521,000","22,820,000","26,121,000","-47,803,000","47,083,000","34,742,000","35,517,000","22,716,000","17,655,000","17,789,000","16,154,000","16,218,000","20,116,000","20,105,000","13,870,000","9,135,000","7,936,000","6,432,000","5,298,000","6,336,000","4,974,000","4,728,000","4,337,000",,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,699,000","31,161,000","28,103,000",,,"29,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,699,000","31,161,000","28,103,000",,,"29,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"236,344,000","59,370,000","63,828,000","58,766,000","54,408,000","55,223,000","70,589,000","57,731,000","38,227,000","29,139,000","33,233,000","26,369,000","25,704,000","27,039,000","30,532,000","24,189,000","25,170,000","26,515,000","27,684,000","25,840,000","26,313,000","26,012,000","15,741,000","8,622,000","10,306,000","10,069,000","8,400,000","8,551,000","7,866,000","7,368,000","8,397,000","10,327,000","10,107,000","8,647,000","22,226,000","20,852,000","20,170,000","25,949,000","27,751,000","24,615,000","24,870,000","23,445,000","19,888,000","18,690,000","18,785,000","18,613,000","19,176,000","20,769,000","18,340,000","15,813,000","15,629,000","16,780,000","16,849,000","16,630,000","16,654,000","15,898,000","14,894,000","14,153,000","10,420,000","9,920,000","8,833,000","8,353,000","7,474,000","5,317,000","3,396,000","3,876,000","2,076,000","1,882,000","1,550,000","1,505,000","1,541,000","1,490,000","1,855,000","2,221,000","1,959,000",,,
	DepreciationAmortizationDepletionIncomeStatement,"214,508,000","45,185,000","52,383,000","59,184,000","57,756,000","57,879,000","57,482,000","57,647,000","35,377,000","22,509,000","24,027,000","25,146,000","25,314,000","25,459,000","26,877,000","27,208,000","27,199,000","27,166,000","27,455,000","27,769,000","28,151,000","28,555,000","13,744,000","6,052,000","6,052,000","6,022,000","6,051,000","5,186,000","4,691,000","4,696,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
