name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"866,392,182","773,913,282","837,259,632","1,434,946,721","1,403,731,831","1,388,604,512","1,584,751,248"
EnterpriseValue,"970,793,182","874,229,282","946,413,632","1,542,098,721","1,489,702,831","1,585,139,512","1,772,951,248"
PeRatio,,,,,"1,167.373",,
ForwardPeRatio,"17.422","16.584","16.584","25.641","34.364","28.818",
PsRatio,"3.278","2.971","3.542","6.152","6.581","6.209",
PbRatio,"3.527","3.199","3.54","5.985","5.979","11.971",
EnterprisesValueRevenueRatio,"3.732","13.247","14.113","24.455","23.282","28.688","32.831"
EnterprisesValueEBITDARatio,"21.098","62.05","69.162","111.998","333.118","124.853","197.653"
