name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		PrepaidAssets,"54,835,000","35,932,000","46,132,000","40,281,000","26,038,000","22,058,000","42,478,000","30,070,000","47,221,000","30,956,000","21,310,000","29,645,000","33,294,000","36,563,000","23,058,000","28,799,000","17,416,000","20,048,000","16,316,000","14,184,000","10,769,000","9,821,000","13,891,000","22,122,000","12,094,000","12,782,000","12,352,000","13,024,000","11,092,000","11,817,000","8,160,000","12,154,000","11,182,000","11,035,000","9,300,000","11,295,000","10,306,000","14,254,000","18,145,000","22,101,000","14,793,000","33,243,000","35,620,000","15,641,000","19,194,000","15,341,000","13,830,000","12,601,000","8,104,000","11,929,000","10,551,000","10,130,000","5,809,000","6,464,000","4,312,000","5,461,000","3,830,000","4,423,000","4,818,000","7,125,000","3,133,000","4,120,000","4,578,000","3,574,000","3,728,000","3,714,000","4,721,000","2,788,000","1,531,000","1,507,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,833,000","13,890,000","12,713,000","11,381,000","11,152,000","9,817,000","9,655,000","9,251,000","11,098,000","9,898,000","9,283,000","7,671,000","8,630,000","7,506,000","8,922,000","7,269,000","7,745,000","6,516,000","6,130,000","5,941,000","5,782,000","5,865,000","5,483,000","4,370,000","5,413,000","5,360,000","5,560,000","4,959,000","4,155,000","3,092,000","2,331,000","2,946,000","3,107,000","2,901,000","2,953,000","1,935,000","980,000","998,000","617,000","152,000",,"274,000","542,000","396,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,833,000","13,890,000","12,713,000","11,381,000","11,152,000","9,817,000","9,655,000","9,251,000","11,098,000","9,898,000","9,283,000","7,671,000","8,630,000","7,506,000","8,922,000","7,269,000","7,745,000","6,516,000","6,130,000","5,941,000","5,782,000","5,865,000","5,483,000","4,370,000","5,413,000","5,360,000","5,560,000","4,959,000","4,155,000","3,092,000","2,331,000","2,946,000","3,107,000","2,901,000","2,953,000","1,935,000","980,000","998,000","617,000","152,000",,"274,000","542,000","396,000"
		OtherCurrentAssets,"34,538,000","24,801,000","21,320,000","18,749,000","23,561,000","25,664,000","26,231,000","26,698,000","20,217,000","21,852,000","22,140,000","21,310,000","19,422,000","20,899,000","18,139,000","17,300,000","8,302,000","12,177,000","7,331,000","6,087,000","6,289,000","5,796,000","6,421,000","6,987,000","6,265,000","5,835,000","6,119,000","5,430,000","4,597,000","3,777,000","4,205,000","4,137,000","4,186,000","4,449,000","4,774,000","3,942,000","3,893,000","2,949,000","3,274,000","2,905,000","3,634,000","4,363,000","4,148,000","3,961,000","0","0","0","0","0","0","450,000","450,000","450,000","0","436,000","436,000","556,000","556,000","678,000","467,000","374,000","1,171,000","948,000","935,000","1,713,000","869,000","2,975,000","4,019,000","0","0"
	TotalNonCurrentAssets,"2,458,300,000","2,462,479,000","2,261,087,000","1,857,458,000","1,839,179,000","1,836,332,000","1,800,680,000","1,792,318,000","1,772,789,000","1,760,021,000","1,724,830,000","1,672,051,000","1,647,535,000","1,561,810,000","1,543,581,000","1,531,234,000","596,974,000","592,737,000","573,441,000","506,900,000","475,593,000","464,330,000","453,907,000","446,108,000","437,669,000","427,224,000","362,955,000","355,909,000","356,979,000","356,387,000","357,918,000","349,357,000","353,316,000","292,671,000","294,026,000","293,732,000","284,924,000","266,164,000","266,080,000","258,545,000","258,452,000","258,111,000","257,930,000","259,456,000","257,592,000","250,157,000","238,667,000","233,135,000","215,677,000","210,855,000","191,088,000","181,592,000","174,957,000","162,191,000","134,924,000","127,544,000","107,959,000","91,988,000","90,171,000","73,609,000","69,772,000","62,643,000","61,336,000","43,094,000","38,453,000","37,903,000","29,004,000","23,284,000","15,523,000","14,692,000"
		NetPPE,"268,627,000","267,358,000","262,459,000","250,515,000","240,856,000","238,412,000","231,196,000","224,242,000","203,700,000","193,360,000","179,715,000","164,726,000","167,845,000","79,563,000","66,315,000","64,898,000","46,249,000","46,453,000","47,562,000","43,885,000","43,088,000","43,251,000","44,130,000","45,894,000","38,191,000","38,096,000","38,255,000","34,765,000","35,309,000","34,787,000","33,798,000","32,929,000","31,273,000","31,052,000","30,561,000","30,062,000","29,037,000","29,531,000","29,374,000","27,909,000","27,618,000","28,182,000","27,901,000","29,190,000","28,633,000","26,862,000","28,259,000","24,219,000","21,784,000","21,361,000","20,058,000","18,338,000","17,715,000","16,348,000","14,623,000","14,610,000","14,440,000","12,523,000","12,609,000","12,068,000","12,006,000","11,705,000","11,396,000","11,110,000","10,688,000","10,224,000","9,990,000","6,826,000","6,267,000","6,176,000"
			GrossPPE,"370,270,000","365,752,000","356,803,000","341,167,000","327,377,000","321,133,000","309,819,000","298,728,000","277,663,000","262,801,000","245,934,000","227,080,000","226,777,000","134,816,000","119,119,000","114,071,000","92,444,000","90,018,000","89,438,000","82,996,000","79,702,000","78,477,000","85,102,000","84,928,000","79,208,000","77,003,000","81,897,000","82,638,000","81,093,000","79,470,000","79,820,000","77,187,000","73,748,000","71,987,000","69,881,000","67,620,000","64,984,000","63,862,000","61,984,000","58,804,000","57,389,000","56,255,000","30,030,000","47,841,000","45,686,000","42,191,000","41,808,000","35,920,000","38,184,000","36,392,000",,,,"27,252,000","22,409,000","22,396,000","22,226,000","20,309,000","17,731,000","17,190,000","17,128,000","16,827,000","14,544,000","14,258,000","13,836,000","13,372,000","11,543,000","8,379,000","7,820,000","7,729,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"7,339,000",,,,"7,339,000",,,,"7,339,000",,,,"6,750,000",,,,"2,033,000",,,,"2,033,000",,,,"2,033,000",,,,"543,000",,,,"673,000",,,,"673,000",,,,"673,000",,,,"818,000",,,,"667,000",,,,"342,000",,,,"135,000",,,,"135,000",,,,"137,000",,,,"56,000"
				BuildingsAndImprovements,,"105,431,000",,,,"40,766,000",,,,"36,142,000",,,,"35,474,000",,,,"14,166,000",,,,"11,363,000",,,,"10,026,000",,,,"9,238,000",,,,"8,997,000",,,,"6,109,000",,,,"6,275,000",,,,"3,889,000",,,,"4,385,000",,,,"3,719,000",,,,"3,079,000",,,,"2,891,000",,,,"2,377,000",,,,"1,849,000"
				MachineryFurnitureEquipment,,"136,630,000",,,,"124,378,000",,,,"107,463,000",,,,"91,847,000",,,,"73,039,000",,,,"63,991,000",,,,"61,571,000",,,,"66,028,000",,,,"58,180,000",,,,"53,564,000",,,,"49,307,000",,,,"37,484,000",,,,"31,340,000",,,,"23,191,000",,,,"17,095,000",,,,"13,801,000",,,,"10,858,000",,,,"5,824,000"
				OtherProperties,"370,270,000","113,764,000","356,803,000","341,167,000","327,377,000","100,411,000","309,819,000","298,728,000","277,663,000","95,828,000","245,934,000","227,080,000","226,777,000","745,000",,,,"780,000",,,,"1,090,000",,,,"3,373,000",,,,"3,661,000",,,,"4,137,000",,,,"3,516,000",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				ConstructionInProgress,,"2,588,000",,,,"48,239,000",,,,"16,029,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-101,643,000","-98,394,000","-94,344,000","-90,652,000","-86,521,000","-82,721,000","-78,623,000","-74,486,000","-73,963,000","-69,441,000","-66,219,000","-62,354,000","-58,932,000","-55,253,000","-52,804,000","-49,173,000","-46,195,000","-43,565,000","-41,876,000","-39,111,000","-36,614,000","-35,226,000","-40,972,000","-39,034,000","-41,017,000","-38,907,000","-43,642,000","-47,873,000","-45,784,000","-44,683,000","-46,022,000","-44,258,000","-42,475,000","-40,935,000","-39,320,000","-37,558,000","-35,947,000","-34,331,000","-32,610,000","-30,895,000","-29,771,000","-28,073,000","-2,129,000","-18,651,000","-17,053,000","-15,329,000","-13,549,000","-11,701,000","-16,400,000","-15,031,000",,,,"-10,904,000","-7,786,000","-7,786,000","-7,786,000","-7,786,000","-5,122,000","-5,122,000","-5,122,000","-5,122,000","-3,148,000","-3,148,000","-3,148,000","-3,148,000","-1,553,000","-1,553,000","-1,553,000","-1,553,000"
		GoodwillAndOtherIntangibleAssets,"2,145,477,000","2,148,428,000","1,953,888,000","1,573,364,000","1,573,659,000","1,574,502,000","1,546,090,000","1,544,693,000","1,545,061,000","1,525,528,000","1,520,744,000","1,484,943,000","1,456,953,000","1,459,096,000","1,453,643,000","1,443,914,000","531,484,000","527,211,000","523,468,000","460,145,000","425,671,000","409,323,000","407,419,000","397,850,000","397,103,000","387,099,000","322,793,000","319,241,000","319,798,000","319,704,000","322,206,000","313,435,000","258,405,000","257,077,000","258,092,000","253,793,000","250,481,000","231,192,000","231,259,000","225,433,000","225,625,000","224,120,000","224,316,000","224,536,000","220,556,000","211,389,000","208,240,000","200,147,000","191,737,000","186,325,000","168,410,000","160,099,000","153,272,000","142,547,000","113,940,000","109,474,000","81,152,000","76,282,000","74,372,000","57,818,000","54,207,000","47,943,000","44,772,000","29,400,000","26,155,000","26,103,000","18,149,000","16,052,000","6,529,000","6,429,000"
			Goodwill,"1,747,504,000","1,748,426,000","1,603,360,000","1,259,726,000","1,259,127,000","1,259,147,000","1,235,123,000","1,234,145,000","1,234,191,000","1,219,972,000","1,216,227,000","1,188,227,000","1,164,999,000","1,161,717,000","1,152,232,000","1,118,777,000","396,642,000","392,601,000","392,689,000","345,179,000","319,045,000","307,317,000","305,739,000","297,160,000","296,240,000","290,694,000","242,062,000","240,214,000","240,294,000","240,019,000","242,218,000","229,462,000","196,358,000","194,893,000","194,893,000","190,258,000","189,153,000","169,150,000","168,984,000","164,731,000","164,731,000","164,731,000","164,731,000","164,755,000","162,804,000","157,338,000","154,897,000","149,546,000","142,659,000","139,474,000","130,285,000","124,141,000","120,713,000","112,572,000","95,156,000","94,312,000","66,985,000","62,227,000","64,875,000","48,319,000","44,913,000","39,681,000","38,540,000","29,400,000","26,155,000",,,,,
			OtherIntangibleAssets,"397,973,000","400,002,000","350,528,000","313,638,000","314,532,000","315,355,000","310,967,000","310,548,000","310,870,000","305,556,000","304,517,000","296,716,000","291,954,000","297,379,000","301,411,000","325,137,000","134,842,000","134,610,000","130,779,000","114,966,000","106,626,000","102,006,000","101,680,000","100,690,000","100,863,000","96,405,000","80,731,000","79,027,000","79,504,000","79,685,000","79,988,000","83,973,000","62,047,000","62,184,000","63,199,000","63,535,000","61,328,000","62,042,000","62,275,000","60,702,000","60,894,000","59,389,000","59,585,000","59,781,000","57,752,000","54,051,000","53,343,000","50,601,000","49,078,000","46,851,000","38,125,000","35,958,000","32,559,000","29,975,000","18,784,000","15,162,000","14,167,000","14,055,000","9,497,000","9,499,000","9,294,000","8,262,000","6,232,000",,,"26,103,000","18,149,000","16,052,000","6,529,000","6,429,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"44,196,000","46,693,000","44,740,000","33,579,000","24,664,000","23,418,000","23,394,000","23,383,000","24,028,000","41,133,000","24,371,000","22,382,000","22,737,000","23,151,000","23,623,000","22,422,000","19,241,000","19,073,000","2,411,000","2,870,000","6,834,000","11,756,000","2,358,000","2,364,000","2,375,000","2,029,000","1,907,000","1,903,000","1,872,000","1,896,000","1,914,000","2,993,000","63,638,000","4,542,000","5,373,000","9,877,000","5,406,000","5,441,000","5,447,000","5,203,000","5,209,000","5,809,000","5,713,000","5,730,000","8,403,000","11,906,000","2,168,000","8,769,000","2,156,000","3,169,000","2,620,000","3,155,000","3,970,000","3,296,000","6,361,000","3,460,000","12,367,000","3,183,000","3,190,000","3,723,000","3,559,000","2,995,000","5,168,000","2,584,000","1,610,000","1,576,000","865,000","406,000","2,727,000","2,087,000"
TotalLiabilitiesNetMinorityInterest,"1,295,733,000","1,226,021,000","996,493,000","682,472,000","878,171,000","870,000,000","884,750,000","798,996,000","706,337,000","633,044,000","615,934,000","581,808,000","598,228,000","504,241,000","514,070,000","517,175,000","290,556,000","287,111,000","278,478,000","227,290,000","222,962,000","212,519,000","224,358,000","241,836,000","216,467,000","208,261,000","219,329,000","169,608,000","161,722,000","170,144,000","180,819,000","189,841,000","167,520,000","126,342,000","124,287,000","131,794,000","117,689,000","114,680,000","104,882,000","94,246,000","93,512,000","118,294,000","127,986,000","70,490,000","70,895,000","81,817,000","84,897,000","83,752,000","87,169,000","84,673,000","59,489,000","56,512,000","61,257,000","66,579,000","46,771,000","43,671,000","35,686,000","28,105,000","29,898,000","25,911,000","32,038,000","26,909,000","31,926,000","25,659,000","23,203,000","22,715,000","24,266,000","20,479,000","34,553,000","29,627,000"
	CurrentLiabilities,"343,351,000","408,790,000","441,103,000","489,611,000","701,515,000","681,436,000","662,120,000","582,990,000","252,409,000","230,972,000","244,449,000","224,771,000","234,026,000","206,112,000","228,564,000","220,005,000","126,128,000","102,252,000","107,993,000","94,998,000","99,177,000","80,467,000","87,032,000","91,306,000","80,499,000","70,166,000","72,247,000","76,443,000","64,550,000","60,842,000","70,102,000","74,797,000","52,496,000","59,646,000","55,231,000","62,360,000","51,699,000","55,210,000","50,946,000","57,959,000","52,061,000","57,536,000","49,116,000","49,723,000","51,238,000","51,465,000","50,772,000","50,431,000","54,327,000","46,989,000","46,629,000","43,996,000","49,582,000","49,110,000","37,243,000","26,621,000","27,508,000","21,952,000","24,326,000","20,096,000","26,375,000","21,607,000","25,985,000","20,239,000","17,956,000","17,521,000","17,461,000","17,681,000","15,167,000","10,606,000"
		PayablesAndAccruedExpenses,"193,675,000","204,097,000","166,938,000","146,526,000","197,848,000","176,510,000","187,051,000","158,729,000","185,483,000","171,083,000","183,289,000","165,748,000","177,673,000","165,563,000","182,556,000","181,056,000","112,308,000","89,516,000","98,208,000","81,113,000","87,146,000","69,524,000","75,310,000","78,719,000","69,147,000","60,289,000","62,317,000","67,492,000","56,394,000","54,053,000","62,997,000","67,962,000","45,772,000","53,535,000","48,363,000","56,099,000","45,529,000","49,766,000","25,975,000","28,698,000","52,061,000","31,965,000","49,116,000","49,723,000","48,079,000","51,465,000","50,410,000","50,015,000","53,940,000","46,602,000","46,202,000","43,533,000","49,059,000","48,527,000","8,595,000","9,424,000","7,938,000","6,103,000","5,666,000","4,787,000","5,268,000","5,903,000","5,161,000","4,527,000","4,347,000","6,474,000","4,713,000","5,667,000","3,310,000","3,349,000"
			Payables,"193,675,000","204,097,000","166,938,000","146,526,000","197,848,000","176,510,000","187,051,000","158,729,000","185,483,000","171,083,000","183,289,000","165,748,000","177,673,000","165,563,000","182,556,000","181,056,000","112,308,000","89,516,000","98,208,000","81,113,000","87,146,000","69,524,000","75,310,000","78,719,000","69,147,000","60,289,000","62,317,000","67,492,000","56,394,000","54,053,000","62,997,000","67,962,000","45,772,000","53,535,000","48,363,000","56,099,000","45,529,000","49,766,000","25,975,000","28,698,000","52,061,000","31,965,000","49,116,000","49,723,000","48,079,000","51,465,000","50,410,000","50,015,000","53,940,000","46,602,000","46,202,000","43,533,000","49,059,000","48,527,000","8,595,000","9,424,000","7,938,000","6,103,000","5,666,000","4,787,000","5,268,000","5,903,000","5,161,000","4,527,000","4,347,000","6,474,000","4,713,000","5,667,000","3,310,000","3,349,000"
				AccountsPayable,"103,151,000","98,118,000","83,159,000","56,888,000","63,975,000","64,864,000","73,508,000","70,138,000","75,215,000","83,572,000","76,458,000","79,038,000","70,698,000","77,135,000","63,741,000","76,800,000","51,803,000","39,750,000","40,355,000","38,513,000","34,569,000","26,805,000","28,511,000","24,471,000","24,912,000","24,586,000","22,269,000","23,444,000","20,301,000","19,278,000","19,959,000","18,718,000","17,587,000","17,217,000","19,254,000","20,249,000","17,647,000","14,897,000","22,734,000","25,457,000","48,820,000","28,731,000","45,854,000","46,520,000",,,,,"51,803,000","46,602,000","46,202,000","43,533,000","44,093,000","37,845,000","8,595,000","9,424,000","7,938,000","6,103,000","5,666,000","4,787,000","5,268,000","5,903,000","5,161,000","4,527,000","4,347,000","6,474,000","4,713,000","5,667,000","3,310,000","3,349,000"
				TotalTaxPayable,,"0","0","0","22,382,000","21,464,000",,,,,,,,,"877,000",,,,"0","0","3,663,000","3,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,137,000","0","0","0","4,966,000","10,682,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,,"0","0","0","22,382,000","21,464,000",,,,,,,,,"877,000",,,,"0","0","3,663,000","3,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,137,000","0","0","0","4,966,000","10,682,000",,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,"4,375,000",,,,,,,,,,,,,,"4,459,000",,"3,746,000","3,664,000","4,391,000","3,975,000","4,174,000","4,301,000","4,979,000","3,241,000","3,241,000","3,241,000","3,234,000","3,262,000","3,203,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"90,524,000","105,979,000","83,779,000","89,638,000","111,491,000","90,182,000","113,543,000","88,591,000","110,268,000","87,511,000","106,831,000","86,710,000","106,975,000","88,428,000","117,938,000","104,256,000","60,505,000","49,766,000","57,853,000","42,600,000","48,914,000","39,220,000","46,799,000","54,248,000","44,235,000","35,703,000","40,048,000","44,048,000","36,093,000","34,775,000","43,038,000","49,244,000","28,185,000","36,318,000","29,109,000","35,850,000","27,882,000","34,869,000","4,954,000","4,888,000","26,167,000",,"22,925,000","29,254,000",,,,,"33,667,000",,,,"28,170,000","22,423,000","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0"
