name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-323,125,000","50,555,000","-191,551,000","-125,992,000","-56,137,000","-24,832,000","-58,308,000","61,849,000"
	CashFlowFromContinuingOperatingActivities,"-323,125,000","50,555,000","-191,551,000","-125,992,000","-56,137,000","-24,832,000","-58,308,000","61,849,000"
		NetIncomeFromContinuingOperations,"-298,139,000","-60,704,000","-111,460,000","-87,199,000","-38,776,000","-23,532,000","-12,496,000","-1,106,000"
		DepreciationAmortizationDepletion,"5,800,000","1,493,000","1,427,000","1,618,000","1,262,000","1,162,000","1,070,000","769,000"
			DepreciationAndAmortization,"5,800,000","1,493,000","1,427,000","1,618,000","1,262,000","1,162,000","1,070,000","769,000"
		DeferredTax,,,,"-1,346,000",,,,"270,000"
			DeferredIncomeTax,,,,"-1,346,000",,,,"270,000"
		ProvisionandWriteOffofAssets,,,"9,185,000","17,519,000",,,"-1,399,000",
		StockBasedCompensation,,"2,728,000","24,877,000",,,"0","0",
		OtherNonCashItems,,"-11,786,000","137,000",,,,,
		ChangeInWorkingCapital,"-88,612,000","128,009,000","-115,717,000","-56,584,000","-44,320,000","-2,003,000","-45,483,000","61,916,000"
			ChangeInReceivables,"-50,063,000","-53,111,000","-9,456,000","27,023,000","-14,519,000","18,616,000","-31,724,000","-37,801,000"
				ChangesInAccountReceivables,"-71,850,000","-70,098,000","-9,472,000","14,792,000","-7,072,000","-26,381,000","4,094,000","12,389,000"
			ChangeInInventory,"-24,165,000","93,888,000","-56,086,000","-46,728,000","-15,239,000","-163,494,000","-141,213,000","13,884,000"
			ChangeInPrepaidAssets,"-59,460,000","-34,934,000","-30,845,000","4,394,000","1,925,000","-7,965,000","-5,219,000","27,212,000"
			ChangeInPayablesAndAccruedExpense,"67,506,000","13,197,000","-53,249,000","44,319,000","63,239,000","93,533,000","106,525,000","19,033,000"
				ChangeInPayable,"59,209,000","-1,019,000","-76,276,000","152,160,000","-15,656,000","153,792,000","-3,966,000","14,768,000"
					ChangeInTaxPayable,"15,904,000","-489,000","4,872,000","6,895,000","4,626,000","-1,226,000","-3,340,000","-334,000"
						ChangeInIncomeTaxPayable,"15,904,000","-489,000","4,872,000","6,895,000","4,626,000","-1,226,000","-3,340,000","-334,000"
					ChangeInAccountPayable,"-15,363,000","28,818,000","-59,244,000","83,842,000","-68,779,000","86,204,000","-27,353,000","16,529,000"
				ChangeInAccruedExpense,"8,297,000","14,216,000","23,027,000","-107,841,000","78,895,000","-60,259,000","110,491,000","4,265,000"
			ChangeInOtherCurrentAssets,"-38,259,000","28,249,000","-35,505,000","-19,666,000","-11,337,000","-1,817,000","-733,000","-1,053,000"
			ChangeInOtherCurrentLiabilities,"1,915,000","3,670,000","-4,976,000","3,095,000","126,000","4,673,000","-3,728,000","-76,000"
			ChangeInOtherWorkingCapital,"13,914,000","77,050,000","74,400,000","-69,021,000","-68,515,000","54,451,000","30,609,000","40,717,000"
