name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
TotalAssets,"1,683,189,000","1,575,165,000","1,545,981,000","1,510,845,000","1,281,679,000","1,272,307,000","1,201,442,000","1,151,332,000","1,149,533,000","1,194,743,000","1,236,940,000","1,269,663,000","1,228,759,000","1,182,365,000","1,192,151,000","1,215,746,000","1,240,664,000","1,185,353,000","1,179,493,000","1,180,110,000","1,055,280,000","1,039,905,000","1,044,617,000","1,040,963,000","1,032,523,000","996,408,000","1,036,189,000","1,069,865,000","1,080,757,000","1,075,887,000","1,145,398,000","1,166,377,000","1,089,740,000","1,051,873,000","1,044,802,000","1,016,134,000","996,457,000","976,379,000","964,843,000","921,754,000","931,714,000","829,530,000","844,672,000","863,761,000","799,857,000","779,914,000","782,571,000","735,192,000","728,329,000","718,298,000","714,496,000","706,344,000","731,583,000","694,057,000","747,711,000","772,269,000","718,751,000","662,237,000","656,661,000","632,064,000","566,529,000","526,925,000","514,378,000","491,333,000","384,404,000","379,762,000","356,725,000","337,084,000","331,771,000","333,473,000","322,534,000","305,235,000","282,648,000","281,971,000","266,576,000","271,153,000","255,759,000","258,583,000","241,790,000","232,033,000","215,373,000","195,643,000","198,278,000","211,266,000","205,682,000","197,179,000","191,343,000","174,512,000","164,607,000","176,100,000","169,300,000","170,000,000","163,400,000","167,600,000","154,700,000","167,800,000","162,400,000","163,100,000","156,000,000","150,600,000","145,300,000","173,500,000","160,000,000","155,100,000","152,000,000","153,400,000","150,700,000","151,400,000","155,800,000","151,600,000","123,800,000","128,600,000","119,700,000","124,500,000","122,100,000","114,800,000","104,000,000","104,600,000","109,200,000","111,800,000","106,100,000","104,600,000","106,900,000","101,700,000","99,000,000","101,300,000","94,900,000","92,900,000","92,300,000"
	CurrentAssets,"833,585,000","724,647,000","728,130,000","691,266,000","635,250,000","619,254,000","602,539,000","549,341,000","543,055,000","567,444,000","617,567,000","649,126,000","605,702,000","579,879,000","589,765,000","639,953,000","641,851,000","589,131,000","582,251,000","579,626,000","494,879,000","483,819,000","477,430,000","473,727,000","464,173,000","438,134,000","476,229,000","489,459,000","499,618,000","469,539,000","526,710,000","538,578,000","509,304,000","472,354,000","477,098,000","457,287,000","444,180,000","428,917,000","451,094,000","437,485,000","436,095,000","400,483,000","409,870,000","410,336,000","385,364,000","370,455,000","371,794,000","348,127,000","329,292,000","311,593,000","312,385,000","307,362,000","336,575,000","317,660,000","352,283,000","368,623,000","323,954,000","309,479,000","312,555,000","316,264,000","255,783,000","217,790,000","211,589,000","219,575,000","207,653,000","203,020,000","186,525,000","178,404,000","169,948,000","166,142,000","161,575,000","146,451,000","127,074,000","128,041,000","118,861,000","124,789,000","110,762,000","113,009,000","107,750,000","121,064,000","108,806,000","109,583,000","108,052,000","121,026,000","113,448,000","101,961,000","100,499,000","100,813,000","92,732,000","104,200,000","106,700,000","108,900,000","101,900,000","106,300,000","117,400,000","132,600,000","127,700,000","128,500,000","115,300,000","110,100,000","106,000,000","131,500,000","120,400,000","113,800,000","109,500,000","109,300,000","106,700,000","107,300,000","111,100,000","106,200,000","81,800,000","86,700,000","77,800,000","81,800,000","80,200,000","71,300,000","61,300,000","62,000,000","67,800,000","70,200,000","64,200,000","61,000,000","67,100,000","61,800,000","58,300,000","61,600,000","56,900,000","54,600,000","53,700,000"
		CashCashEquivalentsAndShortTermInvestments,"38,581,000","40,536,000","75,952,000","81,597,000","118,331,000","130,787,000","114,480,000","43,083,000","39,987,000","64,405,000","47,805,000","40,991,000","54,364,000","59,173,000","41,173,000","70,044,000","67,370,000","67,233,000","60,129,000","55,095,000","70,651,000","104,331,000","78,981,000","71,582,000","74,642,000","81,561,000","84,898,000","63,034,000","69,593,000","59,141,000","77,420,000","87,680,000","102,137,000","134,553,000","118,065,000","77,088,000","74,666,000","103,338,000","95,717,000","86,250,000","98,936,000","153,337,000","128,055,000","94,173,000","102,790,000","140,070,000","122,149,000","92,938,000","69,700,000","86,875,000","71,229,000","38,271,000","45,201,000","46,934,000","60,827,000","42,835,000","33,623,000","65,252,000","59,642,000","63,778,000","34,496,000","33,956,000","29,996,000","32,931,000","69,378,000","88,124,000","57,412,000","41,005,000","41,075,000","50,604,000","61,543,000","28,848,000","12,665,000","29,962,000","18,064,000","10,712,000","5,152,000","20,133,000","10,539,000","10,577,000","5,070,000","23,749,000","11,591,000","7,494,000","3,789,000","9,631,000","11,991,000","15,125,000","10,540,000","36,800,000","35,300,000","31,500,000","30,200,000","17,000,000","30,400,000","34,100,000","28,000,000","23,200,000","8,300,000","13,400,000","3,500,000","23,000,000","43,700,000","23,000,000","17,600,000","32,100,000","27,700,000","17,700,000","23,400,000","38,900,000","36,000,000","33,500,000","24,800,000","39,100,000","29,400,000","9,700,000","3,900,000","16,200,000","18,200,000","8,700,000","9,000,000","16,500,000","18,300,000","6,500,000","8,800,000","17,100,000","12,200,000","4,700,000","4,100,000"
			CashAndCashEquivalents,"38,581,000","40,536,000","75,952,000","81,597,000","118,331,000","130,787,000","114,480,000","43,083,000","39,987,000","64,405,000","47,805,000","40,991,000","54,364,000","59,173,000","41,173,000","70,044,000","67,370,000","67,233,000","60,129,000","55,095,000","70,651,000","104,331,000","78,981,000","71,582,000","74,642,000","81,561,000","84,898,000","63,034,000","69,593,000","59,141,000","77,420,000","87,680,000","102,137,000","134,553,000","118,065,000","77,088,000","74,666,000","103,338,000","95,717,000","86,250,000","98,936,000","153,337,000","128,055,000","94,173,000","102,790,000","140,070,000","122,149,000","92,938,000","69,700,000","86,875,000","71,229,000","38,271,000","45,201,000","46,934,000","60,827,000","42,835,000","33,623,000","65,252,000","53,636,000","41,685,000","34,496,000","33,956,000","29,996,000","32,931,000","69,378,000","52,136,000","35,396,000","25,480,000","23,064,000","50,604,000","61,543,000","28,848,000","12,665,000","29,962,000","18,064,000","10,712,000","5,152,000","20,133,000","10,539,000","10,577,000","5,070,000","20,750,000","11,591,000","7,494,000","3,789,000","9,631,000","11,991,000","12,210,000","10,540,000","27,800,000","7,600,000","22,700,000","30,200,000","17,000,000","30,400,000","34,100,000","28,000,000","23,200,000","8,300,000","13,400,000","3,500,000","23,000,000","43,700,000","23,000,000","17,600,000","32,100,000","27,700,000","17,700,000","23,400,000","38,900,000","36,000,000","33,500,000","24,800,000","39,100,000","29,400,000","9,700,000","3,900,000","16,200,000","18,200,000","8,700,000","9,000,000","16,500,000","18,300,000","6,500,000","8,800,000","17,100,000","12,200,000","4,700,000","4,100,000"
				CashFinancial,,,,,,,,,,,,,,"56,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,,,,,,,,"2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,006,000","22,093,000",,,,,,"35,988,000","22,016,000","15,525,000","18,011,000",,,,,,,,,,,,,"2,999,000",,,,,,"2,915,000",,"9,000,000","27,700,000","8,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"229,736,000","196,173,000","218,175,000","226,074,000","179,439,000","159,827,000","171,843,000","183,210,000","167,590,000","173,327,000","198,052,000","220,815,000","180,584,000","172,899,000","193,429,000","206,542,000","192,771,000","171,007,000","176,286,000","190,650,000","154,701,000","145,999,000","152,093,000","161,972,000","151,173,000","127,251,000","131,767,000","154,133,000","155,087,000","143,787,000","167,849,000","176,110,000","147,101,000","115,127,000","130,813,000","147,945,000","130,884,000","102,918,000","118,795,000","127,092,000","119,511,000","78,435,000","101,654,000","121,708,000","98,930,000","70,829,000","78,807,000","90,614,000","91,056,000","62,847,000","75,287,000","89,113,000","89,467,000","68,048,000","98,891,000","116,515,000","99,513,000","64,972,000","72,349,000","80,939,000","69,412,000","52,679,000","53,178,000","62,327,000","42,446,000","30,165,000","41,647,000","47,249,000","35,299,000","39,312,000","25,835,000","37,286,000","33,023,000","29,194,000","34,302,000","39,311,000","30,864,000","31,711,000","33,951,000","40,970,000","35,225,000","27,486,000","28,036,000","36,678,000","31,893,000","31,568,000","24,500,000","23,139,000","21,895,000","18,000,000","18,500,000","20,400,000","16,700,000","16,000,000","8,400,000","18,900,000","18,300,000","17,000,000","21,600,000","26,700,000","26,500,000","25,100,000","19,800,000","25,600,000","26,100,000","22,500,000","21,100,000","31,900,000","28,600,000","21,900,000","12,100,000","18,800,000","18,600,000","12,800,000","21,700,000","22,700,000","17,400,000","14,100,000","18,700,000","25,900,000","19,400,000","13,500,000","21,000,000","24,500,000","18,700,000","17,300,000","21,200,000","21,800,000","20,100,000"
			AccountsReceivable,"229,736,000","196,173,000","218,175,000","226,074,000","179,439,000","159,827,000","171,843,000","183,210,000","167,590,000","173,327,000","198,052,000","220,815,000","180,584,000","172,899,000","193,429,000","206,542,000","192,771,000","171,007,000","176,286,000","190,650,000","154,701,000","145,999,000","152,093,000","161,972,000","151,173,000","127,251,000","131,767,000","154,133,000","155,087,000","143,787,000","167,849,000","176,110,000","147,101,000","115,127,000","130,813,000","147,945,000","130,884,000","106,066,000",,,,"78,435,000","101,654,000","121,708,000","98,930,000",,,,,,,,,"68,048,000","98,891,000","116,515,000","99,513,000","64,972,000","72,349,000","80,939,000","69,412,000","52,679,000","53,178,000","62,327,000","42,446,000","30,165,000","41,647,000","47,249,000","35,299,000","39,312,000","25,835,000","37,286,000","33,023,000","29,194,000","34,302,000","39,311,000","30,864,000","31,711,000","33,951,000","40,970,000","35,225,000","27,486,000","28,036,000","36,678,000","31,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"234,166,000","200,148,000","222,724,000","230,210,000","183,079,000","163,826,000","176,315,000","187,951,000","171,497,000","177,032,000","201,840,000","225,256,000","185,207,000","177,293,000","197,912,000","211,470,000","197,823,000","175,437,000","180,985,000","195,567,000","158,334,000","149,600,000","155,953,000","165,872,000","154,988,000","131,052,000","135,080,000","157,888,000","158,397,000","146,999,000","171,228,000","179,564,000","150,223,000","118,142,000","133,980,000","151,131,000","134,153,000",,,,,"81,399,000","104,520,000","124,736,000","101,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
