name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017
OperatingCashFlow,"21,836,000","-21,786,000","49,197,000","-15,947,697","10,373,095","-9,604,398","33,590,265","-5,143,008","12,586,370","-513,114","25,244,842","-13,397,984","-14,881,120","-8,160,105","7,215,867","-928,703","-7,706,740","-5,588,093","6,757,670","-715,545","-4,572,777","-4,209,685"
	CashFlowFromContinuingOperatingActivities,"21,836,000","-21,786,000","49,197,000","-15,947,697","10,373,095","-9,604,398","33,590,265","-5,143,008","12,586,370","-513,114","25,244,842","-13,397,984","-14,881,120","-8,160,105","7,215,867","-928,703","-7,706,740","-5,588,093","6,757,670","-715,545","-4,572,777","-4,209,685"
		NetIncomeFromContinuingOperations,"45,734,000","1,895,000","32,640,000","2,751,753","8,447,714","2,060,533","21,703,363","2,478,459","-1,106,924","-8,347,751","5,416,067","-6,748,310","-4,770,999","-9,101,777","8,439,110","-2,490,618","-6,969,600","-5,683,248","2,426,648","-2,176,831","-2,414,307","-3,337,308"
		OperatingGainsLosses,,,,,,,"-396","0",,,"0","0","-213,722","46,857","248,581","0","0","6,139",,,,
			GainLossOnSaleOfPPE,,,"464,000","0",,,"-396","0","5,487","0","0","0","-213,722","46,857","248,581","0","0","6,139",,,"0","0"
		DepreciationAmortizationDepletion,"8,101,000","2,661,000","2,111,000","1,725,753","1,602,543","2,419,704","1,579,388","1,853,922","1,543,902","1,635,660","1,508,990","1,377,659","1,205,795","1,065,618","620,742","1,084,180","758,684","670,145","693,038","835,819","338,534","347,108"
			DepreciationAndAmortization,"8,101,000","2,661,000","2,111,000","1,725,753","1,602,543","2,419,704","1,579,388","1,853,922","1,543,902","1,635,660","1,508,990","1,377,659","1,205,795","1,065,618","620,742","1,084,180","758,684","670,145","693,038","835,819","338,534","347,108"
				Depreciation,"7,773,000","2,575,000","2,033,000","1,641,825","1,522,792","1,956,383","1,495,704","1,588,959","1,457,723","1,557,289","1,436,483","1,309,994","1,131,708","1,016,035","560,459","1,024,250","718,502","631,991","652,672","770,508","286,210","286,801"
				AmortizationCashFlow,"328,000","86,000","78,000","83,928","79,751","463,321","83,684","264,963","86,179","78,371","72,507","67,665","74,087","49,583","60,283","59,930","40,182","38,154","40,366","65,311","52,324","60,307"
					AmortizationOfIntangibles,"328,000","86,000","78,000","83,928","79,751","463,321","83,684","264,963","86,179","78,371","72,507","67,665","74,087","49,583","60,283","59,930","40,182","38,154","40,366","65,311","52,324","60,307"
		DeferredTax,"-9,313,000","523,000",,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-9,313,000","523,000",,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","10",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"6,368,000","1,163,000","3,009,000","1,110,812","1,084,716","654,472","2,042,769","1,063,445","677,106","898,077","1,224,610","627,879","170,536","3,222,563","460,176","515,738","2,038,865","295,239","935,345","15,209","0","0"
		OtherNonCashItems,"15,056,000","4,213,000","3,341,000","2,013,593","5,488,435","3,568,972","383,614","942,111","2,242,483","160,024","628,377","833,427","101,343","23,943","166,610","148,966","146,655","189,649","153,746","139,189","109,723","101,676"
		ChangeInWorkingCapital,"-45,128,000","-32,241,000","17,468,000","-23,549,618","-6,804,303","-18,308,079","7,636,357","-11,480,945","9,224,316","5,140,876","16,466,798","-9,488,639","-11,374,073","-3,417,309","-2,719,352","-186,969","-3,681,344","-1,066,017","2,352,353","471,069","-2,606,727","-1,321,161"
			ChangeInReceivables,"482,000","2,134,000","1,247,000","-2,431,101","-467,680","-2,382,219","2,717,954","-1,003,893","849,069","112,335","1,392,177","-3,000,148","-581,927","-1,043,903","-1,041,802","1,120,951","-652,355","-576,732","-747,872","-249,209","235,827","-1,035,417"
				ChangesInAccountReceivables,"482,000","2,134,000","1,247,000","-2,431,101","-467,680","-2,382,219","2,717,954","-1,003,893","849,069","112,335","1,392,177","-3,000,148","-581,927","-1,043,903","-1,041,802","1,120,951","-652,355","-576,732","-747,872","-249,209","235,827","-1,035,417"
			ChangeInInventory,"-65,795,000","-14,515,000","-12,692,000","-19,551,869","-19,035,711","-5,539,420","7,341,619","-16,743,710","-7,595,456","2,980,697","13,806,464","-9,549,418","-9,740,154","-4,762,440","-1,535,576","-4,378,819","-6,386,197","-2,212,240","-159,970","1,427,650","-2,035,024","-1,441,119"
			ChangeInPrepaidAssets,"-1,642,000","270,000","-3,625,000","705,581","1,007,090","-546,671","741,267","-5,176,975","208,528","2,166,595","665,516","-1,683,532","-688,613","-409,621","319,994","-459,402","-39,877","308,359","-1,998,430","-1,092,397","-532,314","-541,579"
			ChangeInPayablesAndAccruedExpense,"37,126,000","-10,359,000","29,930,000","6,434,753","11,120,615","-8,290,368","2,511,336","8,870,214","11,406,116","-3,204,128","2,376,228","2,870,360","-584,971","2,527,119","1,003,109","3,204,886","2,296,873","1,224,425","5,388,040","157,627","59,109","1,246,774"
			ChangeInOtherCurrentLiabilities,"-15,062,000","-4,062,000","-4,004,000","-2,044,675",,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-237,000","-5,709,000","6,612,000","-6,662,307","8,922,708","-1,549,401","-5,675,819","2,573,419","4,356,059","3,085,377","-1,773,587","1,874,099","221,592","271,536","-1,465,077","325,415","1,100,212","190,171","-129,415","227,398","-334,325","450,180"
InvestingCashFlow,"-19,448,000","-6,018,000","-4,647,000","-4,484,269","-4,298,755","-3,057,976","-1,883,437","-1,896,881","-2,923,763","-2,347,642","-3,666,549","-2,908,876","-2,067,191","-2,007,593","-2,485,508","-2,599,609","-3,423,745","-2,853,360","-1,398,014","-2,321,536","-2,255,104","-834,696"
	CashFlowFromContinuingInvestingActivities,"-19,448,000","-6,018,000","-4,647,000","-4,484,269","-4,298,755","-3,057,976","-1,883,437","-1,896,881","-2,923,763","-2,347,642","-3,666,549","-2,908,876","-2,067,191","-2,007,593","-2,485,508","-2,599,609","-3,423,745","-2,853,360","-1,398,014","-2,321,536","-2,255,104","-834,696"
		NetPPEPurchaseAndSale,"-18,861,000","-5,893,000","-4,501,000","-4,244,322","-4,222,559","-2,919,119","-1,702,248","-1,754,145","-2,775,176","-2,142,086","-3,442,155","-2,716,627","-1,887,610","-1,930,145","-2,311,183","-2,402,673","-3,259,666","-2,774,190","-1,296,005","-2,354,433","-2,159,322","-826,729"
			PurchaseOfPPE,"-18,861,000","-5,893,000","-4,501,000","-4,244,322","-4,222,559","-2,919,119","-1,702,248","-1,754,145","-2,775,176","-2,142,086","-3,442,155","-2,716,627","-2,187,610","-1,930,145","-2,311,183","-2,402,673","-3,259,666","-2,774,190","-1,296,005","-2,354,433","-2,159,322","-826,729"
			SaleOfPPE,,,,,,,"0","0",,,"0","0",,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"-587,000","-125,000","-146,000","-239,947","-76,196","-138,857","-181,189","-142,736","-148,587","-205,556","-224,394","-192,249","-179,581","-77,448","-174,325","-196,936","-164,079","-79,170","-102,009","32,897","-95,782","-7,967"
			PurchaseOfIntangibles,"-587,000","-125,000","-146,000","-239,947","-76,196","-138,857","-181,189","-142,736","-148,587","-205,556","-224,394","-192,249","-179,581","-77,448","-174,325","-196,936","-164,079","-79,170","-102,009","32,897","-95,782","-7,967"
FinancingCashFlow,"-3,749,000","-208,000","-20,000","-193,502","-3,327,171","61,673","-1,052,075","-109,021","-305,908","-199,512","-935,872","914","25,438,914","-3,191,505","-343,258","0","57,400,650","1,207,500","-1,818,388","7,897,920","6,423,638","5,343,773"
	CashFlowFromContinuingFinancingActivities,"-3,749,000","-208,000","-20,000","-193,502","-3,327,171","61,673","-1,052,075","-109,021","-305,908","-199,512","-935,872","914","25,438,914","-3,191,505","-343,258","0","57,400,650","1,207,500","-1,818,388","7,897,920","6,423,638","5,343,773"
		NetIssuancePaymentsOfDebt,"-42,000","0",,,"-41,558","41,673","0","0","0","0","0","0","0","-31,373","31,373","0","-1,500,000","1,499,595","-4,114,080","1,851,061","1,802,216","-2,832,099"
			NetLongTermDebtIssuance,,,,,,,"0","0","0","0","0","0","0","-31,373","31,373","0","-1,500,405","1,500,000","-4,114,080","1,851,061","-835,353","0"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,"1,500,000",,,,"0"
				LongTermDebtPayments,,,,,,,"0","0","0","0",,"0","0","-31,373",,"0","0","-405",,,"1,913,384","-2,748,737"
			NetShortTermDebtIssuance,"-42,000","0",,,"-41,558","41,673","0","0","0","0",,,,"-31,373","30,968","0","-1,499,595","1,499,595","-1,015,708","1,015,708","2,637,569","-2,832,099"
