name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,08/31/2020,06/30/2020,05/31/2020,03/31/2020,12/31/2019,08/31/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
				Leases,"195,355,000","193,572,000","189,499,000","189,094,000","187,896,000","186,456,000","181,556,000","181,556,000","170,685,000","170,685,000","165,843,000","164,071,000","160,850,000","155,532,000","171,859,000","170,498,000","134,776,000","133,821,000","131,739,000","128,613,000","126,718,000","124,918,000","123,011,000","120,726,000","116,893,000","115,172,000","113,027,000","111,071,000","104,735,000","102,950,000","100,917,000","99,804,000","96,325,000","91,300,000","91,035,000","90,508,000","84,953,000","84,460,000","83,108,000","80,279,000","79,961,000","79,626,000","79,273,000","79,518,000","79,192,000","81,797,000","81,106,000","83,451,000","82,917,000","82,670,000","82,643,000","83,190,000","84,082,000","83,159,000","83,483,000","83,362,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-329,290,000","-318,466,000","-311,335,000","-302,504,000","-292,074,000","-282,625,000","-273,994,000","-273,994,000","-267,490,000","-267,490,000","-259,131,000","-252,448,000","-254,669,000","-249,184,000","-260,252,000","-252,182,000","-247,165,000","-248,362,000","-243,249,000","-237,279,000","-236,086,000","-230,805,000","-225,350,000","-220,964,000","-216,913,000","-213,763,000","-209,070,000","-204,283,000","-206,373,000","-203,488,000","-199,801,000","-196,174,000","-207,411,000","-204,519,000","-200,848,000","-199,914,000","-199,138,000","-196,024,000","-194,317,000","-191,713,000","-193,582,000","-195,048,000","-191,217,000","-188,610,000","-187,647,000","-190,217,000","-188,050,000","-188,431,000","-182,996,000","-179,094,000","-176,246,000","-176,940,000","-173,955,000","-172,210,000","-170,913,000","-166,346,000","-165,628,000","-162,221,000","-163,212,000","-164,946,000","-166,166,000","-161,972,000","-157,636,000","-152,464,000","-148,292,000","-147,976,000","-145,029,000","-140,186,000","-138,926,000","-135,185,000","-132,079,000","-126,856,000","-131,326,000","-127,540,000","-120,634,000"
		GoodwillAndOtherIntangibleAssets,"112,943,000","110,592,000","106,405,000","103,767,000","99,728,000","96,367,000","93,693,000","93,693,000","92,350,000","92,350,000","89,264,000","88,233,000","84,597,000","83,171,000","81,078,000","78,728,000","74,759,000","74,244,000","71,399,000","68,246,000","64,277,000","61,577,000","57,289,000","56,314,000","52,125,000","50,523,000","46,076,000","44,602,000","40,312,000","38,287,000","37,102,000","36,859,000","34,809,000","33,331,000","30,852,000","31,062,000","29,685,000","29,103,000","27,988,000","27,985,000","26,908,000","25,471,000","25,227,000","24,825,000","24,079,000","25,263,000","24,702,000","25,144,000","24,401,000","23,024,000","21,794,000","20,839,000","20,639,000","20,902,000","21,156,000","21,347,000","21,209,000","23,395,000","27,738,000","64,041,000","33,027,000","35,014,000","36,154,000","37,461,000","39,114,000","40,571,000","22,063,000","22,084,000","23,428,000","22,685,000","22,610,000","22,955,000","23,780,000","23,776,000","50,629,000"
			Goodwill,"16,153,000","15,034,000","15,034,000","15,034,000","15,034,000","15,061,000","15,061,000","15,061,000","15,061,000","15,061,000","15,061,000","15,093,000","13,542,000","13,542,000","14,919,000","14,919,000","14,919,000","15,351,000","15,423,000","15,423,000","16,058,000","16,058,000","16,058,000","16,058,000","16,097,000","16,097,000","16,097,000","16,097,000","16,176,000","16,176,000","16,297,000","16,297,000","16,109,000","16,109,000","16,109,000","16,598,000","16,598,000","16,598,000","16,598,000","16,598,000","16,598,000","16,598,000","16,598,000","16,649,000","16,666,000","16,935,000","16,935,000","17,356,000","17,391,000","17,391,000","17,410,000","17,606,000","17,568,000","17,592,000","17,675,000","17,675,000","18,206,000","18,405,000","19,771,000","20,772,000","20,772,000","20,935,000","21,087,000","21,319,000","21,343,000","21,908,000",,,,,,,,,"23,432,000"
			OtherIntangibleAssets,"96,790,000","95,558,000","91,371,000","88,733,000","84,694,000","81,306,000","78,632,000","78,632,000","77,289,000","77,289,000","74,203,000","73,140,000","71,055,000","69,629,000","66,159,000","63,809,000","59,840,000","58,893,000","55,976,000","52,823,000","48,219,000","45,519,000","41,231,000","40,256,000","36,028,000","34,426,000","29,979,000","28,505,000","24,136,000","22,111,000","20,805,000","20,562,000","18,700,000","17,222,000","14,743,000","14,464,000","13,087,000","12,505,000","11,390,000","11,387,000","10,310,000","8,873,000","8,629,000","8,176,000","7,413,000","8,328,000","7,767,000","7,788,000","7,010,000","5,633,000","4,384,000","3,233,000","3,071,000","3,310,000","3,481,000","3,672,000","3,003,000","4,990,000","7,967,000","43,269,000","12,255,000","14,079,000","15,067,000","16,142,000","17,771,000","18,663,000","22,063,000","22,084,000","23,428,000","22,685,000","22,610,000","22,955,000","23,780,000","23,776,000","27,197,000"
		InvestmentsAndAdvances,"125,840,000","141,273,000","82,500,000","82,500,000","82,500,000","13,251,000",,,,,,"11,982,000",,,,"8,718,000",,,,"8,119,000",,,,"7,260,000",,,,"6,054,000",,,,"4,586,000",,,,"3,269,000",,,,"2,097,000",,,,"1,538,000",,,,"1,193,000",,,,"1,406,000",,,,"1,258,000",,,,,,,,,,,,,,,,,,,"4,155,000"
			LongTermEquityInvestment,,"125,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,"15,433,000",,,,"13,251,000",,,,,,"11,982,000",,,,"8,718,000",,,,"8,119,000",,,,"7,260,000",,,,"6,054,000",,,,"4,586,000",,,,"3,269,000",,,,"2,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,,"15,433,000",,,,"13,251,000",,,,,,"11,982,000",,,,"8,718,000",,,,"8,119,000",,,,"7,260,000",,,,"6,054,000",,,,"4,586,000",,,,"3,269,000",,,,"2,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"894,000",,,,"3,028,000",,,,"5,070,000",,,,"2,668,000",,,,"1,936,000",,,,"1,742,000",,,,,,,,,,,,,,,,,,,"1,813,000"
		NonCurrentDeferredAssets,"2,247,000","2,109,000","1,584,000","1,663,000","1,698,000","1,904,000","6,030,000","6,030,000","8,214,000","8,214,000","9,042,000","10,073,000","3,888,000","3,245,000","4,054,000","5,526,000","2,914,000","3,158,000","4,069,000","2,750,000","3,230,000","5,354,000","2,703,000","8,935,000","2,824,000","3,637,000","1,623,000","5,865,000","21,141,000","22,657,000","24,022,000","25,422,000","27,360,000","28,912,000","30,372,000","31,860,000","33,978,000","35,494,000","37,061,000","38,740,000","40,783,000","42,327,000","43,156,000","20,909,000","21,540,000","16,073,000","16,919,000","20,920,000","28,127,000","29,510,000","15,729,000","39,112,000","45,455,000","52,269,000","57,332,000","67,506,000","41,668,000","42,506,000","44,654,000","45,810,000","51,159,000","48,697,000","48,890,000","39,982,000","41,234,000","40,958,000","37,911,000","38,657,000","37,571,000","38,538,000","37,332,000","39,696,000","40,167,000","44,451,000","52,042,000"
			NonCurrentDeferredTaxesAssets,"2,247,000","2,109,000","1,584,000","1,663,000","1,698,000","1,904,000","6,030,000","6,030,000","8,214,000","8,214,000","9,042,000","10,073,000","3,888,000","3,245,000","4,054,000","5,526,000","2,914,000","3,158,000","4,069,000","2,750,000","3,230,000","5,354,000","2,703,000","8,935,000","2,824,000","3,637,000","1,623,000","5,865,000","2,018,000","2,259,000","2,349,000","2,475,000","2,713,000","2,990,000","3,069,000","3,167,000","3,458,000","3,562,000","3,707,000","3,953,000","4,118,000","4,318,000","4,538,000","4,858,000","5,037,000","5,493,000","5,492,000","8,646,000","14,519,000","14,854,000",,"21,846,000","26,607,000","32,031,000","35,140,000","43,049,000","41,668,000","42,506,000","44,654,000","45,810,000","51,159,000","48,697,000","48,890,000","39,982,000","41,234,000","40,958,000","37,911,000","38,657,000","37,571,000","38,538,000","37,332,000","39,696,000","40,167,000","44,451,000","52,042,000"
		OtherNonCurrentAssets,"43,009,000","22,535,000","36,324,000","36,636,000","35,376,000","60,630,000","72,787,000","72,787,000","69,517,000","69,517,000","27,539,000","12,521,000","22,743,000","21,965,000","22,728,000","12,523,000","21,793,000","17,058,000","16,884,000","8,272,000","16,465,000","16,170,000","16,010,000","9,379,000","16,467,000","15,697,000","15,514,000","8,797,000","17,859,000","15,260,000","15,072,000","10,006,000","14,899,000","14,392,000","13,491,000","9,046,000","13,121,000","13,115,000","13,173,000","8,635,000","14,596,000","14,537,000","15,349,000","8,958,000","14,263,000","13,100,000","12,804,000","8,490,000","12,729,000","13,153,000","30,072,000","9,024,000","11,360,000","12,067,000","12,187,000","9,260,000","40,606,000","42,777,000","44,498,000","13,541,000","43,999,000","44,932,000","37,958,000","19,311,000","20,601,000","23,075,000","44,260,000","47,532,000","49,406,000","55,770,000","57,074,000","58,322,000","58,713,000","66,969,000","29,867,000"
TotalLiabilitiesNetMinorityInterest,"5,872,664,000","5,881,352,000","5,891,869,000","5,862,363,000","4,898,912,000","4,867,573,000","4,832,479,000","4,832,479,000","4,864,594,000","4,864,594,000","4,782,066,000","4,797,851,000","4,095,921,000","4,081,453,000","4,123,440,000","3,947,306,000","3,885,872,000","3,883,770,000","3,569,164,000","3,572,137,000","3,581,579,000","2,584,868,000","2,596,153,000","2,599,438,000","2,612,753,000","2,567,032,000","2,551,038,000","2,600,096,000","1,859,145,000","1,843,556,000","1,850,559,000","1,838,745,000","1,792,625,000","1,785,353,000","1,793,268,000","1,815,457,000","1,790,699,000","1,797,590,000","1,799,927,000","1,813,720,000","1,786,483,000","1,793,729,000","1,967,004,000","1,690,282,000","1,659,181,000","1,658,354,000","1,655,175,000","1,671,488,000","1,667,547,000","1,681,663,000","1,717,572,000","1,774,755,000","1,793,864,000","1,834,649,000","1,870,133,000","1,888,417,000","1,878,232,000","1,904,010,000","1,903,423,000","1,923,303,000","1,931,426,000","1,908,136,000","981,865,000","945,096,000","952,084,000","1,004,140,000","1,018,755,000","972,059,000","966,696,000","993,780,000","975,587,000","997,227,000","995,978,000","1,126,145,000","1,166,538,000"
	CurrentLiabilities,"594,824,000","590,741,000","596,354,000","554,354,000","501,835,000","470,819,000","488,525,000","488,525,000","459,868,000","459,868,000","452,169,000","453,831,000","421,245,000","412,906,000","412,013,000","379,743,000","376,431,000","377,415,000","384,766,000","398,285,000","398,530,000","351,512,000","369,440,000","403,698,000","410,517,000","356,727,000","333,726,000","375,983,000","279,291,000","269,213,000","275,313,000","265,608,000","220,386,000","216,007,000","240,404,000","254,611,000","225,476,000","228,812,000","223,585,000","229,498,000","198,151,000","201,596,000","369,087,000","197,175,000","170,576,000","172,352,000","171,149,000","186,126,000","159,289,000","166,474,000","167,321,000","219,423,000","156,995,000","158,892,000","177,594,000","149,554,000","140,735,000","165,451,000","159,961,000","175,508,000","177,934,000","147,103,000","144,360,000","155,201,000","157,829,000","159,889,000","164,093,000","217,385,000","165,781,000","186,651,000","171,588,000","189,667,000","146,121,000","150,126,000","184,263,000"
		PayablesAndAccruedExpenses,"301,989,000","232,106,000","297,976,000","278,067,000","280,912,000","206,031,000","246,191,000","246,191,000","247,632,000","247,632,000","241,580,000","205,249,000","225,825,000","211,337,000","229,277,000","173,528,000","206,503,000","203,161,000","225,128,000","187,567,000","222,592,000","218,071,000","246,853,000","187,603,000","203,035,000","180,337,000","183,287,000","166,895,000","166,450,000","163,782,000","188,217,000","150,628,000","145,846,000","150,068,000","152,219,000","143,863,000","133,514,000","142,661,000","152,352,000","127,400,000","123,247,000","141,473,000","313,925,000","149,921,000","121,390,000","139,673,000","143,053,000","135,390,000","120,897,000","122,714,000","132,405,000","131,905,000","104,108,000","101,719,000","109,735,000","118,781,000","110,062,000","128,090,000","128,941,000","130,379,000","143,694,000","120,399,000","117,441,000","125,865,000","124,984,000","126,223,000","154,315,000","136,757,000","122,673,000","122,540,000","131,693,000","131,555,000","107,024,000","116,248,000","125,715,000"
			Payables,"132,985,000","91,547,000","146,846,000","139,967,000","132,182,000","94,499,000","119,446,000","119,446,000","134,240,000","134,240,000","125,487,000","111,101,000","122,663,000","109,811,000","112,044,000","92,546,000","110,774,000","102,976,000","112,985,000","106,894,000","130,186,000","127,268,000","132,730,000","111,510,000","122,541,000","103,717,000","105,535,000","107,484,000","103,739,000","94,446,000","105,902,000","100,903,000","88,053,000","87,621,000","87,673,000","95,257,000","74,700,000","76,089,000","81,633,000","77,414,000","61,875,000","59,223,000","249,019,000","69,714,000","54,217,000","58,688,000","63,305,000","56,602,000","52,701,000","56,025,000","55,067,000","64,120,000","45,751,000","39,979,000","46,580,000","56,906,000","53,588,000","58,878,000","57,338,000","60,411,000","48,683,000","54,570,000","55,160,000","55,036,000","55,301,000","52,278,000","50,974,000","60,330,000","53,560,000","51,926,000","58,361,000","55,350,000","50,001,000","49,485,000","53,388,000"
				AccountsPayable,"92,353,000","91,547,000","111,780,000","104,515,000","95,042,000","94,499,000","88,188,000","88,188,000","102,896,000","102,896,000","94,502,000","111,101,000","95,657,000","82,456,000","84,888,000","92,546,000","87,509,000","79,417,000","88,979,000","106,894,000","109,756,000","104,620,000","110,245,000","111,510,000","103,994,000","84,902,000","86,137,000","106,927,000","86,423,000","76,961,000","88,323,000","86,552,000","73,942,000","73,184,000","73,183,000","83,408,000","63,006,000","63,875,000","69,087,000","77,414,000","61,875,000","59,223,000","62,034,000","69,714,000","54,217,000","58,688,000","63,305,000","56,602,000","52,701,000","56,025,000","55,067,000","64,120,000","45,751,000","39,979,000","46,580,000","56,906,000","53,588,000","58,878,000","57,338,000","60,411,000","48,683,000","54,570,000","55,160,000","55,036,000","55,301,000","52,278,000","50,974,000","60,330,000","53,560,000","51,926,000","58,361,000","55,350,000","50,001,000","49,485,000","53,388,000"
				DividendsPayable,"40,632,000",,"35,066,000","35,452,000","37,140,000",,"31,258,000","31,258,000","31,344,000","31,344,000","30,985,000",,"27,006,000","27,355,000","27,156,000",,"23,265,000","23,559,000","24,006,000",,"20,430,000","22,648,000","22,485,000",,"18,547,000","18,815,000","19,398,000","557,000","17,316,000","17,485,000","17,579,000","14,351,000","14,111,000","14,437,000","14,490,000","11,849,000","11,694,000","12,214,000","12,546,000",,,,"186,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"169,004,000","140,559,000","151,130,000","138,100,000","148,730,000","111,532,000","126,745,000","126,745,000","113,392,000","113,392,000","116,093,000","94,148,000","103,162,000","101,526,000","117,233,000","80,982,000","95,729,000","100,185,000","112,143,000","80,673,000","92,406,000","90,803,000","114,123,000","76,093,000","80,494,000","76,620,000","77,752,000","59,411,000","62,711,000","69,336,000","82,315,000","49,725,000","57,793,000","62,447,000","64,546,000","48,606,000","58,814,000","66,572,000","70,719,000","49,986,000","61,372,000","82,250,000","64,906,000","80,207,000","67,173,000","80,985,000","79,748,000","78,788,000","68,196,000","66,689,000","77,338,000","67,785,000","58,357,000","61,740,000","63,155,000","61,875,000","56,474,000","69,212,000","71,603,000","69,968,000","95,011,000","65,829,000","62,281,000","70,829,000","69,683,000","73,945,000","103,341,000","76,427,000","69,113,000","70,614,000","73,332,000","76,205,000","57,023,000","66,763,000","72,327,000"
				InterestPayable,,"37,982,000",,,,"31,695,000",,,,,,"27,881,000",,,,"25,981,000",,,,"22,095,000",,,,"18,826,000",,,,"20,459,000",,,,"14,008,000",,,,"14,375,000",,,,"15,035,000",,,,"15,775,000",,,,"16,028,000",,,,"17,500,000",,,,"17,834,000",,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"31,658,000","32,588,000","27,900,000","27,463,000","26,971,000","26,377,000","23,816,000","23,816,000","23,495,000","23,495,000","23,453,000","23,735,000","22,337,000","22,078,000","22,034,000","22,210,000","21,859,000","21,296,000","21,466,000","20,754,000","17,285,000","16,978,000","17,209,000","16,742,000","18,371,000","18,495,000","18,195,000","17,597,000","16,555,000","14,892,000","14,307,000","18,742,000","13,880,000","13,688,000","13,845,000","18,256,000","13,754,000","13,949,000","13,738,000","17,989,000","14,807,000",,,,"14,903,000",,,,"12,442,000","12,235,000",,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"59,567,000",,,,"58,520,000",,,,,,"46,214,000",,,,"40,962,000",,,,"37,417,000",,,,"42,089,000",,,,"32,999,000",,,,"23,618,000",,,,"23,653,000",,,,"21,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"93,016,000","92,743,000","91,939,000","91,311,000","38,989,000","38,716,000","80,170,000","80,170,000","79,882,000","79,882,000","80,304,000","76,712,000","68,138,000","66,075,000","67,662,000","35,893,000","35,847,000","35,598,000","32,342,000","32,324,000","32,313,000","305,000","300,000","38,887,000","73,877,000","48,870,000","41,593,000","59,333,000","256,000","237,000","234,000","565,000","549,000","538,000","24,155,000","24,144,000","24,140,000","24,153,000","24,211,000","24,349,000","24,444,000","60,123,000","55,162,000","904,000","894,000","32,679,000","28,096,000","835,000","758,000","10,521,000","34,916,000","87,518,000","52,887,000","57,173,000","25,347,000","340,000","331,000","324,000","319,000","15,312,000","304,000","299,000","619,000","1,477,000","279,000","316,000","310,000","35,304,000","2,693,000","16,490,000","291,000","25,295,000","317,000","306,000","18,572,000"
			CurrentDebt,"55,632,000","55,588,000","54,846,000","54,769,000","2,931,000","2,855,000","42,000,000","42,000,000","42,999,000","42,999,000","43,390,000","42,000,000","35,935,000","35,919,000","35,909,000","35,893,000","35,847,000","35,598,000","32,342,000","32,324,000","32,313,000","305,000","300,000","38,887,000","73,877,000","48,870,000","41,593,000","59,333,000","256,000","237,000","234,000","565,000","549,000","538,000","24,155,000","24,144,000","24,140,000","24,153,000","24,211,000","24,349,000","24,444,000","60,123,000","55,162,000","904,000","894,000","32,679,000","28,096,000","835,000","758,000","10,521,000","34,916,000","87,518,000","52,887,000","57,173,000","25,347,000","340,000","331,000","324,000","319,000","15,312,000","304,000","299,000","619,000","1,477,000","279,000","316,000","310,000","35,304,000","2,693,000","16,490,000","291,000","25,295,000","317,000","306,000","18,572,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"306,000",
				OtherCurrentBorrowings,"55,632,000","55,588,000","54,846,000","54,769,000","2,931,000","2,855,000","42,000,000","42,000,000","42,999,000","42,999,000","43,390,000","42,000,000","35,935,000","35,919,000","35,909,000","35,893,000","35,847,000","35,598,000","32,342,000","32,324,000","32,313,000","305,000","300,000","38,887,000","73,877,000","48,870,000","41,593,000","59,333,000","256,000","237,000","234,000","565,000","549,000","538,000","24,155,000","24,144,000","24,140,000","24,153,000","24,211,000","24,349,000","24,444,000",,,,"894,000",,,,"758,000","10,521,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"37,384,000","37,155,000","37,093,000","36,542,000","36,058,000","35,861,000","38,170,000","38,170,000","36,883,000","36,883,000","36,914,000","34,712,000","32,203,000","30,156,000","31,753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"168,161,000","173,737,000","178,539,000","157,513,000","154,963,000","141,175,000","138,348,000","138,348,000","108,859,000","108,859,000","106,832,000","101,921,000","104,945,000","113,416,000","93,040,000","107,150,000","112,222,000","117,360,000","105,830,000","120,223,000","126,340,000","116,158,000","105,078,000","118,377,000","115,234,000","109,025,000","90,651,000","99,159,000","96,030,000","90,302,000","72,555,000","72,055,000","60,111,000","51,713,000","50,185,000","44,695,000","54,068,000","48,049,000","33,284,000","37,917,000","35,653,000",,,"46,350,000","33,389,000",,,"49,901,000","25,192,000","21,004,000",,,,,"42,512,000","30,433,000","30,342,000","37,037,000","30,701,000","29,817,000","33,936,000","26,405,000","26,300,000","27,859,000","32,566,000","33,350,000","9,468,000","45,324,000","40,415,000","47,621,000","39,604,000","32,817,000","38,780,000","33,572,000","39,976,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,277,840,000","5,290,611,000","5,295,515,000","5,308,009,000","4,397,077,000","4,396,754,000","4,343,954,000","4,343,954,000","4,404,726,000","4,404,726,000","4,329,897,000","4,344,020,000","3,674,676,000","3,668,547,000","3,711,427,000","3,567,563,000","3,509,441,000","3,506,355,000","3,184,398,000","3,173,852,000","3,183,049,000","2,233,356,000","2,226,713,000","2,195,740,000","2,202,236,000","2,210,305,000","2,217,312,000","2,224,113,000","1,579,854,000","1,574,343,000","1,575,246,000","1,573,137,000","1,572,239,000","1,569,346,000","1,552,864,000","1,560,846,000","1,565,223,000","1,568,778,000","1,576,342,000","1,584,222,000","1,588,332,000","1,592,133,000","1,597,917,000","1,493,107,000","1,488,605,000","1,486,002,000","1,484,026,000","1,485,362,000","1,508,258,000","1,515,189,000","1,550,251,000","1,555,332,000","1,636,869,000","1,675,757,000","1,692,539,000","1,738,863,000","1,737,497,000","1,738,559,000","1,743,462,000","1,747,795,000","1,753,492,000","1,761,033,000","837,505,000","789,895,000","794,255,000","844,251,000","854,662,000","754,674,000","800,915,000","807,129,000","803,999,000","807,560,000","849,857,000","976,019,000","982,275,000"
		LongTermProvisions,"38,689,000","36,913,000","40,218,000","40,895,000","38,975,000","37,125,000","37,428,000","37,428,000","37,185,000","37,185,000","35,362,000","34,675,000","32,858,000","33,507,000","32,558,000","31,065,000","33,994,000","33,208,000","31,362,000","30,611,000","34,292,000","33,255,000","27,868,000","27,141,000","24,629,000","24,642,000","23,081,000","23,314,000","29,357,000","26,057,000","26,621,000","26,951,000","26,030,000","24,981,000","25,597,000","25,528,000","25,449,000","24,949,000","24,782,000","24,195,000","21,875,000",,,,"16,392,000",,,,"17,274,000","14,598,000",,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"5,184,461,000","5,199,109,000","5,207,729,000","5,222,691,000","4,315,498,000","4,318,286,000","4,264,156,000","4,264,156,000","4,327,444,000","4,327,444,000","4,260,502,000","4,273,786,000","3,609,229,000","3,603,293,000","3,646,327,000","3,495,691,000","3,437,632,000","3,436,966,000","3,117,193,000","3,121,490,000","3,128,048,000","2,180,518,000","2,179,258,000","2,148,990,000","2,156,884,000","2,165,177,000","2,173,403,000","2,181,460,000","1,527,664,000","1,527,161,000","1,527,202,000","1,523,546,000","1,523,740,000","1,523,882,000","1,506,256,000","1,512,299,000","1,518,383,000","1,524,420,000","1,530,411,000","1,536,443,000","1,542,522,000","1,548,570,000","1,554,651,000","1,450,369,000","1,450,668,000","1,450,919,000","1,451,103,000","1,451,321,000","1,474,936,000","1,484,574,000","1,529,947,000","1,537,590,000","1,619,695,000","1,657,908,000","1,657,450,000","1,704,444,000","1,704,557,000","1,704,638,000","1,704,692,000","1,704,771,000","1,704,874,000","1,709,983,000","785,061,000","740,120,000","740,656,000","788,446,000","800,888,000","702,358,000","752,508,000","754,182,000","751,582,000","755,405,000","804,004,000","928,905,000","941,165,000"
			LongTermDebt,"5,002,092,000","4,938,300,000","5,014,705,000","5,026,765,000","4,116,858,000","4,116,018,000","4,025,189,000","4,025,189,000","4,128,576,000","4,128,576,000","4,061,198,000","4,052,792,000","3,407,101,000","3,414,988,000","3,447,819,000","3,495,691,000","3,437,632,000","3,436,966,000","3,117,193,000","3,121,490,000","3,128,048,000","2,180,518,000","2,179,258,000","2,148,990,000","2,156,884,000","2,165,177,000","2,173,403,000","2,181,460,000","1,527,664,000","1,527,161,000","1,527,202,000","1,523,546,000","1,523,740,000","1,523,882,000","1,506,256,000","1,512,299,000","1,518,383,000","1,524,420,000","1,530,411,000","1,536,443,000","1,542,522,000","1,548,570,000","1,554,651,000","1,450,369,000","1,450,668,000","1,450,919,000","1,451,103,000","1,451,321,000","1,474,936,000","1,484,574,000","1,529,947,000","1,537,590,000","1,619,695,000","1,657,908,000","1,657,450,000","1,704,444,000","1,704,557,000","1,704,638,000","1,704,692,000","1,704,771,000","1,704,874,000","1,709,983,000","785,061,000","740,120,000","740,656,000","788,446,000","800,888,000","702,358,000","752,508,000","754,182,000","751,582,000","755,405,000","804,004,000","928,905,000","941,165,000"
			LongTermCapitalLeaseObligation,"182,369,000","260,809,000","193,024,000","195,926,000","198,640,000","202,268,000","238,967,000","238,967,000","198,868,000","198,868,000","199,304,000","220,994,000","202,128,000","188,305,000","198,508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"4,865,000","3,922,000","10,610,000","8,427,000","7,475,000","6,099,000",,,,,,,,,,,,,,,,,,,,,,,"4,523,000","3,457,000","3,201,000","5,588,000","5,455,000","3,840,000","4,572,000","7,827,000","6,740,000","4,291,000","4,158,000","7,001,000","7,589,000","6,719,000","6,331,000","5,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"4,865,000","3,922,000","10,610,000","8,427,000","7,475,000","6,099,000",,,,,,,,,,,,,,,,,,,,,,,"4,523,000","3,457,000","3,201,000","5,588,000","5,455,000","3,840,000","4,572,000","7,827,000","6,740,000","4,291,000","4,158,000","7,001,000","7,589,000","6,719,000","6,331,000","5,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,"49,825,000","50,667,000","36,958,000","35,996,000","35,129,000","35,244,000","42,370,000","42,370,000","40,097,000","40,097,000","34,033,000","35,559,000","32,589,000","31,747,000","32,542,000","40,807,000","37,815,000","36,181,000","35,843,000","21,751,000","20,709,000","19,583,000","19,587,000","19,609,000","20,723,000","20,486,000","20,828,000","19,339,000","18,310,000","17,668,000","18,222,000","17,052,000","17,014,000","16,643,000","16,439,000","15,192,000","14,651,000","15,118,000","16,991,000","16,583,000","16,346,000","36,844,000","36,935,000","16,383,000","21,545,000","35,083,000","32,923,000","16,603,000","16,048,000","16,017,000","20,304,000","17,742,000","17,174,000","17,849,000","14,799,000","14,050,000",,,,,,,,,,,,,,,,,,,"25,169,000"
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,334,000","16,392,000",,,"17,438,000",,,,,,,"20,290,000","20,369,000","32,940,000","33,921,000","38,770,000","43,024,000","48,618,000","51,050,000","52,444,000","49,775,000","53,599,000","55,805,000","53,774,000","52,316,000","48,407,000","52,947,000","52,417,000","52,155,000","45,853,000","47,114,000","15,941,000"
