name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"2,813,565,000","723,620,000","676,231,000","702,228,000","711,486,000","686,277,000","626,581,000","622,249,000","607,852,000","604,593,000","602,218,000","593,106,000","606,119,000","551,274,000","504,993,000","513,012,000","512,098,000","497,774,000","467,711,000","448,962,000","444,715,000","446,344,000","441,920,000","438,042,000","460,147,000","470,285,000","442,204,000","455,470,000","449,137,000","432,338,000","425,158,000","451,178,000","454,324,000","425,552,000","415,998,000","414,643,000","414,613,000","407,178,000","399,345,000","386,055,000","396,243,000","395,228,000","390,713,000","413,802,000","400,437,000","361,816,000","356,248,000","346,140,000","349,033,000","350,040,000","342,938,000","348,637,000","360,525,000","347,846,000","322,876,000","325,497,000","337,670,000","307,102,000","280,519,000","253,334,000","239,692,000","227,725,000","216,841,000","162,068,000","159,760,000","169,264,000","165,825,000","133,189,000","123,917,000","116,614,000","104,887,000","104,433,000","107,445,000","110,240,000","96,225,000","83,593,000","94,526,000","101,351,000","90,557,000","55,859,000","51,075,000","50,680,000","42,175,000","40,555,000","42,154,000","41,475,000","35,771,000","33,395,000","34,585,000","31,013,000","22,500,000","20,900,000","21,300,000","20,000,000","19,100,000","13,500,000","11,900,000","14,100,000","14,500,000","10,700,000","9,500,000","9,500,000","8,100,000","7,600,000","7,100,000","6,200,000","5,200,000","5,200,000","5,100,000","4,700,000"
	OperatingRevenue,"2,813,565,000","723,620,000","676,231,000","702,228,000","711,486,000","686,277,000","626,581,000","622,249,000","607,852,000","604,593,000","602,218,000","593,106,000","606,119,000","551,274,000","504,993,000","513,012,000","512,098,000","497,774,000","467,711,000","448,962,000","444,715,000","446,344,000","441,920,000","438,042,000","460,147,000","470,285,000","442,204,000","455,470,000","449,137,000","432,338,000","425,158,000","451,178,000","454,324,000","425,552,000","415,998,000","414,643,000","414,613,000","407,178,000","399,345,000","386,055,000","396,243,000","395,228,000","390,713,000","413,802,000","400,437,000","361,816,000","356,248,000","346,140,000","349,033,000","350,040,000","342,938,000","348,637,000","360,525,000","347,846,000","322,876,000","325,497,000","337,670,000","307,102,000","280,519,000","253,334,000","239,692,000","227,725,000","216,841,000","162,068,000","159,760,000","169,264,000","165,825,000","133,189,000","123,917,000","116,614,000","104,887,000","104,433,000","107,445,000","110,240,000","96,225,000","83,593,000","94,526,000","101,351,000","90,557,000","55,859,000","51,075,000","50,680,000","42,175,000","40,555,000","42,154,000","41,475,000","35,771,000","33,395,000","34,585,000","31,013,000","22,500,000","20,900,000","21,300,000","20,000,000","19,100,000","13,500,000","11,900,000","14,100,000","14,500,000","10,700,000","9,500,000","9,500,000","8,100,000","7,600,000","7,100,000","6,200,000","5,200,000","5,200,000","5,100,000","4,700,000"
CostOfRevenue,"1,940,187,000","493,104,000","484,126,000","472,235,000","490,722,000","468,424,000","440,274,000","417,179,000","413,011,000","402,247,000","418,672,000","380,892,000","386,266,000","349,066,000","340,162,000","336,477,000","330,318,000","321,117,000","307,566,000","294,851,000","304,071,000","309,072,000","308,239,000","293,702,000","303,194,000","305,636,000","299,336,000","301,609,000","291,469,000","279,030,000","281,689,000","293,244,000","295,549,000","274,275,000","268,901,000","255,152,000","259,528,000","258,480,000","245,080,000","241,614,000","248,220,000","245,618,000","233,005,000","249,975,000","247,036,000","219,140,000","205,190,000","204,095,000","209,031,000","197,460,000","187,590,000","193,204,000","194,181,000","192,412,000","170,410,000","174,514,000","188,166,000","172,521,000","151,746,000","139,131,000","131,349,000","126,181,000","112,136,000","91,554,000","90,083,000","95,259,000","88,714,000","73,341,000","65,192,000","64,345,000","58,118,000","56,677,000","58,309,000","61,866,000","49,355,000","37,388,000","43,074,000","46,536,000","42,592,000","27,278,000","25,928,000","25,458,000","19,154,000","20,814,000","19,810,000","21,806,000","17,968,000","16,400,000","16,787,000","14,743,000","11,000,000","10,500,000","9,600,000","9,300,000","8,900,000","6,300,000","6,200,000","7,000,000","7,100,000","4,900,000","4,800,000","5,200,000","4,500,000","4,000,000","3,700,000",,,,,
GrossProfit,"873,378,000","230,516,000","192,105,000","229,993,000","220,764,000","217,853,000","186,307,000","205,070,000","194,841,000","202,346,000","183,546,000","212,214,000","219,853,000","202,208,000","164,831,000","176,535,000","181,780,000","176,657,000","160,145,000","154,111,000","140,644,000","137,272,000","133,681,000","144,340,000","156,953,000","164,649,000","142,868,000","153,861,000","157,668,000","153,308,000","143,469,000","157,934,000","158,775,000","151,277,000","147,097,000","159,491,000","155,085,000","148,698,000","154,265,000","144,441,000","148,023,000","149,610,000","157,708,000","163,827,000","153,401,000","142,676,000","151,058,000","142,045,000","140,002,000","152,580,000","155,348,000","155,433,000","166,344,000","155,434,000","152,466,000","150,983,000","149,504,000","134,581,000","128,773,000","114,203,000","108,343,000","101,544,000","104,705,000","70,514,000","69,677,000","74,005,000","77,111,000","59,848,000","58,725,000","52,269,000","46,769,000","47,756,000","49,136,000","48,374,000","46,870,000","46,205,000","51,452,000","54,815,000","47,965,000","28,581,000","25,147,000","25,222,000","23,021,000","19,741,000","22,344,000","19,669,000","17,803,000","16,995,000","17,798,000","16,270,000","11,500,000","10,400,000","11,700,000","10,700,000","10,200,000","7,200,000","5,700,000","7,100,000","7,400,000","5,800,000","4,700,000","4,300,000","3,600,000","3,600,000","3,400,000",,,,,
OperatingExpense,"570,559,000","151,239,000","141,076,000","141,460,000","136,784,000","129,347,000","115,369,000","127,655,000","129,242,000","129,290,000","135,346,000","130,076,000","131,758,000","115,046,000","120,028,000","119,423,000","119,949,000","114,398,000","113,942,000","106,791,000","109,764,000","109,788,000","118,743,000","109,065,000","110,835,000","106,215,000","119,158,000","107,958,000","112,052,000","105,226,000","120,020,000","105,859,000","110,484,000","113,003,000","112,857,000","100,289,000","102,278,000","102,211,000","99,692,000","94,675,000","97,950,000","108,106,000","95,969,000","104,405,000","100,317,000","94,183,000","94,596,000","92,082,000","88,054,000","90,492,000","88,078,000","91,147,000","94,991,000","94,803,000","94,004,000","97,172,000","82,230,000","75,470,000","72,800,000","65,300,000","64,658,000","63,095,000","59,890,000","65,234,000","41,415,000","46,180,000","39,922,000","34,539,000","30,898,000","29,206,000","32,856,000","27,136,000","26,095,000","27,479,000","24,073,000","19,940,000","19,562,000","21,942,000","19,632,000","13,498,000","13,304,000","13,386,000","14,158,000","12,734,000","14,054,000","11,559,000","11,254,000","11,230,000","11,178,000","10,562,000","8,600,000","8,200,000","9,100,000","8,900,000","8,500,000","6,200,000","4,600,000","5,300,000","5,700,000","4,100,000","3,500,000","3,600,000","3,300,000","2,900,000","2,400,000",,,,,
	SellingGeneralAndAdministration,"560,269,000","148,971,000","138,768,000","138,600,000","133,930,000","126,546,000","112,422,000","122,102,000","126,928,000","126,959,000","133,032,000","127,951,000","129,906,000","113,185,000","118,163,000","117,448,000","117,897,000","112,128,000","111,176,000","103,909,000","107,342,000","107,295,000","116,478,000","106,220,000","108,245,000","103,609,000","116,351,000","105,058,000","109,045,000","102,214,000","115,965,000","102,461,000","107,032,000","108,387,000","107,196,000","94,513,000","96,325,000","96,647,000","94,058,000","88,909,000","92,460,000","102,589,000","90,393,000","98,562,000","94,819,000","88,729,000","88,915,000","85,796,000","82,202,000","84,401,000","81,747,000","84,976,000","88,842,000","88,753,000","88,199,000","91,508,000","77,773,000","72,572,000","69,963,000","63,007,000","61,910,000","60,358,000","57,025,000","39,711,000","38,610,000","43,226,000","37,697,000","32,587,000","29,290,000","28,457,000","25,570,000","25,892,000","24,840,000","25,758,000","19,658,000","19,165,000","18,787,000","21,167,000","18,851,000","13,246,000","13,304,000","13,386,000","12,871,000","11,479,000","10,945,000","10,307,000","9,256,000","9,265,000","9,297,000","8,914,000","7,200,000","7,100,000","7,800,000","7,800,000","7,400,000","5,400,000","4,100,000","4,700,000","5,100,000","3,700,000","3,100,000","3,300,000","3,000,000","2,700,000","2,200,000",,,,,
		GeneralAndAdministrativeExpense,,,"138,768,000","138,600,000","133,930,000","126,546,000","112,422,000","122,102,000","126,928,000","126,959,000","133,032,000","127,951,000","129,906,000","113,185,000","118,163,000","117,448,000","117,897,000","112,128,000","111,176,000","103,909,000","107,342,000","107,295,000","116,478,000","106,220,000","108,245,000","103,609,000","116,351,000","105,058,000","109,045,000","102,214,000","115,965,000","102,461,000","107,032,000","108,387,000","107,196,000","94,513,000","96,325,000","96,647,000","94,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,"138,768,000","138,600,000","133,930,000","126,546,000","112,422,000","122,102,000","126,928,000","126,959,000","133,032,000","127,951,000","129,906,000","113,185,000","118,163,000","117,448,000","117,897,000","112,128,000","111,176,000","103,909,000","107,342,000","107,295,000","116,478,000","106,220,000","108,245,000","103,609,000","116,351,000","105,058,000","109,045,000","102,214,000","115,965,000","102,461,000","107,032,000","108,387,000","107,196,000","94,513,000","96,325,000","96,647,000","94,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"10,290,000","2,268,000","2,308,000","2,860,000","2,854,000","2,801,000","2,947,000","2,795,000","2,314,000","2,331,000","2,314,000","2,125,000","1,852,000","1,861,000","1,865,000","1,975,000","2,052,000","2,270,000","2,766,000","2,882,000","2,422,000","2,493,000","2,265,000","2,845,000","2,590,000","2,606,000","2,807,000","2,900,000","3,007,000","3,012,000","4,055,000","3,398,000","3,452,000","4,616,000","5,661,000","5,776,000","5,953,000","5,564,000","5,634,000","5,766,000","5,490,000","5,517,000","5,576,000","5,843,000","5,498,000","5,454,000","5,681,000","6,286,000","5,852,000","6,091,000","6,331,000","6,171,000","6,149,000","6,050,000","5,805,000","5,664,000","4,457,000","2,898,000","2,837,000","2,293,000","2,748,000","2,737,000","2,865,000","2,551,000","2,805,000","2,954,000","2,225,000","1,952,000","1,608,000","749,000","2,616,000","1,244,000","1,255,000","1,721,000","1,355,000","775,000","775,000","775,000","781,000","252,000",,,"1,287,000","1,255,000","3,109,000","1,252,000","1,998,000","1,965,000","1,881,000","1,648,000","1,400,000","1,100,000","1,300,000","1,100,000","1,100,000","800,000","500,000","600,000","600,000","400,000","400,000","300,000","300,000","200,000","200,000",,,,,
		DepreciationAndAmortizationInIncomeStatement,"10,290,000","2,268,000","2,308,000","2,860,000","2,854,000","2,801,000","2,947,000","2,795,000","2,314,000","2,331,000","2,314,000","2,125,000","1,852,000","1,861,000","1,865,000","1,975,000","2,052,000","2,270,000","2,766,000","2,882,000","2,422,000","2,493,000","2,265,000","2,845,000","2,590,000","2,606,000","2,807,000","2,900,000","3,007,000","3,012,000","4,055,000","3,398,000","3,452,000","4,616,000","5,661,000","5,776,000","5,953,000","5,564,000","5,634,000","5,766,000","5,490,000","5,517,000","5,576,000","5,843,000","5,498,000","5,454,000","5,681,000","6,286,000","5,852,000","6,091,000","6,331,000","6,171,000","6,149,000","6,050,000","5,805,000","5,664,000","4,457,000","2,898,000","2,837,000","2,293,000","2,748,000","2,737,000","2,865,000","2,551,000","2,805,000","2,954,000","2,225,000","1,952,000","1,608,000","749,000","2,616,000","1,244,000","1,255,000","1,721,000","1,355,000","775,000","775,000","775,000","781,000","252,000",,,"1,287,000","1,255,000","3,109,000","1,252,000","1,998,000","1,965,000","1,881,000","1,648,000","1,400,000","1,100,000","1,300,000","1,100,000","1,100,000","800,000","500,000","600,000","600,000","400,000","400,000","300,000","300,000","200,000","200,000",,,,,
