name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
		ChangeInWorkingCapital,"57,468,000","6,044,000","42,106,000","1,428,000","7,890,000","-11,206,000","88,110,000","-70,781,000","6,763,000","-9,873,000","1,554,000","-4,715,000","1,583,000","-3,747,000","-13,951,000","-5,855,000","61,295,000","-49,263,000","-1,787,000","84,000","1,263,000","1,337,000","-3,220,000","3,854,000","3,766,000","829,000","-491,000","-2,441,000","-2,234,000","2,126,000","2,221,000","-2,005,000"
			ChangeInReceivables,"18,189,000","5,689,000","22,004,000","-6,402,000","-3,102,000","1,618,000","79,544,000","-86,731,000","3,033,000","-5,744,000","2,077,000","-9,280,000","-2,010,000","591,000","-23,789,000","-1,893,000","60,293,000","-51,414,000","411,000","-832,000","179,000","803,000","-386,000","106,000","1,240,000","113,000","-1,542,000","92,000","854,000","331,000","-545,000","-314,000"
				ChangesInAccountReceivables,"18,189,000","5,689,000","22,004,000","-6,402,000","-3,102,000","1,618,000","79,544,000","-86,731,000","3,033,000","-5,744,000","2,077,000","-9,280,000","-2,010,000","591,000","-23,789,000","-1,893,000","60,293,000","-51,414,000","411,000","-832,000","179,000","803,000","-386,000","106,000","1,240,000","113,000","-1,542,000","92,000","-223,000","331,000","298,000","-429,000"
			ChangeInPrepaidAssets,"-4,703,000","210,000","-351,000","-5,309,000","747,000","-3,334,000","5,607,000","-6,363,000","-2,327,000","-947,000","445,000","-884,000","256,000","-790,000","574,000","-2,618,000","977,000","667,000","-2,109,000","-793,000","-589,000","-68,000","396,000","-691,000","-291,000","-169,000","380,000","-230,000","-1,118,000","-24,000","103,000","-61,000"
			ChangeInPayablesAndAccruedExpense,"28,152,000","-9,718,000","20,628,000","13,703,000","3,539,000","-10,266,000","-7,034,000","22,795,000","6,262,000","-750,000","1,081,000","6,512,000","3,433,000","-2,616,000","3,770,000","1,368,000","1,259,000","967,000","-73,000","1,899,000","2,144,000","548,000","-4,127,000","4,274,000","2,884,000","1,028,000","1,387,000","-2,147,000","-2,054,000","1,830,000","2,678,000","-1,622,000"
				ChangeInPayable,"14,173,000","16,755,000","-8,807,000","7,350,000","-1,125,000","278,000","-6,034,000","5,829,000","1,015,000","3,063,000","-3,811,000","3,565,000","1,458,000","316,000","-374,000","496,000","-817,000","477,000","1,479,000","-1,581,000","255,000","2,468,000","-3,409,000","2,665,000","1,112,000","-182,000","-76,000","-1,838,000","-2,505,000","1,214,000","2,209,000","-1,516,000"
					ChangeInAccountPayable,"14,173,000","16,755,000","-8,807,000","7,350,000","-1,125,000","278,000","-6,034,000","5,829,000","1,015,000","3,063,000","-3,811,000","3,565,000","1,458,000","316,000","-374,000","496,000","-817,000","477,000","1,479,000","-1,581,000","255,000","2,468,000","-3,409,000","2,665,000","1,112,000","-182,000","273,000","-268,000","166,000","419,000","-407,000","423,000"
				ChangeInAccruedExpense,"13,979,000","-26,473,000","29,435,000","6,353,000","4,664,000","-10,544,000","-1,000,000","16,966,000","5,247,000","-3,813,000","4,892,000","2,947,000","1,975,000","-2,932,000","4,144,000","872,000","2,076,000","490,000","-1,552,000","3,480,000","1,889,000","-1,920,000","-718,000","1,609,000","1,772,000","1,210,000","1,463,000","-309,000","451,000","616,000","469,000","-106,000"
			ChangeInOtherCurrentAssets,"630,000","1,920,000","-791,000","-891,000","392,000","-3,430,000","5,653,000","580,000","151,000","-425,000","-1,610,000","-377,000","921,000","304,000","338,000","-2,623,000","-770,000","-467,000","-48,000","-161,000","-426,000","98,000","922,000","-536,000","-180,000","-504,000","-764,000","-215,000","-29,000","-11,000","0","0"
			ChangeInOtherCurrentLiabilities,"16,099,000","7,943,000","1,515,000","327,000","6,314,000","4,206,000","4,340,000","-1,062,000","-356,000","-2,007,000","-439,000","-686,000","-417,000","-1,236,000","1,814,000","-29,000","-1,056,000","957,000",,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"293,000","469,000","380,000","1,252,000","0","0","-1,231,000","-45,000","3,342,000","-60,000","592,000","27,000","32,000","-29,000","-45,000","-44,000","-25,000","701,000","113,000","361,000","48,000","59,000","84,000","-11,000","-15,000","-8,000"
InvestingCashFlow,"-283,050,000","-90,591,000","-216,359,000","16,101,000","7,799,000","-214,183,000","11,570,000","33,998,000","44,482,000","32,709,000","14,154,000","52,272,000","21,672,000","5,461,000","-67,182,000","-136,723,000","-38,367,000","-37,086,000","-1,143,000","18,765,000","-25,575,000","3,163,000","17,210,000","9,799,000","2,893,000","-10,739,000","-144,341,000","-19,144,000","-209,000","-106,000","0","0"
	CashFlowFromContinuingInvestingActivities,"-283,050,000","-90,591,000","-216,359,000","16,101,000","7,799,000","-214,183,000","11,570,000","33,998,000","44,482,000","32,709,000","14,154,000","52,272,000","21,672,000","5,461,000","-67,182,000","-136,723,000","-38,367,000","-37,086,000","-1,143,000","18,765,000","-25,575,000","3,163,000","17,210,000","9,799,000","2,893,000","-10,739,000","-144,341,000","-19,144,000","-209,000","-106,000","0","0"
		NetPPEPurchaseAndSale,"-64,121,000","-10,967,000","-14,614,000","-18,698,000","-19,842,000","-31,021,000","-12,889,000","-6,072,000","-3,278,000","-4,630,000","-1,031,000","-2,679,000","-5,555,000","-2,455,000","-4,889,000","-3,372,000","-2,673,000","-2,344,000","-2,101,000","-450,000","-1,680,000","-2,929,000","-4,435,000","-2,223,000","-1,075,000","-416,000","-128,000","-79,000","-209,000","-106,000","0","0"
			PurchaseOfPPE,"-64,121,000","-10,967,000","-14,614,000","-18,698,000","-19,842,000","-31,021,000","-12,889,000","-6,072,000","-3,278,000","-4,630,000","-1,031,000","-2,679,000","-5,555,000","-2,455,000","-4,889,000","-3,372,000","-2,673,000","-2,344,000","-2,101,000","-450,000","-1,680,000","-2,929,000","-4,435,000","-2,223,000","-1,075,000","-416,000","-128,000","-79,000","-209,000","-106,000","0","0"
		NetInvestmentPurchaseAndSale,"-218,929,000","-79,624,000","-201,745,000","34,799,000","27,641,000","-183,162,000","24,459,000","40,070,000","47,760,000","37,339,000","15,185,000","54,951,000","27,227,000","7,916,000","-62,293,000","-133,351,000","-35,694,000","-34,742,000","958,000","19,215,000","-23,895,000","6,092,000","21,645,000","12,022,000","4,193,000","-10,323,000","-144,213,000",,,"0",,
			PurchaseOfInvestment,"-394,003,000","-129,486,000","-235,473,000","-20,680,000","-8,364,000","-233,627,000","-43,667,000","-8,709,000","-39,973,000","-30,692,000","-62,810,000","-21,806,000","-26,870,000","-79,249,000","-125,932,000","-180,816,000","-84,814,000","-54,267,000","-22,041,000","0","-41,405,000","-5,188,000","-12,810,000","-1,000","-11,832,000","-20,429,000","-144,213,000",,,"0",,
			SaleOfInvestment,"175,074,000","49,862,000","33,728,000","55,479,000","36,005,000","50,465,000","68,126,000","48,779,000","87,733,000","68,031,000","77,995,000","76,757,000","54,097,000","87,165,000","63,639,000","47,465,000","49,120,000","19,525,000","22,999,000","19,215,000","17,510,000","11,280,000","34,455,000","12,023,000","16,025,000","10,106,000",,,,"0",,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
FinancingCashFlow,"-22,870,000","-6,834,000","7,644,000","-8,427,000","-12,337,000","208,370,000","194,168,000","1,460,000","1,825,000","2,761,000","1,549,000","1,333,000","1,367,000","4,127,000","5,288,000","191,814,000","3,175,000","4,166,000","1,741,000","606,000","10,728,000","71,523,000","-55,000","44,000","109,000","21,000","-2,424,000","147,648,000","68,058,000","26,028,000","1,000","2,400,000"
	CashFlowFromContinuingFinancingActivities,"-22,870,000","-6,834,000","7,644,000","-8,427,000","-12,337,000","208,370,000","194,168,000","1,460,000","1,825,000","2,761,000","1,549,000","1,333,000","1,367,000","4,127,000","5,288,000","191,814,000","3,175,000","4,166,000","1,741,000","606,000","10,728,000","71,523,000","-55,000","44,000","109,000","21,000","-2,424,000","147,648,000","68,058,000","26,028,000","1,000","2,400,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","2,400,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","2,400,000"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","2,400,000"
		NetCommonStockIssuance,"0","0","0","0","0","216,438,000",,,,,"0",,,,"0",,,,"0","0","10,695,000","71,299,000",,,,,,,,,,
			CommonStockIssuance,"0","0","0","0","0","216,438,000",,,,,"0",,,,"0",,,,"0","0","10,695,000","71,299,000",,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","67,998,000","26,021,000","0","0"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","67,998,000","26,021,000","0","0"
		ProceedsFromStockOptionExercised,"5,089,000","959,000","985,000","2,870,000","275,000","1,919,000","1,376,000","1,460,000","1,825,000","2,761,000","1,549,000","1,333,000","1,367,000","4,127,000","5,445,000","2,560,000","3,175,000","4,166,000","1,741,000","832,000","168,000","308,000","5,000","44,000","109,000","21,000","145,191,000","8,000","85,000","7,000","1,000","0"
		NetOtherFinancingCharges,"-27,959,000","-7,793,000","6,659,000","-11,297,000","-12,612,000","-9,987,000",,,,,,,,,"-157,000",,,,"0","-226,000","-135,000","-84,000",,,,,,"-593,000",,,,
EndCashPosition,"193,903,000","193,903,000","347,239,000","229,717,000","258,402,000","292,812,000","339,756,000","94,550,000","95,552,000","70,741,000","70,844,000","80,647,000","56,195,000","56,905,000","76,614,000","142,648,000","107,114,000","72,095,000","46,656,000","59,884,000","57,649,000","82,045,000","24,840,000","28,108,000","30,083,000","35,511,000","54,116,000","205,324,000","85,215,000","25,368,000","1,121,000","982,000"
	ChangesInCash,"-98,909,000","-153,336,000","117,522,000","-28,685,000","-34,410,000","-46,944,000","245,206,000","-1,002,000","24,811,000","-103,000","-9,803,000","24,452,000","-710,000","-19,709,000","-66,034,000","35,534,000","35,019,000","25,214,000","-13,228,000","2,235,000","-24,396,000","57,205,000","-3,268,000","-1,975,000","-5,428,000","-18,605,000","-151,208,000","120,109,000","59,847,000","24,247,000","139,000","-1,154,000"
	BeginningCashPosition,"292,812,000","347,239,000","229,717,000","258,402,000","292,812,000","339,756,000","94,550,000","95,552,000","70,741,000","70,844,000","80,647,000","56,195,000","56,905,000","76,614,000","142,648,000","107,114,000","72,095,000","46,881,000","59,884,000","57,649,000","82,045,000","24,840,000","28,108,000","30,083,000","35,511,000","54,116,000","205,324,000","85,215,000","25,368,000","1,121,000","982,000","2,136,000"
IncomeTaxPaidSupplementalData,"904,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","7,000","0","164,000"
CapitalExpenditure,"-64,121,000","-10,967,000","-14,614,000","-18,698,000","-19,842,000","-31,021,000","-12,889,000","-6,072,000","-3,278,000","-4,630,000","-1,031,000","-2,679,000","-5,555,000","-2,455,000","-4,889,000","-3,372,000","-2,673,000","-2,344,000","-2,101,000","-450,000","-1,680,000","-2,929,000","-4,435,000","-2,223,000","-1,075,000","-416,000","-128,000","-79,000","-209,000","-106,000",,
IssuanceOfCapitalStock,"0","0","0","0","0","216,438,000",,,,,"0",,,,"0",,,,"0","0","10,695,000","71,299,000",,,"0","0","-148,233,000","148,233,000","67,998,000","26,021,000","0","0"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","2,400,000"
FreeCashFlow,"142,890,000","-66,878,000","311,623,000","-55,057,000","-49,714,000","-72,152,000","26,579,000","-42,532,000","-24,774,000","-40,203,000","-26,537,000","-31,832,000","-29,304,000","-31,752,000","-9,029,000","-22,929,000","67,538,000","55,790,000","-15,927,000","-17,586,000","-11,229,000","-20,410,000","-24,858,000","-14,041,000","-9,505,000","-8,303,000","-4,571,000","-8,474,000","-8,211,000","-1,781,000","138,000","-3,554,000"
